ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-Zr5B9L-C-0398-2014 PE-0335-2014-1,ocds-lcuori-Zr5B9L-C-0398-2014 PE-0335-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0401-2014 PE-0338-2014-1,ocds-lcuori-Zr5B9L-C-0401-2014 PE-0338-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0399-2014 PE-0336-2014-1,ocds-lcuori-Zr5B9L-C-0399-2014 PE-0336-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-7G3Myr-lp-025-hsp-1242-2014-2,ocds-lcuori-7G3Myr-lp-025-hsp-1242-2014-2/3,7G3Myr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 933-1,ocds-lcuori-jRDA5r-solicitud 933-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-2LA2EG-SE-D-LPN-004-2014-2,ocds-lcuori-2LA2EG-SE-D-LPN-004-2014-2/3,2LA2EG-7G3yrQ,7G3yrQ,Secretaria de Educación
ocds-lcuori-kR2paL-1006-2014-1,ocds-lcuori-kR2paL-1006-2014-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-1242-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1242-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-4LOwbL-cc-21-2014-1,ocds-lcuori-4LOwbL-cc-21-2014-1/3,4LOwbL-mrYvzL,mrYvzL,Instituto Hondureño de Mercadeo Agrícola
ocds-lcuori-4LOwbL-cc-23-2014-1,ocds-lcuori-4LOwbL-cc-23-2014-1/3,4LOwbL-mrYvzL,mrYvzL,Instituto Hondureño de Mercadeo Agrícola
ocds-lcuori-KLg9wR-094-14-1,ocds-lcuori-KLg9wR-094-14-1/3,KLg9wR-8L4pPL,8L4pPL,Instituto Nacional de Jubilaciones y Pensiones de los Empleados Públicos
ocds-lcuori-Er65BR-42-2014-1,ocds-lcuori-Er65BR-42-2014-1/3,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-kR0Q0r-CM-ENAG-058-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-058-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-XRbOkr-CS-CSJ-2014-1243-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1243-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-kR0Q0r-cm-ENAG-059-2014-1,ocds-lcuori-kR0Q0r-cm-ENAG-059-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-XRbOkr-CS-CSJ-2014-1244-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1244-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Er65BR-43-2014-1,ocds-lcuori-Er65BR-43-2014-1/3,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-KLg9wR-133-14-1,ocds-lcuori-KLg9wR-133-14-1/3,KLg9wR-8L4pPL,8L4pPL,Instituto Nacional de Jubilaciones y Pensiones de los Empleados Públicos
ocds-lcuori-orvovL-UNAH-SEAF-OC-0640-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0640-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-2LAakL-62-2014-2,ocds-lcuori-2LAakL-62-2014-2/3,2LAakL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MrMPYR-215-214-1,ocds-lcuori-MrMPYR-215-214-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-grxELe-371-2014-SAG-1,ocds-lcuori-grxELe-371-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-Zr56vL-40883-1,ocds-lcuori-Zr56vL-40883-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-8L4YaG-CC-088-2014-INA-1,ocds-lcuori-8L4YaG-CC-088-2014-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-Zr5B9L-C-0402-2014  PE-0339-2014-1,ocds-lcuori-Zr5B9L-C-0402-2014  PE-0339-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-0993-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0993-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-Zr5B9L-C-0403-2014 PE-0340-2014-1,ocds-lcuori-Zr5B9L-C-0403-2014 PE-0340-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-WRzw3r-CM-125-2014-1,ocds-lcuori-WRzw3r-CM-125-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-orvPvG-CM-HEAC-10-2014-1,ocds-lcuori-orvPvG-CM-HEAC-10-2014-1/3,orvPvG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 782-1,ocds-lcuori-jRDA5r-solicitud 782-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-Zr5B9L-C-0404-2014 C-0341-2014-1,ocds-lcuori-Zr5B9L-C-0404-2014 C-0341-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0405-2014 PE-0342-2014-1,ocds-lcuori-Zr5B9L-C-0405-2014 PE-0342-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-1245-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1245-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-2LAzdG-ADQ-310-2014-1,ocds-lcuori-2LAzdG-ADQ-310-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-XRbOkr-CS-CSJ-2014-1246-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1246-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Zr5B9L-C-0394-2014  PE-0331-2014-1,ocds-lcuori-Zr5B9L-C-0394-2014  PE-0331-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-1247-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1247-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-kR0qDr-016-2014-1,ocds-lcuori-kR0qDr-016-2014-1/3,kR0qDr-yRlDRg,yRlDRg,Instituto Nacional de Previsión del Magisterio
ocds-lcuori-orvDGM-275-14-1,ocds-lcuori-orvDGM-275-14-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-7G3MNr-302014-1,ocds-lcuori-7G3MNr-302014-1/3,7G3MNr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvDGM-013-14-1,ocds-lcuori-orvDGM-013-14-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-grxELe-376-2014-SAG-1,ocds-lcuori-grxELe-376-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-PR8dYR-088-1,ocds-lcuori-PR8dYR-088-1/3,PR8dYR-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-kR0Q0r-CM-ENAG-060-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-060-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-vGZWNR-LP-004-2014-2,ocds-lcuori-vGZWNR-LP-004-2014-2/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-ERpaPr-53-2014-2,ocds-lcuori-ERpaPr-53-2014-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR0Q0r-CM-ENAG-061-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-061-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-kR0Q0r-CM-ENAG-062-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-062-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-kR0Q0r-CM-ENAG-063-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-063-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-kR0Q0r-CM-ENAG-064-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-064-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-orvovL-UNAH-SEAF-OC-0642-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0642-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-MLQnmG-CC-2394-HPL-2014-1,ocds-lcuori-MLQnmG-CC-2394-HPL-2014-1/3,MLQnmG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR0Q0r-CM-ENAG-065-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-065-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-orvOoL-Pedido No 368-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 368-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-Zr5B9L-C-0371-2014  PE-0312-2014-1,ocds-lcuori-Zr5B9L-C-0371-2014  PE-0312-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-1001-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1001-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-kR0Q0r-CM-ENAG-066-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-066-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-kR0Q0r-CM-ENAG-067-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-067-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-Zr5B9L-C-0415-2014  PE-0351-2014-1,ocds-lcuori-Zr5B9L-C-0415-2014  PE-0351-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-0953-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0953-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-kR0Q0r-CM-ENAG-068-2014-1,ocds-lcuori-kR0Q0r-CM-ENAG-068-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-gRNDyL-047-03-2014-1,ocds-lcuori-gRNDyL-047-03-2014-1/3,gRNDyL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvOoL-Pedido No 356-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 356-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 13-2014 Viveres-1,ocds-lcuori-orvOoL-Pedido No 13-2014 Viveres-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 223-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 223-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-1004-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1004-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 982-2014 Materiales-1,ocds-lcuori-orvOoL-Pedido No 982-2014 Materiales-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 361-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 361-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 352-2014 Medicinas-1,ocds-lcuori-orvOoL-Pedido No 352-2014 Medicinas-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 362-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 362-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 214-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 214-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 215-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 215-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 363-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 363-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 216-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 216-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 364-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 364-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 217-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 217-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 365-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 365-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 218-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 218-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-grxq2L-CM-235-2014-1,ocds-lcuori-grxq2L-CM-235-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-orvovL-UNAH-SEAF-OC-1011-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1011-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-grxq2L-CM-236-2014-1,ocds-lcuori-grxq2L-CM-236-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-grxq2L-CM-238-2014-1,ocds-lcuori-grxq2L-CM-238-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-grxq2L-CM-239-2014-1,ocds-lcuori-grxq2L-CM-239-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-orvovL-UNAH-SEAF-OC-1013-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1013-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-grxq2L-CM-240-2014-1,ocds-lcuori-grxq2L-CM-240-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-PLeAqL-COPECO-CM-31-11-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-31-11-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-Zr5B9L-C-0385-2014  PE-0322-2014-1,ocds-lcuori-Zr5B9L-C-0385-2014  PE-0322-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-1249-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1249-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-PLeAqL-COPECO-CM-34-11-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-34-11-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-orvOoL-Pedido No 220-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 220-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-1RaMPR-CI-05-2155-2014-2,ocds-lcuori-1RaMPR-CI-05-2155-2014-2/3,1RaMPR-7G3A5r,7G3A5r,MCA Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-1250-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1250-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Zr5B9L-C-0383-2014 PE-0320-2014-1,ocds-lcuori-Zr5B9L-C-0383-2014 PE-0320-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-1253-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1253-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-vGZVoG-SS-PICSC-CP-012-2014-1,ocds-lcuori-vGZVoG-SS-PICSC-CP-012-2014-1/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-4LOY7R-41-2014-1,ocds-lcuori-4LOY7R-41-2014-1/3,4LOY7R-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvOoL-Pedido No 1323-2014 Materiales-1,ocds-lcuori-orvOoL-Pedido No 1323-2014 Materiales-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-0954-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0954-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-wrVJ9r-029-DICTA-2014-1,ocds-lcuori-wrVJ9r-029-DICTA-2014-1/3,wrVJ9r-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-orvOoL-Pedido No 1324-2014 Materiales-1,ocds-lcuori-orvOoL-Pedido No 1324-2014 Materiales-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-Zr5B9L-C-0416-2014 PE-0352-2014-1,ocds-lcuori-Zr5B9L-C-0416-2014 PE-0352-2014-1/4,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-0645-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0645-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 1365-2014 Materiales-1,ocds-lcuori-orvOoL-Pedido No 1365-2014 Materiales-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-1258-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1258-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Zr5B9L-C-0382-2014 PE-0319-2014-1,ocds-lcuori-Zr5B9L-C-0382-2014 PE-0319-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-1259-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1259-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-kR05rP-OS01-153-2014-1,ocds-lcuori-kR05rP-OS01-153-2014-1/3,kR05rP-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-MLQPmr-CM-070-PGR-2014-1,ocds-lcuori-MLQPmr-CM-070-PGR-2014-1/3,MLQPmr-gLnPqR,gLnPqR,Procuraduría General de la República
ocds-lcuori-orvovL-UNAH-SEAF-OC-0647-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0647-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-jRDA5r-solicitud-736-1,ocds-lcuori-jRDA5r-solicitud-736-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-Zr5B9L-C-0380-2014 PE-0317-2014-1,ocds-lcuori-Zr5B9L-C-0380-2014 PE-0317-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvOoL-Pedido No 358-2014 Laboratorio Clinico-1,ocds-lcuori-orvOoL-Pedido No 358-2014 Laboratorio Clinico-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-0648-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0648-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-649-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-649-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-0650-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0650-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-DRWMlL-RFFM-ICF-22-2014-1,ocds-lcuori-DRWMlL-RFFM-ICF-22-2014-1/3,DRWMlL-JL7A7R,JL7A7R,"Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre"
ocds-lcuori-7G3oBG-CM-057-2014-1,ocds-lcuori-7G3oBG-CM-057-2014-1/3,7G3oBG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZWNR-20001361-1,ocds-lcuori-vGZWNR-20001361-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-vGZWNR-30005997-1,ocds-lcuori-vGZWNR-30005997-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-vGZWNR-30005935-1,ocds-lcuori-vGZWNR-30005935-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-orvovL-UNAH-SEAF-OC-1020-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1020-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-0rwm9G-C-20140058-1,ocds-lcuori-0rwm9G-C-20140058-1/3,0rwm9G-WRzEbG,WRzEbG,Banco Nacional de Desarrollo Agrícola
ocds-lcuori-orvovL-UNAH-SEAF-OC-1021-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1021-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-2LAakL-42-2014-2,ocds-lcuori-2LAakL-42-2014-2/3,2LAakL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-JLKX2G-CM-020-GSDE-2014-1,ocds-lcuori-JLKX2G-CM-020-GSDE-2014-1/3,JLKX2G-PGJn8G,PGJn8G,Gabinete de Desarrollo Económico
ocds-lcuori-vGZWNR-30005954-1-1,ocds-lcuori-vGZWNR-30005954-1-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-yRlZYL-SEP-PV-17-2014-1,ocds-lcuori-yRlZYL-SEP-PV-17-2014-1/3,yRlZYL-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-4LOY7R-42-2014-1,ocds-lcuori-4LOY7R-42-2014-1/3,4LOY7R-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-2LAzdG-ADQ-313-2014-1,ocds-lcuori-2LAzdG-ADQ-313-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-DL9kwR-CC-5204-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5204-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-orvOoL-Pedido No 505-2014 Medicinas-1,ocds-lcuori-orvOoL-Pedido No 505-2014 Medicinas-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-2LAzdG-ADQ-314-2014-1,ocds-lcuori-2LAzdG-ADQ-314-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-orvovL-UNAH-SEAF-OC-1027-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1027-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-2LAzdG-ADQ-315-2014-1,ocds-lcuori-2LAzdG-ADQ-315-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-Zr5B9L-C-0417-2014 PE-0324-2014-1,ocds-lcuori-Zr5B9L-C-0417-2014 PE-0324-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDYor-CM-196-SEDIS-2014-1,ocds-lcuori-jRDYor-CM-196-SEDIS-2014-1/3,jRDYor-ERpA0r,ERpA0r,Secretaria de Desarrollo e Inclusión Social
ocds-lcuori-XRbOkr-CS-CSJ-2014-0955-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0955-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
