ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/description,awards/0/documents/0/datePublished,awards/0/documents/0/format,awards/0/documents/0/url,awards/0/documents/0/title
ocds-lcuori-jRDkQG-HMCR-355-2014-2,ocds-lcuori-jRDkQG-HMCR-355-2014-2/3,jRDkQG-HMCR-355-2014-2,52554,awardNotice,Resolucion de la Adjudicacion,2014-10-10T08:18:18.510000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-355-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-356-2014-2,ocds-lcuori-jRDkQG-HMCR-356-2014-2/3,jRDkQG-HMCR-356-2014-2,52552,awardNotice,Resolucion de la Adjudicacion,2014-10-10T08:17:02.557000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-356-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-357-2014-2,ocds-lcuori-jRDkQG-HMCR-357-2014-2/3,jRDkQG-HMCR-357-2014-2,52550,awardNotice,Resolucion de la Adjudicacion,2014-10-10T08:14:12.413000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-357-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-100-2014-2,ocds-lcuori-MrMagr-LP-100-2014-2/3,MrMagr-LP-100-2014-2,53857,awardNotice,Resolucion de la Adjudicacion,2014-11-11T09:55:53.803000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-100-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-wrV3LP-LPR-FHIS-20-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-20-2014-2/3,wrV3LP-LPR-FHIS-20-2014-2,55154,awardNotice,Resolucion de la Adjudicacion,2014-12-15T15:03:04.903000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-20-2014806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-wrV3LP-COT-FHIS-26-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-26-2014-2/3,wrV3LP-COT-FHIS-26-2014-2,55162,awardNotice,Resolucion de la Adjudicacion,2014-12-15T15:06:07.493000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-26-2014806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-WRzdbL-LP-033-2014-HT-2,ocds-lcuori-WRzdbL-LP-033-2014-HT-2/3,WRzdbL-LP-033-2014-HT-2,52669,awardNotice,Resolucion de la Adjudicacion,2014-10-13T12:44:14.817000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic98LP-033-2014-HT802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-orvDGM-LP-SANAA-TI-03-2013-2,ocds-lcuori-orvDGM-LP-SANAA-TI-03-2013-2/3,orvDGM-LP-SANAA-TI-03-2013-2,52455,awardNotice,Resolucion de la Adjudicacion,2014-10-08T14:44:45.390000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic7LP-SANAA-TI-03-2013803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 212-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 212-2014-2/4,4LOxWG-LICITACION PRIVADA No. 212-2014-2,52855,awardNotice,Resolucion de la Adjudicacion,2014-10-16T10:34:11.303000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic83LICITACION%20PRIVADA%20No.%20212-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-105-2014-2,ocds-lcuori-MrMagr-LP-105-2014-2/3,MrMagr-LP-105-2014-2,53863,awardNotice,Resolucion de la Adjudicacion,2014-11-11T10:36:42.343000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-105-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-wrV3LP-LPR-FHIS-21-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-21-2014-2/3,wrV3LP-LPR-FHIS-21-2014-2,55713,awardNotice,Resolucion de la Adjudicacion,2015-01-07T16:12:05.520000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-21-2014806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-PR8M9r-LPN-IP-003-2014-2,ocds-lcuori-PR8M9r-LPN-IP-003-2014-2/3,PR8M9r-LPN-IP-003-2014-2,56265,awardNotice,Resolucion de la Adjudicacion,2015-02-04T15:13:07.293000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic336LPN-IP-003-2014805-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-1RaMPR-LPN-01-2017-2014-2,ocds-lcuori-1RaMPR-LPN-01-2017-2014-2/3,1RaMPR-LPN-01-2017-2014-2,59841,awardNotice,Resolucion de la Adjudicacion,2015-04-27T17:03:33.763000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic703LPN-01-2017-2014807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-391-2014-2,ocds-lcuori-jRDkQG-HCMR-391-2014-2/3,jRDkQG-HCMR-391-2014-2,53879,awardNotice,Resolucion de la Adjudicacion,2014-11-11T14:54:24.863000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-391-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-393-2014-2,ocds-lcuori-jRDkQG-HCMR-393-2014-2/3,jRDkQG-HCMR-393-2014-2,53872,awardNotice,Resolucion de la Adjudicacion,2014-11-11T14:49:09.160000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-393-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-375-2014-2,ocds-lcuori-jRDkQG-HCMR-375-2014-2/3,jRDkQG-HCMR-375-2014-2,53472,awardNotice,Resolucion de la Adjudicacion,2014-11-04T08:36:12.287000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-375-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-376-2014-2,ocds-lcuori-jRDkQG-HCMR-376-2014-2/3,jRDkQG-HCMR-376-2014-2,53470,awardNotice,Resolucion de la Adjudicacion,2014-11-04T08:34:39.603000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-376-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-378-2014-2,ocds-lcuori-jRDkQG-HCMR-378-2014-2/3,jRDkQG-HCMR-378-2014-2,53468,awardNotice,Resolucion de la Adjudicacion,2014-11-04T08:33:20.680000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-378-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-379-2014-2,ocds-lcuori-jRDkQG-HCMR-379-2014-2/3,jRDkQG-HCMR-379-2014-2,53466,awardNotice,Resolucion de la Adjudicacion,2014-11-04T08:32:19.380000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-379-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-381-2014-2,ocds-lcuori-jRDkQG-HCMR-381-2014-2/3,jRDkQG-HCMR-381-2014-2,53688,awardNotice,Resolucion de la Adjudicacion,2014-11-07T08:08:33.417000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-381-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-387-2014-2,ocds-lcuori-jRDkQG-HCMR-387-2014-2/3,jRDkQG-HCMR-387-2014-2,53680,awardNotice,Resolucion de la Adjudicacion,2014-11-07T08:01:26.080000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-387-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-385-2014-2,ocds-lcuori-jRDkQG-HCMR-385-2014-2/3,jRDkQG-HCMR-385-2014-2,53682,awardNotice,Resolucion de la Adjudicacion,2014-11-07T08:03:19.660000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-385-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-397-2014-2,ocds-lcuori-jRDkQG-HCMR-397-2014-2/3,jRDkQG-HCMR-397-2014-2,54149,awardNotice,Resolucion de la Adjudicacion,2014-11-17T10:30:18.633000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-397-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-399-2014-2,ocds-lcuori-jRDkQG-HCMR-399-2014-2/4,jRDkQG-HCMR-399-2014-2,53536,awardNotice,Resolucion de la Adjudicacion,2014-11-06T08:02:08.640000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-399-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-402-2014-2,ocds-lcuori-jRDkQG-HCMR-402-2014-2/4,jRDkQG-HCMR-402-2014-2,53676,awardNotice,Resolucion de la Adjudicacion,2014-11-07T07:57:54.013000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-402-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HCMR-403-2014-2,ocds-lcuori-jRDkQG-HCMR-403-2014-2/4,jRDkQG-HCMR-403-2014-2,53674,awardNotice,Resolucion de la Adjudicacion,2014-11-07T07:56:46.313000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-403-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7GX4eG-LP-INE-002-2014-2,ocds-lcuori-7GX4eG-LP-INE-002-2014-2/3,7GX4eG-LP-INE-002-2014-2,54707,awardNotice,Resolucion de la Adjudicacion,2014-12-01T14:59:14.193000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic159LP-INE-002-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR- LP-029-2014-2,ocds-lcuori-PLe6mG-HSR- LP-029-2014-2/3,PLe6mG-HSR- LP-029-2014-2,52959,awardNotice,Resolucion de la Adjudicacion,2014-10-18T09:50:01.703000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-029-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-yRl6pL-EI-007-SSIS-PRAF-2737-2014-2,ocds-lcuori-yRl6pL-EI-007-SSIS-PRAF-2737-2014-2/3,yRl6pL-EI-007-SSIS-PRAF-2737-2014-2,61595,awardNotice,Resolucion de la Adjudicacion,2015-06-08T15:52:24.333000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic232EI-007-SSIS-PRAF-2737-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-WRz5vG-L. P. N° 05-2014 Seg. de Vehículos-2,ocds-lcuori-WRz5vG-L. P. N° 05-2014 Seg. de Vehículos-2/3,WRz5vG-L. P. N° 05-2014 Seg. de Vehículos-2,60690,awardNotice,Resolucion de la Adjudicacion,2015-05-18T15:02:55.060000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic654L.%20P.%20N%C2%B0%2005-2014%20Seg.%20de%20Veh%C3%ADculos803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-112-2014-2,ocds-lcuori-MrMagr-LP-112-2014-2/4,MrMagr-LP-112-2014-2,53650,awardNotice,Resolucion de la Adjudicacion,2014-11-06T17:40:13.887000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-112-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR- LP-1750-2014-2,ocds-lcuori-PLe6mG-HSR- LP-1750-2014-2/3,PLe6mG-HSR- LP-1750-2014-2,52955,awardNotice,Resolucion de la Adjudicacion,2014-10-18T09:27:11.140000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-1750-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-JLKB1r-CD-02-14-2,ocds-lcuori-JLKB1r-CD-02-14-2/3,JLKB1r-CD-02-14-2,62877,awardNotice,Resolucion de la Adjudicacion,2015-07-02T14:26:43.090000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic235CD-02-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR- LP-026-2014-2,ocds-lcuori-PLe6mG-HSR- LP-026-2014-2/3,PLe6mG-HSR- LP-026-2014-2,52968,awardNotice,Resolucion de la Adjudicacion,2014-10-18T11:50:06.567000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-026-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-WRzj0R-LPU-009-2014-2,ocds-lcuori-WRzj0R-LPU-009-2014-2/3,WRzj0R-LPU-009-2014-2,55089,awardNotice,Resolucion de la Adjudicacion,2014-12-12T09:04:58.707000-06:00,application/x-rar-compressed,http://h1.honducompras.gob.hn/Docs/Lic154LPU-009-2014803-ResoluciondelaAdjudicacion.rar,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-412-2014-2,ocds-lcuori-jRDkQG-HMCR-412-2014-2/3,jRDkQG-HMCR-412-2014-2,54143,awardNotice,Resolucion de la Adjudicacion,2014-11-17T10:25:40.590000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-412-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-420-2014-2,ocds-lcuori-jRDkQG-HMCR-420-2014-2/4,jRDkQG-HMCR-420-2014-2,54127,awardNotice,Resolucion de la Adjudicacion,2014-11-17T10:16:20.123000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-420-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-mGEMGM-SEFIN LPN-013-2014-2,ocds-lcuori-mGEMGM-SEFIN LPN-013-2014-2/3,mGEMGM-SEFIN LPN-013-2014-2,65980,awardNotice,Resolucion de la Adjudicacion,2015-09-18T11:34:02.780000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic42SEFIN%20LPN-013-2014803-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-441-2014-2,ocds-lcuori-jRDkQG-HMCR-441-2014-2/3,jRDkQG-HMCR-441-2014-2,54399,awardNotice,Resolucion de la Adjudicacion,2014-11-21T08:56:40.727000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-441-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-8L47Pr-L-P 063-2014-2,ocds-lcuori-8L47Pr-L-P 063-2014-2/3,8L47Pr-L-P 063-2014-2,53703,awardNotice,Resolucion de la Adjudicacion,2014-11-07T09:29:17.800000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20063-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-orvovL-LPri-No.3-2014-SEAF-EQUIPO-COMPUTO-DES-2,ocds-lcuori-orvovL-LPri-No.3-2014-SEAF-EQUIPO-COMPUTO-DES-2/4,orvovL-LPri-No.3-2014-SEAF-EQUIPO-COMPUTO-DES-2,58509,awardNotice,Resolucion de la Adjudicacion,2015-03-20T08:52:41.410000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic151LPri-No.3-2014-SEAF-EQUIPO-COMPUTO-DES803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-50-AMDC-70-2014-2,ocds-lcuori-2LmqDL-LPrNO-50-AMDC-70-2014-2/4,2LmqDL-LPrNO-50-AMDC-70-2014-2,55812,awardNotice,Resolucion de la Adjudicacion,2015-01-15T15:27:50.863000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-50-AMDC-70-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-318-2014-2,ocds-lcuori-jRDkQG-HMCR-318-2014-2/3,jRDkQG-HMCR-318-2014-2,51746,awardNotice,Resolucion de la Adjudicacion,2014-09-19T09:32:20.640000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-318-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-087-2014-2,ocds-lcuori-MrMagr-LP-087-2014-2/4,MrMagr-LP-087-2014-2,52172,awardNotice,Resolucion de la Adjudicacion,2014-10-01T11:51:03.893000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-087-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-2LAakL-35-2014-2,ocds-lcuori-2LAakL-35-2014-2/4,2LAakL-35-2014-2,53143,awardNotice,Resolucion de la Adjudicacion,2014-10-22T09:35:40.747000-06:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,http://h1.honducompras.gob.hn/Docs/Lic8135-2014803-ResoluciondelaAdjudicacion.xlsx,Resolucion de la Adjudicacion
ocds-lcuori-1RaMPR-IC-UMBRAL-001-2014-2,ocds-lcuori-1RaMPR-IC-UMBRAL-001-2014-2/3,1RaMPR-IC-UMBRAL-001-2014-2,118232,awardNotice,Resolucion de la Adjudicacion,2018-07-04T10:44:25.493000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic703IC-UMBRAL-001-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 176-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 176-2014-2/3,4LOxWG-LICITACION PRIVADA No. 176-2014-2,51092,awardNotice,Resolucion de la Adjudicacion,2014-09-01T10:56:37.923000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic83LICITACION%20PRIVADA%20No.%20176-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRlaDr-006-2014-2,ocds-lcuori-yRlaDr-006-2014-2/3,yRlaDr-006-2014-2,50874,awardNotice,Resolucion de la Adjudicacion,2014-08-25T14:14:16.583000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic76006-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-orvovL-LPN-UNAH-SEAPI-No.3-2014-OBRAS-ODONT-BIBLIO-IUDPAS-2,ocds-lcuori-orvovL-LPN-UNAH-SEAPI-No.3-2014-OBRAS-ODONT-BIBLIO-IUDPAS-2/4,orvovL-LPN-UNAH-SEAPI-No.3-2014-OBRAS-ODONT-BIBLIO-IUDPAS-2,56260,awardNotice,Resolucion de la Adjudicacion,2015-02-04T14:57:24.910000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic151LPN-UNAH-SEAPI-No.3-2014-OBRAS-ODONT-BIBLIO-IUDPAS807-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 180-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 180-2014-2/4,4LOxWG-LICITACION PRIVADA No. 180-2014-2,52041,awardNotice,Resolucion de la Adjudicacion,2014-09-29T12:11:17.593000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic83LICITACION%20PRIVADA%20No.%20180-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-WRzj0R-LPU-002-2014-2,ocds-lcuori-WRzj0R-LPU-002-2014-2/4,WRzj0R-LPU-002-2014-2,54165,awardNotice,Resolucion de la Adjudicacion,2014-11-17T14:11:54.823000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic154LPU-002-2014807-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-409-2014-2,ocds-lcuori-jRDkQG-HMCR-409-2014-2/4,jRDkQG-HMCR-409-2014-2,54222,awardNotice,Resolucion de la Adjudicacion,2014-11-18T08:37:47.950000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-409-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7GXmzR-CD-003-2014 CCIVS-2,ocds-lcuori-7GXmzR-CD-003-2014 CCIVS-2/4,7GXmzR-CD-003-2014 CCIVS-2,55557,awardNotice,Resolucion de la Adjudicacion,2014-12-26T13:29:18.933000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic759CD-003-2014%20CCIVS807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-352-2014-2,ocds-lcuori-jRDkQG-HMCR-352-2014-2/3,jRDkQG-HMCR-352-2014-2,52560,awardNotice,Resolucion de la Adjudicacion,2014-10-10T08:20:35.737000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-352-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-8L47ar-LP-HSMO-10-2014-2,ocds-lcuori-8L47ar-LP-HSMO-10-2014-2/3,8L47ar-LP-HSMO-10-2014-2,50631,awardNotice,Resolucion de la Adjudicacion,2014-08-18T16:54:21.397000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic106LP-HSMO-10-2014802-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-321-2014-2,ocds-lcuori-jRDkQG-HMCR-321-2014-2/3,jRDkQG-HMCR-321-2014-2,51740,awardNotice,Resolucion de la Adjudicacion,2014-09-19T09:28:39.853000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-321-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7G3MNr-LPRI - 262014-2,ocds-lcuori-7G3MNr-LPRI - 262014-2/3,7G3MNr-LPRI - 262014-2,54004,awardNotice,Resolucion de la Adjudicacion,2014-11-13T13:02:56.870000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%20-%20262014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-53-AMDC-73-2014-2,ocds-lcuori-2LmqDL-LPrNO-53-AMDC-73-2014-2/4,2LmqDL-LPrNO-53-AMDC-73-2014-2,55927,awardNotice,Resolucion de la Adjudicacion,2015-01-22T11:56:22.590000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-53-AMDC-73-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LAQEL-001-SREIC-AACID-2014-2,ocds-lcuori-2LAQEL-001-SREIC-AACID-2014-2/4,2LAQEL-001-SREIC-AACID-2014-2,51115,awardNotice,Resolucion de la Adjudicacion,2014-09-01T18:59:05.340000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic781001-SREIC-AACID-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-4LOY7R-LP-13-2014-2,ocds-lcuori-4LOY7R-LP-13-2014-2/3,4LOY7R-LP-13-2014-2,49117,awardNotice,Resolucion de la Adjudicacion,2014-07-17T11:49:54.530000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic639LP-13-2014803-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-orvPDG-LP-014-ONCAE-2014-2,ocds-lcuori-orvPDG-LP-014-ONCAE-2014-2/3,orvPDG-LP-014-ONCAE-2014-2,50182,awardNotice,Resolucion de la Adjudicacion,2014-08-08T14:26:39.940000-06:00,image/tiff,http://h1.honducompras.gob.hn/Docs/Lic95LP-014-ONCAE-2014803-ResoluciondelaAdjudicacion.tif,Resolucion de la Adjudicacion
ocds-lcuori-4LOY7R-LP-14-2014-2,ocds-lcuori-4LOY7R-LP-14-2014-2/3,4LOY7R-LP-14-2014-2,49119,awardNotice,Resolucion de la Adjudicacion,2014-07-17T12:02:17.003000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic639LP-14-2014803-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-orvPDG-LP-018-ONCAE-2014-2,ocds-lcuori-orvPDG-LP-018-ONCAE-2014-2/3,orvPDG-LP-018-ONCAE-2014-2,50090,awardNotice,Resolucion de la Adjudicacion,2014-08-06T16:21:55.937000-06:00,image/tiff,http://h1.honducompras.gob.hn/Docs/Lic95LP-018-ONCAE-2014803-ResoluciondelaAdjudicacion.tif,Resolucion de la Adjudicacion
ocds-lcuori-4LOY7R-LP-15-2014-2,ocds-lcuori-4LOY7R-LP-15-2014-2/3,4LOY7R-LP-15-2014-2,49121,awardNotice,Resolucion de la Adjudicacion,2014-07-17T12:10:38.603000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic639LP-15-2014803-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-8L47Pr-L-P 038-2014-2,ocds-lcuori-8L47Pr-L-P 038-2014-2/4,8L47Pr-L-P 038-2014-2,49766,awardNotice,Resolucion de la Adjudicacion,2014-07-31T16:05:22.333000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20038-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LA2EG-SE-D-LPN-002-2014 -2,ocds-lcuori-2LA2EG-SE-D-LPN-002-2014 -2/4,2LA2EG-SE-D-LPN-002-2014 -2,54567,awardNotice,Resolucion de la Adjudicacion,2014-11-26T16:39:09.147000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic737SE-D-LPN-002-2014%20814-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-4LOY7R-LP-16-2014-2,ocds-lcuori-4LOY7R-LP-16-2014-2/3,4LOY7R-LP-16-2014-2,49123,awardNotice,Resolucion de la Adjudicacion,2014-07-17T12:21:11.503000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic639LP-16-2014803-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
