ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/description,contracts/0/items/0/quantity,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description
ocds-lcuori-5160,ocds-lcuori-5160/3-contract,5160,13630,Caja,15.525,HNL,"BATERIAS DOBLE AA ALKALINAS, PAQUETE DE 2 UNIDADES",12.0,26111705,UNSPSC,Pilas secas o baterias comunes AA o AAA
ocds-lcuori-5161,ocds-lcuori-5161/3-contract,5161,13631,Unidad,25.0,HNL,AGUA PURIFICADA PRESENTACION 5 GALONES,2000.0,50202301,UNSPSC,Agua purificada
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13633,Unidad,16.9625,HNL,HUMEDECEDOR DE DEDOS (GLICERINA) PRESENTACION 1.5 ONZAS,12.0,44121622,UNSPSC,Humedecedores de dedos
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13634,Unidad,108.9625,HNL,"ENGRAPADORA DE ACERO TAMA?O ESTANDAR, 20 HOJAS MINIMO",6.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13635,Caja,253.5175,HNL,"DVD+RW, 4X, PRESENTACION CAJA DE 10 UNIDADES",5.0,43202003,UNSPSC,Discos v?deo digitales (DVD)
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13636,Caja,96.6,HNL,"CD-R, 48X, PRESENTACION CAJA DE 10 UNIDADES",10.0,43202001,UNSPSC,Discos compactos (CD)
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13637,Unidad,11.2125,HNL,CORRECTOR LIQUIDO PRESENTACION BOTE DE 20ML,12.0,44121802,UNSPSC,L?quido corrector
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13638,Unidad,43.7,HNL,PEGAMENTO EN BARRA PRESENTACION DE 40 GRAMOS,24.0,31201610,UNSPSC,Colas o pegamentos
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13639,Unidad,120.75,HNL,PERFORADORA METALICA DE DOS ORIFICIOS CAPACIDAD HASTA 18 HOJAS,6.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13640,Unidad,9.2,HNL,LIBRETA DE TAQUIGRAFIA. Producto Exento,24.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13641,Resma,71.875,HNL,PAPEL BOND CHAMEX CARTA,150.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13642,Resma,85.675,HNL,PAPEL BOND CHAMEX OFICIO,50.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13643,Resma,96.3125,HNL,PAPEL BOND CHAMEX LEGAL,50.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13644,Unidad,6.44,HNL,"CINTA DE PAPEL PARA SUMADORA DE 2 1/4"" ANCHO (CONTOMETRO)",24.0,44101805,UNSPSC,Cintas de calculadora
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13645,Unidad,112.0,HNL,"CUADERNO UNICO GRANDE CON FORRO 1 SOLO COLOR, 400 PAGINAS Producto Exento",6.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13646,Unidad,14.6625,HNL,LIBRETA BLOCK RAYADO COLOR BLANCO TAMA?O CARTA DE 50 HOJAS,24.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5167,ocds-lcuori-5167/3-contract,5167,13647,Resma,207.0,HNL,"CARTULINA LINO COLOR MARFIL TAMA?O CARTA, RESMA DE 100 UNIDADES ",2.0,14111610,UNSPSC,Cartulina
ocds-lcuori-5410,ocds-lcuori-5410/3-contract,5410,14707,Unidad,1684.704,HNL,"Cartucho de toner negro HP 05A Negro CE505A
",4.0,44103103,UNSPSC,Toner
ocds-lcuori-5171,ocds-lcuori-5171/3-contract,5171,13651,Unidad,354.2,HNL,Cartucho de Tinta HP 210 Negro,3.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-5171,ocds-lcuori-5171/3-contract,5171,13652,Unidad,466.256,HNL,Cartucho de tinta hp 211,3.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-5524,ocds-lcuori-5524/3-contract,5524,15140,Unidad,115.0,HNL,"CUADERNO UNICO GRANDE CON FORRO 1 SOLO COLOR, 400 PAGINAS Producto Exento",50.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5524,ocds-lcuori-5524/3-contract,5524,15141,Unidad,12.35,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR AZUL. Producto Exento,334.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5524,ocds-lcuori-5524/3-contract,5524,15142,Unidad,12.35,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR NEGRO. Producto Exento,333.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5524,ocds-lcuori-5524/3-contract,5524,15143,Unidad,12.35,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR VERDE. Producto Exento,333.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5524,ocds-lcuori-5524/3-contract,5524,15144,Unidad,41.75,HNL,CUADERNO UNICO PEQUE?O DE 400 PAGINAS. Producto Exento,57.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5170,ocds-lcuori-5170/3-contract,5170,13650,Unidad,186.3,HNL,Tinta PANASONIC KXFA-52A Negro,10.0,44103111,UNSPSC,Rollos de tinta
ocds-lcuori-5175,ocds-lcuori-5175/3-contract,5175,13658,Unidad,1602.249,HNL,"Toner negro HP 78A LaserJet CE278A
 

",3.0,44103103,UNSPSC,Toner
ocds-lcuori-5176,ocds-lcuori-5176/3-contract,5176,13659,Unidad,25.0,HNL,AGUA PURIFICADA PRESENTACION 5 GALONES,400.0,50202301,UNSPSC,Agua purificada
ocds-lcuori-5174,ocds-lcuori-5174/3-contract,5174,13657,Unidad,2915.296,HNL,"Toner HP 51A Negro Q7551A
",4.0,44103103,UNSPSC,Toner
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13671,Unidad,8.5675,HNL,"CINTA ADHESIVA COLOR MATE MEDIDA 3/4"" x 30 yds (Maskingtape)",600.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13672,Unidad,1.61,HNL,"SOBRE MANILA 9"" x 12""",5000.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13673,Unidad,4.3125,HNL,"SOBRE MANILA  14.5"" x 17"" ",5000.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13674,Unidad,112.0,HNL,"CUADERNO UNICO GRANDE CON FORRO 1 SOLO COLOR, 400 PAGINAS Producto Exento",600.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13675,Caja,74.75,HNL,"PAPEL CARBON COLOR NEGRO TAMA?O CARTA, CAJA DE 100 HOJAS",150.0,14111527,UNSPSC,Papel autocopiativo o papel carbon
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13663,Unidad,16.9625,HNL,HUMEDECEDOR DE DEDOS (GLICERINA) PRESENTACION 1.5 ONZAS,50.0,44121622,UNSPSC,Humedecedores de dedos
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13664,Unidad,4.32,HNL,LAPIZ GRAFITO B. Producto Exento,3000.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13665,Unidad,11.73,HNL,"CINTA ADHESIVA PARA SELLAR COLOR CAFE MEDIDA 2"" x 50 yds",1000.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13666,Caja,10.12,HNL,CLIP PARA PAPEL TAMA?O 50 mm,400.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13667,Unidad,19.2625,HNL,"TIJERA DE ACERO INOXIDABLE MEDIDA 8""",50.0,44121618,UNSPSC,Tijeras
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13668,Unidad,0.483,HNL,SOBRES BLANCOS TAMA?O OFICIO N? 10,12000.0,44121505,UNSPSC,Sobres especiales
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13669,Unidad,108.9625,HNL,"ENGRAPADORA DE ACERO TAMA?O ESTANDAR, 20 HOJAS MINIMO",50.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5179,ocds-lcuori-5179/3-contract,5179,13670,Unidad,120.75,HNL,PERFORADORA METALICA DE DOS ORIFICIOS CAPACIDAD HASTA 18 HOJAS,50.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13676,Unidad,6.0,HNL,SACAGRAPAS O U?A,50.0,44121613,UNSPSC,U?as o quitagrapas
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13677,Unidad,11.5,HNL,ALMOHADILLA PARA SELLOS DE TINTA TAMA?O MEDIANO,50.0,44121905,UNSPSC,Almohadillas de entintar o estampar
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13678,Caja,132.0,HNL,"CARPETA COLGANTE PARA ORGANIZAR ARCHIVOS TAMA?O OFICIO, 210 GRS/MT2",150.0,44122017,UNSPSC,Carpetas colgantes
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13679,Unidad,3.2,HNL,CLIP PARA PAPEL TAMA?O 33 mm,400.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13680,Unidad,16.5,HNL,FASTENERS METALICOS DE 8 cms,1000.0,44122118,UNSPSC,Fasteners
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13681,Caja,20.0,HNL,"GRAPAS DE 3/8"" 1000 UNIDADES",50.0,44122107,UNSPSC,Grapas
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13682,Unidad,31.0,HNL,ARCHIVADORES TAMA?O OFICIO(LEITZ O EQUIVALENTE),300.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13683,Caja,22.0,HNL,"GRAPAS DE 1/2"", 5000 UNIDADES  ",50.0,44122107,UNSPSC,Grapas
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13684,Caja,10.5,HNL,GRAPAS ESTANDAR 26/6 PRESENTACION CAJA DE 5000 UNIDADES,600.0,44122107,UNSPSC,Grapas
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13685,Unidad,2.9,HNL,"CINTA ADHESIVA COLOR TRANSPARENTE MEDIDA 3/4"" x 36 yds (Tape)",400.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13686,Resma,80.0,HNL,PAPEL BOND REPORT LEGAL,200.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13687,Resma,79.0,HNL,FOLDER TAMA?O CARTA RESMA DE 100 UNIDADES,200.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13688,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR AZUL. Producto Exento,400.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13689,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR NEGRO. Producto Exento,400.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13690,Unidad,4.07,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA GRUESA. ,600.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13691,Resma,62.0,HNL,PAPEL BOND REPORT CARTA,1000.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5180,ocds-lcuori-5180/3-contract,5180,13692,Resma,73.7,HNL,PAPEL BOND REPORT OFICIO,1000.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13693,Unidad,6.9,HNL,SACAGRAPAS O U?A,50.0,44121613,UNSPSC,U?as o quitagrapas
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13694,Unidad,13.225,HNL,ALMOHADILLA PARA SELLOS DE TINTA TAMA?O MEDIANO,50.0,44121905,UNSPSC,Almohadillas de entintar o estampar
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13695,Caja,151.8,HNL,"CARPETA COLGANTE PARA ORGANIZAR ARCHIVOS TAMA?O OFICIO, 210 GRS/MT2",150.0,44122017,UNSPSC,Carpetas colgantes
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13696,Unidad,3.68,HNL,CLIP PARA PAPEL TAMA?O 33 mm,400.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13697,Unidad,18.975,HNL,FASTENERS METALICOS DE 8 cms,1000.0,44122118,UNSPSC,Fasteners
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13698,Caja,23.0,HNL,"GRAPAS DE 3/8"" 1000 UNIDADES",50.0,44122107,UNSPSC,Grapas
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13699,Unidad,35.65,HNL,ARCHIVADORES TAMA?O OFICIO(LEITZ O EQUIVALENTE),300.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13700,Caja,25.3,HNL,"GRAPAS DE 1/2"", 5000 UNIDADES  ",50.0,44122107,UNSPSC,Grapas
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13701,Caja,12.075,HNL,GRAPAS ESTANDAR 26/6 PRESENTACION CAJA DE 5000 UNIDADES,600.0,44122107,UNSPSC,Grapas
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13702,Unidad,3.335,HNL,"CINTA ADHESIVA COLOR TRANSPARENTE MEDIDA 3/4"" x 36 yds (Tape)",400.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13703,Resma,92.0,HNL,PAPEL BOND REPORT LEGAL,200.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13704,Resma,90.85,HNL,FOLDER TAMA?O CARTA RESMA DE 100 UNIDADES,200.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13705,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR AZUL. Producto Exento,400.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13706,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR NEGRO. Producto Exento,400.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13707,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA GRUESA. ,600.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13708,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,1000.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5181,ocds-lcuori-5181/3-contract,5181,13709,Resma,84.755,HNL,PAPEL BOND REPORT OFICIO,1000.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5182,ocds-lcuori-5182/3-contract,5182,13710,Unidad,471.5,HNL,"ENGRAPADORA DE ACERO MANGO LARGO BASE ANTIDERRAPANTE, 130 HOJAS MINIMO",2.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5182,ocds-lcuori-5182/3-contract,5182,13711,Unidad,120.75,HNL,PERFORADORA METALICA DE DOS ORIFICIOS CAPACIDAD HASTA 18 HOJAS,2.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-5187,ocds-lcuori-5187/3-contract,5187,13732,Resma,71.875,HNL,PAPEL BOND CHAMEX CARTA,10.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5187,ocds-lcuori-5187/3-contract,5187,13733,Resma,85.675,HNL,PAPEL BOND CHAMEX OFICIO,10.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5187,ocds-lcuori-5187/3-contract,5187,13734,Resma,546.25,HNL,"CARTULINA LINO COLOR BLANCO TAMA?O CARTA, RESMA DE 250 UNIDADES ",10.0,14111610,UNSPSC,Cartulina
ocds-lcuori-5188,ocds-lcuori-5188/3-contract,5188,13735,Unidad,19.2625,HNL,"TIJERA DE ACERO INOXIDABLE MEDIDA 8""",20.0,44121618,UNSPSC,Tijeras
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13716,Unidad,0.9,HNL,LAPIZ GRAFITO HB. Producto Exento,144.0,60121520,UNSPSC,L?pices de carboncillo
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13717,Unidad,12.5,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR AZUL. Producto Exento,48.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13718,Unidad,12.5,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR NEGRO. Producto Exento,60.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13719,Unidad,12.5,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR ROJO. Producto Exento,48.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13720,Unidad,12.5,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR VERDE. Producto Exento,48.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13721,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR AZUL. Producto Exento,2.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13722,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR NEGRO. Producto Exento,50.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13723,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR ROJO. Producto Exento,2.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13724,Unidad,8.694,HNL,CORRECTOR EN FORMA DE LAPIZ ,30.0,44121805,UNSPSC,L?piz corrector
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13725,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR ROSADO PUNTA GRUESA. ,6.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13726,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA GRUESA. ,12.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13727,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AZUL PUNTA GRUESA. ,6.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13728,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR VERDE PUNTA GRUESA. ,6.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13729,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR NEGRO. Producto Exento,22.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5185,ocds-lcuori-5185/3-contract,5185,13730,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR ROJO. Producto Exento,15.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5186,ocds-lcuori-5186/3-contract,5186,13731,Unidad,1684.704,HNL,"Cartucho de toner negro HP 05A Negro CE505A
",3.0,44103103,UNSPSC,Toner
ocds-lcuori-5191,ocds-lcuori-5191/3-contract,5191,13740,Unidad,28.4625,HNL,TINTA PARA SELLOS EN BOTE ROLL-ON COLOR ROJO,13.0,44121902,UNSPSC,Tinta china
ocds-lcuori-5192,ocds-lcuori-5192/3-contract,5192,13741,Unidad,914.5145,HNL,Cartucho de tinta tricolor HP 97 C9363WL,5.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5193,ocds-lcuori-5193/3-contract,5193,13742,Unidad,664.907,HNL,"Cartucho tricolor de tinta HP 95 C8766WL
 

",2.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5193,ocds-lcuori-5193/3-contract,5193,13743,Unidad,568.721,HNL,Cartucho de tinta negro HP 98 C9364WL,2.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5190,ocds-lcuori-5190/3-contract,5190,13739,Unidad,216.959,HNL,Cartucho de tinta negra HP 122 CH561HL,5.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5194,ocds-lcuori-5194/3-contract,5194,13744,Unidad,139.0,HNL,CALCULADORA DE ESCRITORIO SOLAR Y BATERIA HASTA 12 DIGITOS,12.0,44101802,UNSPSC,M?quinas sumadoras
ocds-lcuori-5194,ocds-lcuori-5194/3-contract,5194,13745,Unidad,10.75,HNL,"HOJAS DE PAPEL AUTOADHESIVO PRESENTACION MEDIDA 3""x3"", VARIOS COLORES, 100 UNIDADES (POST-IT)",40.0,14111530,UNSPSC,Notas de papel autoadhesivo
ocds-lcuori-5194,ocds-lcuori-5194/3-contract,5194,13746,Paquete,76.75,HNL,"BANDERILLA AUTOADHESIVA PARA FIRMA PRESENTACION PAQUETE DE 140 HOJITAS 4 COLORES(POST-IT)
",5.0,44122008,UNSPSC,Divisores con u?etas
ocds-lcuori-5194,ocds-lcuori-5194/3-contract,5194,13747,Paquete,21.5,HNL,BANDERILLA AUTOADHESIVA PARA FIRMA PRESENTACION PAQUETE DE 125 HOJITAS 5 COLORES (POST-IT),5.0,44122008,UNSPSC,Divisores con u?etas
ocds-lcuori-5196,ocds-lcuori-5196/3-contract,5196,13749,Unidad,2140.73,HNL,Paquete de dos cartuchos de toner negro HP 85A CE285AD,6.0,44103103,UNSPSC,Toner
ocds-lcuori-5196,ocds-lcuori-5196/3-contract,5196,13750,Unidad,1362.22,HNL,Toner HP 125A Negro CB540A,2.0,44103103,UNSPSC,Toner
ocds-lcuori-5196,ocds-lcuori-5196/3-contract,5196,13751,Unidad,1245.16,HNL,"Toner HP 125A Cian CB541A
",2.0,44103103,UNSPSC,Toner
ocds-lcuori-5196,ocds-lcuori-5196/3-contract,5196,13752,Unidad,1245.16,HNL,"Toner HP 125A Amarillo CB542A
",2.0,44103103,UNSPSC,Toner
ocds-lcuori-5196,ocds-lcuori-5196/3-contract,5196,13753,Unidad,1245.16,HNL,Toner HP 125A Magenta CB543A ,2.0,44103103,UNSPSC,Toner
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13754,Unidad,475.0,HNL,APUNTADOR LASER 5MW DLX BAJO ALCANCE MINIMO 5 METROS,2.0,60101732,UNSPSC,Apuntadores
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13755,Unidad,10.2,HNL,"CINTA ADHESIVA PARA SELLAR COLOR CAFE MEDIDA 2"" x 50 yds",20.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13756,Caja,14.75,HNL,"CLIP PARA PAPEL DE COLORES TAMA?O 50 MM, CAJA DE 100 UNIDADES",30.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13757,Caja,7.75,HNL,"CLIP PARA PAPEL DE COLORES TAMA?O 33 MM, CAJA DE 100 UNIDADES",30.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13758,Unidad,94.75,HNL,"ENGRAPADORA DE ACERO TAMA?O ESTANDAR, 20 HOJAS MINIMO",20.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13759,Caja,220.45,HNL,"DVD+RW, 4X, PRESENTACION CAJA DE 10 UNIDADES",5.0,43202003,UNSPSC,Discos v?deo digitales (DVD)
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13760,Caja,84.0,HNL,"CD-R, 48X, PRESENTACION CAJA DE 10 UNIDADES",5.0,43202001,UNSPSC,Discos compactos (CD)
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13761,Unidad,38.0,HNL,PEGAMENTO EN BARRA PRESENTACION DE 40 GRAMOS,30.0,31201610,UNSPSC,Colas o pegamentos
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13762,Unidad,7.45,HNL,"CINTA ADHESIVA COLOR MATE MEDIDA 3/4"" x 30 yds (Maskingtape)",20.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5197,ocds-lcuori-5197/3-contract,5197,13763,Unidad,9.2,HNL,LIBRETA DE TAQUIGRAFIA. Producto Exento,30.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5198,ocds-lcuori-5198/3-contract,5198,13764,Caja,132.0,HNL,"CARPETA COLGANTE PARA ORGANIZAR ARCHIVOS TAMA?O OFICIO, 210 GRS/MT2",20.0,44122017,UNSPSC,Carpetas colgantes
ocds-lcuori-5198,ocds-lcuori-5198/3-contract,5198,13765,Unidad,16.5,HNL,FASTENERS METALICOS DE 8 cms,30.0,44122118,UNSPSC,Fasteners
ocds-lcuori-5198,ocds-lcuori-5198/3-contract,5198,13766,Unidad,30.0,HNL,ARCHIVADORES TAMA?O CARTA (LEITZ O EQUIVALENTE),30.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5198,ocds-lcuori-5198/3-contract,5198,13767,Unidad,31.0,HNL,ARCHIVADORES TAMA?O OFICIO(LEITZ O EQUIVALENTE),40.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5198,ocds-lcuori-5198/3-contract,5198,13768,Resma,156.5,HNL,CARATULA PARA ENCUADERNACION TRANSPARENTE TAMA?O CARTA RESMA DE 100 UNIDADES,1.0,44103502,UNSPSC,Cubiertas de encuadernaci?n
