ocid,id,awards/0/id,awards/0/value/amount,awards/0/value/currency,awards/0/description
ocds-lcuori-234514,ocds-lcuori-234514/1-contract,234514,,,insumos adultos emergencia coronavirus
ocds-lcuori-234515,ocds-lcuori-234515/1-contract,234515,21562.5,HNL,insumos adultos emergencia coronavirus
ocds-lcuori-229030,ocds-lcuori-229030/2-contract,229030,36957.82,HNL,02 UNIDAD DE IMPRESORA LASER A COLOR TIPO 2
ocds-lcuori-234516,ocds-lcuori-234516/1-contract,234516,2500.0,HNL,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-234517,ocds-lcuori-234517/1-contract,234517,2340.337,HNL,ADQUISICION DE MATERIALES DE LA ZONA NORTE
ocds-lcuori-234518,ocds-lcuori-234518/1-contract,234518,876.515,HNL,COMPRA DE MATERIALES PARA LA REGIONAL NORTE
ocds-lcuori-234519,ocds-lcuori-234519/1-contract,234519,39606.0,HNL,35800
ocds-lcuori-234522,ocds-lcuori-234522/2-contract,234522,7051.8,HNL,compra de mascarillas y guantes para uso del area de recepcion del ersaps en vista de la emergencia nacional por covid19
ocds-lcuori-234523,ocds-lcuori-234523/1-contract,234523,12650.0,HNL,ADQUISICION DE GORROS DESCARTABLES
ocds-lcuori-234524,ocds-lcuori-234524/1-contract,234524,42501.493,HNL,02 UNIDAD SOLO IMPRESORA LASER A COLOR TIPO 2 GARANTIA DE 1
ocds-lcuori-234525,ocds-lcuori-234525/1-contract,234525,,,ADQUISICION DE MATERIAL MEDICO
ocds-lcuori-234526,ocds-lcuori-234526/1-contract,234526,,,ADQUISICION DE MATERIAL MEDICO
ocds-lcuori-234527,ocds-lcuori-234527/1-contract,234527,22770.0,HNL,72 UNIDAD DE LATA DE LECHE NAN 1 400 GRAMOS
ocds-lcuori-234528,ocds-lcuori-234528/1-contract,234528,24150.0,HNL,Compra de Mascarillas para nebulizar adultos para ser utilizados en la atencion de pacientes de esta unidas hospitalaria
ocds-lcuori-234580,ocds-lcuori-234580/1-contract,234580,244720.0,HNL,aceite
ocds-lcuori-234529,ocds-lcuori-234529/1-contract,234529,289000.0,HNL,Compra de Cromico para ser utilizado en las diferentes salas en atencion en los  pacientes de esta unidad Hospitalaria
ocds-lcuori-234581,ocds-lcuori-234581/1-contract,234581,1370.7425,HNL,VINAGRE
ocds-lcuori-234530,ocds-lcuori-234530/1-contract,234530,444667.3,HNL,COMPRA PARA PARA DONACION
ocds-lcuori-234582,ocds-lcuori-234582/1-contract,234582,21586.8,HNL,Productos de cuidado personal
ocds-lcuori-234583,ocds-lcuori-234583/1-contract,234583,59983.200000000004,HNL,COMPRA DE AGUA PURIFICADA PARA SER UTILIZADO EN LOS ESTABLECIMIENTOS DE SALUD DE LA REGION METROPOLITANA SPS
ocds-lcuori-234584,ocds-lcuori-234584/1-contract,234584,39995.76,HNL,COMPRA DE AGUA PURIFICADA PARA SER UTILIZADO EN LOS ESTABLECIMIENTOS DE SALUD DE LA REGION METROPOLITANA SPS
ocds-lcuori-234585,ocds-lcuori-234585/1-contract,234585,22364.1995,HNL,compra de alimentos
ocds-lcuori-234586,ocds-lcuori-234586/1-contract,234586,19000.0,HNL,AGUA PARA EL PERSONAL DEL CUERPO DE BOMBEROS ESTACION LOCAL JUTICALPA
ocds-lcuori-234587,ocds-lcuori-234587/1-contract,234587,28175.0,HNL,Insumos medicos para donar
ocds-lcuori-234588,ocds-lcuori-234588/1-contract,234588,18020.0,HNL,COMPRA QUE SERA PAGADA CON FONDOS NACIONALES SEGUN OBJETO DE GASTO 39540 AL PROVEEDOR MEDITEC
ocds-lcuori-234589,ocds-lcuori-234589/1-contract,234589,,,MATERIAL MEDICO
ocds-lcuori-234590,ocds-lcuori-234590/1-contract,234590,56816.218,HNL,CM 004 PGEMC ABARROTERIA PARA USO EN BRIGADA MEDICAS Y DIRECCION DE CEREMONIAL Y PROTOCOLO MILITAR DE LAS FUERZAS ARMADAS
ocds-lcuori-234591,ocds-lcuori-234591/1-contract,234591,11547.2,HNL,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-234593,ocds-lcuori-234593/1-contract,234593,7650.0,HNL,REQUERIMIENTO DE AGUA PURIFICADA PARA EL PERSONAL DEL SNE911 TEGUCIGALPA SOLICITADO POR LA UNIDAD DE SERVICIOS GENERALES SEGUN MEMORANDUM USG GA 050 2020 FONDOS NACIONALES
ocds-lcuori-234594,ocds-lcuori-234594/1-contract,234594,17419.2,HNL,compra de paquetes de refresco en lata solicitado por zoe reyes jefe de la unidad de proveeduria
ocds-lcuori-234531,ocds-lcuori-234531/1-contract,234531,57500.0,HNL,ADQUISICION DE INSUMOS MEDICO QUIRURGICO PARA EL HOSPITAL SAN  LORENZO
ocds-lcuori-234532,ocds-lcuori-234532/1-contract,234532,2382.6,HNL,MASCARILLAS DESCARTABLES
ocds-lcuori-234533,ocds-lcuori-234533/1-contract,234533,12297.5,HNL,Compra de alimentos para cubrir emergencias  causadas por el COVID 19
ocds-lcuori-234534,ocds-lcuori-234534/1-contract,234534,12297.5,HNL,Compra de alimentos para cubrir emergencias ocasionadas por el COVID 19
ocds-lcuori-234595,ocds-lcuori-234595/2-contract,234595,1824.0,HNL,CM 010 SDN SGRMSG 2020
ocds-lcuori-234596,ocds-lcuori-234596/1-contract,234596,52560.0,HNL,ADQUISICION DE AGUA PURIFICADA 
ocds-lcuori-234597,ocds-lcuori-234597/1-contract,234597,4368.0,HNL,ADQUISICION DE AGUA PURIFICADA 
ocds-lcuori-234598,ocds-lcuori-234598/1-contract,234598,1824.0,HNL,CM 011 SDN SGRMSG 2020
ocds-lcuori-234599,ocds-lcuori-234599/1-contract,234599,1480808.0,HNL,01 UNIDAD SISTEMA DE RX DIGITALIZADO CON COMPUTADORA DIGITALIZADORA 17x17 PULGADAS E IMPRESORA DRY IMAGER HU Q
ocds-lcuori-234600,ocds-lcuori-234600/1-contract,234600,,,MATERIAL MEDICO
ocds-lcuori-234610,ocds-lcuori-234610/1-contract,234610,152800.0,HNL,COMPRA DE GASA TIPO TABLOIDE A NIPRO CORPORATION QUE SERA UTILIZDA EN EL PRIMER SEMESTRE DE 2020
ocds-lcuori-234611,ocds-lcuori-234611/1-contract,234611,76825.5,HNL,COMPRA DE ALIMENTOS
ocds-lcuori-234612,ocds-lcuori-234612/1-contract,234612,40500.0,HNL,CM 005 PGEMC 2020 ADQUISCION DE AGUA PAA USO EN LAS DIFERENTES DIRECCIONES ORGANISMOS DEL ESTADO MAYOR CONJUNTO CORRESPONDIENTE AL I TRIMESTRE DEL A?O 2020
ocds-lcuori-234613,ocds-lcuori-234613/1-contract,234613,3690.0,HNL,BOMBEROS CHOLUTECA COMPRA AGUA PARA PERSONAL DE LA ESTACION
ocds-lcuori-234614,ocds-lcuori-234614/1-contract,234614,36000.0,HNL,REQUERIMIENTO DE AGUA PRUFICADA PARA PERSONAL DEL EDIFICIO DEL SNE911 SAN PEDRO SULA SOLICITADO POR LA UNIDAD DE SERVICIOS GENERALES SAN PEDRO SULA SEGUN MEMOERANDUM USG SPS GA 0060 2020 FONDOS NACIONALES
ocds-lcuori-234615,ocds-lcuori-234615/1-contract,234615,7599.89,HNL,CM 012 SDN SGRMSG 2020 SECRETARIA DE DEFENSA NACIONAL
ocds-lcuori-234616,ocds-lcuori-234616/1-contract,234616,20238.0,HNL,valor reservado para la compra de bebidas y productos alimenticios para consumo del hospital santa barbara integrado en el segundo trimestre del a?o 2020
ocds-lcuori-234617,ocds-lcuori-234617/1-contract,234617,40.25,HNL,PRUEBA
ocds-lcuori-234618,ocds-lcuori-234618/1-contract,234618,10368.86,HNL,leche y alimento para bebe
ocds-lcuori-234601,ocds-lcuori-234601/1-contract,234601,173295.0,HNL,MATERIAL MEDICO QUIRURGICO
ocds-lcuori-234619,ocds-lcuori-234619/1-contract,234619,6448.5675,HNL,LECHES
ocds-lcuori-234602,ocds-lcuori-234602/1-contract,234602,544800.0,HNL,ADQUISICION DE MATERIAL QUIRURGICO
ocds-lcuori-234620,ocds-lcuori-234620/1-contract,234620,6000000.0,HNL,pedido de enfermeria para cubrir la necesidad en las diferentes salas en esta estado de  emergencia con la pandemia de covid19  segun comunicado 012 2020
ocds-lcuori-234603,ocds-lcuori-234603/1-contract,234603,30820.0,HNL,COMPRA DE INSUMOS PARA ASEO E HIGIENE PARA EL INSTITUTO DE LA PROPIEDAD
ocds-lcuori-234621,ocds-lcuori-234621/1-contract,234621,63347.6,HNL,VALOR RESERVADO PARA LA COMPRA DE BEBIDAS Y PRODUCTOS ALIMENTICIOS PARA CONSUMO EN EL HOSPITAL SANTA BARBARA INTEGRADO EN EL SEGUNDO TRIMESTRE DEL A?O 2020
ocds-lcuori-234604,ocds-lcuori-234604/1-contract,234604,340860.0,HNL,COMPRA DE TERMOMETROS DIGITALES QUE SERAN UTILIZADOS DURANTE LA EPIDEMIA DEL COVID
ocds-lcuori-234605,ocds-lcuori-234605/2-contract,234605,42560.0,HNL,COMPRA DE ALGODON QUE SERA UTILIZADO EN LAS DIFERENTES SALAS DEL HOSPITAL EL PROGRESO DURANTE EL PRIMER SEMESTRE DEL 2020
ocds-lcuori-234606,ocds-lcuori-234606/1-contract,234606,507638.0,HNL,COMPRA DE SUTURAS QUE SERVIRAN PARA LA ATENCION DE PACIENTES QUE LLEGAN A LAS DIFERENTES SALAS DEL HOSPITAL EL PROGRESO DURANTE EL PRIMER SEMESTRE DE 2020
ocds-lcuori-234607,ocds-lcuori-234607/1-contract,234607,268600.0,HNL,COMPRA DE SUTURAS QUE SERVIRAN PARA LA ATENCION DE PACIENTES QUE LLEGAN A LAS DIFERENTES SALAS DEL HOSPITAL EL PROGRESO DURANTE EL PRIMER SEMESTRE DE 2020 
ocds-lcuori-234622,ocds-lcuori-234622/2-contract,234622,196218.11000000002,HNL,SOLICITUD DE ORDEN DE COMPRA POR SUMINISTRO DE ABARROTERIA DEL SEGUNDO TRIMESTRE DEL 2020
ocds-lcuori-234623,ocds-lcuori-234623/1-contract,234623,8372.0,HNL,COMPRA DE LLANTAS PARA EL VEHICULO ASIGNADO A LA UNIDAD DE LICITACIONES DE LA SECRETARIA DE SEGURIDAD ENTREGAR LAS LLANTAS EN LOS PREDIOS DEL PROVEEDOR
ocds-lcuori-234608,ocds-lcuori-234608/1-contract,234608,9315.0,HNL,compra de mascarilla
ocds-lcuori-234624,ocds-lcuori-234624/1-contract,234624,32813.4,HNL,COMPRA DE ALIMENTOS Y BEBIDAS PARA PERSONAS QUE SERAN UTILIZADOS  EN LA DESPENSA DEL HGST SEGUN ORDEN DE COMPRA INTERNA No 20 031
ocds-lcuori-234609,ocds-lcuori-234609/1-contract,234609,10465.0,HNL,COMPRA DE MASCARILLAS
ocds-lcuori-234625,ocds-lcuori-234625/1-contract,234625,79200.0,HNL,SOLPED 10015850 SOLICITADA PO LA COCINA DE SPS AGUA PURIFICADA EN BOLSA DE 500 ML PAQUETE DE VARIAS UNIDADES ALTA CALIDAD ZONA 3
ocds-lcuori-234626,ocds-lcuori-234626/1-contract,234626,50000.0,HNL,COMPRA DE ALIMENTOS Y BEBIDAS PARA PERSONAS QUE SERAN UTILIZADOS  EN LA DESPENSA DEL HGST DURANTE EL II TRIMESTRE DEL 2020
ocds-lcuori-234627,ocds-lcuori-234627/1-contract,234627,33129.6,HNL,SOLICITUD DE ORDEN DE COMPRA POR SUMINISTRO DE CAFE CORRESPONDIENTE AL SEGUNDO TRIMESTRE DEL 2020
ocds-lcuori-234628,ocds-lcuori-234628/1-contract,234628,35949.0,HNL,COMPRA DE ALIMENTOS Y BEBIDAS PARA PERSONAS QUE SERAN UTILIZADOS  EN LA DESPENSA DEL HGST DURANTE EL II TRIMESTRE DEL 2020
ocds-lcuori-234629,ocds-lcuori-234629/1-contract,234629,6056.82,HNL,COMPRA DE ALIMENTOS Y BEBIDAS PARA PERSONAS QUE SERAN UTILIZADOS  EN LA DESPENSA DEL HGST DURANTE EL II TRIMESTRE DEL 2020 SEGUN ORDEN DE COMPRA INTERNA 20 034
ocds-lcuori-234630,ocds-lcuori-234630/1-contract,234630,46000.0,HNL,COMPRA DE ALIMENTOS Y BEBIDAS PARA PERSONAS QUE SERAN UTILIZADOS  EN LA DESPENSA DEL HGST DURANTE EL II TRIMESTRE DEL 2020 SEGUN ORDEN DE COMPRA INTERNA 20 035
ocds-lcuori-234631,ocds-lcuori-234631/1-contract,234631,123270.90000000001,HNL,SOLICITUD DE ORDEN DE COMPRA POR SUMINISTRO DE AZUCAR ARROZ SALSA DE TOMATE HARINA CORRESPONDIENTE AL SEGUNDO TRIMESTRE DEL 2020
ocds-lcuori-234632,ocds-lcuori-234632/1-contract,234632,21833.95,HNL,COMPRA DE ALIMENTOS Y BEBIDAS PARA USO EN PACIENTES DURANTE EL II TRIMESTRE DEL 2020
ocds-lcuori-234633,ocds-lcuori-234633/1-contract,234633,9450.0,HNL,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-234634,ocds-lcuori-234634/1-contract,234634,22060.5,HNL,SOLPED 10015877  SOLICITADO POR RRHH ENTREGAR EN ALMACEN DE RRHH 
ocds-lcuori-234635,ocds-lcuori-234635/1-contract,234635,1837.7,HNL,COMPRA DE ALIMENTOS PARA USO EN PACIENTES DEL HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-234636,ocds-lcuori-234636/1-contract,234636,38549.15,HNL,COMPRA DE ALIMENTOS
ocds-lcuori-234637,ocds-lcuori-234637/1-contract,234637,,,COMPRA DE ALIMENTOS
ocds-lcuori-234638,ocds-lcuori-234638/1-contract,234638,38036.25,HNL,compra de guantes
ocds-lcuori-234639,ocds-lcuori-234639/1-contract,234639,287500.0,HNL,COMPRA DE BATAS DESCRATABLES 
ocds-lcuori-234640,ocds-lcuori-234640/1-contract,234640,,,COMPRA DE BOTAS 
ocds-lcuori-234641,ocds-lcuori-234641/1-contract,234641,,,BOTAS DESCARTABLES 
ocds-lcuori-234642,ocds-lcuori-234642/1-contract,234642,25875.0,HNL,COMPRA DE BOTAS 
ocds-lcuori-234662,ocds-lcuori-234662/1-contract,234662,7002384.684,HNL,COMPRA SEGUN CATALOGO DE EMERGENCIA PCM 005 2020 PARA USO DEL HOSPITAL MILITAR
ocds-lcuori-234663,ocds-lcuori-234663/1-contract,234663,549750.0,HNL,Compra de Material
ocds-lcuori-234664,ocds-lcuori-234664/1-contract,234664,,,Compra de material
ocds-lcuori-234665,ocds-lcuori-234665/1-contract,234665,45035.0,HNL,SOLICITUD DE ORDEN DE COMPRA INTERNA No 018 2020 POR SUMINISTRO DE ABARROTERIA CORRESPODIENTE AL SEGUNDO TRIMESTRE DEL A?O 2020
ocds-lcuori-234666,ocds-lcuori-234666/1-contract,234666,,,SOLICITUD DE ORDEN DE COMPRA INTERNA No 018 2020 POR SUMINISTRO DE ABARROTERIA CORRESPODIENTE AL SEGUNDO TRIMESTRE DEL A?O 2020
ocds-lcuori-234520,ocds-lcuori-234520/2-contract,234520,7348.5,HNL,compra de mascarillas y guantes para uso del area de recepcion del ersaps en vista de la emergencia nacional por covid19
ocds-lcuori-234521,ocds-lcuori-234521/2-contract,234521,,,compra de mascarillas y guantes para uso del area de recepcion del ersaps en vista de la emergencia nacional por covid19
ocds-lcuori-234592,ocds-lcuori-234592/2-contract,234592,1467.4,HNL,COMPRA DE GUANTE ESTERIL DESECHABLE PARA USO DEL PERSONAL DE ESTA SECRETARIA DE ESTADO
ocds-lcuori-234667,ocds-lcuori-234667/1-contract,234667,469200.0,HNL,Compra de material
ocds-lcuori-234643,ocds-lcuori-234643/1-contract,234643,15640.0,HNL,Compra de insumos para la elaboracion de alimentos para pacientes y abastecer el area de despenda en el segundo trimestre del a?o 2020 
ocds-lcuori-234668,ocds-lcuori-234668/1-contract,234668,43000.0,HNL,NECESIDADES DE SUMINISTROS DE AGUA QUE SE ENCUENTRAN EN CERO Y LOS QUE ESTAN POR AGOTARSE EN LA DGMM
ocds-lcuori-234644,ocds-lcuori-234644/1-contract,234644,,,Compra de insumos para la elaboracion de alimentos para pacientes y abastecer el area de la despensa para el segundo trimestre del a?o 2020
ocds-lcuori-234669,ocds-lcuori-234669/1-contract,234669,45035.0,HNL,SOLICITUD DE ORDEN DE COMPRA INTERNA No 018 2020 POR SUMINISTRO DE ABARROTERIA CORRESPODIENTE AL SEGUNDO TRIMESTRE DEL A?O 2020
ocds-lcuori-234645,ocds-lcuori-234645/1-contract,234645,,,Compra de material 
ocds-lcuori-234646,ocds-lcuori-234646/1-contract,234646,,,Compra de Material
ocds-lcuori-234647,ocds-lcuori-234647/1-contract,234647,,,Compra de Material
ocds-lcuori-234670,ocds-lcuori-234670/1-contract,234670,62560.0,HNL,Compra de material
ocds-lcuori-234671,ocds-lcuori-234671/1-contract,234671,262200.0,HNL,PARA USO DEL PERSONAL DEL INSTITUTO NACIONAL DE MIGRACION
ocds-lcuori-234648,ocds-lcuori-234648/1-contract,234648,,,compra de material
ocds-lcuori-234649,ocds-lcuori-234649/1-contract,234649,,,Compra de material
ocds-lcuori-234650,ocds-lcuori-234650/2-contract,234650,,,Compra de Material
ocds-lcuori-234651,ocds-lcuori-234651/2-contract,234651,,,compra de material
ocds-lcuori-234652,ocds-lcuori-234652/1-contract,234652,,,compra de material
ocds-lcuori-234653,ocds-lcuori-234653/1-contract,234653,,,Compra de Material
ocds-lcuori-234654,ocds-lcuori-234654/1-contract,234654,60000.0,HNL,Compra de Hilos
ocds-lcuori-234655,ocds-lcuori-234655/1-contract,234655,204583.5,HNL,SOLICITUD DE ORDEN DE COMPRA POR SUMINISTRO DE ABARROTERIA DEL SEGUNDO TRIMESTRE DEL 2020
ocds-lcuori-234656,ocds-lcuori-234656/1-contract,234656,1138050.0,HNL,Compra de material
ocds-lcuori-234672,ocds-lcuori-234672/1-contract,234672,237600.0,HNL,SOLPED 100015854 COMPRA DE AGUA COCINA EL OCOTAL PARA ABRIL MAYO Y JUNIO 2020
ocds-lcuori-234657,ocds-lcuori-234657/1-contract,234657,186537.684,HNL,SOLICITUD ORDEN DE COMPRA INTERNA No 017 2020 POR SUMINISTROS DE ABARROTERIA QUE CORRESPONDE AL SEGUNDO TRIMESTRE
ocds-lcuori-234673,ocds-lcuori-234673/1-contract,234673,18657.84,HNL,ALIMENTOS
ocds-lcuori-234658,ocds-lcuori-234658/1-contract,234658,1555331.3,HNL,MAQUINARIA Y EQUIPO DE PRODUCCION AGROPECUARIA Y FORESTAL  BOMBAS TERMONEBULIZADORAS LUGAR DE ENTREGA BODEGA SUBGERENCIA DE RECURSOS MATERIALES Y SERVICIOS GENERALES SECRETARIA DE SALUD NIVEL CENTRAL
ocds-lcuori-234674,ocds-lcuori-234674/1-contract,234674,7000.0,HNL,ADQUISICION DE GAFAS PROTECTORAS PARA LA PROTECCION DEL PERSONAL UBICADO EN LOS CUATRO AEROPUERTO PARA EVITAR EL CONTAGIO DEL COVID19
ocds-lcuori-234659,ocds-lcuori-234659/1-contract,234659,1555331.3,HNL,053 GERENCIA ADMINISTRATIVA A SOLICITUD LICDO CESAR BARRIENTOS GERENTE ADMINISTRATIVO OBJETO DEL GASTO No 42400 MAQUINARIA Y EQUIPO DE PRODUCCION AGROPECUARIA Y FORESTAL LUGAR DE ENTREGA BODEGA SUB GERENCIA DE RECURSOS MATERIALES Y SERVICIOS GENERALES
ocds-lcuori-234660,ocds-lcuori-234660/1-contract,234660,15199.78,HNL,CM 013 SDN SGRMSG 2020
ocds-lcuori-234661,ocds-lcuori-234661/1-contract,234661,181000.0,HNL,ARROZ PRECOCIDO
ocds-lcuori-232111,ocds-lcuori-232111/1-contract,232111,,,COMPRA QUE SERA PAGADA CON FONDOS NACIONALESREPUESTOS Y ACCESORIOS SEGUN OBJETO DE GASTO 39600 AL PROVEEDOR ACOSA
ocds-lcuori-232121,ocds-lcuori-232121/1-contract,232121,9080.4,HNL,LLANTAS Y CAMARAS DE AIRE CUATRO LLANTAS LUGAR DE ENTREGA BODEGA DEL POOL DE VEHICULOS DE LA SECRETARIA DE SALUD
ocds-lcuori-232132,ocds-lcuori-232132/1-contract,232132,11846.0,HNL,SUMINISTRO DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO RESMA DE 500 HOJAS PARA USO DE LA DGID
ocds-lcuori-232143,ocds-lcuori-232143/1-contract,232143,5356.379,HNL,Adquisicion de productos varios alimenticios solicitados por la Direccion General de Modalidades Educativas
ocds-lcuori-232154,ocds-lcuori-232154/1-contract,232154,2378.292,HNL,Adquisicion de latas de te frio solicitadas por la Direccion General de Modalidades Educativas
ocds-lcuori-232155,ocds-lcuori-232155/1-contract,232155,7038.0,HNL,UTILES Y PAPELERIA
ocds-lcuori-232156,ocds-lcuori-232156/1-contract,232156,149625.0,HNL,COMPRA DE 157500 BOLSAS CON AGUA PARA EL CENTRO PENAL MOROCELI
ocds-lcuori-232165,ocds-lcuori-232165/1-contract,232165,6794.8330000000005,HNL,COMPRA QUE SERA UTILIZADA EN EL CENTRO DE EDUCACION MEDIA TECNICO JUAN RAMON MOLINA CENTRO PENITENCIARIO NACIONAL DE TAMARA
ocds-lcuori-232166,ocds-lcuori-232166/1-contract,232166,5832.8,HNL,COMPRA DE APLICACION INFORMATICA
ocds-lcuori-232167,ocds-lcuori-232167/1-contract,232167,3054.9750000000004,HNL,UTILES Y PAPELERIA
ocds-lcuori-232168,ocds-lcuori-232168/1-contract,232168,3312.0,HNL,Adquisicion de refrescos carbonatados en lata solicitados por la Direccion General de Modalidades Educativas
ocds-lcuori-232176,ocds-lcuori-232176/1-contract,232176,3961.03,HNL,Adquisicion de productos alimenticios varios solicitados por la Direccion General de Modalidades Educativas
ocds-lcuori-232187,ocds-lcuori-232187/1-contract,232187,1362.29,HNL,PAPEL 
ocds-lcuori-232198,ocds-lcuori-232198/1-contract,232198,51318.75,HNL,COMPRA DE COMPUTADORA LAPTOP DE 17 PULGADAS SOLICITADA POR YVO MASS SUB COMISIOANDO REGIONAL VIII PARA EL EQUIPAMIENTO DE LA OFICINA DE LA REGIONAL VIII
ocds-lcuori-232199,ocds-lcuori-232199/1-contract,232199,105050.0,HNL,COMPRA DE AGUA PURIFICADA QUE SERA DISTRIBUIDA EN TODOS LOS DEPAPARTAMENTOS DE ICF A NIVEL CENTRAL Y A LAS 4 BRIGADAS QUE TIENE EL DEPARTAMENTO DE PROTECCION FORESTAL PARA EL COMBATE DE INCENDIOS FORESTALES SOLICITADO CON REQUISICION ICF SGM RC 017 2020
ocds-lcuori-232209,ocds-lcuori-232209/1-contract,232209,53164.5,HNL,COMPRA DE 3 COMPUTADORAS DE ESCRITORIO SOLICITADA POR YVO MASS SUB COMISIOANDO REGIONAL VIII PARA EL EQUIPAMIENTO DE LA OFICINA DE LA REGIONAL VIII
ocds-lcuori-232220,ocds-lcuori-232220/1-contract,232220,,,COMPRA DE MATERIAL MEDICO PARA USO EN VARIAS SALAS DEL HOSPITAL ANIBAL MURILLO DURANTE TIEMPO INDEFINIDO LA COMPRA SE  HIZO EN EL I TRIMESTRE DEL 2020
ocds-lcuori-232231,ocds-lcuori-232231/1-contract,232231,93083.645,HNL,Compra de papel bond base 20 que sera utilizado en las distintas unidades de la direccion departamental y los centros educativos del departamento de cortes
ocds-lcuori-232232,ocds-lcuori-232232/1-contract,232232,,,Compra de papel bond base 20 que sera utilizado en las distintas unidades de la direccion departamental y los centros educativos del departamento de cortes
ocds-lcuori-232233,ocds-lcuori-232233/1-contract,232233,,,COMPRA DE MATERIAL PARA USO EN VARIAS SALAS Y DEPARTAMENTOS DEL HOSPITAL ANIBAL MURILLO ESCOBAR POR TIEMPO INDEFINIDO LA COMPRA SE REALIZO EN EL I TRIMESTRE DEL 2020
ocds-lcuori-232242,ocds-lcuori-232242/1-contract,232242,25223.982,HNL,compra de ciento cincuenta carpetas archivadoras tama?o carta setecientas carpetas archivadoras tama?o oficio veintiseis unidades de tijeras veinte cajas de boligrafo color negro y veintiseis unidades de engrapadoras para uso de la Direccion de Transparencia de la Secretaria de Fianzas
ocds-lcuori-232253,ocds-lcuori-232253/1-contract,232253,554.07,HNL,SUMINISTRO DE PINZAS SUJETAPAPELES 25MM PAQUETE 12 UNIDADES PINZAS SUJETAPAPELES 32MM PAQUETE 12 UNIDADES PARA USO DE LA DGID
ocds-lcuori-232264,ocds-lcuori-232264/1-contract,232264,575767.28,HNL,Tintas y Toner Varios
ocds-lcuori-232275,ocds-lcuori-232275/1-contract,232275,468933.775,HNL,Toner y Tintas varios 
ocds-lcuori-232286,ocds-lcuori-232286/1-contract,232286,332.12,HNL,SUMINISTRO DE NOTAS ADHESIVAS 4X6 CMS CINCO COLORES DE 100 PAGINAS PAQUETE ALTA CALIDAD TENEDORES DESECHABLES GRANDES PAQUETE 25 UNIDADES NOTAS ADHESIVAS 1 5 X 2 CMS COLOR AMARILLO DE 100 PAGINAS PARA USO DE LA DGID
ocds-lcuori-232287,ocds-lcuori-232287/1-contract,232287,,,SUMINISTRO DE NOTAS ADHESIVAS 4X6 CMS CINCO COLORES DE 100 PAGINAS PAQUETE ALTA CALIDAD TENEDORES DESECHABLES GRANDES PAQUETE 25 UNIDADES NOTAS ADHESIVAS 1 5 X 2 CMS COLOR AMARILLO DE 100 PAGINAS PARA USO DE LA DGID
ocds-lcuori-232297,ocds-lcuori-232297/1-contract,232297,93083.645,HNL,Compra de papel bond base 20 que sera utilizado en las distintas unidades de la direccion departamental y los centros educativos del departamento de cortes
ocds-lcuori-232308,ocds-lcuori-232308/1-contract,232308,601.818,HNL,compra de tres resmas de folder de cartulina para uso de la Direccion de Transparencia de la Secretaria de Finanzas  
ocds-lcuori-232309,ocds-lcuori-232309/1-contract,232309,99594.2205,HNL,ADQUISICION DE 3 LAPTOP EMPRESARIAL QUE SERAN UTILIZADAS POR LA REGION FORESTAL DE FRANCISCO MORAZAN A TRAVES DEL PROYECTO ADAPTACION BASADA EN ECOSISTEMAS EN EL CORREDOR BOSCOSO CENTRAL DE TEGUCIGALPA CONTEMPLADO EN CARTA ACUERDO COMO R 2 1 FORTALECIMIENTO DE LA OFICINA REGIONAL FRANCISCO MORAZAN FINANCIADA CON FONDOS DEL PROGRAMA DE LAS NACIONAS UNIDAS PARA EL DESARROLLO PNUD CON REQUISICION ICF ADAPTARC 07 2020
ocds-lcuori-232319,ocds-lcuori-232319/1-contract,232319,15163.7965,HNL,SUMINISTRO DE IMPRESORA LASER A COLOR PARA USO DE LA DGID
ocds-lcuori-232320,ocds-lcuori-232320/1-contract,232320,6088.56,HNL,compra de papel bond tama?o rotafolio para uso en las distintas unidades y centros educativos del departamento de cortes
ocds-lcuori-232330,ocds-lcuori-232330/1-contract,232330,880.0,HNL,COMPRA 40 BOTELLONES CON AGUA COMAYAGUA
ocds-lcuori-232331,ocds-lcuori-232331/1-contract,232331,107.8125,HNL,SUMINISTRO DE SOBRE MANILA TAMA?O OFICIO PARA USO DE LA DGID
ocds-lcuori-232332,ocds-lcuori-232332/1-contract,232332,7120.6945000000005,HNL,COMPRA DE MATERIALES DE OFICINA SOLICITADOS POR VARIAS DEPENDENCIAS DEL BCH TGU
ocds-lcuori-232341,ocds-lcuori-232341/1-contract,232341,28894.8425,HNL,SUMINISTRO DE COMPRA DE SOBRE MANILA TAMA?O CARTA PAQUETE DE 50 UNIDADES NOTAS ADHESIVAS 5X3 PULGADAS COLOR AMARILLO DE 100 PAGINAS UPS BASICO TIPO 2 PARA USO DE LA DGID
