ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/description,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description,contracts/0/items/0/quantity
ocds-lcuori-234434,ocds-lcuori-234434/1-contract,234434,541362,"JERINGA HIPODERMICA 1 cc x 25 x  ?, CAJA, ZONA 1",Caja,130.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,84.0
ocds-lcuori-234539,ocds-lcuori-234539/1-contract,234539,541558,"FRIJOLES QUINTAL, ALTA CALIDAD ZONA 1",Unidad,2800.0,HNL,50221101,UNSPSC,Granos de Cereales,104.0
ocds-lcuori-234435,ocds-lcuori-234435/1-contract,234435,541363,"JERINGA HIPODERMICA  5 cc x 21 x  1?, CAJA, ZONA 1",Caja,75.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,28.0
ocds-lcuori-234540,ocds-lcuori-234540/1-contract,234540,541559,"CARTUCHO DE TINTA CANON CL 211 (2976B001) TRICOLOR, ZONA 1",Unidad,492.4645,HNL,44103103,UNSPSC,Toner,15.0
ocds-lcuori-234540,ocds-lcuori-234540/1-contract,234540,541560,"CARTUCHO DE TINTA CANON PG-210 (2974B001) NEGRO, ZONA 1",Unidad,387.8605,HNL,44103103,UNSPSC,Toner,15.0
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,234436,541364,"JERINGA HIPODERMICA  20 cc x 21 x  1? , CAJA, ZONA 1",Caja,185.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,1500.0
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,234436,541365,"JERINGA HIPODERMICA  10 cc x 21 x  1?, CAJA, ZONA 1",Caja,140.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,1000.0
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,234436,541366,"JERINGA HIPODERMICA 1 cc x 27 x  ?, CAJA, ZONA 1",Caja,85.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,500.0
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,234436,541367,"JERINGA HIPODERMICA  5 cc x 21 x  1?, CAJA, ZONA 1",Caja,85.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,500.0
ocds-lcuori-234541,ocds-lcuori-234541/1-contract,234541,541561,"GASA HOSPITALARIA 36x100 (20X16), ROLLO, ZONA 3 ",Unidad,382.0,HNL,42312301,UNSPSC,Gasas absorbedores para limpiar la herida,150.0
ocds-lcuori-234437,ocds-lcuori-234437/1-contract,234437,541368,"JERINGA HIPODERMICA  3 cc 21 x 1?, CAJA, ZONA 1",Caja,102.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,300.0
ocds-lcuori-234437,ocds-lcuori-234437/1-contract,234437,541369,"JERINGA HIPODERMICA 1 cc x 29Gx ? NO DESMONTABLE, CAJA, ZONA 1",Caja,130.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,500.0
ocds-lcuori-234438,ocds-lcuori-234438/1-contract,234438,541370,"GUANTE DESCARTABLE TALLA L, CAJA, ZONA 1",Caja,154.1,HNL,42132205,UNSPSC,Guantes quir?rgicos,300.0
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,234543,541562,"BOTELLA DE TINTA EPSON 504 (T504220)  EN NEGRO, ZONA 1",Unidad,247.25,HNL,44103103,UNSPSC,Toner,4.0
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,234543,541563,"BOTELLA DE TINTA EPSON 504 (T504320) EN MAGENTA, ZONA 1",Unidad,209.3,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,234543,541564,"BOTELLA DE TINTA EPSON 504 (T504220) EN CYAN, ZONA 1",Unidad,209.3,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,234543,541565,"BOTELLA DE TINTA EPSON 504 (T504420) EN AMARILLO, ZONA 1",Unidad,209.3,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-234440,ocds-lcuori-234440/1-contract,234440,541371,VINAGRE GALON ALTA CALIDAD (ZONA 1),galon,44.2175,HNL,50171707,UNSPSC,Vinagres,31.0
ocds-lcuori-234546,ocds-lcuori-234546/1-contract,234546,541566,REFRESCO CARBONATADO MARCA PEPSI EN ENVASE LATA 230-250 ML  ALTA CALIDAD (ZONA 1),Unidad,9.89,HNL,50202306,UNSPSC,Refrescos,48.0
ocds-lcuori-234546,ocds-lcuori-234546/1-contract,234546,541567,GALLETAS RITZ ORIGINAL  259.2 GR ALTA CALIDAD (ZONA 1),Unidad,43.2515,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,3.0
ocds-lcuori-234546,ocds-lcuori-234546/1-contract,234546,541568,REFRESCO CARBONATADO MARCA PEPSI EN ENVASE PET 2 LITROS ALTA CALIDAD (ZONA 1),Unidad,36.9725,HNL,50202306,UNSPSC,Refrescos,6.0
ocds-lcuori-234546,ocds-lcuori-234546/1-contract,234546,541569,REFRESCO CARBONATADO MARCA 7UP EN ENVASE PET 2 LITROS  ALTA CALIDAD (ZONA 1),Unidad,36.9725,HNL,50202306,UNSPSC,Refrescos,6.0
ocds-lcuori-234441,ocds-lcuori-234441/1-contract,234441,541372,"GUANTE DESCARTABLE TALLA M, CAJA, ZONA 1",Caja,85.905,HNL,42132205,UNSPSC,Guantes quir?rgicos,1.0
ocds-lcuori-234547,ocds-lcuori-234547/1-contract,234547,541570,REFRESCO CARBONATADO MARCA PEPSI EN ENVASE LATA 230-250 ML  ALTA CALIDAD (ZONA 1),Unidad,8.6,HNL,50202306,UNSPSC,Refrescos,48.0
ocds-lcuori-234547,ocds-lcuori-234547/1-contract,234547,541571,GALLETAS RITZ ORIGINAL  259.2 GR ALTA CALIDAD (ZONA 1),Unidad,43.2515,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,3.0
ocds-lcuori-234547,ocds-lcuori-234547/1-contract,234547,541572,REFRESCO CARBONATADO MARCA PEPSI EN ENVASE PET 2 LITROS ALTA CALIDAD (ZONA 1),Unidad,32.15,HNL,50202306,UNSPSC,Refrescos,6.0
ocds-lcuori-234547,ocds-lcuori-234547/1-contract,234547,541573,REFRESCO CARBONATADO MARCA 7UP EN ENVASE PET 2 LITROS  ALTA CALIDAD (ZONA 1),Unidad,32.15,HNL,50202306,UNSPSC,Refrescos,6.0
ocds-lcuori-234442,ocds-lcuori-234442/1-contract,234442,541373,MASCARILLA DESCARTABLE ,Unidad,684.9975,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,1.0
ocds-lcuori-234442,ocds-lcuori-234442/1-contract,234442,541374,GEL ANTIBACTERIAL 1 GALON (PARA DISPENSADOR),Caja,749.9955,HNL,47131808,UNSPSC,Germicida seca o gel para manos,1.0
ocds-lcuori-234442,ocds-lcuori-234442/1-contract,234442,541375,MASCARILLAS N95,Caja,149.9945,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,6.0
ocds-lcuori-234548,ocds-lcuori-234548/1-contract,234548,541574,"GORRO DESCARTABLE PARA MUJER, CAJA, ZONA 5 ",Caja,141.45,HNL,42131701,UNSPSC,Cobertores para cirug?a,100.0
ocds-lcuori-234548,ocds-lcuori-234548/1-contract,234548,541575,MASCARILLA DESCARTABLE CAJA DE CARTON HASTA 50 UNIDADES ,Caja,586.5,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,1000.0
ocds-lcuori-234443,ocds-lcuori-234443/1-contract,234443,541376,MASCARILLA DESCARTABLE ,Unidad,684.9975,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,30.0
ocds-lcuori-234443,ocds-lcuori-234443/1-contract,234443,541377,GEL ANTIBACTERIAL 1 GALON (PARA DISPENSADOR),Caja,4500.0,HNL,47131808,UNSPSC,Germicida seca o gel para manos,40.0
ocds-lcuori-234443,ocds-lcuori-234443/1-contract,234443,541378,JABON LIQUIDO 1 GALON (PARA DISPENSADOR),Caja,3389.97,HNL,47131704,UNSPSC,Jab?n de uso p?blico o expendedoras de loci?n,10.0
ocds-lcuori-234549,ocds-lcuori-234549/1-contract,234549,541576,BOTA DESCARTABLE UNIDAD,Unidad,3.565,HNL,46181604,UNSPSC,Botas de protecci?n,40000.0
ocds-lcuori-234549,ocds-lcuori-234549/1-contract,234549,541577,BATA DESCARTABLE UNIDAD,Unidad,56.35,HNL,42131612,UNSPSC,Batas de aislamiento o cobertura para el personal sanitario,5000.0
ocds-lcuori-234444,ocds-lcuori-234444/1-contract,234444,541379,"GUANTE ESTERIL No. 8.0 (260-330MM), CAJA, ZONA 1",Paquete,296.7,HNL,42132205,UNSPSC,Guantes quir?rgicos,1.0
ocds-lcuori-234550,ocds-lcuori-234550/1-contract,234550,541578,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 3),Unidad,24.0,HNL,50202301,UNSPSC,Agua purificada,230.0
ocds-lcuori-234445,ocds-lcuori-234445/1-contract,234445,541380,MASCARILLA DESCARTABLE ,Caja,510.0,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,460.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541579,CUCHARA SOPERA DESECHABLE PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,6.4515,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,40.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541580,VASO PLASTICO DESECHABLE DE 8 ONZ PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,12.098,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,50.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541581,PLATO DESECHABLE NO. 6 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,12.6385,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,20.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541582,PLATO DESECHABLE NO. 7 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,18.216,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,50.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541583,PLATO DESECHABLE NO. 8 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,22.5515,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,10.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541584,PLATO DESECHABLE NO. 9 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,31.8435,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,30.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541585,TENEDORES DESECHABLES GRANDES PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,6.0605,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,20.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541586,VASO DE FOAM DE 8 ONZAS PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,10.994,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,40.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541587,LATA DE TE FRIO SABOR LIMON DE 2.35 A 2.90KG ALTA CALIDAD (ZONA 1),kilogramo,198.191,HNL,50201712,UNSPSC,Bebidas de T?,10.0
ocds-lcuori-234551,ocds-lcuori-234551/1-contract,234551,541588,SERVILLETA DE PAPEL DE DOBLE HOJA CUADRADA 500 UNIDADES ALTA CALIDAD (ZONA 1) ,Unidad,54.9125,HNL,14111705,UNSPSC,Servilletas de papel,15.0
ocds-lcuori-234446,ocds-lcuori-234446/1-contract,234446,541381,BATA DESCARTABLE,Unidad,80.5,HNL,42131612,UNSPSC,Batas de aislamiento o cobertura para el personal sanitario,400.0
ocds-lcuori-234552,ocds-lcuori-234552/2-contract,234552,541589,CREMORA MARCA FANS EN BOTE DE 1 KG GRAMOS ALTA CALIDAD (ZONA 1),Unidad,102.2235,HNL,50201714,UNSPSC,Cremas no l?cteas,15.0
ocds-lcuori-234447,ocds-lcuori-234447/1-contract,234447,541382,"UPS BASICO TIPO - 2, ALTA CALIDAD (ZONA 1)",Unidad,2167.75,HNL,39121004,UNSPSC,Unidades de suministro de energ?a (UPS),7.0
ocds-lcuori-234553,ocds-lcuori-234553/1-contract,234553,541590,SALSA INGLESA  EN BOTE DE 201 ML A 500 ML ALTA CALIDAD (ZONA 4),Unidad,21.597,HNL,50171552,UNSPSC,Mezcla de condimentos,100.0
ocds-lcuori-234553,ocds-lcuori-234553/1-contract,234553,541591,GALON DE SALSA DE TOMATE ALTA CALIDAD (ZONA 4),galon,209.76,HNL,50171830,UNSPSC,Salsas para empapar o condimentar o para untar o marinar,100.0
ocds-lcuori-234553,ocds-lcuori-234553/1-contract,234553,541592,JUGO DE NARANJA DE LA GRANJA CON PULPA ENVASE TETRAPAK DE 330 ML ALTA CALIDAD (ZONA 4),Unidad,13.6505,HNL,50202303,UNSPSC,Zumos o jugos Congelados,6000.0
ocds-lcuori-234554,ocds-lcuori-234554/1-contract,234554,541593,HARINA DE TRIGO QUINTAL ALTA CALIDAD (ZONA 4),Unidad,1092.11,HNL,50221102,UNSPSC,Harina de Cereales,5.0
ocds-lcuori-234554,ocds-lcuori-234554/1-contract,234554,541594,BOTE DE MOSTAZA (30-35 ONZ) ALTA CALIDAD (ZONA 4),Unidad,56.12,HNL,50171830,UNSPSC,Salsas para empapar o condimentar o para untar o marinar,20.0
ocds-lcuori-234554,ocds-lcuori-234554/1-contract,234554,541595,GALON DE MAYONESA ALTA CALIDAD (ZONA 4),galon,302.5765,HNL,50171830,UNSPSC,Salsas para empapar o condimentar o para untar o marinar,200.0
ocds-lcuori-234554,ocds-lcuori-234554/1-contract,234554,541596,VINAGRE 720-770GR ALTA CALIDAD (ZONA 4),Unidad,28.612,HNL,50171707,UNSPSC,Vinagres,50.0
ocds-lcuori-234554,ocds-lcuori-234554/1-contract,234554,541597,HARINA DE MAIZ QUINTAL ALTA CALIDAD (ZONA 4),Unidad,1118.42,HNL,50221102,UNSPSC,Harina de Cereales,1.0
ocds-lcuori-234555,ocds-lcuori-234555/2-contract,234555,541598,MAIZENA SABOR VAINILLA 45-50 GRAMOS ALTA CALIDAD (ZONA 4),Unidad,13.3515,HNL,50221101,UNSPSC,Granos de Cereales,200.0
ocds-lcuori-234555,ocds-lcuori-234555/2-contract,234555,541599,SALSA INGLESA  EN BOTE DE 201 ML A 500 ML ALTA CALIDAD (ZONA 4),Unidad,21.597,HNL,50171552,UNSPSC,Mezcla de condimentos,50.0
ocds-lcuori-234555,ocds-lcuori-234555/2-contract,234555,541600,AVENA QUAKER 360GRAMOS ALTA CALIDAD (ZONA 4),Bolsa,22.78,HNL,50221101,UNSPSC,Granos de Cereales,200.0
ocds-lcuori-234555,ocds-lcuori-234555/2-contract,234555,541601,GALON DE SALSA DE TOMATE ALTA CALIDAD (ZONA 4),galon,209.76,HNL,50171830,UNSPSC,Salsas para empapar o condimentar o para untar o marinar,100.0
ocds-lcuori-234555,ocds-lcuori-234555/2-contract,234555,541602,JUGO DE NARANJA DE LA GRANJA CON PULPA ENVASE TETRAPAK DE 330 ML ALTA CALIDAD (ZONA 4),Unidad,13.6505,HNL,50202303,UNSPSC,Zumos o jugos Congelados,6000.0
ocds-lcuori-234449,ocds-lcuori-234449/1-contract,234449,541383,GUANTE DESCARTABLE TAMA?O LARGE/GRANDE,Caja,95.0,HNL,42295454,UNSPSC,Guantes   quir?rgicos,1000.0
ocds-lcuori-234449,ocds-lcuori-234449/1-contract,234449,541384,GUANTE DESCARTABLE TAMA?O MEDIUM/MEDIANO,Caja,95.0,HNL,42295454,UNSPSC,Guantes   quir?rgicos,2400.0
ocds-lcuori-234449,ocds-lcuori-234449/1-contract,234449,541385,GUANTE DESCARTABLE TAMA?O SMALL/PEQUE?O,Caja,95.0,HNL,42295454,UNSPSC,Guantes   quir?rgicos,2400.0
ocds-lcuori-234449,ocds-lcuori-234449/1-contract,234449,541386,GUANTE ESTERIL TAMA?O No. 6.5,Caja,415.0,HNL,42295454,UNSPSC,Guantes   quir?rgicos,720.0
ocds-lcuori-234449,ocds-lcuori-234449/1-contract,234449,541387,GUANTE ESTERIL TAMA?O No. 7,Caja,415.0,HNL,42295454,UNSPSC,Guantes   quir?rgicos,720.0
ocds-lcuori-234556,ocds-lcuori-234556/2-contract,234556,541603,GALLETAS SALADAS PAQUETE DE 8 UNIDADES 192GR ALTA CALIDAD (ZONA 4) ,Paquete,26.427,HNL,50181907,UNSPSC,Masa de galletas congelada,300.0
ocds-lcuori-234556,ocds-lcuori-234556/2-contract,234556,541604,ESPAGUETIS INA 200 GR ALTA CALIDAD (ZONA 4),Unidad,7.99,HNL,50192901,UNSPSC,Pasta o tallarines natural fresco,500.0
ocds-lcuori-234450,ocds-lcuori-234450/1-contract,234450,541388,"GASA HOSPITALARIA 36x100 (20X12), ROLLO, ZONA 1",Unidad,332.5,HNL,42312301,UNSPSC,Gasas absorbedores para limpiar la herida,1000.0
ocds-lcuori-234451,ocds-lcuori-234451/2-contract,234451,541389,MASCARILLA DESCARTABLE ,Unidad,684.9975,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,4.0
ocds-lcuori-234451,ocds-lcuori-234451/2-contract,234451,541390,DISPENSADOR PLASTICO DE PARED PARA JABON DE MANOS,Unidad,568.951,HNL,42295459,UNSPSC,Dispensadores de l?quidos para uso quir?rgico,30.0
ocds-lcuori-234451,ocds-lcuori-234451/2-contract,234451,541391,GUANTE DESCARTABLE TAMA?O MEDIUM/MEDIANO,Caja,204.6425,HNL,42295454,UNSPSC,Guantes   quir?rgicos,2.0
ocds-lcuori-234451,ocds-lcuori-234451/2-contract,234451,541392,GEL ANTIBACTERIAL 1 GALON (PARA DISPENSADOR),Caja,5175.0,HNL,47131808,UNSPSC,Germicida seca o gel para manos,50.0
ocds-lcuori-234452,ocds-lcuori-234452/1-contract,234452,541393,"AGUJA HIPODERMICA N? 20 x 1?, CAJA, ZONA 3 ",Caja,38.0,HNL,42142523,UNSPSC,Agujas hipod?rmicas,30.0
ocds-lcuori-234452,ocds-lcuori-234452/1-contract,234452,541394,"SET DE MASCARILLA PARA APLICACION DE OXIGENO ADULTO, EMPAQUE INDIVIDUAL, ZONA 7 ",Unidad,20.0,HNL,42295407,UNSPSC,M?scaras de paciente para uso quir?rgico,1500.0
ocds-lcuori-234452,ocds-lcuori-234452/1-contract,234452,541395,"SET DE MASCARILLA PARA APLICACION DE OXIGENO PEDIATRICO, EMPAQUE INDIVIDUAL, ZONA 7 ",Unidad,20.0,HNL,42295407,UNSPSC,M?scaras de paciente para uso quir?rgico,1500.0
ocds-lcuori-234452,ocds-lcuori-234452/1-contract,234452,541396,"JERINGA HIPODERMICA  5 cc x 21 x  1?, CAJA, ZONA 7 ",Caja,75.0,HNL,42142609,UNSPSC,Jeringas m?dicas con aguja,1000.0
ocds-lcuori-234453,ocds-lcuori-234453/2-contract,234453,541397,MASCARILLA DESCARTABLE ,Unidad,684.9975,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,4.0
ocds-lcuori-234453,ocds-lcuori-234453/2-contract,234453,541398,DISPENSADOR PLASTICO DE PARED PARA JABON DE MANOS,Unidad,568.951,HNL,42295459,UNSPSC,Dispensadores de l?quidos para uso quir?rgico,30.0
ocds-lcuori-234453,ocds-lcuori-234453/2-contract,234453,541399,GUANTE DESCARTABLE TAMA?O MEDIUM/MEDIANO,Caja,204.6425,HNL,42295454,UNSPSC,Guantes   quir?rgicos,2.0
ocds-lcuori-234453,ocds-lcuori-234453/2-contract,234453,541400,GEL ANTIBACTERIAL 1 GALON (PARA DISPENSADOR),Caja,5175.0,HNL,47131808,UNSPSC,Germicida seca o gel para manos,10.0
ocds-lcuori-234454,ocds-lcuori-234454/1-contract,234454,541401,BATA DESCARTABLE,Unidad,80.5,HNL,42131612,UNSPSC,Batas de aislamiento o cobertura para el personal sanitario,1500.0
ocds-lcuori-234455,ocds-lcuori-234455/1-contract,234455,541402,MASCARILLAS N95,Caja,6222.53,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,15.0
ocds-lcuori-234456,ocds-lcuori-234456/1-contract,234456,541403,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 5),galon,25.5,HNL,50202301,UNSPSC,Agua purificada,600.0
ocds-lcuori-234457,ocds-lcuori-234457/1-contract,234457,541404,REFRESCO CARBONATADO MARCA PEPSI EN ENVASE LATA 230-250 ML PAQUETE 24 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,230.0,HNL,50202306,UNSPSC,Refrescos,30.0
ocds-lcuori-234458,ocds-lcuori-234458/1-contract,234458,541405,"GORRO DESCARTABLE PARA MUJER, CAJA, ZONA 1",Caja,126.5,HNL,42131701,UNSPSC,Cobertores para cirug?a,90.0
ocds-lcuori-234458,ocds-lcuori-234458/1-contract,234458,541406,"BOLSA COLECTOR DE ORINA PARA ADULTO, CAJA, ZONA 1",Caja,632.5,HNL,41104112,UNSPSC,Contenedores de recogida de orina,2.0
ocds-lcuori-234458,ocds-lcuori-234458/1-contract,234458,541407,"SET DE MASCARILLA PARA APLICACION DE OXIGENO ADULTO, EMPAQUE INDIVIDUAL, ZONA 1",Unidad,20.0,HNL,42295407,UNSPSC,M?scaras de paciente para uso quir?rgico,1200.0
ocds-lcuori-234459,ocds-lcuori-234459/1-contract,234459,541408,MASCARILLA DESCARTABLE ,Caja,52.9,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,1000.0
ocds-lcuori-234461,ocds-lcuori-234461/1-contract,234461,541409,BANDEJA TERMICA CON TAPADERA 8X8 PAQUETE 50 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,82.7425,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,250.0
ocds-lcuori-234462,ocds-lcuori-234462/1-contract,234462,541410,CUCHARA SOPERA DESECHABLE PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,6.4515,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,200.0
ocds-lcuori-234462,ocds-lcuori-234462/1-contract,234462,541411,VASOS TERMICOS CON TAPADERA DESCARTABLES NO. 10 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,30.7625,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,620.0
ocds-lcuori-234462,ocds-lcuori-234462/1-contract,234462,541412,PLATO  FOAM  NO. 7 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,10.2235,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,240.0
ocds-lcuori-234462,ocds-lcuori-234462/1-contract,234462,541413,TENEDORES DESECHABLES GRANDES PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,6.0605,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,500.0
ocds-lcuori-234557,ocds-lcuori-234557/1-contract,234557,541605,MASCARILLA DESCARTABLE CAJA DE CARTON HASTA 50 UNIDADES ,Caja,510.0,HNL,42131602,UNSPSC,Mascarillas para el personal sanitario,150.0
ocds-lcuori-234557,ocds-lcuori-234557/1-contract,234557,541606,GEL ANTIBACTERIAL 1 GALON (PARA DISPENSADOR) CAJA DE 6 UNIDADES,Caja,3633.6,HNL,47131808,UNSPSC,Germicida seca o gel para manos,25.0
ocds-lcuori-234558,ocds-lcuori-234558/1-contract,234558,541607,"CARTUCHO DE TONER NEGRO MP C6003 / C6004, ZONA 6 ",Unidad,2886.5,HNL,44103103,UNSPSC,Toner,8.0
ocds-lcuori-234558,ocds-lcuori-234558/1-contract,234558,541608,"CARTUCHO DE TONER NEGRO MP C2503 /C2504 / C2004, ZONA 6 ",Unidad,1725.0,HNL,44103103,UNSPSC,Toner,10.0
ocds-lcuori-234559,ocds-lcuori-234559/1-contract,234559,541609,SOBRE MANILA TAMA?O CARTA PAQUETE DE 50 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,51.175,HNL,44121506,UNSPSC,Sobres est?ndar,1.0
ocds-lcuori-234559,ocds-lcuori-234559/1-contract,234559,541610,SOBRE MANILA TAMA?O LEGAL PAQUETE DE 50 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,69.0,HNL,44121506,UNSPSC,Sobres est?ndar,1.0
ocds-lcuori-234559,ocds-lcuori-234559/1-contract,234559,541611,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR AZUL  (3MM - 5MM) CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,51.52,HNL,44121708,UNSPSC,Marcadores permanentes,3.0
ocds-lcuori-234559,ocds-lcuori-234559/1-contract,234559,541612,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR ROJO  (3MM - 5MM)CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1) ,Caja,51.52,HNL,44121708,UNSPSC,Marcadores permanentes,3.0
ocds-lcuori-234559,ocds-lcuori-234559/1-contract,234559,541613,SOBRES DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO PAQUETE DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,32.775,HNL,44121506,UNSPSC,Sobres est?ndar,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541614,ANILLO PLASTICO DE ENCUADERNACION 1  ALTA CALIDAD (ZONA 1),Paquete,94.3,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541615,ANILLO PLASTICO DE ENCUADERNACION 3/4  PAQUETE DE 25 UNIDADESALTA CALIDAD (ZONA 1),Paquete,41.4,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541616,ANILLO PLASTICO DE ENCUADERNACION 1/2  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,20.7,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541617,ANILLO PLASTICO DE ENCUADERNACION 7/16  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,17.02,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541618,ANILLO PLASTICO DE ENCUADERNACION 1/4  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,13.57,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541619,ANILLO PLASTICO DE ENCUADERNACION 3/8  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,18.4,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541620,ANILLO PLASTICO DE ENCUADERNACION 7/8 PAQUETE DE 25 UNIDADESALTA CALIDAD (ZONA 1),Paquete,61.64,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,541621,ANILLO PLASTICO DE ENCUADERNACION 9/16  PAQUETE DE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,31.05,HNL,44103503,UNSPSC,Resortes o lomos de encuadernaci?n,1.0
