ocid,id,contracts/0/id,contracts/0/title,contracts/0/description,contracts/0/status,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/period/startDate,contracts/0/awardID,contracts/0/localProcurementCategory,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-234556,ocds-lcuori-234556/2-contract,234556,60-28-27-0137-2020,ALIMENTOS Y BEBIDAS PERSONAL ,cancelled,Anulado,11923.1,HNL,2020-03-30T17:43:13-06:00,234556,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-234450,ocds-lcuori-234450/1-contract,234450,60-18-17-0344-2020,MEDITEC GASA HOSPITALARIA,pending,Impreso,332500.0,HNL,2020-03-23T14:12:24-06:00,234450,goodsOrServices,lzlBXK-wr13yl-xzkQKd,DIRECCION HOSPITAL GENERAL SAN FELIPE
ocds-lcuori-234451,ocds-lcuori-234451/2-contract,234451,130-1-18-0584-2020,ADQUISICION DE GEL MASCARILLAS GUANTES Y DISPENSADORES,cancelled,Anulado,278967.805,HNL,2020-03-23T14:24:54-06:00,234451,goodsOrServices,gywRvz-byP1K8-wr13yl,GERENCIA ADMINISTRATIVA
ocds-lcuori-234452,ocds-lcuori-234452/1-contract,234452,60-14-13-0179-2020,ADQUISICION DE MATERIAL QUIRURGICO,pending,Impreso,136140.0,HNL,2020-03-23T14:38:17-06:00,234452,goodsOrServices,lzlBXK-VyOdKM-lzWOzp,DIRECCION HOSPITAL SAN FRANCISCO
ocds-lcuori-234453,ocds-lcuori-234453/2-contract,234453,130-1-18-0585-2020,ADQUISICION DE GEL MASCARILLAS GUANTES Y DISPENSADORES,cancelled,Anulado,71967.805,HNL,2020-03-23T14:48:58-06:00,234453,goodsOrServices,gywRvz-byP1K8-wr13yl,GERENCIA ADMINISTRATIVA
ocds-lcuori-234454,ocds-lcuori-234454/1-contract,234454,45-1-1-0528-2020,PARA USO EN LAS DELEGACIONES DEL INSTITUTO NACIONAL DE MIGRACION ,pending,Impreso,120750.0,HNL,2020-03-23T17:13:17-06:00,234454,goodsOrServices,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-234455,ocds-lcuori-234455/1-contract,234455,140-1-19-0232-2020,mascarillas ,pending,Impreso,93337.95,HNL,2020-03-23T17:36:32-06:00,234455,goodsOrServices,VyMJlK-byP1K8-qyVbya,GERENCIA ADMINISTRATIVA DE DIGEPESCA
ocds-lcuori-234456,ocds-lcuori-234456/1-contract,234456,60-1-103-0506-2020,ADQUISICION DE ALIMENTOS Y BEBIDAS PARA LOS PACIENTES Y EMPLEADOS DEL HOSPITAL SAN LORNZO,pending,Impreso,15300.0,HNL,2020-03-23T18:15:02-06:00,234456,goodsOrServices,lzlBXK-byP1K8-wrLGQK,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo
ocds-lcuori-234457,ocds-lcuori-234457/1-contract,234457,60-1-103-0507-2020,ADQUISICION DE ALIMENTOS Y BEBIDAS PARA LOS PACIENTES Y EMPLEADOS DEL HOSPITAL SAN LORNZO,pending,Impreso,6900.0,HNL,2020-03-23T18:18:51-06:00,234457,goodsOrServices,lzlBXK-byP1K8-wrLGQK,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo
ocds-lcuori-234458,ocds-lcuori-234458/1-contract,234458,60-1-102-0221-2020,INSUMOS ADULTOS PARA EMERGENCIA DE CORONAVIRUS,pending,Impreso,36650.0,HNL,2020-03-23T20:09:32-06:00,234458,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234459,ocds-lcuori-234459/1-contract,234459,60-1-102-0222-2020,INSUMOS ADULTOS PARA EMERGENCIA CORONAVIRUS,pending,Impreso,52900.0,HNL,2020-03-23T20:18:52-06:00,234459,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234460,ocds-lcuori-234460/1-contract,234460,,INSUMOS ADULTO PARA EMERGENCIA CORONAVIRUS,pending,Elaboracion OC,,,2020-03-23T20:22:40-06:00,234460,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234461,ocds-lcuori-234461/1-contract,234461,60-1-103-0508-2020,ADQUISICION DE PRODUCTOS DE MATERIAL PLASTICO PARA LA DISPENSACION DE ALIMENTOS A LOS PACIENTES DEL HOSPITAL SAN LORENZO,pending,Impreso,20685.625,HNL,2020-03-23T20:49:08-06:00,234461,goodsOrServices,lzlBXK-byP1K8-wrLGQK,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo
ocds-lcuori-234462,ocds-lcuori-234462/1-contract,234462,60-1-103-0509-2020,ADQUISICION DE PRODUCTOS DE MATERIAL PLASTICO PARA LA DISPENSACION DE ALIMENTOS A LOS PACIENTES DEL HOSPITAL SAN LORENZO,pending,Impreso,25846.940000000002,HNL,2020-03-23T20:51:52-06:00,234462,goodsOrServices,lzlBXK-byP1K8-wrLGQK,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo
ocds-lcuori-234557,ocds-lcuori-234557/1-contract,234557,91-1-5-0243-2020,ADQUISICION DE DE INSUMOS PARA LA PROTECCION DEL PERSONAL UBICADO EN LOS CUATRO AEROPUERTO PARA EVITAR EL CONTAGIO DEL COVID19,pending,Impreso,167340.0,HNL,2020-03-31T09:22:10-06:00,234557,goodsOrServices,wrLGBK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-234558,ocds-lcuori-234558/1-contract,234558,60-33-32-0184-2020,COMPRA DE REPUESTOS Y ACCESORIOS TONNER PARA FOTOCOPIADORAS E IMPRESORAS PARA EL TIRAJE DE PAPELERIA PARA ABASTECER A LAS UNIDADES DE SALUD DE ESTA REGION DEPARTAMENTAL DE SALUD,pending,Impreso,40342.0,HNL,2020-03-31T09:42:49-06:00,234558,goodsOrServices,lzlBXK-ZK59Kp-RKZayY,REGION DEPARTAMENTAL DE SALUD DE COPAN No. 4
ocds-lcuori-234559,ocds-lcuori-234559/1-contract,234559,90-1-27-0413-2020,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,pending,Impreso,462.07,HNL,2020-03-31T10:08:41-06:00,234559,goodsOrServices,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-234560,ocds-lcuori-234560/1-contract,234560,90-1-27-0414-2020,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,pending,Impreso,510.25500000000005,HNL,2020-03-31T10:43:27-06:00,234560,goodsOrServices,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-234561,ocds-lcuori-234561/1-contract,234561,280-1-6-0375-2020,prueba,pending,Impreso,4803.366,HNL,2020-03-31T11:07:18-06:00,234561,goodsOrServices,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-234562,ocds-lcuori-234562/2-contract,234562,90-1-27-0415-2020,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,cancelled,Anulado,15819.2,HNL,2020-03-31T11:49:51-06:00,234562,goodsOrServices,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-234563,ocds-lcuori-234563/1-contract,234563,24-1-1-0530-2020,COMPRA DE INSUMOS Y MATERIAL DE ASEO QUE SERAN UTILIZADOS POR EL PERSONAL DEL INSTITUTO DE LA PROPIEDAD,pending,Impreso,509234.4,HNL,2020-03-31T11:50:53-06:00,234563,goodsOrServices,ero6KM-byP1K8-byP1K8,DIRECCION DE ADMINISTRACION
ocds-lcuori-234564,ocds-lcuori-234564/1-contract,234564,90-1-27-0416-2020,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,pending,Impreso,12876.7175,HNL,2020-03-31T11:54:53-06:00,234564,goodsOrServices,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-234565,ocds-lcuori-234565/1-contract,234565,90-1-27-0417-2020,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,pending,Impreso,8705.914,HNL,2020-03-31T12:03:39-06:00,234565,goodsOrServices,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-234566,ocds-lcuori-234566/1-contract,234566,90-1-27-0418-2020,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,pending,Impreso,6529.24,HNL,2020-03-31T12:13:54-06:00,234566,goodsOrServices,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-234567,ocds-lcuori-234567/1-contract,234567,,OTRO INSTRUMENTAL MEDICO ,cancelled,Anulado,,,2020-03-31T12:26:28-06:00,234567,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-234568,ocds-lcuori-234568/1-contract,234568,30-1-10-0851-2020,EMERGENCIA DE COVID REUNIONES ,pending,Impreso,5100.0,HNL,2020-03-31T12:35:35-06:00,234568,goodsOrServices,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-234569,ocds-lcuori-234569/1-contract,234569,,MATERIAL MEDICO ,cancelled,Anulado,,,2020-03-31T12:41:42-06:00,234569,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-234570,ocds-lcuori-234570/1-contract,234570,30-1-10-0852-2020,EMERGENCIA POR COVID19 ,pending,Impreso,24890.12,HNL,2020-03-31T12:41:58-06:00,234570,goodsOrServices,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-234571,ocds-lcuori-234571/1-contract,234571,42-1-5-0028-2020,valor por la compra de llantas para la unidad nissan ud tipo cisterna del cuerpo de bomberos catacamas,pending,Impreso,59340.0,HNL,2020-03-31T12:42:24-06:00,234571,goodsOrServices,7rEMr2-byP1K8-by4Gzd,"Cuerpo de Bomberos Catacamas, Olancho"
ocds-lcuori-234464,ocds-lcuori-234464/1-contract,234464,901-1-6-0469-2020,COMPRA DE 12 LAPTOPS,pending,Impreso,260337.0,HNL,2020-03-24T09:16:41-06:00,234464,goodsOrServices,byP0Ey-byP1K8-7zv2zR,DIVISION DE ADMINISTRACION
ocds-lcuori-234572,ocds-lcuori-234572/1-contract,234572,60-9-8-0170-2020,MATERIAL MEDICO,cancelled,Anulado,345000.0,HNL,2020-03-31T12:44:07-06:00,234572,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-234465,ocds-lcuori-234465/1-contract,234465,60-6-5-0187-2020,COMPRA DE AGUA PURIFICADA QUE SERA UTILIZADA EN LAS DIFERENTES SALAS  Y DEPTOS DEL HGST DURANTE EL 2020 SEGUN ORDEN DE COMPRA INTERNA NO 20 004,pending,Impreso,136040.0,HNL,2020-03-24T10:03:48-06:00,234465,goodsOrServices,lzlBXK-7zv2zR-by4Gzd,DIRECCION HOSPITAL SANTA TERESA
ocds-lcuori-234573,ocds-lcuori-234573/1-contract,234573,30-1-10-0853-2020,EMERGENCIA POR COVID 19 SEGURIDAD EMPlEADOS,pending,Impreso,1779.5,HNL,2020-03-31T12:44:49-06:00,234573,goodsOrServices,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-234466,ocds-lcuori-234466/1-contract,234466,,Este producto sera utilizado en las diferentes salas del hospital Tela,cancelled,Anulado,,,2020-03-24T10:05:14-06:00,234466,goodsOrServices,lzlBXK-JyjxrP-VyOdKM,DIRECCION HOSPITAL DE TELA
ocds-lcuori-234467,ocds-lcuori-234467/1-contract,234467,,Este producto sera utilizado en las diferentes salas del hospital tela,pending,Elaboracion OC,,,2020-03-24T10:32:38-06:00,234467,goodsOrServices,lzlBXK-JyjxrP-VyOdKM,DIRECCION HOSPITAL DE TELA
ocds-lcuori-234468,ocds-lcuori-234468/1-contract,234468,,COMPRA QUE SERA PAGADA CON FONDOS NACIONALES SEGUN OBJETO DE GASTO 39540 AL PROVEEDOR AGENCIA MATAMOROS,pending,Impreso,,,2020-03-24T10:43:12-06:00,234468,goodsOrServices,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES
ocds-lcuori-234574,ocds-lcuori-234574/1-contract,234574,,SE REALIZA ORDEN DE COMPRA DE OTRO INSTRUMENTAL Y MATERIAL MEDICO A USARSE EN ATENCION DE PACIENTES EN LAS DIFERENTES SALAS DEL HOSPITAL DR SALVADOR PAREDES DURANTE EL I TRIMESTRE DEL A?O 2020,pending,Impreso,,,2020-03-31T15:11:20-06:00,234574,goodsOrServices,lzlBXK-lzWOzp-az8Qyd,DIRECCION HOSPITAL SALVADOR PAREDES
ocds-lcuori-234469,ocds-lcuori-234469/1-contract,234469,60-1-102-0223-2020,INSUMOS ADULTO EMERGENCIA CORONAVIRUS,pending,Impreso,18690.600000000002,HNL,2020-03-24T11:31:35-06:00,234469,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234575,ocds-lcuori-234575/1-contract,234575,,MATERIAL MEDICO,cancelled,Anulado,,,2020-03-31T15:21:14-06:00,234575,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-234470,ocds-lcuori-234470/1-contract,234470,60-1-102-0224-2020,INSUMOS ADULTOS EMERGENCIA CORONAVIRUS,pending,Impreso,4380.0,HNL,2020-03-24T11:42:16-06:00,234470,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234576,ocds-lcuori-234576/1-contract,234576,90-5-4-0878-2020,CM 001 PAGADURIA EMEC 2020 ABARROTERIA PARA USO EN LA SUB JEFATURA DEL EMC INSPECTORIA GENERAL DE LAS FUERZAS ARMADAS CORRESPONDIENTE AL I TRIMESTRE DEL A?O 2020,pending,Impreso,116645.765,HNL,2020-03-31T15:40:23-06:00,234576,goodsOrServices,NzBWWy-by4Gzd-RyYNKL,PAGADURIA ESTADO MAYOR CONJUNTO
ocds-lcuori-234471,ocds-lcuori-234471/1-contract,234471,60-1-102-0225-2020,INSUMOS ADULTOS EMERGENCIA CORONAVIRUS,pending,Impreso,1797.1000000000001,HNL,2020-03-24T11:47:37-06:00,234471,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234577,ocds-lcuori-234577/1-contract,234577,90-5-4-0877-2020,CM 001 PAGADURIA EMC 2020 ABARROTERIA PARA USO EN LA SUB JEFATURA DEL EMC INSPECTORIA GENERAL DE LAS FUERZAS ARMADAS CORRESPONDIENTE AL I TRIMESTRE DEL A?O 2020,cancelled,Anulado,,,2020-03-31T15:40:42-06:00,234577,goodsOrServices,NzBWWy-by4Gzd-RyYNKL,PAGADURIA ESTADO MAYOR CONJUNTO
ocds-lcuori-234472,ocds-lcuori-234472/1-contract,234472,,INSUMOS ADULTOS EMERGENCIA CORONAVIRUS,pending,Elaboracion OC,60.95,HNL,2020-03-24T11:59:57-06:00,234472,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234578,ocds-lcuori-234578/1-contract,234578,90-5-4-0879-2020,CM 002 PAGADURIA EMC 2020 ABARROTERIA PARA USO DE LA JEFATURA DEL ESTADO MAYOR CONJUNTO ,pending,Impreso,84831.297,HNL,2020-03-31T15:55:14-06:00,234578,goodsOrServices,NzBWWy-by4Gzd-RyYNKL,PAGADURIA ESTADO MAYOR CONJUNTO
ocds-lcuori-234473,ocds-lcuori-234473/1-contract,234473,60-1-102-0226-2020,INSUMOS ADULTOS EMERGENCIA CORONAVIRUS,pending,Impreso,1743.95,HNL,2020-03-24T12:04:05-06:00,234473,goodsOrServices,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria"
ocds-lcuori-234579,ocds-lcuori-234579/1-contract,234579,60-9-8-0171-2020,MATERIAL MEDICO,pending,Impreso,103500.0,HNL,2020-03-31T17:43:14-06:00,234579,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-234474,ocds-lcuori-234474/1-contract,234474,60-37-36-0183-2020,compra de guantes,pending,Impreso,126270.0,HNL,2020-03-24T12:09:10-06:00,234474,goodsOrServices,lzlBXK-2rRMKL-nz0RKj,DIRECCION DEPARTAMENTAL DE FRANCISCO MORAZAN
ocds-lcuori-234475,ocds-lcuori-234475/1-contract,234475,60-28-27-0133-2020,COMPRA DE EQUIPO MEDICO PARA USO EN PACIENTES ,pending,Impreso,317400.0,HNL,2020-03-24T14:29:29-06:00,234475,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-234476,ocds-lcuori-234476/2-contract,234476,130-1-18-0586-2020,GUANTES Y MASCARILLAS,cancelled,Anulado,3149.275,HNL,2020-03-24T15:44:41-06:00,234476,goodsOrServices,gywRvz-byP1K8-wr13yl,GERENCIA ADMINISTRATIVA
ocds-lcuori-234477,ocds-lcuori-234477/1-contract,234477,130-1-18-0587-2020,mascarillas y guantes,pending,Impreso,3201.17,HNL,2020-03-24T16:02:59-06:00,234477,goodsOrServices,gywRvz-byP1K8-wr13yl,GERENCIA ADMINISTRATIVA
ocds-lcuori-234478,ocds-lcuori-234478/1-contract,234478,60-1-103-0510-2020,ADQUISICION DE LLANTAS PARA LA AMBULANCIA DEL HOSPITAL SAN LORENZO MARCA NISSAN,pending,Impreso,9650.800000000001,HNL,2020-03-24T16:41:00-06:00,234478,goodsOrServices,lzlBXK-byP1K8-wrLGQK,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo
ocds-lcuori-234448,ocds-lcuori-234448/2-contract,234448,9010-1-1-0216-2020,COMPRA DE 7 UPS BASICO TIPO 2 PARA USO EN LAS OFICINAS ADMINISTRATIVAS DE LA DIRECCION NACIONAL DE PARQUES Y RECREACION DE ACUERDO A LAS ADQUISICIONES PROGRAMADAS EN EL PLAN ANUAL DE COMPRAS Y CONTRATACIONES PACC SEGUN SOLICITUD No CAF DNPR 100 2020,cancelled,Anulado,,,2020-03-23T12:59:21-06:00,234448,goodsOrServices,KdEgbr-byP1K8-byP1K8,Compras y Contrataciones
ocds-lcuori-234486,ocds-lcuori-234486/1-contract,234486,42-1-39-0375-2020,4000 BOTELLONES DE AGUA PURIFICADA DE 5 GALONES PARA SER UTILIZADA POR EL CUERPO DE BOMBEROS EN LOS DEPARTAMENTOS ADMINISTRATIVOS LA ESTACION CENTRAL Y LAS 7 SUB ESTACIONES,pending,Impreso,136040.0,HNL,2020-03-25T10:24:45-06:00,234486,goodsOrServices,7rEMr2-byP1K8-VzaYzq,Gerencia de Negocios
ocds-lcuori-234487,ocds-lcuori-234487/1-contract,234487,80-1-2-0452-2020,COMPRA DE MASCARILLAS DESCARTABLES,cancelled,Anulado,13699.95,HNL,2020-03-25T10:36:06-06:00,234487,goodsOrServices,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-234488,ocds-lcuori-234488/1-contract,234488,9010-1-1-0217-2020,COMPRA DE 7 UPS BASICO TIPO 2 PARA USO EN LAS OFICINAS ADMINISTRATIVAS DE LA DIRECCION NACIONAL DE PARQUES Y RECREACION DE ACUERDO A LAS ADQUISICIONES PROGRAMADAS EN EL PLAN ANUAL DE COMPRAS Y CONTRATACIONES PACC SEGUN SOLICITUD No CAF DNPR 100 2020,pending,Impreso,15174.25,HNL,2020-03-25T12:10:26-06:00,234488,goodsOrServices,KdEgbr-byP1K8-byP1K8,Compras y Contrataciones
ocds-lcuori-234489,ocds-lcuori-234489/1-contract,234489,60-14-13-0180-2020,ADQUSICION DE TERMOMETROS,pending,Impreso,227240.0,HNL,2020-03-25T15:48:51-06:00,234489,goodsOrServices,lzlBXK-VyOdKM-lzWOzp,DIRECCION HOSPITAL SAN FRANCISCO
ocds-lcuori-234490,ocds-lcuori-234490/1-contract,234490,80-1-2-0453-2020,MASCARILLA DESCARTABLE,pending,Impreso,11913.0,HNL,2020-03-25T17:44:58-06:00,234490,goodsOrServices,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-234491,ocds-lcuori-234491/1-contract,234491,60-2-1-0175-2020,espaguetis,pending,Impreso,39780.0,HNL,2020-03-26T10:03:24-06:00,234491,goodsOrServices,lzlBXK-NzBWyw-byP1K8,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-234492,ocds-lcuori-234492/1-contract,234492,60-2-1-0176-2020,ACITE VEGETAL,pending,Elaboracion OC,250379.15,HNL,2020-03-26T10:46:21-06:00,234492,goodsOrServices,lzlBXK-NzBWyw-byP1K8,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-234493,ocds-lcuori-234493/1-contract,234493,240-1-20-0549-2020,SUMINISTRO DE AGUA PURIFICADA PARA LAS OFICINAS DE SEDIS DEL EDIFICIO HALCONES,pending,Impreso,85025.0,HNL,2020-03-26T10:55:03-06:00,234493,goodsOrServices,VyMaoy-byP1K8-byQqyG,Unidad Central
ocds-lcuori-234494,ocds-lcuori-234494/1-contract,234494,240-1-20-0550-2020,ADQUSICION DE BOTELLONES CON AGUA PURIFICADA PARA OFICINAS DE SEDIS DEL EDIFICIO TEPEYAC,pending,Impreso,51015.0,HNL,2020-03-26T11:21:57-06:00,234494,goodsOrServices,VyMaoy-byP1K8-byQqyG,Unidad Central
ocds-lcuori-234495,ocds-lcuori-234495/1-contract,234495,240-1-20-0551-2020,SUMINISTRO DE AGUA PURIFICADA EN BOTELLONES PARA OFICINAS DE SEDIS DEL EDIFICIO PANI,pending,Impreso,36000.0,HNL,2020-03-26T11:31:05-06:00,234495,goodsOrServices,VyMaoy-byP1K8-byQqyG,Unidad Central
ocds-lcuori-234496,ocds-lcuori-234496/1-contract,234496,240-1-20-0552-2020,COMPRA DE BOTELLONES CON AGUA PURIFICADA PARA INSTALACIONES DE SEDIS DEL BARRIO LA BOLSA,pending,Impreso,36000.0,HNL,2020-03-26T11:48:00-06:00,234496,goodsOrServices,VyMaoy-byP1K8-byQqyG,Unidad Central
ocds-lcuori-234497,ocds-lcuori-234497/1-contract,234497,,COMPRA QUE SERA PAGADA CON FONDOS NACIONALES SEGUN OBJETO DE GASTO 39540 AL PROVEEDOR AGENCIA MATAMOROS,pending,Impreso,,,2020-03-26T12:35:24-06:00,234497,goodsOrServices,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES
ocds-lcuori-234498,ocds-lcuori-234498/1-contract,234498,9010-1-1-0218-2020,COMPRA DE INSUMOS Y UTILES DE OFICINA PARA USO EN LA DIRECCION NACIONAL DE PARQUES Y RECREACION SEGUN SOLICITUD NoCAF DNPR 099 2020,pending,Impreso,3050.697,HNL,2020-03-26T14:12:08-06:00,234498,goodsOrServices,KdEgbr-byP1K8-byP1K8,Compras y Contrataciones
ocds-lcuori-234499,ocds-lcuori-234499/1-contract,234499,9010-1-1-0219-2020,COMPRA DE INSUMOS Y UTILES DE OFICINA PARA LA DIRECCION NACIONAL DE PARQUES Y RECREACION SEGUN SOLICITUD NoCAF DNPR 099 2020,pending,Impreso,196.39600000000002,HNL,2020-03-26T14:35:07-06:00,234499,goodsOrServices,KdEgbr-byP1K8-byP1K8,Compras y Contrataciones
ocds-lcuori-234500,ocds-lcuori-234500/1-contract,234500,9010-1-1-0220-2020,COMPRA DE INSUMOS Y UTILES DE OFICINA PARA LA DIRECCION NACIONAL DE PARQUES Y RECREACION SEGUN SOLICITUD NoCAF DNPR 099 2020,pending,Impreso,1322.57,HNL,2020-03-26T14:41:07-06:00,234500,goodsOrServices,KdEgbr-byP1K8-byP1K8,Compras y Contrataciones
ocds-lcuori-234501,ocds-lcuori-234501/1-contract,234501,100-1-1-0789-2020,SUMINISTROS DE REFRESCO Y GALLETAS,pending,Impreso,27707.635000000002,HNL,2020-03-26T15:37:25-06:00,234501,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-234502,ocds-lcuori-234502/1-contract,234502,100-1-1-0790-2020,SUMINISTROS DE AGUA Y GALLETA,pending,Impreso,27986.75,HNL,2020-03-26T15:46:24-06:00,234502,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-234503,ocds-lcuori-234503/1-contract,234503,100-1-1-0791-2020,SUMINISTRO DE GALLETA ,pending,Impreso,1174.75,HNL,2020-03-26T15:55:52-06:00,234503,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-234504,ocds-lcuori-234504/1-contract,234504,100-1-1-0792-2020,SUMINISTRO DE GALLETA,pending,Impreso,1081.2875000000001,HNL,2020-03-26T15:59:17-06:00,234504,goodsOrServices,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-234505,ocds-lcuori-234505/1-contract,234505,60-16-15-0085-2020,SE HACE ORDEN DE COMPRA DE OTRO INSTRUMENTAL ACCESORIOS Y MATERIAL MEDICO PARA SER UTILIZADOS EN LAS DIFERENTES SALES DEL HOSPITAL SAN ISIDRO DE TOCOA COLON DEL PRIMER TRIMESTRE DEL A?O 2020,pending,Impreso,343275.0,HNL,2020-03-26T16:03:29-06:00,234505,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-234506,ocds-lcuori-234506/1-contract,234506,60-16-15-0086-2020,SE HACE ORDEN DE COMPRA DE MATERIAL MEDICO QUIRURGICO MENOR PARA SER UTILIZADOS EN LOS DIFERENTES SALAS DEL HOSPITAL SAN ISIDRO DE TOCOA COLON DEL PRIMER TRIMESTRE DEL A?O 2020,pending,Impreso,65550.0,HNL,2020-03-26T16:22:01-06:00,234506,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-234507,ocds-lcuori-234507/1-contract,234507,,SE HACE ORDEN DE COMPRA DE MATERIAL MEDICO QUIRURGICO MENOR PARA SER UTILIZADOS EN LAS DIFERENTES SALES DEL HOSPITAL SAN ISIDRO DE TOCOA COLON DEL PRIMER TRIMESTRE DEL A?O 2020,cancelled,Anulado,109250.0,HNL,2020-03-26T16:35:57-06:00,234507,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-234508,ocds-lcuori-234508/1-contract,234508,60-16-15-0087-2020,SE HACE ORDEN DE COMPRA DE MATERIAL MEDICO QUIRURGICO MENOR PARA SER UTILIZADOS EN LAS DIFERENTES SALES DEL HOSPITAL SAN ISIDRO DE TOCOA COLON DEL PRIMER TRIMESTRE DEL A?O 2020,cancelled,Anulado,,,2020-03-26T16:37:06-06:00,234508,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
