ocid,id,parties/0/id,parties/0/name,parties/0/identifier/id,parties/0/identifier/scheme,parties/0/roles,parties/0/address/countryName,parties/0/address/streetAddress,parties/0/identifier/legalName,parties/0/contactPoint/name,parties/0/contactPoint/telephone,parties/0/contactPoint/email,parties/0/contactPoint/faxNumber
ocds-lcuori-234400,ocds-lcuori-234400/1-contract,lzlBXK-VyOdKM-lzWOzp,DIRECCION HOSPITAL SAN FRANCISCO,lzlBXK-VyOdKM-lzWOzp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234400,ocds-lcuori-234400/1-contract,HN-RTN-08019002272161,Healthcare products Centroamerica S de R.L.,08019002272161,HN-RTN,supplier,Honduras,"COLONIA ROBLE OESTE, 3a CALLE SUR BLOQUE EFrancisco Morazan, Distrito Central",Healthcare Products Centroamerica S de R.L,Leonardo Rene Paz Centeno,2233-4231,lpaz.hc@outlook.com,-
ocds-lcuori-234401,ocds-lcuori-234401/1-contract,wrLGBK,Agencia Hondure?a de Aeronautica Civil,wrLGBK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234401,ocds-lcuori-234401/1-contract,wrLGBK-byP1K8,GERENCIA_CENTRAL,wrLGBK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234401,ocds-lcuori-234401/1-contract,wrLGBK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA Y FINANCIERA,wrLGBK-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234401,ocds-lcuori-234401/1-contract,HN-RTN-08019002272161,Healthcare products Centroamerica S de R.L.,08019002272161,HN-RTN,supplier,Honduras,"COLONIA ROBLE OESTE, 3a CALLE SUR BLOQUE EFrancisco Morazan, Distrito Central",Healthcare Products Centroamerica S de R.L,Leonardo Rene Paz Centeno,2233-4231,lpaz.hc@outlook.com,-
ocds-lcuori-234402,ocds-lcuori-234402/1-contract,wrLGBK,Agencia Hondure?a de Aeronautica Civil,wrLGBK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234402,ocds-lcuori-234402/1-contract,wrLGBK-byP1K8,GERENCIA_CENTRAL,wrLGBK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234402,ocds-lcuori-234402/1-contract,wrLGBK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA Y FINANCIERA,wrLGBK-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234402,ocds-lcuori-234402/1-contract,HN-RTN-08019002272161,Healthcare products Centroamerica S de R.L.,08019002272161,HN-RTN,supplier,Honduras,"COLONIA ROBLE OESTE, 3a CALLE SUR BLOQUE EFrancisco Morazan, Distrito Central",Healthcare Products Centroamerica S de R.L,Leonardo Rene Paz Centeno,2233-4231,lpaz.hc@outlook.com,-
ocds-lcuori-234403,ocds-lcuori-234403/1-contract,wrLGBK,Agencia Hondure?a de Aeronautica Civil,wrLGBK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234403,ocds-lcuori-234403/1-contract,wrLGBK-byP1K8,GERENCIA_CENTRAL,wrLGBK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234403,ocds-lcuori-234403/1-contract,wrLGBK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA Y FINANCIERA,wrLGBK-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234403,ocds-lcuori-234403/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-234404,ocds-lcuori-234404/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234404,ocds-lcuori-234404/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234404,ocds-lcuori-234404/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234404,ocds-lcuori-234404/1-contract,HN-RTN-08019002272161,Healthcare products Centroamerica S de R.L.,08019002272161,HN-RTN,supplier,Honduras,"COLONIA ROBLE OESTE, 3a CALLE SUR BLOQUE EFrancisco Morazan, Distrito Central",Healthcare Products Centroamerica S de R.L,Leonardo Rene Paz Centeno,2233-4231,lpaz.hc@outlook.com,-
ocds-lcuori-234409,ocds-lcuori-234409/1-contract,byP11K,Instituto Nacional de Migracion,byP11K,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234409,ocds-lcuori-234409/1-contract,byP11K-byP1K8,GERENCIA_CENTRAL,byP11K-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234409,ocds-lcuori-234409/1-contract,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA,byP11K-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234409,ocds-lcuori-234409/1-contract,HN-RTN-03039015766793,Drogueria y Distribuiciones Diversas de Centroamerica S. de R.L.,03039015766793,HN-RTN,supplier,Honduras,"Barrio Abajo, Media cuadra del Centro de Salud, Casa de Esquina Color Blanco, ComayaguaComayagua, Comayagua",Drogueria y Distribuiciones Diversas de Centroamerica S. de R.L.,Kenia Celina  Fernandez Suazo,2213-1393,kcelina.fernandez@yahoo.com,-
ocds-lcuori-234420,ocds-lcuori-234420/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234420,ocds-lcuori-234420/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234420,ocds-lcuori-234420/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234420,ocds-lcuori-234420/1-contract,HN-RTN-08019002278310,DISTRIBUIDORA COMERCIAL S.A.,08019002278310,HN-RTN,supplier,Honduras,"Barrio Sabanagrande, entre bulevar Morazan y Final avenida Los ProceresFrancisco Morazan, Distrito Central",DISTRIBUIDORA COMERCIAL S.A.,JUAN CARLOS HASBUN HANDAL,2221-1970,joaquinrmv64@yahoo.es,-
ocds-lcuori-234535,ocds-lcuori-234535/1-contract,yOnolz,"Comite Nacional de Prevencion contra la Tortura, Tratos Crueles, Inhumanos y Degradantes",yOnolz,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234535,ocds-lcuori-234535/1-contract,yOnolz-byP1K8,GERENCIA CENTRAL,yOnolz-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234535,ocds-lcuori-234535/1-contract,yOnolz-byP1K8-byP1K8,Compras CONAPREV,yOnolz-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234535,ocds-lcuori-234535/1-contract,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV,05029995001355,HN-RTN,supplier,Honduras,"Contiguo a la Camara Junior, ComayaguelaFrancisco Morazan, Distrito Central",YIP SUPERMERCADOS SA DE CV,Sun Wa  Yip Chou,2225-3557,s_yip@yahoo.com,-
ocds-lcuori-234421,ocds-lcuori-234421/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234421,ocds-lcuori-234421/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234421,ocds-lcuori-234421/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234536,ocds-lcuori-234536/2-contract,NzBWWy,Secretaria de Defensa,NzBWWy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234536,ocds-lcuori-234536/2-contract,NzBWWy-byP1K8,GERENCIA CENTRAL,NzBWWy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234536,ocds-lcuori-234536/2-contract,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS,NzBWWy-byP1K8-5y2ZyN,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234536,ocds-lcuori-234536/2-contract,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC),08019003239756,HN-RTN,supplier,Honduras,"anillo periferico frente a entrada de prados universitarios, contiguo gasolinera texaco antigua bodega de masecaFrancisco Morazan, Distrito Central",Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC),basil bendeck marzuca,22570495,b.bendeck@yellow-technologies.com,-
ocds-lcuori-234422,ocds-lcuori-234422/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234422,ocds-lcuori-234422/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234422,ocds-lcuori-234422/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234422,ocds-lcuori-234422/1-contract,HN-RTN-08019002272161,Healthcare products Centroamerica S de R.L.,08019002272161,HN-RTN,supplier,Honduras,"COLONIA ROBLE OESTE, 3a CALLE SUR BLOQUE EFrancisco Morazan, Distrito Central",Healthcare Products Centroamerica S de R.L,Leonardo Rene Paz Centeno,2233-4231,lpaz.hc@outlook.com,-
ocds-lcuori-234423,ocds-lcuori-234423/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234423,ocds-lcuori-234423/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234423,ocds-lcuori-234423/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234423,ocds-lcuori-234423/1-contract,HN-RTN-01071956011840,MEDITEC,01071956011840,HN-RTN,supplier,Honduras,"Barrio Guamilito, Sexta Calle, sexta y septima avenida, casa no. 68, Cuadra y media debajo de Mercado GuamilitoCortes, San Pedro Sula",MEDITEC,JORGE ARMANDO  ORTEZ QUIROZ,25572331,karlesandino@gmail.com,-
ocds-lcuori-234537,ocds-lcuori-234537/1-contract,7rEMr2,Cuerpo de Bomberos de Honduras,7rEMr2,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234537,ocds-lcuori-234537/1-contract,7rEMr2-byP1K8,GERENCIA CENTRAL,7rEMr2-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234537,ocds-lcuori-234537/1-contract,7rEMr2-byP1K8-az8Qyd,Cuerpo de Bomberos Nacaome,7rEMr2-byP1K8-az8Qyd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234537,ocds-lcuori-234537/1-contract,HN-RTN-08019015739463,Agua La Tigra S. de R.l,08019015739463,HN-RTN,supplier,Honduras,"Barrio Agua Dulce, Municipio DE valle de angeles, Francisco Morazan, Valle de Angeles",Agua La Tigra S.de R.L,Franklin Roberto Torres,27662828,gerenciageneral@agualatigrahn.com,-
ocds-lcuori-234424,ocds-lcuori-234424/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234424,ocds-lcuori-234424/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234424,ocds-lcuori-234424/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234538,ocds-lcuori-234538/1-contract,yOnolz,"Comite Nacional de Prevencion contra la Tortura, Tratos Crueles, Inhumanos y Degradantes",yOnolz,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234538,ocds-lcuori-234538/1-contract,yOnolz-byP1K8,GERENCIA CENTRAL,yOnolz-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234538,ocds-lcuori-234538/1-contract,yOnolz-byP1K8-byP1K8,Compras CONAPREV,yOnolz-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234538,ocds-lcuori-234538/1-contract,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV,05029995001355,HN-RTN,supplier,Honduras,"Contiguo a la Camara Junior, ComayaguelaFrancisco Morazan, Distrito Central",YIP SUPERMERCADOS SA DE CV,Sun Wa  Yip Chou,2225-3557,s_yip@yahoo.com,-
ocds-lcuori-234425,ocds-lcuori-234425/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234425,ocds-lcuori-234425/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234425,ocds-lcuori-234425/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234425,ocds-lcuori-234425/1-contract,HN-RTN-05019006504436,"ANPHAR, S.A de C.V",05019006504436,HN-RTN,supplier,Honduras,"Municipio: San Pedro Sula
Direccion legal: Salida a la lima, complejo confecciones el varon, sureste urbano el sauce zona industrial 2 calle 18 avenidaCortes, San Pedro Sula","ANPHAR, S.A de C.V",Andres Eduardo Chahin Uscategui,2557-9558,angelicaoliva7@gmail.com,-
ocds-lcuori-234426,ocds-lcuori-234426/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234426,ocds-lcuori-234426/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234426,ocds-lcuori-234426/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234431,ocds-lcuori-234431/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234431,ocds-lcuori-234431/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234431,ocds-lcuori-234431/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234431,ocds-lcuori-234431/1-contract,HN-RTN-01071956011840,MEDITEC,01071956011840,HN-RTN,supplier,Honduras,"Barrio Guamilito, Sexta Calle, sexta y septima avenida, casa no. 68, Cuadra y media debajo de Mercado GuamilitoCortes, San Pedro Sula",MEDITEC,JORGE ARMANDO  ORTEZ QUIROZ,25572331,karlesandino@gmail.com,-
ocds-lcuori-234432,ocds-lcuori-234432/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234432,ocds-lcuori-234432/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234432,ocds-lcuori-234432/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234433,ocds-lcuori-234433/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234433,ocds-lcuori-234433/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234433,ocds-lcuori-234433/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234433,ocds-lcuori-234433/1-contract,HN-RTN-08019002278310,DISTRIBUIDORA COMERCIAL S.A.,08019002278310,HN-RTN,supplier,Honduras,"Barrio Sabanagrande, entre bulevar Morazan y Final avenida Los ProceresFrancisco Morazan, Distrito Central",DISTRIBUIDORA COMERCIAL S.A.,JUAN CARLOS HASBUN HANDAL,2221-1970,joaquinrmv64@yahoo.es,-
ocds-lcuori-234434,ocds-lcuori-234434/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234434,ocds-lcuori-234434/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234434,ocds-lcuori-234434/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234434,ocds-lcuori-234434/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-234539,ocds-lcuori-234539/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234539,ocds-lcuori-234539/1-contract,lzlBXK-NzBWyw,GERENCIA ADMINISTRATIVA HOSPITAL ESCUELA,lzlBXK-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234539,ocds-lcuori-234539/1-contract,lzlBXK-NzBWyw-byP1K8,DIRECCION HOSPITAL ESCUELA,lzlBXK-NzBWyw-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234539,ocds-lcuori-234539/1-contract,HN-RTN-15039017974302,EMPROCAFE S. DE R. L. DE C.V,15039017974302,HN-RTN,supplier,Honduras,"colonia la pista  catacamas olanchoOlancho, Catacamas",EMPROCAFE S. DE R. L. DE C.V.,MARLEN PATRICIA  CAMPOS CASTRO,-,cafetalguahn@gmail.com,-
ocds-lcuori-234435,ocds-lcuori-234435/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234435,ocds-lcuori-234435/1-contract,lzlBXK-byP1K8,GERENCIA CENTRAL,lzlBXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234435,ocds-lcuori-234435/1-contract,lzlBXK-byP1K8-NzBWJy,"Fundacion Amigos del Hospital Maria, Especialidades Pediatria",lzlBXK-byP1K8-NzBWJy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234435,ocds-lcuori-234435/1-contract,HN-RTN-05019006504436,"ANPHAR, S.A de C.V",05019006504436,HN-RTN,supplier,Honduras,"Municipio: San Pedro Sula
Direccion legal: Salida a la lima, complejo confecciones el varon, sureste urbano el sauce zona industrial 2 calle 18 avenidaCortes, San Pedro Sula","ANPHAR, S.A de C.V",Andres Eduardo Chahin Uscategui,2557-9558,angelicaoliva7@gmail.com,-
ocds-lcuori-234540,ocds-lcuori-234540/1-contract,NzBWWy,Secretaria de Defensa,NzBWWy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234540,ocds-lcuori-234540/1-contract,NzBWWy-byP1K8,GERENCIA CENTRAL,NzBWWy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234540,ocds-lcuori-234540/1-contract,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS,NzBWWy-byP1K8-5y2ZyN,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234540,ocds-lcuori-234540/1-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,lzlBXK-wr13yl,GERENCIA ADMINISTRATIVA HOSPITAL GENERAL SAN FELIPE,lzlBXK-wr13yl,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,lzlBXK-wr13yl-xzkQKd,DIRECCION HOSPITAL GENERAL SAN FELIPE,lzlBXK-wr13yl-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234436,ocds-lcuori-234436/1-contract,HN-RTN-08019002272161,Healthcare products Centroamerica S de R.L.,08019002272161,HN-RTN,supplier,Honduras,"COLONIA ROBLE OESTE, 3a CALLE SUR BLOQUE EFrancisco Morazan, Distrito Central",Healthcare Products Centroamerica S de R.L,Leonardo Rene Paz Centeno,2233-4231,lpaz.hc@outlook.com,-
ocds-lcuori-234541,ocds-lcuori-234541/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234541,ocds-lcuori-234541/1-contract,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES,lzlBXK-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234541,ocds-lcuori-234541/1-contract,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES,lzlBXK-byQqyG-qyVbya,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234541,ocds-lcuori-234541/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-234437,ocds-lcuori-234437/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234437,ocds-lcuori-234437/1-contract,lzlBXK-wr13yl,GERENCIA ADMINISTRATIVA HOSPITAL GENERAL SAN FELIPE,lzlBXK-wr13yl,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234437,ocds-lcuori-234437/1-contract,lzlBXK-wr13yl-xzkQKd,DIRECCION HOSPITAL GENERAL SAN FELIPE,lzlBXK-wr13yl-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234437,ocds-lcuori-234437/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-234542,ocds-lcuori-234542/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234542,ocds-lcuori-234542/1-contract,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES,lzlBXK-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234542,ocds-lcuori-234542/1-contract,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES,lzlBXK-byQqyG-qyVbya,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234438,ocds-lcuori-234438/1-contract,6Kdoye,Poder Judicial,6Kdoye,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234438,ocds-lcuori-234438/1-contract,6Kdoye-byP1K8,GERENCIA CENTRAL,6Kdoye-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234438,ocds-lcuori-234438/1-contract,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA,6Kdoye-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234438,ocds-lcuori-234438/1-contract,HN-RTN-08019002278310,DISTRIBUIDORA COMERCIAL S.A.,08019002278310,HN-RTN,supplier,Honduras,"Barrio Sabanagrande, entre bulevar Morazan y Final avenida Los ProceresFrancisco Morazan, Distrito Central",DISTRIBUIDORA COMERCIAL S.A.,JUAN CARLOS HASBUN HANDAL,2221-1970,joaquinrmv64@yahoo.es,-
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,NzBWWy,Secretaria de Defensa,NzBWWy,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,NzBWWy-byP1K8,GERENCIA CENTRAL,NzBWWy-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS,NzBWWy-byP1K8-5y2ZyN,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-234543,ocds-lcuori-234543/1-contract,HN-RTN-08019003257392,Equipos y Sistemas S. de R.L. DE C.V. ,08019003257392,HN-RTN,supplier,Honduras,"col florencia norte ,blv suyapaFrancisco Morazan, Distrito Central",Equipos y Sistemas S. de R.L. DE C.V. ,Victoria  Gonzalez Sauceda,2235-5558,jlopez@equiposysistemas.hn,2235-9790
ocds-lcuori-234439,ocds-lcuori-234439/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
