ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-2LmqDL-COT-04-AMDC-184-2018-2,ocds-lcuori-2LmqDL-COT-04-AMDC-184-2018-2/3,2LmqDL-COT-04-AMDC-184-2018-2,2LmqDL-COT-04-AMDC-184-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-102-AMDC-108-2018-2,ocds-lcuori-2LmqDL-LPrNO-102-AMDC-108-2018-2/3,2LmqDL-LPrNO-102-AMDC-108-2018-2,2LmqDL-LPrNO-102-AMDC-108-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPúb. No.20-2018-2,ocds-lcuori-7rBxpG-LPúb. No.20-2018-2/3,7rBxpG-LPúb. No.20-2018-2,7rBxpG-LPúb. No.20-2018-2,200.0,document
ocds-lcuori-mGEMGM-LPN-SEFIN-010-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-010-2018-2/4,mGEMGM-LPN-SEFIN-010-2018-2,mGEMGM-LPN-SEFIN-010-2018-2,200.0,document
ocds-lcuori-2LmqDL-CPrNBS-01-AMDC-91-2018-2,ocds-lcuori-2LmqDL-CPrNBS-01-AMDC-91-2018-2/3,2LmqDL-CPrNBS-01-AMDC-91-2018-2,2LmqDL-CPrNBS-01-AMDC-91-2018-2,250.0,document
ocds-lcuori-2LmqDL-LPrNO-130-AMDC-185-2018-2,ocds-lcuori-2LmqDL-LPrNO-130-AMDC-185-2018-2/3,2LmqDL-LPrNO-130-AMDC-185-2018-2,2LmqDL-LPrNO-130-AMDC-185-2018-2,200.0,document
ocds-lcuori-mGEMGM-LPN-SEFIN-012-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-012-2018-2/3,mGEMGM-LPN-SEFIN-012-2018-2,mGEMGM-LPN-SEFIN-012-2018-2,200.0,document
ocds-lcuori-1RaEMR-LP-008-2018-2,ocds-lcuori-1RaEMR-LP-008-2018-2/3,1RaEMR-LP-008-2018-2,1RaEMR-LP-008-2018-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-104-AMDC-110-2018-2,ocds-lcuori-2LmqDL-LPrNO-104-AMDC-110-2018-2/3,2LmqDL-LPrNO-104-AMDC-110-2018-2,2LmqDL-LPrNO-104-AMDC-110-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-01-AMDC-130-2018-2,ocds-lcuori-2LmqDL-LPuNO-01-AMDC-130-2018-2/3,2LmqDL-LPuNO-01-AMDC-130-2018-2,2LmqDL-LPuNO-01-AMDC-130-2018-2,500.0,document
ocds-lcuori-vGZWNR-LPN-006-2018-2,ocds-lcuori-vGZWNR-LPN-006-2018-2/3,vGZWNR-LPN-006-2018-2,vGZWNR-LPN-006-2018-2,300.0,document
ocds-lcuori-mGEMGM-LPN-SEFIN-013-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-013-2018-2/4,mGEMGM-LPN-SEFIN-013-2018-2,mGEMGM-LPN-SEFIN-013-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-100-AMDC-106-2018-2,ocds-lcuori-2LmqDL-LPrNO-100-AMDC-106-2018-2/3,2LmqDL-LPrNO-100-AMDC-106-2018-2,2LmqDL-LPrNO-100-AMDC-106-2018-2,200.0,document
ocds-lcuori-7GX4eG-LPN-INE-ENDESA-001-2018-2,ocds-lcuori-7GX4eG-LPN-INE-ENDESA-001-2018-2/4,7GX4eG-LPN-INE-ENDESA-001-2018-2,7GX4eG-LPN-INE-ENDESA-001-2018-2,400.0,document
ocds-lcuori-1RaEMR-LP-009-2018-2,ocds-lcuori-1RaEMR-LP-009-2018-2/3,1RaEMR-LP-009-2018-2,1RaEMR-LP-009-2018-2,500.0,document
ocds-lcuori-orvkNL-LPN No.08-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.08-2018-SEAF-UNAH-2/5,orvkNL-LPN No.08-2018-SEAF-UNAH-2,orvkNL-LPN No.08-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.44-2018-2,ocds-lcuori-7rBxpG-LPública No.44-2018-2/5,7rBxpG-LPública No.44-2018-2,7rBxpG-LPública No.44-2018-2,200.0,document
ocds-lcuori-PGJALo-LPN-100-027-2018-2,ocds-lcuori-PGJALo-LPN-100-027-2018-2/4,PGJALo-LPN-100-027-2018-2,PGJALo-LPN-100-027-2018-2,500.0,document
ocds-lcuori-vGZWNR-LPN-036-2018-2,ocds-lcuori-vGZWNR-LPN-036-2018-2/3,vGZWNR-LPN-036-2018-2,vGZWNR-LPN-036-2018-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-COT-01-2018-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-COT-01-2018-2/3,PR8wNG-IDECOAS-PRONADERS-COT-01-2018-2,PR8wNG-IDECOAS-PRONADERS-COT-01-2018-2,300.0,document
ocds-lcuori-PGJALo-LPI-100-026-2018-2,ocds-lcuori-PGJALo-LPI-100-026-2018-2/3,PGJALo-LPI-100-026-2018-2,PGJALo-LPI-100-026-2018-2,1000.0,document
ocds-lcuori-0rwyzG-MSPS-GI-01-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-01-2018-2/3,0rwyzG-MSPS-GI-01-2018-2,0rwyzG-MSPS-GI-01-2018-2,2500.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-06-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-06-2/3,orvDGM-LPN-SANAA-DM-06-2,orvDGM-LPN-SANAA-DM-06-2,800.0,document
ocds-lcuori-0rwyzG-MSPS-GPST-01-2018-2,ocds-lcuori-0rwyzG-MSPS-GPST-01-2018-2/3,0rwyzG-MSPS-GPST-01-2018-2,0rwyzG-MSPS-GPST-01-2018-2,5000.0,document
ocds-lcuori-orvkNL-LPN No.09-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.09-2018-SEAF-UNAH-2/3,orvkNL-LPN No.09-2018-SEAF-UNAH-2,orvkNL-LPN No.09-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-orvDGM-LPN-SANAA-GRA-001-2018-2,ocds-lcuori-orvDGM-LPN-SANAA-GRA-001-2018-2/3,orvDGM-LPN-SANAA-GRA-001-2018-2,orvDGM-LPN-SANAA-GRA-001-2018-2,800.0,document
ocds-lcuori-Zr5B9L-LPN No.005-2018-SS-2,ocds-lcuori-Zr5B9L-LPN No.005-2018-SS-2/3,Zr5B9L-LPN No.005-2018-SS-2,Zr5B9L-LPN No.005-2018-SS-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-103-AMDC-109-2018-2,ocds-lcuori-2LmqDL-LPrNO-103-AMDC-109-2018-2/3,2LmqDL-LPrNO-103-AMDC-109-2018-2,2LmqDL-LPrNO-103-AMDC-109-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.34-2018-2,ocds-lcuori-7rBxpG-LPública No.34-2018-2/4,7rBxpG-LPública No.34-2018-2,7rBxpG-LPública No.34-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-105-AMDC-111-2018-2,ocds-lcuori-2LmqDL-LPrNO-105-AMDC-111-2018-2/3,2LmqDL-LPrNO-105-AMDC-111-2018-2,2LmqDL-LPrNO-105-AMDC-111-2018-2,200.0,document
ocds-lcuori-PR847R-ICF-GA-LP-006-2018-2,ocds-lcuori-PR847R-ICF-GA-LP-006-2018-2/4,PR847R-ICF-GA-LP-006-2018-2,PR847R-ICF-GA-LP-006-2018-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.23-2018-2,ocds-lcuori-7rBxpG-LPública No.23-2018-2/4,7rBxpG-LPública No.23-2018-2,7rBxpG-LPública No.23-2018-2,200.0,document
ocds-lcuori-jRDMPr-LICITACION PRIVADA 006-2018-2,ocds-lcuori-jRDMPr-LICITACION PRIVADA 006-2018-2/3,jRDMPr-LICITACION PRIVADA 006-2018-2,jRDMPr-LICITACION PRIVADA 006-2018-2,505.0,document
ocds-lcuori-7rBxpG-LPública No.04-2018-2,ocds-lcuori-7rBxpG-LPública No.04-2018-2/3,7rBxpG-LPública No.04-2018-2,7rBxpG-LPública No.04-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.12-2018-2,ocds-lcuori-7rBxpG-LPública No.12-2018-2/3,7rBxpG-LPública No.12-2018-2,7rBxpG-LPública No.12-2018-2,200.0,document
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-09-2018-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-09-2018-2/3,mGE4eL-LPN-IDECOAS-FHIS-09-2018-2,mGE4eL-LPN-IDECOAS-FHIS-09-2018-2,300.0,document
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-10-2018-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-10-2018-2/3,mGE4eL-LPN-IDECOAS-FHIS-10-2018-2,mGE4eL-LPN-IDECOAS-FHIS-10-2018-2,300.0,document
ocds-lcuori-gLkXWG-LPUB-PIHSESAL-001-2018-2,ocds-lcuori-gLkXWG-LPUB-PIHSESAL-001-2018-2/3,gLkXWG-LPUB-PIHSESAL-001-2018-2,gLkXWG-LPUB-PIHSESAL-001-2018-2,3026411.36,document
ocds-lcuori-7rBxpG-CPúblico No.02-2018-2,ocds-lcuori-7rBxpG-CPúblico No.02-2018-2/3,7rBxpG-CPúblico No.02-2018-2,7rBxpG-CPúblico No.02-2018-2,200.0,document
ocds-lcuori-2Lm5KL-LPN 002-2018-2,ocds-lcuori-2Lm5KL-LPN 002-2018-2/3,2Lm5KL-LPN 002-2018-2,2Lm5KL-LPN 002-2018-2,100.0,document
ocds-lcuori-mGEMGM-LPN-SEFIN-005-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-005-2018-2/3,mGEMGM-LPN-SEFIN-005-2018-2,mGEMGM-LPN-SEFIN-005-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-123-AMDC-129-2018-2,ocds-lcuori-2LmqDL-LPrNO-123-AMDC-129-2018-2/3,2LmqDL-LPrNO-123-AMDC-129-2018-2,2LmqDL-LPrNO-123-AMDC-129-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-117-AMDC-123-2018-2,ocds-lcuori-2LmqDL-LPrNO-117-AMDC-123-2018-2/3,2LmqDL-LPrNO-117-AMDC-123-2018-2,2LmqDL-LPrNO-117-AMDC-123-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPublica No.06-2018-2,ocds-lcuori-7rBxpG-LPublica No.06-2018-2/3,7rBxpG-LPublica No.06-2018-2,7rBxpG-LPublica No.06-2018-2,200.0,document
ocds-lcuori-kG1ger-lpriv 02-2018-2,ocds-lcuori-kG1ger-lpriv 02-2018-2/3,kG1ger-lpriv 02-2018-2,kG1ger-lpriv 02-2018-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-107-AMDC-113-2018-2,ocds-lcuori-2LmqDL-LPrNO-107-AMDC-113-2018-2/3,2LmqDL-LPrNO-107-AMDC-113-2018-2,2LmqDL-LPrNO-107-AMDC-113-2018-2,200.0,document
ocds-lcuori-kG1ger-lpi 02-2018-2,ocds-lcuori-kG1ger-lpi 02-2018-2/3,kG1ger-lpi 02-2018-2,kG1ger-lpi 02-2018-2,500.0,document
ocds-lcuori-WRzbRe-CONCURSO PÚBLICO NACIONAL CPN-DGC-UEBCIE-001-2018-2,ocds-lcuori-WRzbRe-CONCURSO PÚBLICO NACIONAL CPN-DGC-UEBCIE-001-2018-2/3,WRzbRe-CONCURSO PÚBLICO NACIONAL CPN-DGC-UEBCIE-001-2018-2,WRzbRe-CONCURSO PÚBLICO NACIONAL CPN-DGC-UEBCIE-001-2018-2,1.0,document
ocds-lcuori-orvOoL-LPN 06-2018-HEU-AT-2,ocds-lcuori-orvOoL-LPN 06-2018-HEU-AT-2/3,orvOoL-LPN 06-2018-HEU-AT-2,orvOoL-LPN 06-2018-HEU-AT-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.24-2018-2,ocds-lcuori-7rBxpG-LPública No.24-2018-2/3,7rBxpG-LPública No.24-2018-2,7rBxpG-LPública No.24-2018-2,200.0,document
ocds-lcuori-gLkXWG-LPUB-CCAPIH-003-2018-2,ocds-lcuori-gLkXWG-LPUB-CCAPIH-003-2018-2/3,gLkXWG-LPUB-CCAPIH-003-2018-2,gLkXWG-LPUB-CCAPIH-003-2018-2,800000.0,document
ocds-lcuori-7rBxpG-LPública No.28-2018-2,ocds-lcuori-7rBxpG-LPública No.28-2018-2/3,7rBxpG-LPública No.28-2018-2,7rBxpG-LPública No.28-2018-2,200.0,document
ocds-lcuori-gRN9jG-SS FAHSL 012 2018-2,ocds-lcuori-gRN9jG-SS FAHSL 012 2018-2/3,gRN9jG-SS FAHSL 012 2018-2,gRN9jG-SS FAHSL 012 2018-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-114-AMDC-120-2018-2,ocds-lcuori-2LmqDL-LPrNO-114-AMDC-120-2018-2/3,2LmqDL-LPrNO-114-AMDC-120-2018-2,2LmqDL-LPrNO-114-AMDC-120-2018-2,200.0,document
ocds-lcuori-orvDGM-LPR-SANAA-DM-10-2,ocds-lcuori-orvDGM-LPR-SANAA-DM-10-2/3,orvDGM-LPR-SANAA-DM-10-2,orvDGM-LPR-SANAA-DM-10-2,500.0,document
ocds-lcuori-2LmKVR-LPN-002-2018-2,ocds-lcuori-2LmKVR-LPN-002-2018-2/3,2LmKVR-LPN-002-2018-2,2LmKVR-LPN-002-2018-2,500.0,document
ocds-lcuori-vGZWNR-LPN-025-2018-2,ocds-lcuori-vGZWNR-LPN-025-2018-2/4,vGZWNR-LPN-025-2018-2,vGZWNR-LPN-025-2018-2,300.0,document
ocds-lcuori-orvkNL-LPN No.21-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.21-2018-SEAF-UNAH-2/3,orvkNL-LPN No.21-2018-SEAF-UNAH-2,orvkNL-LPN No.21-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-7rBxpG-CPrivado No.02-2018-2,ocds-lcuori-7rBxpG-CPrivado No.02-2018-2/4,7rBxpG-CPrivado No.02-2018-2,7rBxpG-CPrivado No.02-2018-2,200.0,document
ocds-lcuori-8L47Pr-L-P HO 034-2018-2,ocds-lcuori-8L47Pr-L-P HO 034-2018-2/3,8L47Pr-L-P HO 034-2018-2,8L47Pr-L-P HO 034-2018-2,850.0,document
ocds-lcuori-orvkNL-LPN No.12-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.12-2018-SEAF-UNAH-2/3,orvkNL-LPN No.12-2018-SEAF-UNAH-2,orvkNL-LPN No.12-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-8L47Pr-L-P HO 035-2018-2,ocds-lcuori-8L47Pr-L-P HO 035-2018-2/3,8L47Pr-L-P HO 035-2018-2,8L47Pr-L-P HO 035-2018-2,850.0,document
ocds-lcuori-8L47Pr-L-P HO 037-2018-2,ocds-lcuori-8L47Pr-L-P HO 037-2018-2/3,8L47Pr-L-P HO 037-2018-2,8L47Pr-L-P HO 037-2018-2,850.0,document
ocds-lcuori-7rBxpG-LPública No.40-2018-2,ocds-lcuori-7rBxpG-LPública No.40-2018-2/3,7rBxpG-LPública No.40-2018-2,7rBxpG-LPública No.40-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-001-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-001-GIP-UDAIS-2018-2/3,ERpO1G-LPR-001-GIP-UDAIS-2018-2,ERpO1G-LPR-001-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-vGZWNR-LPN-001-2018-2,ocds-lcuori-vGZWNR-LPN-001-2018-2/3,vGZWNR-LPN-001-2018-2,vGZWNR-LPN-001-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-002-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-002-GIP-UDAIS-2018-2/3,ERpO1G-LPR-002-GIP-UDAIS-2018-2,ERpO1G-LPR-002-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-003-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-003-GIP-UDAIS-2018-2/3,ERpO1G-LPR-003-GIP-UDAIS-2018-2,ERpO1G-LPR-003-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-005-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-005-GIP-UDAIS-2018-2/3,ERpO1G-LPR-005-GIP-UDAIS-2018-2,ERpO1G-LPR-005-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-006-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-006-GIP-UDAIS-2018-2/3,ERpO1G-LPR-006-GIP-UDAIS-2018-2,ERpO1G-LPR-006-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-007-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-007-GIP-UDAIS-2018-2/3,ERpO1G-LPR-007-GIP-UDAIS-2018-2,ERpO1G-LPR-007-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-008-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-008-GIP-UDAIS-2018-2/3,ERpO1G-LPR-008-GIP-UDAIS-2018-2,ERpO1G-LPR-008-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-009-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-009-GIP-UDAIS-2018-2/3,ERpO1G-LPR-009-GIP-UDAIS-2018-2,ERpO1G-LPR-009-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-1RaEMR-LP-014-2018-2,ocds-lcuori-1RaEMR-LP-014-2018-2/3,1RaEMR-LP-014-2018-2,1RaEMR-LP-014-2018-2,500.0,document
ocds-lcuori-ERpO1G-LPR-010-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-010-GIP-UDAIS-2018-2/3,ERpO1G-LPR-010-GIP-UDAIS-2018-2,ERpO1G-LPR-010-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-1RaEMR-LP-HJMG-005-2018-2,ocds-lcuori-1RaEMR-LP-HJMG-005-2018-2/3,1RaEMR-LP-HJMG-005-2018-2,1RaEMR-LP-HJMG-005-2018-2,150.0,document
ocds-lcuori-ERpO1G-LPR-011-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-011-GIP-UDAIS-2018-2/3,ERpO1G-LPR-011-GIP-UDAIS-2018-2,ERpO1G-LPR-011-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-012-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-012-GIP-UDAIS-2018-2/3,ERpO1G-LPR-012-GIP-UDAIS-2018-2,ERpO1G-LPR-012-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-DL9B6G-LPN-CNT-02-2018-2,ocds-lcuori-DL9B6G-LPN-CNT-02-2018-2/3,DL9B6G-LPN-CNT-02-2018-2,DL9B6G-LPN-CNT-02-2018-2,2000.0,document
ocds-lcuori-ERpO1G-LPR-013-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-013-GIP-UDAIS-2018-2/3,ERpO1G-LPR-013-GIP-UDAIS-2018-2,ERpO1G-LPR-013-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-119-AMDC-125-2018-2,ocds-lcuori-2LmqDL-LPrNO-119-AMDC-125-2018-2/3,2LmqDL-LPrNO-119-AMDC-125-2018-2,2LmqDL-LPrNO-119-AMDC-125-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-014-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-014-GIP-UDAIS-2018-2/3,ERpO1G-LPR-014-GIP-UDAIS-2018-2,ERpO1G-LPR-014-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-015-GIP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-015-GIP-UDAIS-2018-2/3,ERpO1G-LPR-015-GIP-UDAIS-2018-2,ERpO1G-LPR-015-GIP-UDAIS-2018-2,200.0,document
ocds-lcuori-PR847R-ICF-GA-LP-002-2018-2,ocds-lcuori-PR847R-ICF-GA-LP-002-2018-2/3,PR847R-ICF-GA-LP-002-2018-2,PR847R-ICF-GA-LP-002-2018-2,500.0,document
ocds-lcuori-1RaEMR-LP-HJMG-006-2018-2,ocds-lcuori-1RaEMR-LP-HJMG-006-2018-2/3,1RaEMR-LP-HJMG-006-2018-2,1RaEMR-LP-HJMG-006-2018-2,150.0,document
ocds-lcuori-7GX4eG-LPN-INE-ENDESA-003-2018-2,ocds-lcuori-7GX4eG-LPN-INE-ENDESA-003-2018-2/3,7GX4eG-LPN-INE-ENDESA-003-2018-2,7GX4eG-LPN-INE-ENDESA-003-2018-2,400.0,document
ocds-lcuori-WRzj0R-LPN-001-2018-2,ocds-lcuori-WRzj0R-LPN-001-2018-2/3,WRzj0R-LPN-001-2018-2,WRzj0R-LPN-001-2018-2,250.0,document
ocds-lcuori-7rBxpG-LPública No.41-2018-2,ocds-lcuori-7rBxpG-LPública No.41-2018-2/3,7rBxpG-LPública No.41-2018-2,7rBxpG-LPública No.41-2018-2,200.0,document
ocds-lcuori-kG1ger-LPRIV 01-2018-2,ocds-lcuori-kG1ger-LPRIV 01-2018-2/3,kG1ger-LPRIV 01-2018-2,kG1ger-LPRIV 01-2018-2,500.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-06-2018-2,ocds-lcuori-MrMPYR-LPN-CNBS-06-2018-2/3,MrMPYR-LPN-CNBS-06-2018-2,MrMPYR-LPN-CNBS-06-2018-2,200.0,document
ocds-lcuori-1Ra6lr-001-2018-CENET-2,ocds-lcuori-1Ra6lr-001-2018-CENET-2/3,1Ra6lr-001-2018-CENET-2,1Ra6lr-001-2018-CENET-2,36.8,document
ocds-lcuori-gLkXWG-LPUB-PIHSESAL-002-2018-2,ocds-lcuori-gLkXWG-LPUB-PIHSESAL-002-2018-2/3,gLkXWG-LPUB-PIHSESAL-002-2018-2,gLkXWG-LPUB-PIHSESAL-002-2018-2,3000000.0,document
ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-145-2018-2,ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-145-2018-2/3,2LmqDL-LPuNBS-04-AMDC-145-2018-2,2LmqDL-LPuNBS-04-AMDC-145-2018-2,500.0,document
ocds-lcuori-kG1ger-pub 02-2018-2,ocds-lcuori-kG1ger-pub 02-2018-2/3,kG1ger-pub 02-2018-2,kG1ger-pub 02-2018-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.25-2018-2,ocds-lcuori-7rBxpG-LPública No.25-2018-2/3,7rBxpG-LPública No.25-2018-2,7rBxpG-LPública No.25-2018-2,200.0,document
ocds-lcuori-orvkNL-LPN No.20-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.20-2018-SEAF-UNAH-2/3,orvkNL-LPN No.20-2018-SEAF-UNAH-2,orvkNL-LPN No.20-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-PR847R-ICF-GA-LP-004-2018-2,ocds-lcuori-PR847R-ICF-GA-LP-004-2018-2/4,PR847R-ICF-GA-LP-004-2018-2,PR847R-ICF-GA-LP-004-2018-2,500.0,document
ocds-lcuori-4LOV1r-DICTA-SAG LPN-001-2018-2,ocds-lcuori-4LOV1r-DICTA-SAG LPN-001-2018-2/4,4LOV1r-DICTA-SAG LPN-001-2018-2,4LOV1r-DICTA-SAG LPN-001-2018-2,200.0,document
ocds-lcuori-mGEMGM-SEFIN LPN-003-2018-2,ocds-lcuori-mGEMGM-SEFIN LPN-003-2018-2/3,mGEMGM-SEFIN LPN-003-2018-2,mGEMGM-SEFIN LPN-003-2018-2,200.0,document
ocds-lcuori-1RaEMR-LP-0015-2018-2,ocds-lcuori-1RaEMR-LP-0015-2018-2/3,1RaEMR-LP-0015-2018-2,1RaEMR-LP-0015-2018-2,500.0,document
ocds-lcuori-vGZWNR-LPN-002-2018-2,ocds-lcuori-vGZWNR-LPN-002-2018-2/3,vGZWNR-LPN-002-2018-2,vGZWNR-LPN-002-2018-2,300.0,document
ocds-lcuori-PGJALo-LPN-100-007-2018-2,ocds-lcuori-PGJALo-LPN-100-007-2018-2/3,PGJALo-LPN-100-007-2018-2,PGJALo-LPN-100-007-2018-2,500.0,document
ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-159-2018-2,ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-159-2018-2/3,2LmqDL-LPuNBS-07-AMDC-159-2018-2,2LmqDL-LPuNBS-07-AMDC-159-2018-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.02-2018-2,ocds-lcuori-7rBxpG-LPública No.02-2018-2/3,7rBxpG-LPública No.02-2018-2,7rBxpG-LPública No.02-2018-2,200.0,document
ocds-lcuori-vGZWNR-LPN-030-2018-2,ocds-lcuori-vGZWNR-LPN-030-2018-2/3,vGZWNR-LPN-030-2018-2,vGZWNR-LPN-030-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPublica No.32-2018-2,ocds-lcuori-7rBxpG-LPublica No.32-2018-2/3,7rBxpG-LPublica No.32-2018-2,7rBxpG-LPublica No.32-2018-2,200.0,document
ocds-lcuori-7G3MNr-LPRI 162018-2,ocds-lcuori-7G3MNr-LPRI 162018-2/3,7G3MNr-LPRI 162018-2,7G3MNr-LPRI 162018-2,549596.5,document
ocds-lcuori-orvOoL-LPN) No. 08-2018-HEU-SH-2,ocds-lcuori-orvOoL-LPN) No. 08-2018-HEU-SH-2/3,orvOoL-LPN) No. 08-2018-HEU-SH-2,orvOoL-LPN) No. 08-2018-HEU-SH-2,500.0,document
ocds-lcuori-mGE7er-LPN--03-DINAF-2018-2,ocds-lcuori-mGE7er-LPN--03-DINAF-2018-2/3,mGE7er-LPN--03-DINAF-2018-2,mGE7er-LPN--03-DINAF-2018-2,100.0,document
ocds-lcuori-Zr5B9L-LPN No.003-2018-SS-2,ocds-lcuori-Zr5B9L-LPN No.003-2018-SS-2/3,Zr5B9L-LPN No.003-2018-SS-2,Zr5B9L-LPN No.003-2018-SS-2,500.0,document
ocds-lcuori-vGZWNR-LPN-013-2018-2,ocds-lcuori-vGZWNR-LPN-013-2018-2/3,vGZWNR-LPN-013-2018-2,vGZWNR-LPN-013-2018-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS.-FHIS-08-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS.-FHIS-08-2018-2/3,mGE4eL-LPR-IDECOAS.-FHIS-08-2018-2,mGE4eL-LPR-IDECOAS.-FHIS-08-2018-2,200.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-09-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-09-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-09-2018-2,mGE4eL-LPR-IDECOAS-FHIS-09-2018-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-COT-02-2018 -2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-COT-02-2018 -2/3,PR8wNG-IDECOAS-PRONADERS-COT-02-2018 -2,PR8wNG-IDECOAS-PRONADERS-COT-02-2018 -2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-10-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-10-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-10-2018-2,mGE4eL-LPR-IDECOAS-FHIS-10-2018-2,200.0,document
