ocid,id,tender/id,tender/documents/0/id,tender/documents/0/description,tender/documents/0/documentType,tender/documents/0/title,tender/documents/0/format,tender/documents/0/datePublished,tender/documents/0/url
ocds-lcuori-lRoxQr-PERLA-6-SBMC-CF- -2,ocds-lcuori-lRoxQr-PERLA-6-SBMC-CF- -2/3,lRoxQr-PERLA-6-SBMC-CF- -2,144545,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-16T17:33:57.440000-06:00,http://h1.honducompras.gob.hn/Docs/Lic601PERLA-6-SBMC-CF-%20200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-lRoxQr-PERLA-6-SBMC-CF- -2,ocds-lcuori-lRoxQr-PERLA-6-SBMC-CF- -2/3,lRoxQr-PERLA-6-SBMC-CF- -2,145429,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-02-20T15:47:09.080000-06:00,http://h1.honducompras.gob.hn/Docs/Lic601PERLA-6-SBMC-CF-%20601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-Zr5B9L-LPN 008-2019-SS-2,ocds-lcuori-Zr5B9L-LPN 008-2019-SS-2/4,Zr5B9L-LPN 008-2019-SS-2,144592,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-20T14:11:25.680000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20008-2019-SS100-AvisodePrensa.pdf
ocds-lcuori-Zr5B9L-LPN 008-2019-SS-2,ocds-lcuori-Zr5B9L-LPN 008-2019-SS-2/4,Zr5B9L-LPN 008-2019-SS-2,144650,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-22T14:10:27.433000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20008-2019-SS201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Zr5B9L-LPN 008-2019-SS-2,ocds-lcuori-Zr5B9L-LPN 008-2019-SS-2/4,Zr5B9L-LPN 008-2019-SS-2,145739,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-02T15:40:39.417000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20008-2019-SS602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-jRDkQG-CM-008-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-008-2020-HNMCR-2/4,jRDkQG-CM-008-2020-HNMCR-2,144696,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T08:44:10.267000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-008-2020-HNMCR100-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-008-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-008-2020-HNMCR-2/4,jRDkQG-CM-008-2020-HNMCR-2,144697,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T08:44:25.790000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-008-2020-HNMCR201-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-008-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-008-2020-HNMCR-2/4,jRDkQG-CM-008-2020-HNMCR-2,145967,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-05T10:11:39.863000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-008-2020-HNMCR602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-jRDkQG-CM-009-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-009-2020-HNMCR-2/4,jRDkQG-CM-009-2020-HNMCR-2,144698,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T08:45:49.717000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-009-2020-HNMCR100-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-009-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-009-2020-HNMCR-2/4,jRDkQG-CM-009-2020-HNMCR-2,144699,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T08:46:08.467000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-009-2020-HNMCR201-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-009-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-009-2020-HNMCR-2/4,jRDkQG-CM-009-2020-HNMCR-2,146003,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-05T14:00:57.707000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-009-2020-HNMCR602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-jRDkQG-CM-012-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-012-2020-HNMCR-2/4,jRDkQG-CM-012-2020-HNMCR-2,144702,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T09:05:21.970000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-012-2020-HNMCR100-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-012-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-012-2020-HNMCR-2/4,jRDkQG-CM-012-2020-HNMCR-2,144703,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T09:05:44.990000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-012-2020-HNMCR201-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-012-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-012-2020-HNMCR-2/4,jRDkQG-CM-012-2020-HNMCR-2,145993,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-05T12:00:08.880000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-012-2020-HNMCR602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-jRDkQG-CM-014-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-014-2020-HNMCR-2/4,jRDkQG-CM-014-2020-HNMCR-2,144709,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T09:18:21.560000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-014-2020-HNMCR100-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-014-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-014-2020-HNMCR-2/4,jRDkQG-CM-014-2020-HNMCR-2,144710,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T09:18:45.450000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-014-2020-HNMCR201-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-014-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-014-2020-HNMCR-2/4,jRDkQG-CM-014-2020-HNMCR-2,145999,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-05T13:14:39.910000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-014-2020-HNMCR602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-jRDkQG-CM-026-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-026-2020-HNMCR-2/4,jRDkQG-CM-026-2020-HNMCR-2,144746,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-24T11:26:58.197000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-026-2020-HNMCR100-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-026-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-026-2020-HNMCR-2/4,jRDkQG-CM-026-2020-HNMCR-2,144747,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-01-24T11:27:13.170000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-026-2020-HNMCR201-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-026-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-026-2020-HNMCR-2/4,jRDkQG-CM-026-2020-HNMCR-2,145830,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-03T10:45:44.180000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-026-2020-HNMCR602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7G3n9L-LPN 001 FUNDAGES HEAC-2,ocds-lcuori-7G3n9L-LPN 001 FUNDAGES HEAC-2/2,7G3n9L-LPN 001 FUNDAGES HEAC-2,144809,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-27T14:58:52.510000-06:00,http://h1.honducompras.gob.hn/Docs/Lic996LPN%20001%20FUNDAGES%20HEAC100-AvisodePrensa.pdf
ocds-lcuori-7G3n9L-LPN 001 FUNDAGES HEAC-2,ocds-lcuori-7G3n9L-LPN 001 FUNDAGES HEAC-2/2,7G3n9L-LPN 001 FUNDAGES HEAC-2,144810,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-27T14:59:54.700000-06:00,http://h1.honducompras.gob.hn/Docs/Lic996LPN%20001%20FUNDAGES%20HEAC201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-PR8dYR-LP 003-2020-2,ocds-lcuori-PR8dYR-LP 003-2020-2/4,PR8dYR-LP 003-2020-2,144800,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-27T11:03:54.923000-06:00,http://h1.honducompras.gob.hn/Docs/Lic780LP%20003-2020100-AvisodePrensa.pdf
ocds-lcuori-PR8dYR-LP 003-2020-2,ocds-lcuori-PR8dYR-LP 003-2020-2/4,PR8dYR-LP 003-2020-2,144801,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-27T11:04:46.640000-06:00,http://h1.honducompras.gob.hn/Docs/Lic780LP%20003-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-PR8dYR-LP 003-2020-2,ocds-lcuori-PR8dYR-LP 003-2020-2/4,PR8dYR-LP 003-2020-2,145029,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-02-05T14:48:43.460000-06:00,http://h1.honducompras.gob.hn/Docs/Lic780LP%20003-2020502-Aclaratoria.pdf
ocds-lcuori-PR8dYR-LP 003-2020-2,ocds-lcuori-PR8dYR-LP 003-2020-2/4,PR8dYR-LP 003-2020-2,145281,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-02-14T12:43:05.607000-06:00,http://h1.honducompras.gob.hn/Docs/Lic780LP%20003-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LA41r-Proceso UMASG-LP-01-2020 -2,ocds-lcuori-2LA41r-Proceso UMASG-LP-01-2020 -2/2,2LA41r-Proceso UMASG-LP-01-2020 -2,144802,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-01-27T11:45:18.183000-06:00,http://h1.honducompras.gob.hn/Docs/Lic437Proceso%20UMASG-LP-01-2020%20100-AvisodePrensa.pdf
ocds-lcuori-PLekaR-HND-001-B-001-2020-2,ocds-lcuori-PLekaR-HND-001-B-001-2020-2/2,PLekaR-HND-001-B-001-2020-2,144879,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-01-29T20:00:26.400000-06:00,http://h1.honducompras.gob.hn/Docs/Lic241HND-001-B-001-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-jRDVyL-Concurso Privado 001-2020-2,ocds-lcuori-jRDVyL-Concurso Privado 001-2020-2/2,jRDVyL-Concurso Privado 001-2020-2,144950,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-03T13:59:40.187000-06:00,http://h1.honducompras.gob.hn/Docs/Lic204Concurso%20Privado%20001-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-wrVwAL-LPN-MUNINAC-03-2020-2,ocds-lcuori-wrVwAL-LPN-MUNINAC-03-2020-2/2,wrVwAL-LPN-MUNINAC-03-2020-2,144981,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-04T08:16:50.223000-06:00,http://h1.honducompras.gob.hn/Docs/Lic311LPN-MUNINAC-03-2020100-AvisodePrensa.pdf
ocds-lcuori-wrVwAL-LPN-MUNINAC-03-2020-2,ocds-lcuori-wrVwAL-LPN-MUNINAC-03-2020-2/2,wrVwAL-LPN-MUNINAC-03-2020-2,144985,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-04T08:18:50.520000-06:00,http://h1.honducompras.gob.hn/Docs/Lic311LPN-MUNINAC-03-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-jRDYor-CP-001-SEDIS-2020-2,ocds-lcuori-jRDYor-CP-001-SEDIS-2020-2/2,jRDYor-CP-001-SEDIS-2020-2,144992,Aviso de Prensa,tenderNotice,Aviso de Prensa,image/jpeg,2020-02-04T10:57:27.317000-06:00,http://h1.honducompras.gob.hn/Docs/Lic592CP-001-SEDIS-2020100-AvisodePrensa.jpg
ocds-lcuori-2LmqDL-BRT-255-SCC-CF-AMDC-BID-OFID-01-20-2,ocds-lcuori-2LmqDL-BRT-255-SCC-CF-AMDC-BID-OFID-01-20-2/2,2LmqDL-BRT-255-SCC-CF-AMDC-BID-OFID-01-20-2,144998,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-04T13:36:57.017000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221BRT-255-SCC-CF-AMDC-BID-OFID-01-20100-AvisodePrensa.pdf
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2/3,7GX7XL-GESALUD-BID 4619-EI 003-2020-2,145058,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-06T16:46:21.080000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20003-2020100-AvisodePrensa.pdf
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2/3,7GX7XL-GESALUD-BID 4619-EI 003-2020-2,145059,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-06T16:46:59.890000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20003-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2/3,7GX7XL-GESALUD-BID 4619-EI 003-2020-2,145065,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-06T18:02:03.817000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20003-2020402-EnmiendaoAdendum.docx
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 003-2020-2/3,7GX7XL-GESALUD-BID 4619-EI 003-2020-2,146493,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,image/jpeg,2020-03-18T17:24:07.207000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20003-2020603-ActadeRecepcionyAperturadeOfertas.jpg
ocds-lcuori-NLP5KG-CP 003 SEDUC UEP 2020 -2,ocds-lcuori-NLP5KG-CP 003 SEDUC UEP 2020 -2/2,NLP5KG-CP 003 SEDUC UEP 2020 -2,145219,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-12T21:49:01.747000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1122CP%20003%20SEDUC%20UEP%202020%20100-AvisodePrensa.docx
ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2,ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2/3,MLQPmr-LPN-PGR-001-2020-2,145599,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-25T14:49:02.103000-06:00,http://h1.honducompras.gob.hn/Docs/Lic149LPN-PGR-001-2020101-AvisodePrensa.pdf
ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2,ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2/3,MLQPmr-LPN-PGR-001-2020-2,145593,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-25T14:41:49.870000-06:00,http://h1.honducompras.gob.hn/Docs/Lic149LPN-PGR-001-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2,ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2/3,MLQPmr-LPN-PGR-001-2020-2,145663,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-02-27T14:16:18.740000-06:00,http://h1.honducompras.gob.hn/Docs/Lic149LPN-PGR-001-2020502-Aclaratoria.pdf
ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2,ocds-lcuori-MLQPmr-LPN-PGR-001-2020-2/3,MLQPmr-LPN-PGR-001-2020-2,146158,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-09T16:08:53.353000-06:00,http://h1.honducompras.gob.hn/Docs/Lic149LPN-PGR-001-2020503-Aclaratoria.pdf
ocds-lcuori-grxXEr-L.P. 003-2020-2,ocds-lcuori-grxXEr-L.P. 003-2020-2/3,grxXEr-L.P. 003-2020-2,145356,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-18T14:46:30.147000-06:00,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20003-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-grxXEr-L.P. 003-2020-2,ocds-lcuori-grxXEr-L.P. 003-2020-2/3,grxXEr-L.P. 003-2020-2,146211,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-10T15:47:38.090000-06:00,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20003-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-PLe6mG-HSR-LP-013-2020-2,ocds-lcuori-PLe6mG-HSR-LP-013-2020-2/3,PLe6mG-HSR-LP-013-2020-2,146788,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-04-08T21:10:56.930000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-013-2020200-PliegooTerminosdeReferencia.doc
ocds-lcuori-PLe6mG-HSR-LP-013-2020-2,ocds-lcuori-PLe6mG-HSR-LP-013-2020-2/3,PLe6mG-HSR-LP-013-2020-2,146789,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-04-08T21:16:17.557000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-013-2020601-ActadeRecepcionyAperturadeOfertas.doc
ocds-lcuori-PLe6mG-HSR-LP-001-2020-2,ocds-lcuori-PLe6mG-HSR-LP-001-2020-2/3,PLe6mG-HSR-LP-001-2020-2,146785,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-04-08T21:03:47.583000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-001-2020200-PliegooTerminosdeReferencia.doc
ocds-lcuori-PLe6mG-HSR-LP-001-2020-2,ocds-lcuori-PLe6mG-HSR-LP-001-2020-2/3,PLe6mG-HSR-LP-001-2020-2,146786,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,image/jpeg,2020-04-08T21:06:24.677000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-001-2020601-ActadeRecepcionyAperturadeOfertas.jpg
ocds-lcuori-PLe6mG-HSR-LP-002-2020-2,ocds-lcuori-PLe6mG-HSR-LP-002-2020-2/4,PLe6mG-HSR-LP-002-2020-2,146344,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-13T10:07:06.487000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-002-2020200-PliegooTerminosdeReferencia.doc
ocds-lcuori-PLe6mG-HSR-LP-002-2020-2,ocds-lcuori-PLe6mG-HSR-LP-002-2020-2/4,PLe6mG-HSR-LP-002-2020-2,146347,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-13T10:21:43.903000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-002-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-PLe6mG-HSR-LP-003-2020-2,ocds-lcuori-PLe6mG-HSR-LP-003-2020-2/3,PLe6mG-HSR-LP-003-2020-2,146782,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-04-08T20:46:29.453000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-003-2020200-PliegooTerminosdeReferencia.doc
ocds-lcuori-PLe6mG-HSR-LP-003-2020-2,ocds-lcuori-PLe6mG-HSR-LP-003-2020-2/3,PLe6mG-HSR-LP-003-2020-2,146783,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-04-08T20:48:34.013000-06:00,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-003-2020601-ActadeRecepcionyAperturadeOfertas.xlsx
ocds-lcuori-grxXEr-L.P.008-2020-2,ocds-lcuori-grxXEr-L.P.008-2020-2/2,grxXEr-L.P.008-2020-2,145362,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-18T14:59:23.747000-06:00,http://h1.honducompras.gob.hn/Docs/Lic97L.P.008-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-grxXEr-L.P.008-2020-2,ocds-lcuori-grxXEr-L.P.008-2020-2/2,grxXEr-L.P.008-2020-2,146137,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-09T14:14:48.913000-06:00,http://h1.honducompras.gob.hn/Docs/Lic97L.P.008-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CD-BID-3815-01-2020-2,ocds-lcuori-1RaMPR-CD-BID-3815-01-2020-2/3,1RaMPR-CD-BID-3815-01-2020-2,145633,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-26T11:02:10.510000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CD-BID-3815-01-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CD-BID-3815-01-2020-2,ocds-lcuori-1RaMPR-CD-BID-3815-01-2020-2/3,1RaMPR-CD-BID-3815-01-2020-2,146747,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-06T17:54:25.920000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CD-BID-3815-01-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-CPuNO-09-AMDC-120-2019-2,ocds-lcuori-2LmqDL-CPuNO-09-AMDC-120-2019-2/2,2LmqDL-CPuNO-09-AMDC-120-2019-2,145646,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-26T15:39:08.523000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221CPuNO-09-AMDC-120-2019100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-CPuNO-09-AMDC-120-2019-2,ocds-lcuori-2LmqDL-CPuNO-09-AMDC-120-2019-2/2,2LmqDL-CPuNO-09-AMDC-120-2019-2,145648,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-26T15:48:06.640000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221CPuNO-09-AMDC-120-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-11-2020-2,ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-11-2020-2/2,2LmqDL-LPuNBS-04-AMDC-11-2020-2,145649,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-26T15:53:20.260000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-04-AMDC-11-2020100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-11-2020-2,ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-11-2020-2/2,2LmqDL-LPuNBS-04-AMDC-11-2020-2,145650,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-26T15:53:52.977000-06:00,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-04-AMDC-11-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-yRl6pL-SDO-001-SSIS-BM-6401-2020-2,ocds-lcuori-yRl6pL-SDO-001-SSIS-BM-6401-2020-2/5,yRl6pL-SDO-001-SSIS-BM-6401-2020-2,145659,Aviso de Prensa,tenderNotice,Aviso de Prensa,image/jpeg,2020-02-27T11:03:40.760000-06:00,http://h1.honducompras.gob.hn/Docs/Lic232SDO-001-SSIS-BM-6401-2020100-AvisodePrensa.jpg
ocds-lcuori-yRl6pL-SDO-001-SSIS-BM-6401-2020-2,ocds-lcuori-yRl6pL-SDO-001-SSIS-BM-6401-2020-2/5,yRl6pL-SDO-001-SSIS-BM-6401-2020-2,145660,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-27T11:06:48.940000-06:00,http://h1.honducompras.gob.hn/Docs/Lic232SDO-001-SSIS-BM-6401-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-yRl6pL-SDO-001-SSIS-BM-6401-2020-2,ocds-lcuori-yRl6pL-SDO-001-SSIS-BM-6401-2020-2/5,yRl6pL-SDO-001-SSIS-BM-6401-2020-2,146537,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-25T11:23:20.980000-06:00,http://h1.honducompras.gob.hn/Docs/Lic232SDO-001-SSIS-BM-6401-2020403-EnmiendaoAdendum.pdf
