ocid,id,buyer/id,buyer/name,language,tender/id,tender/procurementMethod,tender/statusDetails,tender/tenderPeriod/endDate,tender/tenderPeriod/startDate,tender/enquiryPeriod/endDate,tender/enquiryPeriod/startDate,tender/title,tender/localProcurementCategory,tender/status,tender/procurementMethodDetails,tender/datePublished,tender/procuringEntity/id,tender/procuringEntity/name,tag,date,initiationType,publisher/name,tender/description,tender/mainProcurementCategory,planning/budget/id,tender/additionalProcurementCategories
ocds-lcuori-gRN9jG-LPN SS FAHSL 003 2020-2,ocds-lcuori-gRN9jG-LPN SS FAHSL 003 2020-2/1,gRN9jG-mrYzL9,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo,es,gRN9jG-LPN SS FAHSL 003 2020-2,open,Elaboración,2020-04-13T14:10:00-06:00,2020-03-06T11:48:00-06:00,2020-04-13T14:10:00-06:00,2020-03-06T11:48:00-06:00,LPN SS FAHSL 003 2020,goodsOrServices,planned,Licitación pública nacional,2020-03-06T11:49:51.607000-06:00,gRN9jG-mrYzL9,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo,tender,2020-03-06T11:49:51.607000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,35260,goods,gRN9jG-LPN SS FAHSL 003 2020-2,services
ocds-lcuori-Zr56vL-Cot.000098-2020-1,ocds-lcuori-Zr56vL-Cot.000098-2020-1/1,Zr56vL-jRDdVR,Unidad Central,es,Zr56vL-Cot.000098-2020-1,open,Recepción de Ofertas,2020-03-10T11:52:00-06:00,2020-03-06T11:51:00-06:00,2020-03-10T11:52:00-06:00,2020-03-06T11:51:00-06:00,Cot.000098-2020,goodsOrServices,active,Compra Menor,2020-03-06T11:51:11.660000-06:00,Zr56vL-jRDdVR,Unidad Central,tender,2020-03-06T11:51:11.660000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-Zr56vL-Cot.000100-2020-1,ocds-lcuori-Zr56vL-Cot.000100-2020-1/2,Zr56vL-jRDdVR,Unidad Central,es,Zr56vL-Cot.000100-2020-1,open,Adjudicado,2020-03-10T11:55:00-06:00,2020-03-06T11:54:00-06:00,2020-03-10T11:55:00-06:00,2020-03-06T11:54:00-06:00,Cot.000100-2020,goodsOrServices,complete,Compra Menor,2020-03-06T11:54:21.967000-06:00,Zr56vL-jRDdVR,Unidad Central,tender;award,2020-03-06T11:54:21.967000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-Zr56vL-Cot.0000101-2020-1,ocds-lcuori-Zr56vL-Cot.0000101-2020-1/1,Zr56vL-jRDdVR,Unidad Central,es,Zr56vL-Cot.0000101-2020-1,open,Recepción de Ofertas,2020-03-10T12:01:00-06:00,2020-03-06T12:00:00-06:00,2020-03-10T12:01:00-06:00,2020-03-06T12:00:00-06:00,Cot.0000101-2020,goodsOrServices,active,Compra Menor,2020-03-06T12:00:41.333000-06:00,Zr56vL-jRDdVR,Unidad Central,tender,2020-03-06T12:00:41.333000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ZGqbBR-AMPC-GAF-SP-002-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-SP-002-2020-1/1,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-SP-002-2020-1,open,Elaboración,2020-03-10T13:00:00-06:00,2020-03-06T13:19:00-06:00,2020-03-10T13:00:00-06:00,2020-03-06T13:19:00-06:00,AMPC-GAF-SP-002-2020,goodsOrServices,planned,Compra Menor,2020-03-06T13:20:29.973000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-06T13:20:29.973000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
"ocds-lcuori-ERpWgG-COTIZACION No,SRECI-081-2020-1","ocds-lcuori-ERpWgG-COTIZACION No,SRECI-081-2020-1/1",ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,es,"ERpWgG-COTIZACION No,SRECI-081-2020-1",open,Elaboración,2020-03-09T10:00:00-06:00,2020-03-06T13:39:00-06:00,2020-03-09T10:00:00-06:00,2020-03-06T13:39:00-06:00,"COTIZACION No,SRECI-081-2020",goodsOrServices,planned,Compra Menor,2020-03-06T13:39:58.347000-06:00,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,tender,2020-03-06T13:39:58.347000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-gGyD4L-CM-91-2020-MQ-HE-1,ocds-lcuori-gGyD4L-CM-91-2020-MQ-HE-1/1,gGyD4L-mrYzL9,Hospital Escuela,es,gGyD4L-CM-91-2020-MQ-HE-1,open,Recepción de Ofertas,2020-03-17T13:43:00-06:00,2020-03-06T13:43:00-06:00,2020-03-17T13:43:00-06:00,2020-03-06T13:43:00-06:00,CM-91-2020-MQ-HE,goodsOrServices,active,Compra Menor,2020-03-06T13:43:28.750000-06:00,gGyD4L-mrYzL9,Hospital Escuela,tender,2020-03-06T13:43:28.750000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-grxobR-CM-03-UNAH-UNAH-FQF-2020-1,ocds-lcuori-grxobR-CM-03-UNAH-UNAH-FQF-2020-1/1,grxobR-PGJALo,Facultad de Química y Farmacia,es,grxobR-CM-03-UNAH-UNAH-FQF-2020-1,open,Recepción de Ofertas,2020-03-17T13:48:00-06:00,2020-03-06T13:48:00-06:00,2020-03-17T13:48:00-06:00,2020-03-06T13:48:00-06:00,CM-03-UNAH-UNAH-FQF-2020,goodsOrServices,active,Compra Menor,2020-03-06T13:48:41.847000-06:00,grxobR-PGJALo,Facultad de Química y Farmacia,tender,2020-03-06T13:48:41.847000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-kG1ger-CM-022-ENP-2020-1,ocds-lcuori-kG1ger-CM-022-ENP-2020-1/1,kG1ger-1Ra6lr,Unidad Central,es,kG1ger-CM-022-ENP-2020-1,open,Recepción de Ofertas,2020-03-13T10:00:00-06:00,2020-03-06T13:57:00-06:00,2020-03-13T10:00:00-06:00,2020-03-06T13:57:00-06:00,CM-022-ENP-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:00:03.090000-06:00,kG1ger-1Ra6lr,Unidad Central,tender,2020-03-06T14:00:03.090000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-grxobR-CM-04-UNAH-FQF-2020-1,ocds-lcuori-grxobR-CM-04-UNAH-FQF-2020-1/1,grxobR-PGJALo,Facultad de Química y Farmacia,es,grxobR-CM-04-UNAH-FQF-2020-1,open,Recepción de Ofertas,2020-03-09T14:02:00-06:00,2020-03-06T14:02:00-06:00,2020-03-09T14:02:00-06:00,2020-03-06T14:02:00-06:00,CM-04-UNAH-FQF-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:02:48.933000-06:00,grxobR-PGJALo,Facultad de Química y Farmacia,tender,2020-03-06T14:02:48.933000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JLKQxR-COT 001-2020-1,ocds-lcuori-JLKQxR-COT 001-2020-1/1,JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,es,JLKQxR-COT 001-2020-1,open,Recepción de Ofertas,2020-03-16T03:30:00-06:00,2020-03-06T00:00:00-06:00,2020-03-16T03:30:00-06:00,2020-03-06T00:00:00-06:00,COT 001-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:06:35.090000-06:00,JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,tender,2020-03-06T14:06:35.090000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MLQnAG-LP-Nº006-HGS-2020-2,ocds-lcuori-MLQnAG-LP-Nº006-HGS-2020-2/1,MLQnAG-mrYzL9,Hospital del Sur ,es,MLQnAG-LP-Nº006-HGS-2020-2,open,Recepción de Ofertas,2020-03-20T14:08:00-06:00,2020-03-06T14:06:00-06:00,2020-03-20T14:08:00-06:00,2020-03-06T14:06:00-06:00,LP-Nº006-HGS-2020,goodsOrServices,active,Licitación privada,2020-03-06T14:12:42.147000-06:00,MLQnAG-mrYzL9,Hospital del Sur ,tender,2020-03-06T14:12:42.147000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,"COMPRA DE PRODUCTOS DE RAYOS X, PARA USO EN EL HOSPITAL DEL SUR PARA REALIZAR RADIOGRAFIAS A PACIENTES. CONSUMO DEL I TRIMESTRE DEL AÑO 2020",goods,MLQnAG-LP-Nº006-HGS-2020-2,services
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-101-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-101-2020-1/1,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-CM-101-2020-1,open,Elaboración,2020-03-11T16:00:00-06:00,2020-03-06T14:12:00-06:00,2020-03-11T16:00:00-06:00,2020-03-06T14:12:00-06:00,AMPC-GAF-CM-101-2020,goodsOrServices,planned,Compra Menor,2020-03-06T14:16:25.167000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-06T14:16:25.167000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MLQnAG-CM-Nº14-2020-HGS-1,ocds-lcuori-MLQnAG-CM-Nº14-2020-HGS-1/1,MLQnAG-mrYzL9,Hospital del Sur ,es,MLQnAG-CM-Nº14-2020-HGS-1,open,Recepción de Ofertas,2020-03-17T14:16:00-06:00,2020-03-06T14:16:00-06:00,2020-03-17T14:16:00-06:00,2020-03-06T14:16:00-06:00,CM-Nº14-2020-HGS,goodsOrServices,active,Compra Menor,2020-03-06T14:16:36.960000-06:00,MLQnAG-mrYzL9,Hospital del Sur ,tender,2020-03-06T14:16:36.960000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-102-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-102-2020-1/1,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-CM-102-2020-1,open,Elaboración,2020-03-11T16:00:00-06:00,2020-03-06T14:26:00-06:00,2020-03-11T16:00:00-06:00,2020-03-06T14:26:00-06:00,AMPC-GAF-CM-102-2020,goodsOrServices,planned,Compra Menor,2020-03-06T14:27:35.237000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-06T14:27:35.237000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0109-2020-1,ocds-lcuori-2LmqDL-CMA-0109-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0109-2020-1,open,Recepción de Ofertas,2020-01-31T14:33:00-06:00,2020-01-28T14:33:00-06:00,2020-01-31T14:33:00-06:00,2020-01-28T14:33:00-06:00,CMA-0109-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:29:20.050000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T14:29:20.050000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-kG1ger-SM-010-ENP-2020-1,ocds-lcuori-kG1ger-SM-010-ENP-2020-1/1,kG1ger-1Ra6lr,Unidad Central,es,kG1ger-SM-010-ENP-2020-1,open,Recepción de Ofertas,2020-03-13T10:00:00-06:00,2020-03-06T14:30:00-06:00,2020-03-13T10:00:00-06:00,2020-03-06T14:30:00-06:00,SM-010-ENP-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:30:42.227000-06:00,kG1ger-1Ra6lr,Unidad Central,tender,2020-03-06T14:30:42.227000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMPYR-059-2020-1,ocds-lcuori-MrMPYR-059-2020-1/1,MrMPYR-grxELe,Unidad Central,es,MrMPYR-059-2020-1,open,Recepción de Ofertas,2020-03-11T14:44:00-06:00,2020-03-06T14:44:00-06:00,2020-03-11T14:44:00-06:00,2020-03-06T14:44:00-06:00,059-2020,goodsOrServices,active,Compra Menor,2020-03-06T14:44:15.567000-06:00,MrMPYR-grxELe,Unidad Central,tender,2020-03-06T14:44:15.567000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-7rBMpR-CM-003-FCNH-2020-1,ocds-lcuori-7rBMpR-CM-003-FCNH-2020-1/1,7rBMpR-lRo22G,Unidad Central,es,7rBMpR-CM-003-FCNH-2020-1,open,Recepción de Ofertas,2020-03-10T14:59:00-06:00,2020-03-06T14:58:00-06:00,2020-03-10T14:59:00-06:00,2020-03-06T14:58:00-06:00,CM-003-FCNH-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:00:56.110000-06:00,7rBMpR-lRo22G,Unidad Central,tender,2020-03-06T15:00:56.110000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDVyL-BANHP_093_2020-1,ocds-lcuori-jRDVyL-BANHP_093_2020-1/1,jRDVyL-kG1ADG,Unidad Central,es,jRDVyL-BANHP_093_2020-1,open,Elaboración,2020-03-06T15:10:00-06:00,2020-03-05T15:10:00-06:00,2020-03-06T15:10:00-06:00,2020-03-05T15:10:00-06:00,BANHP_093_2020,goodsOrServices,planned,Compra Menor,2020-03-06T15:02:27.253000-06:00,jRDVyL-kG1ADG,Unidad Central,tender,2020-03-06T15:02:27.253000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-8L47Pr-CD-011-2020-HO-1,ocds-lcuori-8L47Pr-CD-011-2020-HO-1/1,8L47Pr-mrYzL9,Hospital de Occidente,es,8L47Pr-CD-011-2020-HO-1,open,Recepción de Ofertas,2020-03-13T10:00:00-06:00,2020-03-06T15:06:00-06:00,2020-03-13T10:00:00-06:00,2020-03-06T15:06:00-06:00,CD-011-2020-HO,goodsOrServices,active,Compra Menor,2020-03-06T15:06:43.083000-06:00,8L47Pr-mrYzL9,Hospital de Occidente,tender,2020-03-06T15:06:43.083000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-orvPDG-CM-018-HGA-2020-1,ocds-lcuori-orvPDG-CM-018-HGA-2020-1/1,orvPDG-mrYzL9,Hospital Atlántida,es,orvPDG-CM-018-HGA-2020-1,open,Recepción de Ofertas,2020-03-12T15:07:00-06:00,2020-03-06T15:06:00-06:00,2020-03-12T15:07:00-06:00,2020-03-06T15:06:00-06:00,CM-018-HGA-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:07:22.720000-06:00,orvPDG-mrYzL9,Hospital Atlántida,tender,2020-03-06T15:07:22.720000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-103-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-103-2020-1/1,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-CM-103-2020-1,open,Elaboración,2020-03-11T16:00:00-06:00,2020-03-06T15:10:00-06:00,2020-03-11T16:00:00-06:00,2020-03-06T15:10:00-06:00,AMPC-GAF-CM-103-2020,goodsOrServices,planned,Compra Menor,2020-03-06T15:10:42.500000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-06T15:10:42.500000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-orvPDG-CM-019-HGA-2020-1,ocds-lcuori-orvPDG-CM-019-HGA-2020-1/1,orvPDG-mrYzL9,Hospital Atlántida,es,orvPDG-CM-019-HGA-2020-1,open,Recepción de Ofertas,2020-03-12T15:21:00-06:00,2020-03-06T15:21:00-06:00,2020-03-12T15:21:00-06:00,2020-03-06T15:21:00-06:00,CM-019-HGA-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:22:02.400000-06:00,orvPDG-mrYzL9,Hospital Atlántida,tender,2020-03-06T15:22:02.400000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-orvPDG-CM-020-HGA-2020-1,ocds-lcuori-orvPDG-CM-020-HGA-2020-1/1,orvPDG-mrYzL9,Hospital Atlántida,es,orvPDG-CM-020-HGA-2020-1,open,Recepción de Ofertas,2020-03-12T15:24:00-06:00,2020-03-06T15:24:00-06:00,2020-03-12T15:24:00-06:00,2020-03-06T15:24:00-06:00,CM-020-HGA-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:24:23.417000-06:00,orvPDG-mrYzL9,Hospital Atlántida,tender,2020-03-06T15:24:23.417000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-gGyD4L-CM-PED-110-2020-MQ-HE-1,ocds-lcuori-gGyD4L-CM-PED-110-2020-MQ-HE-1/1,gGyD4L-mrYzL9,Hospital Escuela,es,gGyD4L-CM-PED-110-2020-MQ-HE-1,open,Recepción de Ofertas,2020-03-09T15:28:00-06:00,2020-03-06T15:28:00-06:00,2020-03-09T15:28:00-06:00,2020-03-06T15:28:00-06:00,CM-PED-110-2020-MQ-HE,goodsOrServices,active,Compra Menor,2020-03-06T15:28:40.350000-06:00,gGyD4L-mrYzL9,Hospital Escuela,tender,2020-03-06T15:28:40.350000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-KLg9wR-CM-INJUPEMP-RP-076-2020-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-RP-076-2020-1/1,KLg9wR-8L4pPL,Unidad Central,es,KLg9wR-CM-INJUPEMP-RP-076-2020-1,open,Recepción de Ofertas,2020-03-09T15:31:00-06:00,2020-03-06T15:31:00-06:00,2020-03-09T15:31:00-06:00,2020-03-06T15:31:00-06:00,CM-INJUPEMP-RP-076-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:31:12.380000-06:00,KLg9wR-8L4pPL,Unidad Central,tender,2020-03-06T15:31:12.380000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-031-A-2020-1,ocds-lcuori-2LmqDL-CMA-031-A-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-031-A-2020-1,open,Recepción de Ofertas,2020-02-05T15:41:00-06:00,2020-01-30T15:41:00-06:00,2020-02-05T15:41:00-06:00,2020-01-30T15:41:00-06:00,CMA-031-A-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:41:02.057000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T15:41:02.057000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-gGyD4L-CM-99-2020-MQ-HE-1,ocds-lcuori-gGyD4L-CM-99-2020-MQ-HE-1/1,gGyD4L-mrYzL9,Hospital Escuela,es,gGyD4L-CM-99-2020-MQ-HE-1,open,Recepción de Ofertas,2020-03-10T15:43:00-06:00,2020-03-06T15:43:00-06:00,2020-03-10T15:43:00-06:00,2020-03-06T15:43:00-06:00,CM-99-2020-MQ-HE,goodsOrServices,active,Compra Menor,2020-03-06T15:44:02.027000-06:00,gGyD4L-mrYzL9,Hospital Escuela,tender,2020-03-06T15:44:02.027000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-orvPDG-CM-021-HGA-2020-1,ocds-lcuori-orvPDG-CM-021-HGA-2020-1/1,orvPDG-mrYzL9,Hospital Atlántida,es,orvPDG-CM-021-HGA-2020-1,open,Recepción de Ofertas,2020-03-12T15:46:00-06:00,2020-03-06T15:46:00-06:00,2020-03-12T15:46:00-06:00,2020-03-06T15:46:00-06:00,CM-021-HGA-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:47:02.987000-06:00,orvPDG-mrYzL9,Hospital Atlántida,tender,2020-03-06T15:47:02.987000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-031-B-2020-1,ocds-lcuori-2LmqDL-CMA-031-B-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-031-B-2020-1,open,Recepción de Ofertas,2020-02-11T15:47:00-06:00,2020-02-06T15:47:00-06:00,2020-02-11T15:47:00-06:00,2020-02-06T15:47:00-06:00,CMA-031-B-2020,goodsOrServices,active,Compra Menor,2020-03-06T15:47:28.353000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T15:47:28.353000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-8L47Pr-CD-012-2020-HO-1,ocds-lcuori-8L47Pr-CD-012-2020-HO-1/1,8L47Pr-mrYzL9,Hospital de Occidente,es,8L47Pr-CD-012-2020-HO-1,open,Recepción de Ofertas,2020-03-13T10:00:00-06:00,2020-03-06T15:48:00-06:00,2020-03-13T10:00:00-06:00,2020-03-06T15:48:00-06:00,CD-012-2020-HO,goodsOrServices,active,Compra Menor,2020-03-06T15:49:02.967000-06:00,8L47Pr-mrYzL9,Hospital de Occidente,tender,2020-03-06T15:49:02.967000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0144-2020-1,ocds-lcuori-2LmqDL-CMA-0144-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0144-2020-1,open,Recepción de Ofertas,2020-02-11T16:04:00-06:00,2020-02-06T16:04:00-06:00,2020-02-11T16:04:00-06:00,2020-02-06T16:04:00-06:00,CMA-0144-2020,goodsOrServices,active,Compra Menor,2020-03-06T16:04:42.220000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T16:04:42.220000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0159-2020-1,ocds-lcuori-2LmqDL-CMA-0159-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0159-2020-1,open,Recepción de Ofertas,2020-02-25T16:07:00-06:00,2020-02-14T16:07:00-06:00,2020-02-25T16:07:00-06:00,2020-02-14T16:07:00-06:00,CMA-0159-2020,goodsOrServices,active,Compra Menor,2020-03-06T16:07:26.847000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T16:07:26.847000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0172-2020-1,ocds-lcuori-2LmqDL-CMA-0172-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0172-2020-1,open,Recepción de Ofertas,2020-02-25T16:19:00-06:00,2020-02-14T16:19:00-06:00,2020-02-25T16:19:00-06:00,2020-02-14T16:19:00-06:00,CMA-0172-2020,goodsOrServices,active,Compra Menor,2020-03-06T16:18:10.097000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T16:18:10.097000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-8L47Pr-CD-013-2020-HO-1,ocds-lcuori-8L47Pr-CD-013-2020-HO-1/1,8L47Pr-mrYzL9,Hospital de Occidente,es,8L47Pr-CD-013-2020-HO-1,open,Recepción de Ofertas,2020-03-13T10:20:00-06:00,2020-03-06T16:20:00-06:00,2020-03-13T10:20:00-06:00,2020-03-06T16:20:00-06:00,CD-013-2020-HO,goodsOrServices,active,Compra Menor,2020-03-06T16:20:29.460000-06:00,8L47Pr-mrYzL9,Hospital de Occidente,tender,2020-03-06T16:20:29.460000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0157-2020-1,ocds-lcuori-2LmqDL-CMA-0157-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0157-2020-1,open,Recepción de Ofertas,2020-02-24T16:22:00-06:00,2020-02-14T16:22:00-06:00,2020-02-24T16:22:00-06:00,2020-02-14T16:22:00-06:00,CMA-0157-2020,goodsOrServices,active,Compra Menor,2020-03-06T16:21:19.270000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T16:21:19.270000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-8L47Pr-CD-014-2020-HO-1,ocds-lcuori-8L47Pr-CD-014-2020-HO-1/1,8L47Pr-mrYzL9,Hospital de Occidente,es,8L47Pr-CD-014-2020-HO-1,open,Recepción de Ofertas,2020-03-13T10:00:00-06:00,2020-03-06T16:24:00-06:00,2020-03-13T10:00:00-06:00,2020-03-06T16:24:00-06:00,CD-014-2020-HO,goodsOrServices,active,Compra Menor,2020-03-06T16:24:24.580000-06:00,8L47Pr-mrYzL9,Hospital de Occidente,tender,2020-03-06T16:24:24.580000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-104-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-104-2020-1/1,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-CM-104-2020-1,open,Elaboración,2020-03-11T16:00:00-06:00,2020-03-06T16:24:00-06:00,2020-03-11T16:00:00-06:00,2020-03-06T16:24:00-06:00,AMPC-GAF-CM-104-2020,goodsOrServices,planned,Compra Menor,2020-03-06T16:24:59.907000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-06T16:24:59.907000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-0142-2020-1,ocds-lcuori-2LmqDL-CMA-0142-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-0142-2020-1,open,Recepción de Ofertas,2020-02-10T16:27:00-06:00,2020-01-24T16:27:00-06:00,2020-02-10T16:27:00-06:00,2020-01-24T16:27:00-06:00,CMA-0142-2020,goodsOrServices,active,Compra Menor,2020-03-06T16:27:09.870000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-06T16:27:09.870000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
