ocid,id,contracts/0/id,contracts/0/documents/0/id,contracts/0/documents/0/description,contracts/0/documents/0/documentType,contracts/0/documents/0/title,contracts/0/documents/0/format,contracts/0/documents/0/datePublished,contracts/0/documents/0/url
ocds-lcuori-jRDkQG-CM-019-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-019-2020-HNMCR-2/4,jRDkQG-OC097-2020,65389-jRDkQG-OC097-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T09:44:06.927000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC097-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-020-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-020-2020-HNMCR-2/4,jRDkQG-OC098-2020,65388-jRDkQG-OC098-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T09:34:05.550000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC098-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-020-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-020-2020-HNMCR-2/4,jRDkQG-OC099-2020,65387-jRDkQG-OC099-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T09:29:51.750000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC099-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-021-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-021-2020-HNMCR-2/4,jRDkQG-OC017-2020,65402-jRDkQG-OC017-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T11:23:01.990000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC017-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-021-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-021-2020-HNMCR-2/4,jRDkQG-OC018-2020,65403-jRDkQG-OC018-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T11:28:05.243000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC018-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-022-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-022-2020-HNMCR-2/4,jRDkQG-001-2020,65596-jRDkQG-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-03T10:20:50.677000-06:00,http://h1.honducompras.gob.hn/Docs/Con104001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PR8Q5r-61-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-61-CM-IHT-2020-1/3,PR8Q5r-85-2020,65819-PR8Q5r-85-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-13T16:03:42.807000-06:00,http://h1.honducompras.gob.hn/Docs/Con113685-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-023-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-023-2020-HNMCR-2/4,jRDkQG-007-2020,65651-jRDkQG-007-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-05T09:23:02.590000-06:00,http://h1.honducompras.gob.hn/Docs/Con104007-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-024-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-024-2020-HNMCR-2/4,jRDkQG-008-2020,65652-jRDkQG-008-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-05T09:37:10.520000-06:00,http://h1.honducompras.gob.hn/Docs/Con104008-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-024-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-024-2020-HNMCR-2/4,jRDkQG-009-2020,65653-jRDkQG-009-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-05T09:59:58.587000-06:00,http://h1.honducompras.gob.hn/Docs/Con104009-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-025-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-025-2020-HNMCR-2/4,jRDkQG-OC100-2020,65398-jRDkQG-OC100-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T10:43:23.463000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC100-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-027-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-027-2020-HNMCR-2/4,jRDkQG-OC101-2020,65392-jRDkQG-OC101-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T10:29:24.237000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC101-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-028-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-028-2020-HNMCR-2/4,jRDkQG-OC019-2020,65399-jRDkQG-OC019-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T10:54:02.807000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC019-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-041-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-041-2020-HNMCR-2/5,jRDkQG-OC176-2020,65844-jRDkQG-OC176-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-27T09:47:42.543000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC176-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-042-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-042-2020-HNMCR-2/5,jRDkQG-OC177-2020,65843-jRDkQG-OC177-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-27T09:28:02.407000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC177-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-043-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-043-2020-HNMCR-2/5,jRDkQG-OC178-2020,65842-jRDkQG-OC178-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-27T09:20:01.023000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC178-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-044-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-044-2020-HNMCR-2/4,jRDkQG-OC179-2020,65832-jRDkQG-OC179-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-25T15:16:22.280000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC179-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-045-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-045-2020-HNMCR-2/5,jRDkQG-OC180-2020,65841-jRDkQG-OC180-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-27T07:58:11.623000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC180-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-045-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-045-2020-HNMCR-2/5,jRDkQG-OC181-2020,65829-jRDkQG-OC181-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-25T14:55:49.470000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC181-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2/5,jRDkQG-OC182-2020,65830-jRDkQG-OC182-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-25T15:01:54.740000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC182-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2/5,jRDkQG-OC183-2020,65831-jRDkQG-OC183-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-25T15:04:48.200000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC183-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2/5,jRDkQG-OC184-2020,65840-jRDkQG-OC184-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-27T07:55:03.677000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC184-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-046-2020-HNMCR-2/5,jRDkQG-OC185-2020,65828-jRDkQG-OC185-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-25T14:37:49.637000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC185-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-008-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-008-2020-1/3,MrM6zL-456,65425-MrM6zL-456-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-14T11:47:51.543000-06:00,http://h1.honducompras.gob.hn/Docs/Con2404561200-ContratouOrdendeCompra.pdf
ocds-lcuori-gLkw4L-CM-671-CBD-2020-1,ocds-lcuori-gLkw4L-CM-671-CBD-2020-1/3,gLkw4L-CM-671-CBD-2020,65159-gLkw4L-CM-671-CBD-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-03T09:44:07.327000-06:00,http://h1.honducompras.gob.hn/Docs/Con827CM-671-CBD-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-grxELe-82-2020-SAG-1,ocds-lcuori-grxELe-82-2020-SAG-1/3,grxELe-82-2020,65560-grxELe-82-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-28T09:11:58.540000-06:00,http://h1.honducompras.gob.hn/Docs/Con982-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-grxELe-82-2020-SAG-1,ocds-lcuori-grxELe-82-2020-SAG-1/3,grxELe-82-2020,65561-grxELe-82-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-28T09:12:10.223000-06:00,http://h1.honducompras.gob.hn/Docs/Con982-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-gLkw4L-CM-672-CBD-2020-1,ocds-lcuori-gLkw4L-CM-672-CBD-2020-1/5,gLkw4L-CM-672-CBD-2020,65627-gLkw4L-CM-672-CBD-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T13:17:54.690000-06:00,http://h1.honducompras.gob.hn/Docs/Con827CM-672-CBD-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-2LAgaR-CM-CBPC-001-2020-1,ocds-lcuori-2LAgaR-CM-CBPC-001-2020-1/4,2LAgaR-CM-CBPC-001-2020,65264-2LAgaR-CM-CBPC-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T15:45:32.817000-06:00,http://h1.honducompras.gob.hn/Docs/Con837CM-CBPC-001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-2LAgaR-CM-CBPC-001-2020-1,ocds-lcuori-2LAgaR-CM-CBPC-001-2020-1/4,2LAgaR-CM-CBPC-001-2020,65649-2LAgaR-CM-CBPC-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-05T08:49:48.697000-06:00,http://h1.honducompras.gob.hn/Docs/Con837CM-CBPC-001-20201201-ContratouOrdendeCompra.pdf
ocds-lcuori-NLPAVG-2020-034-FN-INAM-1,ocds-lcuori-NLPAVG-2020-034-FN-INAM-1/2,NLPAVG-2020-034-FN-INAM,65604-NLPAVG-2020-034-FN-INAM-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-03T11:56:55.613000-06:00,http://h1.honducompras.gob.hn/Docs/Con1662020-034-FN-INAM1200-ContratouOrdendeCompra.pdf
ocds-lcuori-2Lmz0G-CM-015-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-015-BNP-2020-1/3,2Lmz0G-CA-20-0000026,65700-2Lmz0G-CA-20-0000026-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-10T11:05:31.797000-06:00,http://h1.honducompras.gob.hn/Docs/Con165CA-20-00000261200-ContratouOrdendeCompra.pdf
ocds-lcuori-1Ra0dG-CONV-GC-CMD-2020-001-2,ocds-lcuori-1Ra0dG-CONV-GC-CMD-2020-001-2/2,1Ra0dG-OC-CONV-001-2020,65674-1Ra0dG-OC-CONV-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,image/jpeg,2020-03-06T10:52:39.940000-06:00,http://h1.honducompras.gob.hn/Docs/Con803OC-CONV-001-20201200-ContratouOrdendeCompra.jpg
ocds-lcuori-vGZWNR-30011704-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011704-IHSS-SPS-1/3,vGZWNR-4300008730,65778-vGZWNR-4300008730-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:48:11.243000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087301200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011705-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011705-IHSS-SPS-1/3,vGZWNR-4300008731,65779-vGZWNR-4300008731-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:49:18.503000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087311200-ContratouOrdendeCompra.PDF
ocds-lcuori-1RaMPR-SCI-PPCR-02-2020-2,ocds-lcuori-1RaMPR-SCI-PPCR-02-2020-2/4,1RaMPR-CI_BM_PPCR_068_2020,65913-1RaMPR-CI_BM_PPCR_068_2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-04-06T12:05:03.387000-06:00,http://h1.honducompras.gob.hn/Docs/Con703CI_BM_PPCR_068_20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-001-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-001-2020-1/4,4LOV1r-DICTA FUENTE 11-CM-001-2020,65589-4LOV1r-DICTA FUENTE 11-CM-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-02T10:36:05.730000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20FUENTE%2011-CM-001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-1RaMPR-SCI-PPCR-03-2020-2,ocds-lcuori-1RaMPR-SCI-PPCR-03-2020-2/4,1RaMPR-CI_BM_PPCR_069_2020,65914-1RaMPR-CI_BM_PPCR_069_2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-04-06T12:10:21.550000-06:00,http://h1.honducompras.gob.hn/Docs/Con703CI_BM_PPCR_069_20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-010-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-010-2020-1/3,MrM6zL-00565889,65536-MrM6zL-00565889-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-26T13:16:51.283000-06:00,http://h1.honducompras.gob.hn/Docs/Con240005658891200-ContratouOrdendeCompra.pdf
ocds-lcuori-jRDkQG-CM-032-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-032-2020-HNMCR-2/3,jRDkQG-OC105-2020,65386-jRDkQG-OC105-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-12T09:14:45.123000-06:00,http://h1.honducompras.gob.hn/Docs/Con104OC105-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-Er6QoR-CM-005-LV-2020-1,ocds-lcuori-Er6QoR-CM-005-LV-2020-1/3,Er6QoR-CM-005-LV-2020,65195-Er6QoR-CM-005-LV-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-04T12:16:03.283000-06:00,http://h1.honducompras.gob.hn/Docs/Con819CM-005-LV-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-Er6QoR-CM-006-LV-2020-1,ocds-lcuori-Er6QoR-CM-006-LV-2020-1/3,Er6QoR-CM-006-LV-2020,65197-Er6QoR-CM-006-LV-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-04T12:18:46.657000-06:00,http://h1.honducompras.gob.hn/Docs/Con819CM-006-LV-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOxWG-28-2020-2,ocds-lcuori-4LOxWG-28-2020-2/4,4LOxWG-1738-2020,65720-4LOxWG-1738-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T14:42:57.180000-06:00,http://h1.honducompras.gob.hn/Docs/Con831738-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011700-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011700-IHSS-SPS-1/3,vGZWNR-4300008760,65775-vGZWNR-4300008760-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:44:40.303000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087601200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011701-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011701-IHSS-SPS-1/3,vGZWNR-4300008766,65776-vGZWNR-4300008766-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:45:54.770000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087661200-ContratouOrdendeCompra.PDF
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-001-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-001-2020-1/4,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-001-2020,65590-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-02T10:38:57.650000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20PROGRAMA%20DE%20SEMILLAS-CM-001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOxWG-29-2020-2,ocds-lcuori-4LOxWG-29-2020-2/4,4LOxWG-1739-2020,65721-4LOxWG-1739-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T14:47:47.947000-06:00,http://h1.honducompras.gob.hn/Docs/Con831739-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOxWG-30-2020-2,ocds-lcuori-4LOxWG-30-2020-2/4,4LOxWG-1740-2020,65719-4LOxWG-1740-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T14:41:09.253000-06:00,http://h1.honducompras.gob.hn/Docs/Con831740-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOxWG-31-2020-2,ocds-lcuori-4LOxWG-31-2020-2/4,4LOxWG-1741-2020,65836-4LOxWG-1741-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-26T09:57:21.853000-06:00,http://h1.honducompras.gob.hn/Docs/Con831741-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011702-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011702-IHSS-SPS-1/3,vGZWNR-4300008767,65777-vGZWNR-4300008767-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:47:13.710000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087671200-ContratouOrdendeCompra.PDF
ocds-lcuori-4LOxWG-32-2020-2,ocds-lcuori-4LOxWG-32-2020-2/4,4LOxWG-1742-2020,65724-4LOxWG-1742-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T15:08:54.777000-06:00,http://h1.honducompras.gob.hn/Docs/Con831742-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOxWG-33-2020-2,ocds-lcuori-4LOxWG-33-2020-2/4,4LOxWG-1743-2020,65722-4LOxWG-1743-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T14:53:54.567000-06:00,http://h1.honducompras.gob.hn/Docs/Con831743-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-2Lmz0G-CM-016-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-016-BNP-2020-1/3,2Lmz0G-CA-20-000032,65697-2Lmz0G-CA-20-000032-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-10T09:39:26.480000-06:00,http://h1.honducompras.gob.hn/Docs/Con165CA-20-0000321200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOxWG-34-2020-2,ocds-lcuori-4LOxWG-34-2020-2/4,4LOxWG-1744-2020,65723-4LOxWG-1744-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T14:58:36.530000-06:00,http://h1.honducompras.gob.hn/Docs/Con831744-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-016-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-016-2020-1/3,MrM6zL-00565894,65538-MrM6zL-00565894-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-26T13:33:08.443000-06:00,http://h1.honducompras.gob.hn/Docs/Con240005658941200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-016-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-016-2020-1/2,4LOV1r-DICTA FUENTE 11-CM-011-2020,65694-4LOV1r-DICTA FUENTE 11-CM-011-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-09T15:50:40.840000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20FUENTE%2011-CM-011-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-017-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-017-2020-1/3,4LOV1r-DICTA FUENTE 11-CM-015-2020,65809-4LOV1r-DICTA FUENTE 11-CM-015-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T16:13:40.507000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20FUENTE%2011-CM-015-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-018-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-018-2020-1/2,4LOV1r-DICTA FUENTE 11-CM-012-2020,65695-4LOV1r-DICTA FUENTE 11-CM-012-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-09T15:55:44.857000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20FUENTE%2011-CM-012-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-016A-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-016A-2020-1/3,MrM6zL-00565895,65537-MrM6zL-00565895-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-26T13:21:39.450000-06:00,http://h1.honducompras.gob.hn/Docs/Con240005658951200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-SE-001-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-SE-001-2020-1/4,MrM6zL-00000458,65426-MrM6zL-00000458-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-14T11:54:49.537000-06:00,http://h1.honducompras.gob.hn/Docs/Con240000004581200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020-1,ocds-lcuori-MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020-1/6,MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020,65228-MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T11:03:10.723000-06:00,http://h1.honducompras.gob.hn/Docs/Con840CM-98%20BOMBEROS%20OCOTEPEQUE%2020201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020-1,ocds-lcuori-MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020-1/6,MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020,65601-MrMMAr-CM-98 BOMBEROS OCOTEPEQUE 2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-03T11:27:56.880000-06:00,http://h1.honducompras.gob.hn/Docs/Con840CM-98%20BOMBEROS%20OCOTEPEQUE%2020201201-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-014-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-014-2020-1/2,MrM6zL-00565896,65670-MrM6zL-00565896-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-05T15:35:00.260000-06:00,http://h1.honducompras.gob.hn/Docs/Con240005658961200-ContratouOrdendeCompra.pdf
ocds-lcuori-PLewkR-HBCBCH-506-2020-1,ocds-lcuori-PLewkR-HBCBCH-506-2020-1/3,PLewkR-HBCBCH-506-2020,65301-PLewkR-HBCBCH-506-2020-15,Anexos al Contrato,contractAnnexe,Anexos al Contrato,application/pdf,2020-02-06T12:00:04.263000-06:00,http://h1.honducompras.gob.hn/Docs/Con841HBCBCH-506-20201500-AnexosalContrato.pdf
ocds-lcuori-lRop5r-CM-HBCBH-01-2020-1,ocds-lcuori-lRop5r-CM-HBCBH-01-2020-1/4,lRop5r-CM-HBCBH-01-2020,65230-lRop5r-CM-HBCBH-01-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T11:56:50.570000-06:00,http://h1.honducompras.gob.hn/Docs/Con845CM-HBCBH-01-20201200-ContratouOrdendeCompra.pdf
