ocid,id,tender/id,tender/documents/0/id,tender/documents/0/url,tender/documents/0/documentType,tender/documents/0/format,tender/documents/0/description,tender/documents/0/title,tender/documents/0/datePublished
ocds-lcuori-mrY1dr-LPN-SEDS-001-2015-2,ocds-lcuori-mrY1dr-LPN-SEDS-001-2015-2/3,mrY1dr-LPN-SEDS-001-2015-2,55788,http://h1.honducompras.gob.hn/Docs/Lic160LPN-SEDS-001-2015100-AvisodePrensa.jpg,tenderNotice,image/jpeg,Aviso de Prensa,Aviso de Prensa,2015-01-14T17:14:37.597000-06:00
ocds-lcuori-mrY1dr-LPN-SEDS-001-2015-2,ocds-lcuori-mrY1dr-LPN-SEDS-001-2015-2/3,mrY1dr-LPN-SEDS-001-2015-2,55813,http://h1.honducompras.gob.hn/Docs/Lic160LPN-SEDS-001-2015201-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-15T19:08:02.393000-06:00
ocds-lcuori-mrY1dr-LPN-SEDS-001-2015-2,ocds-lcuori-mrY1dr-LPN-SEDS-001-2015-2/3,mrY1dr-LPN-SEDS-001-2015-2,57307,http://h1.honducompras.gob.hn/Docs/Lic160LPN-SEDS-001-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-02-25T10:04:16.510000-06:00
ocds-lcuori-2LmqDL-COT-04-AMDC-2014-2,ocds-lcuori-2LmqDL-COT-04-AMDC-2014-2/3,2LmqDL-COT-04-AMDC-2014-2,55815,http://h1.honducompras.gob.hn/Docs/Lic221COT-04-AMDC-2014100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-01-16T09:09:56.663000-06:00
ocds-lcuori-2LmqDL-COT-04-AMDC-2014-2,ocds-lcuori-2LmqDL-COT-04-AMDC-2014-2/3,2LmqDL-COT-04-AMDC-2014-2,55816,http://h1.honducompras.gob.hn/Docs/Lic221COT-04-AMDC-2014101-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-01-16T09:10:04.633000-06:00
ocds-lcuori-2LmqDL-COT-04-AMDC-2014-2,ocds-lcuori-2LmqDL-COT-04-AMDC-2014-2/3,2LmqDL-COT-04-AMDC-2014-2,55817,http://h1.honducompras.gob.hn/Docs/Lic221COT-04-AMDC-2014602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-01-16T09:12:45.027000-06:00
ocds-lcuori-jRDkVG-LP-02-2015-2,ocds-lcuori-jRDkVG-LP-02-2015-2/3,jRDkVG-LP-02-2015-2,55821,http://h1.honducompras.gob.hn/Docs/Lic92LP-02-2015100-AvisodePrensa.xls,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-01-16T09:26:09.590000-06:00
ocds-lcuori-jRDkVG-LP-02-2015-2,ocds-lcuori-jRDkVG-LP-02-2015-2/3,jRDkVG-LP-02-2015-2,55822,http://h1.honducompras.gob.hn/Docs/Lic92LP-02-2015201-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-16T09:27:19.723000-06:00
ocds-lcuori-jRDkVG-LP-02-2015-2,ocds-lcuori-jRDkVG-LP-02-2015-2/3,jRDkVG-LP-02-2015-2,55946,http://h1.honducompras.gob.hn/Docs/Lic92LP-02-2015602-ActadeRecepcionyAperturadeOfertas.jpg,x_recordOpeningTendersReceived,image/jpeg,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-01-23T10:35:16.473000-06:00
ocds-lcuori-WRzdbL-LP-006-2015-HT-2,ocds-lcuori-WRzdbL-LP-006-2015-HT-2/3,WRzdbL-LP-006-2015-HT-2,60498,http://h1.honducompras.gob.hn/Docs/Lic98LP-006-2015-HT200-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-05-13T15:38:52.133000-06:00
ocds-lcuori-WRzdbL-LP-006-2015-HT-2,ocds-lcuori-WRzdbL-LP-006-2015-HT-2/3,WRzdbL-LP-006-2015-HT-2,60578,http://h1.honducompras.gob.hn/Docs/Lic98LP-006-2015-HT601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-05-15T14:52:08.763000-06:00
ocds-lcuori-kR2qdG-LP-14-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-14-HRSC-2015-2/3,kR2qdG-LP-14-HRSC-2015-2,60441,http://h1.honducompras.gob.hn/Docs/Lic102LP-14-HRSC-2015100-AvisodePrensa.doc,tenderNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,Aviso de Prensa,2015-05-12T12:17:25.137000-06:00
ocds-lcuori-kR2qdG-LP-14-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-14-HRSC-2015-2/3,kR2qdG-LP-14-HRSC-2015-2,62715,http://h1.honducompras.gob.hn/Docs/Lic102LP-14-HRSC-2015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-06-30T08:35:23.550000-06:00
ocds-lcuori-MrMagr-LP-003-2015-2,ocds-lcuori-MrMagr-LP-003-2015-2/3,MrMagr-LP-003-2015-2,59161,http://h1.honducompras.gob.hn/Docs/Lic84LP-003-2015200-PliegooTerminosdeReferencia.odt,biddingDocuments,application/vnd.oasis.opendocument.text,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-04-09T14:20:57.440000-06:00
ocds-lcuori-MrMagr-LP-003-2015-2,ocds-lcuori-MrMagr-LP-003-2015-2/3,MrMagr-LP-003-2015-2,59163,http://h1.honducompras.gob.hn/Docs/Lic84LP-003-2015601-ActadeRecepcionyAperturadeOfertas.PDF,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-04-09T14:55:20.003000-06:00
ocds-lcuori-7GX7XL-AEIFirmas2743BLHO0012015-2,ocds-lcuori-7GX7XL-AEIFirmas2743BLHO0012015-2/3,7GX7XL-AEIFirmas2743BLHO0012015-2,60479,http://h1.honducompras.gob.hn/Docs/Lic559AEIFirmas2743BLHO0012015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-05-13T11:26:59.053000-06:00
ocds-lcuori-7GX7XL-AEIFirmas2743BLHO0012015-2,ocds-lcuori-7GX7XL-AEIFirmas2743BLHO0012015-2/3,7GX7XL-AEIFirmas2743BLHO0012015-2,71493,http://h1.honducompras.gob.hn/Docs/Lic559AEIFirmas2743BLHO0012015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-02-09T12:06:50.120000-06:00
ocds-lcuori-JLKAbR-001-2015 IHAH- Embajada de Japon-2,ocds-lcuori-JLKAbR-001-2015 IHAH- Embajada de Japon-2/3,JLKAbR-001-2015 IHAH- Embajada de Japon-2,55908,http://h1.honducompras.gob.hn/Docs/Lic179001-2015%20IHAH-%20Embajada%20de%20Japon100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-01-21T13:20:46.330000-06:00
ocds-lcuori-JLKAbR-001-2015 IHAH- Embajada de Japon-2,ocds-lcuori-JLKAbR-001-2015 IHAH- Embajada de Japon-2/3,JLKAbR-001-2015 IHAH- Embajada de Japon-2,55909,http://h1.honducompras.gob.hn/Docs/Lic179001-2015%20IHAH-%20Embajada%20de%20Japon201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-21T13:21:31.533000-06:00
ocds-lcuori-JLKAbR-001-2015 IHAH- Embajada de Japon-2,ocds-lcuori-JLKAbR-001-2015 IHAH- Embajada de Japon-2/3,JLKAbR-001-2015 IHAH- Embajada de Japon-2,56719,http://h1.honducompras.gob.hn/Docs/Lic179001-2015%20IHAH-%20Embajada%20de%20Japon602-ActadeRecepcionyAperturadeOfertas.docx,x_recordOpeningTendersReceived,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-02-13T09:58:39.043000-06:00
ocds-lcuori-lRo92L-06-2,ocds-lcuori-lRo92L-06-2/3,lRo92L-06-2,59611,http://h1.honducompras.gob.hn/Docs/Lic8906100-AvisodePrensa.docx,tenderNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,Aviso de Prensa,2015-04-21T13:49:42.783000-06:00
ocds-lcuori-lRo92L-06-2,ocds-lcuori-lRo92L-06-2/3,lRo92L-06-2,59612,http://h1.honducompras.gob.hn/Docs/Lic8906201-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-04-21T13:50:01.747000-06:00
ocds-lcuori-lRo92L-06-2,ocds-lcuori-lRo92L-06-2/3,lRo92L-06-2,59613,http://h1.honducompras.gob.hn/Docs/Lic8906602-ActadeRecepcionyAperturadeOfertas.docx,x_recordOpeningTendersReceived,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-04-21T13:58:14.203000-06:00
ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2/3,yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,55912,http://h1.honducompras.gob.hn/Docs/Lic232EI-001-SSIS-PRAF-BID-2737-2015200-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-21T14:28:42.437000-06:00
ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2/3,yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,56349,http://h1.honducompras.gob.hn/Docs/Lic232EI-001-SSIS-PRAF-BID-2737-2015401-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-02-06T10:57:28.097000-06:00
ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2/3,yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,61568,http://h1.honducompras.gob.hn/Docs/Lic232EI-001-SSIS-PRAF-BID-2737-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-06-08T11:44:39.597000-06:00
ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2/3,yRl6pL-EI-001-SSIS-PRAF-BID-2737-2015-2,61578,http://h1.honducompras.gob.hn/Docs/Lic232EI-001-SSIS-PRAF-BID-2737-20151003-DeclaratoriadeProcesoFracasado.pdf,cancellationDetails,application/pdf,Declaratoria de Proceso Fracasado,Declaratoria de Proceso Fracasado,2015-06-08T13:45:44.710000-06:00
ocds-lcuori-orvPDG-LP-035-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-035-ONCAE-2015-2/3,orvPDG-LP-035-ONCAE-2015-2,60500,http://h1.honducompras.gob.hn/Docs/Lic95LP-035-ONCAE-2015100-AvisodePrensa.docx,tenderNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,Aviso de Prensa,2015-05-13T15:46:29.563000-06:00
ocds-lcuori-orvPDG-LP-035-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-035-ONCAE-2015-2/3,orvPDG-LP-035-ONCAE-2015-2,60501,http://h1.honducompras.gob.hn/Docs/Lic95LP-035-ONCAE-2015201-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-05-13T15:46:43.563000-06:00
ocds-lcuori-orvPDG-LP-035-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-035-ONCAE-2015-2/3,orvPDG-LP-035-ONCAE-2015-2,60815,http://h1.honducompras.gob.hn/Docs/Lic95LP-035-ONCAE-2015602-ActadeRecepcionyAperturadeOfertas.tif,x_recordOpeningTendersReceived,image/tiff,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-05-21T15:07:22.887000-06:00
ocds-lcuori-Zr5B9L-LPN-002-2015SS-2,ocds-lcuori-Zr5B9L-LPN-002-2015SS-2/3,Zr5B9L-LPN-002-2015SS-2,60514,http://h1.honducompras.gob.hn/Docs/Lic72LPN-002-2015SS200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-05-13T23:13:56.697000-06:00
ocds-lcuori-lRojQG-18004-2,ocds-lcuori-lRojQG-18004-2/3,lRojQG-18004-2,58038,http://h1.honducompras.gob.hn/Docs/Lic64518004100-AvisodePrensa.xls,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-03-10T13:46:47.850000-06:00
ocds-lcuori-lRojQG-18004-2,ocds-lcuori-lRojQG-18004-2/3,lRojQG-18004-2,58040,http://h1.honducompras.gob.hn/Docs/Lic64518004201-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-03-10T13:52:50.390000-06:00
ocds-lcuori-jRDkQG-HMCR-003-2015-2,ocds-lcuori-jRDkQG-HMCR-003-2015-2/3,jRDkQG-HMCR-003-2015-2,55960,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-003-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-01-26T10:50:02.270000-06:00
ocds-lcuori-jRDkQG-HMCR-003-2015-2,ocds-lcuori-jRDkQG-HMCR-003-2015-2/3,jRDkQG-HMCR-003-2015-2,55959,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-003-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-26T10:49:45.960000-06:00
ocds-lcuori-jRDkQG-HMCR-003-2015-2,ocds-lcuori-jRDkQG-HMCR-003-2015-2/3,jRDkQG-HMCR-003-2015-2,57242,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-003-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-02-24T10:20:24.530000-06:00
ocds-lcuori-jRDkQG-HMCR-006-2015-2,ocds-lcuori-jRDkQG-HMCR-006-2015-2/3,jRDkQG-HMCR-006-2015-2,55966,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-006-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-01-26T11:02:10.867000-06:00
ocds-lcuori-jRDkQG-HMCR-006-2015-2,ocds-lcuori-jRDkQG-HMCR-006-2015-2/3,jRDkQG-HMCR-006-2015-2,55965,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-006-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-26T10:56:38.117000-06:00
ocds-lcuori-jRDkQG-HMCR-006-2015-2,ocds-lcuori-jRDkQG-HMCR-006-2015-2/3,jRDkQG-HMCR-006-2015-2,57235,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-006-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-02-24T10:16:26.620000-06:00
ocds-lcuori-jRDkQG-HMCR-011-2015-2,ocds-lcuori-jRDkQG-HMCR-011-2015-2/3,jRDkQG-HMCR-011-2015-2,55977,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-011-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-01-26T11:13:23.137000-06:00
ocds-lcuori-jRDkQG-HMCR-011-2015-2,ocds-lcuori-jRDkQG-HMCR-011-2015-2/3,jRDkQG-HMCR-011-2015-2,55976,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-011-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-26T11:13:06.497000-06:00
ocds-lcuori-jRDkQG-HMCR-011-2015-2,ocds-lcuori-jRDkQG-HMCR-011-2015-2/3,jRDkQG-HMCR-011-2015-2,57640,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-011-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-03T09:57:42.227000-06:00
ocds-lcuori-jRDkQG-HMCR-018-2015-2,ocds-lcuori-jRDkQG-HMCR-018-2015-2/3,jRDkQG-HMCR-018-2015-2,55991,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-018-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-01-26T11:31:43.053000-06:00
ocds-lcuori-jRDkQG-HMCR-018-2015-2,ocds-lcuori-jRDkQG-HMCR-018-2015-2/3,jRDkQG-HMCR-018-2015-2,55990,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-018-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-26T11:31:31.810000-06:00
ocds-lcuori-jRDkQG-HMCR-018-2015-2,ocds-lcuori-jRDkQG-HMCR-018-2015-2/3,jRDkQG-HMCR-018-2015-2,57632,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-018-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-03T09:52:24.787000-06:00
ocds-lcuori-jRDkQG-HMCR-021-2015-2,ocds-lcuori-jRDkQG-HMCR-021-2015-2/3,jRDkQG-HMCR-021-2015-2,55998,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-021-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-01-26T11:38:01.663000-06:00
ocds-lcuori-jRDkQG-HMCR-021-2015-2,ocds-lcuori-jRDkQG-HMCR-021-2015-2/3,jRDkQG-HMCR-021-2015-2,55997,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-021-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-26T11:37:50.210000-06:00
ocds-lcuori-jRDkQG-HMCR-021-2015-2,ocds-lcuori-jRDkQG-HMCR-021-2015-2/3,jRDkQG-HMCR-021-2015-2,57221,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-021-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-02-24T10:04:11.163000-06:00
ocds-lcuori-jRDkQG-HMCR-023-2015-2,ocds-lcuori-jRDkQG-HMCR-023-2015-2/3,jRDkQG-HMCR-023-2015-2,56002,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-023-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-01-26T11:43:12.537000-06:00
ocds-lcuori-jRDkQG-HMCR-023-2015-2,ocds-lcuori-jRDkQG-HMCR-023-2015-2/3,jRDkQG-HMCR-023-2015-2,56001,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-023-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-26T11:43:02.603000-06:00
ocds-lcuori-jRDkQG-HMCR-023-2015-2,ocds-lcuori-jRDkQG-HMCR-023-2015-2/3,jRDkQG-HMCR-023-2015-2,57217,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-023-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-02-24T09:56:58.190000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56007,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-01-27T08:28:31.157000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56008,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-27T08:28:38.043000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56627,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015405-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-02-11T16:13:00.640000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56628,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015406-EnmiendaoAdendum.zip,x_amendment,application/zip,Enmienda o Adendum,Enmienda o Adendum,2015-02-11T16:13:42.357000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56629,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015407-EnmiendaoAdendum.zip,x_amendment,application/zip,Enmienda o Adendum,Enmienda o Adendum,2015-02-11T16:14:07.250000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,57104,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015407-EnmiendaoAdendum.jpg,x_amendment,image/jpeg,Enmienda o Adendum,Enmienda o Adendum,2015-02-20T19:24:31.473000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,57712,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015407-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-03-04T11:29:15.900000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,57938,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-2015407-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-03-09T11:22:20.290000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,81124,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-20151107-DeclaratoriadeProcesoDesierto.pdf,cancellationDetails,application/pdf,Declaratoria de Proceso Desierto,Declaratoria de Proceso Desierto,2016-07-09T16:06:01.727000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56009,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-01-27T08:28:47.157000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56012,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-20151403-AnexosalPliego.zip,x_solicitationDocumentAnnexe,application/zip,Anexos al Pliego ,Anexos al Pliego ,2015-01-27T08:49:49.330000-06:00
ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2,ocds-lcuori-2LmqDL-LPuNO-03-AMDC-03-2015-2/3,2LmqDL-LPuNO-03-AMDC-03-2015-2,56013,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-03-AMDC-03-20151404-AnexosalPliego.zip,x_solicitationDocumentAnnexe,application/zip,Anexos al Pliego ,Anexos al Pliego ,2015-01-27T08:50:12.990000-06:00
