ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-XRbOkr-CS-CSJ-2015-0481-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0481-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-PLemLJ-CC-0267-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0267-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0268-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0268-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0269-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0269-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-XRbOkr-CS-CSJ-2015-0482-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0482-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MLQmwL-CM-001-2015-1,ocds-lcuori-MLQmwL-CM-001-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-mGE7er-CM-OO1-DINAF-2015-1,ocds-lcuori-mGE7er-CM-OO1-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-Er65BR-IAIP-CE-09-2015-1,ocds-lcuori-Er65BR-IAIP-CE-09-2015-1/3,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-MrMagr-LP-001-2015-2,ocds-lcuori-MrMagr-LP-001-2015-2/3,MrMagr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2015-0483-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0483-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00586-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00586-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-4LOxWG-LP27-2015-2,ocds-lcuori-4LOxWG-LP27-2015-2/4,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2015-0484-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0484-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-4LOxWG-LP28-2015-2,ocds-lcuori-4LOxWG-LP28-2015-2/4,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-4LOxWG-LP29-2015-2,ocds-lcuori-4LOxWG-LP29-2015-2/4,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-4LOxWG-LP31-2015-2,ocds-lcuori-4LOxWG-LP31-2015-2/4,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-4LOxWG-LP42-2015-2,ocds-lcuori-4LOxWG-LP42-2015-2/3,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2015-0485-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0485-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-4LOxWG-LP43-2015-2,ocds-lcuori-4LOxWG-LP43-2015-2/3,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2015-0486-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0486-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00587-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00587-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-JLKAbR-OC-01-2015-IHAH-1,ocds-lcuori-JLKAbR-OC-01-2015-IHAH-1/3,JLKAbR-kR0E5r,kR0E5r,Instituto Hondureño de Antropología e Historia
ocds-lcuori-XRbOkr-CS-CSJ-2015-0487-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0487-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-mGE36r-LPN-GUAL-01-2015-2,ocds-lcuori-mGE36r-LPN-GUAL-01-2015-2/3,mGE36r-gLkZOr,gLkZOr,Alcaldía Municipal de Gualcince 
ocds-lcuori-XRbOkr-CS-CSJ-2015-0488-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0488-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWQ0L-HONDUCOR-DC00007-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC00007-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2015-0491-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0491-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-jRDA5r-solicitud 101 A-1,ocds-lcuori-jRDA5r-solicitud 101 A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00008-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00008-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2015-0492-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0492-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-0rwm9G-C-2015001-1,ocds-lcuori-0rwm9G-C-2015001-1/3,0rwm9G-WRzEbG,WRzEbG,Banco Nacional de Desarrollo Agrícola
ocds-lcuori-2LAzdG-ADQ-067-2015-1,ocds-lcuori-2LAzdG-ADQ-067-2015-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00009-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00009-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00010-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00010-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-7rBxpG-CDirecta No.23-2014-2,ocds-lcuori-7rBxpG-CDirecta No.23-2014-2/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-MLQmwL-CM-106-2015-1,ocds-lcuori-MLQmwL-CM-106-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00011-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00011-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-mGEMGM-DCS-100-2015-1,ocds-lcuori-mGEMGM-DCS-100-2015-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-jRDA5r-solicitud 102 A-1,ocds-lcuori-jRDA5r-solicitud 102 A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00012-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00012-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-7GX7XL-SS-FM-010-2014-2,ocds-lcuori-7GX7XL-SS-FM-010-2014-2/3,7GX7XL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS_CSJ-2015-0413-1,ocds-lcuori-XRbOkr-CS_CSJ-2015-0413-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-JL7nrj-CNT-001-2015-1,ocds-lcuori-JL7nrj-CNT-001-2015-1/3,JL7nrj-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-NrdZlG-02-2015-IHADFA-1,ocds-lcuori-NrdZlG-02-2015-IHADFA-1/3,NrdZlG-2LAkRv,2LAkRv,"Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia"
ocds-lcuori-XRbOkr-CS-CSJ-2015-0180.-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0180.-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-NrdZlG-03-2015-IHADFA-1,ocds-lcuori-NrdZlG-03-2015-IHADFA-1/3,NrdZlG-2LAkRv,2LAkRv,"Instituto Hondureño para la Prevención del Alcoholismo, Drogadicción y Farmacodependencia"
ocds-lcuori-XRbOkr-CS-CSJ-2015-0495-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0495-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2015-0002-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0002-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00013-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00013-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-mGE7er-CM-002-DINAF-2015-1,ocds-lcuori-mGE7er-CM-002-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-KLgDwG-CM-IHT-001-2015-1,ocds-lcuori-KLgDwG-CM-IHT-001-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00014-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00014-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00015-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00015-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00016-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00016-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-PLeAqL-COPECO-CM-01-12-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-01-12-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-yRl6pL-CI 001 SSIS BM 5294 2015-2,ocds-lcuori-yRl6pL-CI 001 SSIS BM 5294 2015-2/3,yRl6pL-kR05rP,kR05rP,Programa de Asignación Familiar
ocds-lcuori-JLKbbr-027-2015-1,ocds-lcuori-JLKbbr-027-2015-1/3,JLKbbr-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-8L4YaG-CC-273-2015-INA-1,ocds-lcuori-8L4YaG-CC-273-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-mGE7er-CM-003-DINAF-2015-1,ocds-lcuori-mGE7er-CM-003-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00017-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00017-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-MLQPmr-CM-047-2015-1,ocds-lcuori-MLQPmr-CM-047-2015-1/3,MLQPmr-gLnPqR,gLnPqR,Procuraduría General de la República
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00018-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00018-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00019-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00019-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00020-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00020-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-MLQPmr-CM-049-PGR-2015-1,ocds-lcuori-MLQPmr-CM-049-PGR-2015-1/3,MLQPmr-gLnPqR,gLnPqR,Procuraduría General de la República
ocds-lcuori-JLKAbR-OC-03-2015-IHAH-1,ocds-lcuori-JLKAbR-OC-03-2015-IHAH-1/3,JLKAbR-kR0E5r,kR0E5r,Instituto Hondureño de Antropología e Historia
ocds-lcuori-4LOxWG-COTIZACION NO. 230-2015-1,ocds-lcuori-4LOxWG-COTIZACION NO. 230-2015-1/3,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DRWQ0L-HONDUCOR-DC-589-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-589-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-7GX4eG-001/2015-1,ocds-lcuori-7GX4eG-001/2015-1/3,7GX4eG-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-MLQmwL-CM-003-2015-1,ocds-lcuori-MLQmwL-CM-003-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-mGE7er-CM-009-UNICEF-DINAF-2015-1,ocds-lcuori-mGE7er-CM-009-UNICEF-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00591-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00591-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-MLQmwL-CM-002-2015-1,ocds-lcuori-MLQmwL-CM-002-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00021-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00021-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00022-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00022-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00023-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00023-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00024-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00024-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00593-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00593-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-Er65BR-01-2015-1,ocds-lcuori-Er65BR-01-2015-1/3,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-jRDA5r- solicitud 78 A-1,ocds-lcuori-jRDA5r- solicitud 78 A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-jRDVyL-BANHP_092_2014-1,ocds-lcuori-jRDVyL-BANHP_092_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-jRDVyL-BANHP_093_2014-1,ocds-lcuori-jRDVyL-BANHP_093_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-jRDVyL-BANHP_094_2014-1,ocds-lcuori-jRDVyL-BANHP_094_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-NLPmjG-GSCRE-003-2015-1,ocds-lcuori-NLPmjG-GSCRE-003-2015-1/3,NLPmjG-gRNZxR,gRNZxR,Gabinete de Conducción y Regulacion Economica
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00594-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00594-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-KLgDwG-CM-IHT-002-2015-1,ocds-lcuori-KLgDwG-CM-IHT-002-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-jRDVyL-BANHP_096_2014-1,ocds-lcuori-jRDVyL-BANHP_096_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-KLgDwG-CM-IHT-056-2015-1,ocds-lcuori-KLgDwG-CM-IHT-056-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-jRDVyL-BANHP_097_2014-1,ocds-lcuori-jRDVyL-BANHP_097_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-XRbOkr-CS-CSJ-2015-0498-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0498-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-jRDVyL-BANHP_098_2014-1,ocds-lcuori-jRDVyL-BANHP_098_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-4LOk7L-PACPV/SIEHH 014-2015-1,ocds-lcuori-4LOk7L-PACPV/SIEHH 014-2015-1/3,4LOk7L-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-DL9kwR-CC-5487-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5487-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-KLgDwG-CM-IHT-162-2015-1,ocds-lcuori-KLgDwG-CM-IHT-162-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-jRDVyL-BANHP_099_2014-1,ocds-lcuori-jRDVyL-BANHP_099_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-DL9kwR-CC-5488-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5488-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00595-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00595-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00596-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00596-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DL9kwR-CC-5489-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5489-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-5490-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5490-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-mGE7er-CM-004-DINAF-2015-1,ocds-lcuori-mGE7er-CM-004-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-mrY67L-3909-2015RSGD-1,ocds-lcuori-mrY67L-3909-2015RSGD-1/3,mrY67L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDVyL-BANHP_101_2014-1,ocds-lcuori-jRDVyL-BANHP_101_2014-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-orvDGM-Licitación Publica Nacional -2,ocds-lcuori-orvDGM-Licitación Publica Nacional -2/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-MrMPYR-004-2015-1,ocds-lcuori-MrMPYR-004-2015-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-XRbOkr-CS-CSJ-2015-0503-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0503-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00025-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00025-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-grxq2L-CM-198-2015-1,ocds-lcuori-grxq2L-CM-198-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-mGEMGM-DCS-01-2015-1,ocds-lcuori-mGEMGM-DCS-01-2015-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-yRlZYL-SEP-GA-45-2015-1,ocds-lcuori-yRlZYL-SEP-GA-45-2015-1/3,yRlZYL-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-MLQmwL-CM-004-2015-1,ocds-lcuori-MLQmwL-CM-004-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-8L4YaG-CC-207-2015-INA-1,ocds-lcuori-8L4YaG-CC-207-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-WRzw3r-CM-001-2015-1,ocds-lcuori-WRzw3r-CM-001-2015-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-8L4YaG-CC-208-2015-INA-1,ocds-lcuori-8L4YaG-CC-208-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00027-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00027-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-0028-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-0028-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-mGE7er-CM-005-DINAF-2014-1,ocds-lcuori-mGE7er-CM-005-DINAF-2014-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-8L4YaG-CC-209-2015-INA-1,ocds-lcuori-8L4YaG-CC-209-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-8L4YaG-CC-140-2015-INA-1,ocds-lcuori-8L4YaG-CC-140-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-lRongG-001-15-1,ocds-lcuori-lRongG-001-15-1/3,lRongG-MrMXJR,MrMXJR,Instituto Nacional de Migracion
ocds-lcuori-jRDA5r-solicitud 82 A -1,ocds-lcuori-jRDA5r-solicitud 82 A -1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-8L4YaG-CC-210-2015-INA-1,ocds-lcuori-8L4YaG-CC-210-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-KLgDwG-CM-IHT-163-2015-1,ocds-lcuori-KLgDwG-CM-IHT-163-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-mGE7er-CM-006-DINAF-2015-1,ocds-lcuori-mGE7er-CM-006-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-PLe00r-CONEANFO-PROELEM-01-01-2015-1,ocds-lcuori-PLe00r-CONEANFO-PROELEM-01-01-2015-1/3,PLe00r-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-mGE7er-CM-009-DINAF-2015-1,ocds-lcuori-mGE7er-CM-009-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-mGEvMR-HPMM 03-2015-1,ocds-lcuori-mGEvMR-HPMM 03-2015-1/3,mGEvMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-4LOxWG-LP44-2015-2,ocds-lcuori-4LOxWG-LP44-2015-2/3,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2015-0506-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0506-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-KLgDwG-CM-IHT-164-2015-1,ocds-lcuori-KLgDwG-CM-IHT-164-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-mGEvMR-HPMM 09-2015-1,ocds-lcuori-mGEvMR-HPMM 09-2015-1/3,mGEvMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEvMR-HPMM 13-2015-1,ocds-lcuori-mGEvMR-HPMM 13-2015-1/3,mGEvMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEvMR-HPMM 14-2015-1,ocds-lcuori-mGEvMR-HPMM 14-2015-1/3,mGEvMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-8L4YaG-CC-212-2015-INA-1,ocds-lcuori-8L4YaG-CC-212-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00600-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00600-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-mGEvMR-LPRIV 01-2015-2,ocds-lcuori-mGEvMR-LPRIV 01-2015-2/3,mGEvMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-8L4YaG-CC-213-2015-INA-1,ocds-lcuori-8L4YaG-CC-213-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00601-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00601-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
