ocid,id,contracts/0/id,contracts/0/documents/0/id,contracts/0/documents/0/url,contracts/0/documents/0/documentType,contracts/0/documents/0/format,contracts/0/documents/0/description,contracts/0/documents/0/title,contracts/0/documents/0/datePublished
ocds-lcuori-NLPmjG-GSCRE-002-2015-1,ocds-lcuori-NLPmjG-GSCRE-002-2015-1/3,NLPmjG-OC-006,22490-NLPmjG-OC-006-12,http://h1.honducompras.gob.hn/Docs/Con766OC-0061200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-10-09T13:35:48.740000-06:00
ocds-lcuori-2LAdQr-COT-FV-RVNP-21-2015-2,ocds-lcuori-2LAdQr-COT-FV-RVNP-21-2015-2/3,2LAdQr-FV-173-2015,634-2LAdQr-FV-173-2015-12,http://h1.honducompras.gob.hn/Docs/Con237FV-173-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-02-26T15:51:11.993000-06:00
ocds-lcuori-1Ra6lr-015-2015-1,ocds-lcuori-1Ra6lr-015-2015-1/3,1Ra6lr-021-2015,2430-1Ra6lr-021-2015-12,http://h1.honducompras.gob.hn/Docs/Con47021-20151200-ContratouOrdendeCompra.PDF,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-15T10:29:05.733000-06:00
ocds-lcuori-vGZVoG-LPI-031-2015-2,ocds-lcuori-vGZVoG-LPI-031-2015-2/3,vGZVoG-SS-PICSC-CB-073-2016,27960-vGZVoG-SS-PICSC-CB-073-2016-12,http://h1.honducompras.gob.hn/Docs/Con717SS-PICSC-CB-073-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2018-02-06T19:01:51.673000-06:00
ocds-lcuori-vGZVoG-LPI-031-2015-2,ocds-lcuori-vGZVoG-LPI-031-2015-2/3,vGZVoG-SS-PICSC-CB-074-2016,27962-vGZVoG-SS-PICSC-CB-074-2016-12,http://h1.honducompras.gob.hn/Docs/Con717SS-PICSC-CB-074-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2018-02-06T19:10:55.253000-06:00
ocds-lcuori-vGZVoG-LPI-031-2015-2,ocds-lcuori-vGZVoG-LPI-031-2015-2/3,vGZVoG-SS-PICSC-CB-075-2016,27961-vGZVoG-SS-PICSC-CB-075-2016-12,http://h1.honducompras.gob.hn/Docs/Con717SS-PICSC-CB-075-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2018-02-06T19:07:14.660000-06:00
ocds-lcuori-orvDGM-LPN-SANAA-TI-02-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-TI-02-2015-2/3,orvDGM-DLC-2-2016,4185-orvDGM-DLC-2-2016-12,http://h1.honducompras.gob.hn/Docs/Con7DLC-2-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-07-27T13:16:49.297000-06:00
ocds-lcuori-MLQmwL-CPN-015-2015-2,ocds-lcuori-MLQmwL-CPN-015-2015-2/4,MLQmwL-SCGG-UAP-14590-CI-036-2015,13429-MLQmwL-SCGG-UAP-14590-CI-036-2015-12,http://h1.honducompras.gob.hn/Docs/Con749SCGG-UAP-14590-CI-036-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-01-31T15:50:58.263000-06:00
ocds-lcuori-MLQmwL-CPN-015-2015-2,ocds-lcuori-MLQmwL-CPN-015-2015-2/4,MLQmwL-SCGG-UAP-14590-CI-036-2015,13430-MLQmwL-SCGG-UAP-14590-CI-036-2015-12,http://h1.honducompras.gob.hn/Docs/Con749SCGG-UAP-14590-CI-036-20151201-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-01-31T15:51:48.020000-06:00
ocds-lcuori-MLQmwL-CPN-015-2015-2,ocds-lcuori-MLQmwL-CPN-015-2015-2/4,MLQmwL-SCGG-UAP-14590-CI-036-2015,13431-MLQmwL-SCGG-UAP-14590-CI-036-2015-12,http://h1.honducompras.gob.hn/Docs/Con749SCGG-UAP-14590-CI-036-20151202-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-01-31T16:04:54.323000-06:00
ocds-lcuori-MLQmwL-CPN-016-2015-2,ocds-lcuori-MLQmwL-CPN-016-2015-2/4,MLQmwL-SCGG-UAP-14590-CI-020-2016,13635-MLQmwL-SCGG-UAP-14590-CI-020-2016-12,http://h1.honducompras.gob.hn/Docs/Con749SCGG-UAP-14590-CI-020-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-02-02T10:14:05.287000-06:00
ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1/4,PR8ooG-178-CONAPID-2016,2089-PR8ooG-178-CONAPID-2016-12,http://h1.honducompras.gob.hn/Docs/Con180178-CONAPID-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-06T15:58:21.123000-06:00
ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1/4,PR8ooG-178-CONAPID-2016,2090-PR8ooG-178-CONAPID-2016-15,http://h1.honducompras.gob.hn/Docs/Con180178-CONAPID-20161501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-06T16:02:18.863000-06:00
ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1/4,PR8ooG-178-CONAPID-2016,2091-PR8ooG-178-CONAPID-2016-15,http://h1.honducompras.gob.hn/Docs/Con180178-CONAPID-20161502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-06T16:02:45.410000-06:00
ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-112-CONAPID-2015-1/4,PR8ooG-178-CONAPID-2016,2092-PR8ooG-178-CONAPID-2016-15,http://h1.honducompras.gob.hn/Docs/Con180178-CONAPID-20161503-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-06T16:03:36.213000-06:00
ocds-lcuori-vGZWNR-LPN-025-2015-2,ocds-lcuori-vGZWNR-LPN-025-2015-2/3,vGZWNR-079-2015,3627-vGZWNR-079-2015-12,http://h1.honducompras.gob.hn/Docs/Con117079-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-07-15T14:07:43.153000-06:00
ocds-lcuori-PR8ooG-CM-129-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-129-CONAPID-2015-1/3,PR8ooG-181-CONAPID-2015,2137-PR8ooG-181-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180181-CONAPID-20151200-ContratouOrdendeCompra.jpg,contractSigned,image/jpeg,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-08T11:09:29.767000-06:00
ocds-lcuori-PR8ooG-CM-129-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-129-CONAPID-2015-1/3,PR8ooG-181-CONAPID-2015,2138-PR8ooG-181-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180181-CONAPID-20151501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:12:05.777000-06:00
ocds-lcuori-PR8ooG-CM-129-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-129-CONAPID-2015-1/3,PR8ooG-181-CONAPID-2015,2139-PR8ooG-181-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180181-CONAPID-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:13:59.033000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-02-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-02-2015-2/4,1RaMPR-MCA-THP-06-2015,34339-1RaMPR-MCA-THP-06-2015-12,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-06-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2018-07-03T15:11:20.077000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2/4,1RaMPR-MCA-THP-14-2015,34349-1RaMPR-MCA-THP-14-2015-12,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-14-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2018-07-03T15:51:53.357000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2/4,1RaMPR-MCA-THP-14-2015,34350-1RaMPR-MCA-THP-14-2015-15,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-14-20151501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2018-07-03T15:52:07.380000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2/4,1RaMPR-MCA-THP-14-2015,34351-1RaMPR-MCA-THP-14-2015-15,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-14-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2018-07-03T15:52:32.837000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2/4,1RaMPR-MCA-THP-15-2015,34354-1RaMPR-MCA-THP-15-2015-12,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-15-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2018-07-03T15:55:44.613000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2/4,1RaMPR-MCA-THP-15-2015,34355-1RaMPR-MCA-THP-15-2015-15,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-15-20151501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2018-07-03T15:55:59.263000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-07-2015-2/4,1RaMPR-MCA-THP-15-2015,34356-1RaMPR-MCA-THP-15-2015-15,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-15-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2018-07-03T15:56:27.100000-06:00
ocds-lcuori-NLPmjG-GSCRE-004-2015-1,ocds-lcuori-NLPmjG-GSCRE-004-2015-1/3,NLPmjG-OC-007,22491-NLPmjG-OC-007-12,http://h1.honducompras.gob.hn/Docs/Con766OC-0071200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-10-09T13:45:17.440000-06:00
ocds-lcuori-2LAdQr-COT-FV-RVNP-24-2015-2,ocds-lcuori-2LAdQr-COT-FV-RVNP-24-2015-2/3,2LAdQr-FV-190-2015,1175-2LAdQr-FV-190-2015-12,http://h1.honducompras.gob.hn/Docs/Con237FV-190-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-15T10:00:43.397000-06:00
ocds-lcuori-7rBxpG-CDirecta No.12-2015-2,ocds-lcuori-7rBxpG-CDirecta No.12-2015-2/3,7rBxpG-011-2016,1005-7rBxpG-011-2016-12,http://h1.honducompras.gob.hn/Docs/Con123011-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-06T09:59:42.760000-06:00
ocds-lcuori-PR8ooG-CM-117-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-117-CONAPID-2015-1/3,PR8ooG-179-CONAPID-2015,2116-PR8ooG-179-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180179-CONAPID-20151500-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-07T15:49:04.990000-06:00
ocds-lcuori-PR8ooG-CM-117-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-117-CONAPID-2015-1/3,PR8ooG-179-CONAPID-2015,2117-PR8ooG-179-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180179-CONAPID-20151501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-07T15:49:38.063000-06:00
ocds-lcuori-NLPAVG-2015-177-FN-INAM-1,ocds-lcuori-NLPAVG-2015-177-FN-INAM-1/3,NLPAVG-2015-177-FN-INAM,1933-NLPAVG-2015-177-FN-INAM-12,http://h1.honducompras.gob.hn/Docs/Con1662015-177-FN-INAM1200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-05-31T13:32:47.537000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2/4,1RaMPR-MCA-THP-03-2016,17491-1RaMPR-MCA-THP-03-2016-12,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-03-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-05-29T18:07:11.343000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2/4,1RaMPR-MCA-THP-04-2016,17490-1RaMPR-MCA-THP-04-2016-12,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-04-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-05-29T18:04:59.497000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2/4,1RaMPR-MCA-THP-05-2016,17493-1RaMPR-MCA-THP-05-2016-12,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-05-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-05-29T18:09:58.310000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2/4,1RaMPR-MCA-THP-06-2016,17492-1RaMPR-MCA-THP-06-2016-12,http://h1.honducompras.gob.hn/Docs/Con703MCA-THP-06-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-05-29T18:08:31.870000-06:00
ocds-lcuori-kR0qDr-LPN-03-2015-2,ocds-lcuori-kR0qDr-LPN-03-2015-2/3,kR0qDr-012-2016,1576-kR0qDr-012-2016-12,http://h1.honducompras.gob.hn/Docs/Con156012-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-05-06T11:27:48.130000-06:00
ocds-lcuori-kR0qDr-LPN-03-2015-2,ocds-lcuori-kR0qDr-LPN-03-2015-2/3,kR0qDr-019-2016,1577-kR0qDr-019-2016-12,http://h1.honducompras.gob.hn/Docs/Con156019-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-05-06T11:34:46.683000-06:00
ocds-lcuori-WRzj0R-LPU-015-2015-2,ocds-lcuori-WRzj0R-LPU-015-2015-2/3,WRzj0R-015-2015,651-WRzj0R-015-2015-12,http://h1.honducompras.gob.hn/Docs/Con154015-20151200-ContratouOrdendeCompra.rar,contractSigned,application/x-rar-compressed,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-02-29T14:55:24.633000-06:00
ocds-lcuori-WRzj0R-LPU-016-2015-2,ocds-lcuori-WRzj0R-LPU-016-2015-2/3,WRzj0R-016-2015,647-WRzj0R-016-2015-12,http://h1.honducompras.gob.hn/Docs/Con154016-20151200-ContratouOrdendeCompra.rar,contractSigned,application/x-rar-compressed,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-02-29T11:14:47.210000-06:00
ocds-lcuori-WRzj0R-LPU-016-2015-2,ocds-lcuori-WRzj0R-LPU-016-2015-2/3,WRzj0R-016-2015-2,648-WRzj0R-016-2015-2-12,http://h1.honducompras.gob.hn/Docs/Con154016-2015-21200-ContratouOrdendeCompra.rar,contractSigned,application/x-rar-compressed,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-02-29T11:23:04.977000-06:00
ocds-lcuori-PR8M9r-LPN-IP-002-2015-2,ocds-lcuori-PR8M9r-LPN-IP-002-2015-2/3,"PR8M9r-04-2016, 05-2016","2168-PR8M9r-04-2016, 05-2016-15",http://h1.honducompras.gob.hn/Docs/Con33604-2016%2C%2005-20161501-AnexosalContrato.docx,contractAnnexe,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Anexos al Contrato,Anexos al Contrato,2016-06-08T13:22:31.403000-06:00
ocds-lcuori-PR8M9r-LPN-IP-003-2015-2,ocds-lcuori-PR8M9r-LPN-IP-003-2015-2/3,PR8M9r-003-2016,1035-PR8M9r-003-2016-12,http://h1.honducompras.gob.hn/Docs/Con336003-20161200-ContratouOrdendeCompra.PDF,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-07T13:50:59.227000-06:00
ocds-lcuori-PR8M9r-LPN-IP-003-2015-2,ocds-lcuori-PR8M9r-LPN-IP-003-2015-2/3,PR8M9r-003-2016,1036-PR8M9r-003-2016-12,http://h1.honducompras.gob.hn/Docs/Con336003-20161201-ContratouOrdendeCompra.docx,contractSigned,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-07T13:56:22.770000-06:00
ocds-lcuori-ERpWgG-COT-004-SRECI-2015-1,ocds-lcuori-ERpWgG-COT-004-SRECI-2015-1/3,ERpWgG-004-SRECI-2015,759-ERpWgG-004-SRECI-2015-12,http://h1.honducompras.gob.hn/Docs/Con688004-SRECI-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-10T19:35:47.193000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2140-PR8ooG-182-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-08T11:34:45.573000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2141-PR8ooG-182-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151201-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-08T11:35:16.443000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2142-PR8ooG-182-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:35:54.160000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2143-PR8ooG-182-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151503-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:37:47.713000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2144-PR8ooG-182-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151504-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:38:30.240000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2145-PR8ooG-182-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151505-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:44:02.330000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2147-PR8ooG-182-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151506-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:49:15.263000-06:00
ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-132-CONAPID-2015-1/3,PR8ooG-182-CONAPID-2015,2148-PR8ooG-182-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180182-CONAPID-20151507-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T11:51:12.430000-06:00
ocds-lcuori-2LmA7L-UAP-281-2015-2,ocds-lcuori-2LmA7L-UAP-281-2015-2/4,2LmA7L-SCGG-UAP-14590-CI-037-2015,9543-2LmA7L-SCGG-UAP-14590-CI-037-2015-12,http://h1.honducompras.gob.hn/Docs/Con821SCGG-UAP-14590-CI-037-20151201-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-11-25T17:16:10.353000-06:00
ocds-lcuori-2LmA7L-UAP-281-2015-2,ocds-lcuori-2LmA7L-UAP-281-2015-2/4,2LmA7L-SCGG-UAP-14590-CI-037-2015,12341-2LmA7L-SCGG-UAP-14590-CI-037-2015-12,http://h1.honducompras.gob.hn/Docs/Con821SCGG-UAP-14590-CI-037-20151202-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-01-05T14:31:24.160000-06:00
ocds-lcuori-7rBxpG-LPública No.18-2015-2,ocds-lcuori-7rBxpG-LPública No.18-2015-2/3,7rBxpG-017-2016,983-7rBxpG-017-2016-12,http://h1.honducompras.gob.hn/Docs/Con123017-20161201-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-05T09:36:36.117000-06:00
ocds-lcuori-7rBxpG-LPública No.18-2015-2,ocds-lcuori-7rBxpG-LPública No.18-2015-2/3,7rBxpG-017-2016,977-7rBxpG-017-2016-15,http://h1.honducompras.gob.hn/Docs/Con123017-20161501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-04-04T18:04:52.603000-06:00
ocds-lcuori-NLP4qL-LPN-001-2015-2,ocds-lcuori-NLP4qL-LPN-001-2015-2/4,NLP4qL-CB-006-2015,2900-NLP4qL-CB-006-2015-12,http://h1.honducompras.gob.hn/Docs/Con222CB-006-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-07-01T10:32:33.283000-06:00
ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1/3,PR8ooG-183-CONAPID-2015,2154-PR8ooG-183-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180183-CONAPID-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-08T12:09:04.217000-06:00
ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1/3,PR8ooG-183-CONAPID-2015,2155-PR8ooG-183-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180183-CONAPID-20151501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T12:09:38.273000-06:00
ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1/3,PR8ooG-183-CONAPID-2015,2156-PR8ooG-183-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180183-CONAPID-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T12:11:15.050000-06:00
ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1/3,PR8ooG-183-CONAPID-2015,2159-PR8ooG-183-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180183-CONAPID-20151503-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T12:24:00.010000-06:00
ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-134-CONAPID-2015-1/3,PR8ooG-183-CONAPID-2015,2160-PR8ooG-183-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180183-CONAPID-20151504-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T12:24:26.550000-06:00
ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1/3,PR8ooG-184-CONAPID-2015,2161-PR8ooG-184-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180184-CONAPID-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-08T12:33:10-06:00
ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1/3,PR8ooG-184-CONAPID-2015,2172-PR8ooG-184-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180184-CONAPID-20151203-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-08T14:45:19.480000-06:00
