ocid,id,contracts/0/id,contracts/0/dateSigned,contracts/0/description,contracts/0/buyer/id,contracts/0/buyer/name,contracts/0/awardID,contracts/0/title,contracts/0/value/currency,contracts/0/value/amount,contracts/0/localProcurementCategory
ocds-lcuori-grxELe-02-2017-SAG-1,ocds-lcuori-grxELe-02-2017-SAG-1/3,grxELe-02-2017-SAG,2017-04-21T00:00:00-06:00,25400: FIANZA Al ING. JOSE LUIS OSORIO,grxELe-MLQALQ,Unidad Central,grxELe-02-2017-SAG-1,02-2017-SAG,HNL,10762.5,goodsOrServices
ocds-lcuori-7G3mOr-CC-201-HBCBHSPS-2017-1,ocds-lcuori-7G3mOr-CC-201-HBCBHSPS-2017-1/3,7G3mOr-201,2017-04-30T00:00:00-06:00,PRODUCTOS DE LIMPIEZA,7G3mOr-MLQ77R,"Cuerpo de Bomberos San Pedro Sula, Cortés.",7G3mOr-CC-201-HBCBHSPS-2017-1,201,HNL,25515.75,goodsOrServices
ocds-lcuori-PLemLJ-DGMM-CM-0101-2017-1,ocds-lcuori-PLemLJ-DGMM-CM-0101-2017-1/3,PLemLJ-016456,2017-05-30T00:00:00-06:00,renovación dominio marinamercante.gob.hn,PLemLJ-8L4PLY,Dirección General de la Marina Mercante de Honduras,PLemLJ-DGMM-CM-0101-2017-1,016456,HNL,2817.5,goodsOrServices
ocds-lcuori-8L47Pr-COT. 015-2017-1,ocds-lcuori-8L47Pr-COT. 015-2017-1/3,8L47Pr-16-2017,2017-04-21T00:00:00-06:00,35251 RECATIVOS,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 015-2017-1,16-2017,HNL,124240.25,goodsOrServices
ocds-lcuori-8L47Pr-COT. 020-2017-1,ocds-lcuori-8L47Pr-COT. 020-2017-1/3,8L47Pr-024-2017,2017-04-21T00:00:00-06:00,35251 REACTIVOS,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 020-2017-1,024-2017,HNL,55825.6,goodsOrServices
ocds-lcuori-2LAdQr-LP-FV-RVP-007-2017-2,ocds-lcuori-2LAdQr-LP-FV-RVP-007-2017-2/3,2LAdQr-FV-094-2017,2017-05-11T00:00:00-06:00,"OPERATIVO DE BACHEO ASFALTICO CON MEZCLA EN CALIENTE PARA LA TEMPORADA DE VERANO 2017 EN EL (LOS) TRAMO (S) DE LA RED VIAL PAVIMENTADA: RUTA 57, SAN ANTONIO DE LA CUESTA - LA LIBERTAD;  DEPARTAMENTO DE COMAYAGUA",2LAdQr-JLKQxR,Fondo Vial,2LAdQr-LP-FV-RVP-007-2017-2,FV-094-2017,HNL,1943738.89,works
ocds-lcuori-7G3oBG-CM-001-2017-1,ocds-lcuori-7G3oBG-CM-001-2017-1/3,7G3oBG-20010,2017-04-05T00:00:00-06:00,42420 EQUIPO DE LABORATORIO MEDICO,7G3oBG-mrYzL9,Región Metropolitana de Salud de San Pedro Sula No.20,7G3oBG-CM-001-2017-1,20010,HNL,31865.93,goodsOrServices
ocds-lcuori-7GXmzR-LP-001-2017_CCIVS-2,ocds-lcuori-7GXmzR-LP-001-2017_CCIVS-2/3,7GXmzR-P2-001-2017 CCIVS,2017-06-30T00:00:00-06:00,"La Comisión para el Control de Inundaciones del Valle de Sula, (C.C.IV.S.), le invita a presentar su oferta económica para los siguientes proyectos de la Licitación Privada LP- 001-2017 CCIVS:

1.	Canalización de Rio Potrero sector San Luis Zacatales; Jurisdicción de Santa Cruz de Yojoa, Departamento de Cortés.
2.	Mejoramiento de Drenaje Agrícola Sector Los Catrachos; Jurisdicción de El Negrito departamento de Yoro
3.	Obras de Protección Margen derecha Rio Chamelecón, sector km 71, segunda Etapa; Jurisdicción de Villanueva, Departamento de Cortés.
4.	Construcción de Alcantarilla de paso doble de 60 pulgadas de diámetro en Tramo Carretero Sector Tapón de los Oro-la Puntilla; Jurisdicción de Puerto Cortés, Departamento de Cortés.
",7GXmzR-8L4PLY,Comisión para el Control de Inundaciones del Valle de Sula,7GXmzR-LP-001-2017_CCIVS-2,P2-001-2017 CCIVS,HNL,1965692.42,works
ocds-lcuori-7GXmzR-LP-001-2017_CCIVS-2,ocds-lcuori-7GXmzR-LP-001-2017_CCIVS-2/3,7GXmzR-P2-002-2017 CCIVS,2017-06-02T00:00:00-06:00,"La Comisión para el Control de Inundaciones del Valle de Sula, (C.C.IV.S.), le invita a presentar su oferta económica para los siguientes proyectos de la Licitación Privada LP- 001-2017 CCIVS:

1.	Canalización de Rio Potrero sector San Luis Zacatales; Jurisdicción de Santa Cruz de Yojoa, Departamento de Cortés.
2.	Mejoramiento de Drenaje Agrícola Sector Los Catrachos; Jurisdicción de El Negrito departamento de Yoro
3.	Obras de Protección Margen derecha Rio Chamelecón, sector km 71, segunda Etapa; Jurisdicción de Villanueva, Departamento de Cortés.
4.	Construcción de Alcantarilla de paso doble de 60 pulgadas de diámetro en Tramo Carretero Sector Tapón de los Oro-la Puntilla; Jurisdicción de Puerto Cortés, Departamento de Cortés.
",7GXmzR-8L4PLY,Comisión para el Control de Inundaciones del Valle de Sula,7GXmzR-LP-001-2017_CCIVS-2,P2-002-2017 CCIVS,HNL,1950580.62,works
ocds-lcuori-7GXmzR-LP-001-2017_CCIVS-2,ocds-lcuori-7GXmzR-LP-001-2017_CCIVS-2/3,7GXmzR-P4-003-2017 CCIVS,2017-05-30T00:00:00-06:00,"La Comisión para el Control de Inundaciones del Valle de Sula, (C.C.IV.S.), le invita a presentar su oferta económica para los siguientes proyectos de la Licitación Privada LP- 001-2017 CCIVS:

1.	Canalización de Rio Potrero sector San Luis Zacatales; Jurisdicción de Santa Cruz de Yojoa, Departamento de Cortés.
2.	Mejoramiento de Drenaje Agrícola Sector Los Catrachos; Jurisdicción de El Negrito departamento de Yoro
3.	Obras de Protección Margen derecha Rio Chamelecón, sector km 71, segunda Etapa; Jurisdicción de Villanueva, Departamento de Cortés.
4.	Construcción de Alcantarilla de paso doble de 60 pulgadas de diámetro en Tramo Carretero Sector Tapón de los Oro-la Puntilla; Jurisdicción de Puerto Cortés, Departamento de Cortés.
",7GXmzR-8L4PLY,Comisión para el Control de Inundaciones del Valle de Sula,7GXmzR-LP-001-2017_CCIVS-2,P4-003-2017 CCIVS,HNL,1879860.0,works
ocds-lcuori-0rwYG8-SOLPED-30000508-1,ocds-lcuori-0rwYG8-SOLPED-30000508-1/3,0rwYG8-PEDIDO-4300000546,2017-04-28T00:00:00-06:00,"Se solicita soporte para instalar Proyector , Marca EPSON, MODELO 955 W4, el cual se instalará en Aula de Usos Múltiples, del Depto. De Formación Continua",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-30000508-1,PEDIDO-4300000546,HNL,10102.75,goodsOrServices
ocds-lcuori-KLgDwG-137-CM-IHT-2017-1,ocds-lcuori-KLgDwG-137-CM-IHT-2017-1/3,KLgDwG-OC-165-2017,2017-06-08T00:00:00-06:00,"La publicacion fue para invitar a empresas interesadas para presentar ofertas para la contratacion de servicios de alquiler de equipo audiovisual y computo, traduccion simultanea, grabacion. circuito cerrado, etc, para dar cobertura a Reunion de FCCA y OMT en Roatan.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-137-CM-IHT-2017-1,OC-165-2017,HNL,3680.0,goodsOrServices
ocds-lcuori-lRop5r-HBCBH-007-2017-1,ocds-lcuori-lRop5r-HBCBH-007-2017-1/3,lRop5r-HBCBH-007-2017,2017-05-06T00:00:00-06:00,COMPRA DE REPUESTOS PARA REPARACION DE UNIDAD HRB-00-122,lRop5r-MLQ77R,"Estación Local La Masica, Atlántida.",lRop5r-HBCBH-007-2017-1,HBCBH-007-2017,HNL,17460.0,goodsOrServices
ocds-lcuori-2LAdQr-LP-FV-RVP-015-2017-2,ocds-lcuori-2LAdQr-LP-FV-RVP-015-2017-2/3,2LAdQr-FV-106-2017,2017-05-12T00:00:00-06:00,"OPERATIVO DE BACHEO ASFALTICO CON MEZCLA EN CALIENTE PARA LA TEMPORADA DE VERANO 2017 EN EL (LOS) TRAMO (S) DE LA RED VIAL PAVIMENTADA: RUTA CA-1 ORIENTE, LIBRAMIENTO DE CHOLUTECA - SAN MARCOS DE COLÓN; DEPARTAMENTO DE CHOLUTECA.",2LAdQr-JLKQxR,Fondo Vial,2LAdQr-LP-FV-RVP-015-2017-2,FV-106-2017,HNL,1943345.65,works
ocds-lcuori-jRDA5r-Solicitud No 216-1,ocds-lcuori-jRDA5r-Solicitud No 216-1/3,jRDA5r-Solicitud No 216,2017-06-29T00:00:00-06:00,Compra de Medicamentos ,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-Solicitud No 216-1,Solicitud No 216,HNL,99643.9,goodsOrServices
ocds-lcuori-2LAdQr-LP-FV-RVP-021-2017-2,ocds-lcuori-2LAdQr-LP-FV-RVP-021-2017-2/3,2LAdQr-FV-117-2017,2017-05-15T00:00:00-06:00,"OPERATIVO DE BACHEO ASFALTICO CON MEZCLA EN CALIENTE PARA LA TEMPORADA DE VERANO 2017 EN EL (LOS) TRAMO (S) DE LA RED VIAL PAVIMENTADA: RUTA 22, LÍMITE DEPTAL. COMAYAGUA/INTIBUCÁ - JESÚS DE OTORO; DEPARTAMENTO DE INTIBUCA.",2LAdQr-JLKQxR,Fondo Vial,2LAdQr-LP-FV-RVP-021-2017-2,FV-117-2017,HNL,1929336.88,works
ocds-lcuori-ERpWgG-SRE COTIZACION No.155-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.155-2017-1/3,ERpWgG-OC No.254-2017,2017-06-22T00:00:00-06:00,ALIMENTOS Y BEBIDAS PARA PERSONAS.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No.155-2017-1,OC No.254-2017,HNL,15283.5,goodsOrServices
ocds-lcuori-PR8dYR-129-2017-1,ocds-lcuori-PR8dYR-129-2017-1/3,PR8dYR-100-2017,2017-06-09T00:00:00-06:00,cenas compltas,PR8dYR-gLnqr0,Programa Presidencial con Chamba Vivís Mejor,PR8dYR-129-2017-1,100-2017,HNL,655.5,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-108-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-108-2017-1/3,vGZKAR-CM-AMD-CS-108-2017,2017-04-21T00:00:00-06:00,"PARA ELABORACION DE CHEQUES CTA. INVERSION Y TRANSFERENCIA A PARTIR DEL #4701 CTA 0500301002015
SOLICITO LICDA. VANESSA CASTELLANOS TESORERIA ",vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-108-2017-1,CM-AMD-CS-108-2017,HNL,20700.0,goodsOrServices
ocds-lcuori-vGZWNR-30008161-IHSS-SPS-1,ocds-lcuori-vGZWNR-30008161-IHSS-SPS-1/3,vGZWNR-4300005825,2017-07-13T00:00:00-06:00,SET DE ROPA DESCARTABLE DE LAPARATOMIA,vGZWNR-orvxDG,Unidad Central,vGZWNR-30008161-IHSS-SPS-1,4300005825,HNL,29250.0,goodsOrServices
ocds-lcuori-PR8M9r-CM-066-IP-2017-1,ocds-lcuori-PR8M9r-CM-066-IP-2017-1/3,PR8M9r-046-2017,2017-07-06T00:00:00-06:00,compra de materiales de ferreteria que seran utilizadas por la SUB GERENCIA DE SERVICIOS GENERALES.,PR8M9r-7rBMpR,Instituto de la Propiedad,PR8M9r-CM-066-IP-2017-1,046-2017,HNL,10897.16,goodsOrServices
ocds-lcuori-MLQmwL-CM-123-2017-1,ocds-lcuori-MLQmwL-CM-123-2017-1/4,MLQmwL-CM-123-2017,2017-05-20T00:00:00-06:00,39200,MLQmwL-gLn5gr,Gerencia Administrativa,MLQmwL-CM-123-2017-1,CM-123-2017,HNL,701.5,goodsOrServices
ocds-lcuori-vGZWNR-30008296-TEG-1,ocds-lcuori-vGZWNR-30008296-TEG-1/3,vGZWNR-4300005774,2017-06-14T00:00:00-06:00,MATERIAL MENOR QUIRURGICO,vGZWNR-orvxDG,Unidad Central,vGZWNR-30008296-TEG-1,4300005774,HNL,39350.0,goodsOrServices
ocds-lcuori-DL9JqG-PF-019-3BPMOP-2017-1,ocds-lcuori-DL9JqG-PF-019-3BPMOP-2017-1/4,DL9JqG-PF-019-3BPMOP-2017,2017-04-14T00:00:00-06:00,PRODUCTOS FERROSOS,DL9JqG-oLj6LM,Estado Mayor,DL9JqG-PF-019-3BPMOP-2017-1,PF-019-3BPMOP-2017,HNL,142063.64,goodsOrServices
ocds-lcuori-KLgDwG-157-CM-IHT-2017-1,ocds-lcuori-KLgDwG-157-CM-IHT-2017-1/4,KLgDwG-206-2017,2017-05-09T00:00:00-06:00,"Boleto aéreo en ruta Tegucigalpa-San José Costa Rica-Tegucigalpa, a Nombre de SCARLETH MICHELLE PAREDES MARTINEZ / Sub Directora del IHT Saliendo de Tegucigalpa el 25 de Abril del 2017 en vuelo de la tarde y regresando de Costa Rica Hacia Tegucigalpa el 28 de Abril del 2017. segun itinerario. ",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-157-CM-IHT-2017-1,206-2017,HNL,16597.0,goodsOrServices
ocds-lcuori-Zr5B9L-C-0226-2017-PE-0020-2017-1,ocds-lcuori-Zr5B9L-C-0226-2017-PE-0020-2017-1/3,Zr5B9L-0188-2017,2017-06-26T00:00:00-06:00,PERCOLADORA DE 24 TAZAS ESPECIFICAR MARCA ESPECIFICAR GARANTIA ,Zr5B9L-mrYzL9,Unidad Central,Zr5B9L-C-0226-2017-PE-0020-2017-1,0188-2017,HNL,1610.0,goodsOrServices
ocds-lcuori-vGZWNR-50000744-TEG-1,ocds-lcuori-vGZWNR-50000744-TEG-1/3,vGZWNR-4500000427,2017-06-14T00:00:00-06:00,SILLAS PARA OFICINA,vGZWNR-orvxDG,Unidad Central,vGZWNR-50000744-TEG-1,4500000427,HNL,12784.2,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-046-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-046-2017-1/4,wrVJ9r-CM-PLANTA SEMILLA-005-2017,2017-10-26T00:00:00-06:00,COMPRA DE PERSIANAS VENECIANAS LAS CUALES SERAN INSTALADAS EN LAS VENTANAS DE LAS OFICINAS DE LA PLANTA DE SEMILLA.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-046-2017-1,CM-PLANTA SEMILLA-005-2017,HNL,26680.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE-COTIZACION No.181-2017-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.181-2017-1/3,ERpWgG-OC No.313-2017,2017-06-27T00:00:00-06:00,TEXTOS DE ENSEÑANZA.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE-COTIZACION No.181-2017-1,OC No.313-2017,HNL,4500.0,goodsOrServices
ocds-lcuori-4LOxWG-108-2017-2,ocds-lcuori-4LOxWG-108-2017-2/3,4LOxWG-17122-2017,2017-05-02T00:00:00-06:00,"SOLICITADO POR LA BODEGA DE VIVERES, PARA SER UTILIZADO EN LA ALIMENTACION DE PACIENTES INTERNOS Y EMPLEADOS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 2do. TRIMESTRE DEL 2017
",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-108-2017-2,17122-2017,HNL,402888.0,goodsOrServices
ocds-lcuori-jRDkVG-LP-09-2017-2,ocds-lcuori-jRDkVG-LP-09-2017-2/3,jRDkVG-LP-09-2017,2017-05-31T00:00:00-06:00,COMPRA DE ALIMENTOS Y BEBIDAS PARA PERSONAS,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,jRDkVG-LP-09-2017-2,LP-09-2017,HNL,450020.63,goodsOrServices
ocds-lcuori-jRDkVG-LP-10-2017-2,ocds-lcuori-jRDkVG-LP-10-2017-2/3,jRDkVG-LP-10-2017,2017-05-31T00:00:00-06:00,COMPRA DE ALIMENTO Y BEBIDAS PARA PERSONAS,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,jRDkVG-LP-10-2017-2,LP-10-2017,HNL,318060.0,goodsOrServices
ocds-lcuori-orvwnL-CM-041-INP-2017-1,ocds-lcuori-orvwnL-CM-041-INP-2017-1/3,orvwnL-ORDEN DE COMPRA No213-2017,2017-08-07T00:00:00-06:00,"35930
39100
33400
36400",orvwnL-DL9lKr,Instituto Nacional Penitenciario,orvwnL-CM-041-INP-2017-1,ORDEN DE COMPRA No213-2017,HNL,15326.92,goodsOrServices
ocds-lcuori-vGZWNR-30008313-IHSS-SPS-1,ocds-lcuori-vGZWNR-30008313-IHSS-SPS-1/3,vGZWNR-4300005903,2017-07-14T00:00:00-06:00,"CUCHILLA PARA ARTOSCOPIA
",vGZWNR-orvxDG,Unidad Central,vGZWNR-30008313-IHSS-SPS-1,4300005903,HNL,1871.0,goodsOrServices
ocds-lcuori-vGZWNR-30008313-IHSS-SPS-1,ocds-lcuori-vGZWNR-30008313-IHSS-SPS-1/3,vGZWNR-4300005904,2017-07-14T00:00:00-06:00,"SET DE IRRIGACION
",vGZWNR-orvxDG,Unidad Central,vGZWNR-30008313-IHSS-SPS-1,4300005904,HNL,2625.0,goodsOrServices
ocds-lcuori-jRDA5r-Solicitud No 275-1,ocds-lcuori-jRDA5r-Solicitud No 275-1/3,jRDA5r-Solicitud No 275,2017-05-31T00:00:00-06:00,compra de mobiliario,jRDA5r-MLQ77R,Gerencia de Negocios,jRDA5r-Solicitud No 275-1,Solicitud No 275,HNL,40717.94,goodsOrServices
ocds-lcuori-yRlZYL-SEP-GA-36-2017-1,ocds-lcuori-yRlZYL-SEP-GA-36-2017-1/3,yRlZYL-GA-36-2017,2017-05-25T00:00:00-06:00,SEGURO PARA VEHICULOS ASIGNADOS A ESTA SECRETARIA,yRlZYL-lRo2G5,Gerencia Administrativa,yRlZYL-SEP-GA-36-2017-1,GA-36-2017,HNL,47097.57,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-072-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-072-2017-1/3,wrVJ9r-CM-PROYECTO AGUACATE-005-2017,2017-06-16T00:00:00-06:00,COMPRA DE LLANTAS PARA TRES(3) MOTOCICLETAS LAS CUALES DE UTILIZAN PARA EL DESARROLLO DE ACTIVIDADES DEL PROYECTO DE REPRODUCCION DE PLANTULAS SANA DE AGUACATE UBICADO EN LA ESPERANZA INTIBUCA.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-072-2017-1,CM-PROYECTO AGUACATE-005-2017,HNL,8100.01,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-072-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-072-2017-1/3,wrVJ9r-CM-PROYECTO AGUACATE-006-2017,2017-06-06T00:00:00-06:00,COMPRA DE LLANTAS PARA TRES MOTOCICLETAS LAS CUALES SE UTILIZAN PARA EL DESARROLLO DE ACTIVIDADES DEL PROYECTO DE REPRODUCCION DE PLANTULAS SANA  DE AGUACATE UBICADO EN LA ESPERANZA INTIBUCA.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-072-2017-1,CM-PROYECTO AGUACATE-006-2017,HNL,8100.01,goodsOrServices
ocds-lcuori-PLeQ0L-RRPP-19-17-1,ocds-lcuori-PLeQ0L-RRPP-19-17-1/4,PLeQ0L-RRPP-19-17,2017-07-12T00:00:00-06:00,"CONTRATO DE PUBLICIDAD EN RADIO, PROMOCIONANDO LOS SPOT ""CAMPAÑA EXPECTATIVA FERIA INTERNACIONAL PROGRESEÑA 2017, USO DE NUMERO DE EMERGENCIA 100 Y PROMOCION TURISTICA VISITA A LA CIUDAD DE EL PROGRESO"" DURANTE EL MES DE JUNIO DE 2017.",PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,PLeQ0L-RRPP-19-17-1,RRPP-19-17,HNL,10000.0,goodsOrServices
ocds-lcuori-MLQnAG-CC-HGS-010-2017-1,ocds-lcuori-MLQnAG-CC-HGS-010-2017-1/3,MLQnAG-CC-HGS-010-2017A,2017-06-16T00:00:00-06:00,39100 ELEMENTOS DE LIMPIEZA Y ASEO PERSONAL,MLQnAG-mrYzL9,Hospital del Sur ,MLQnAG-CC-HGS-010-2017-1,CC-HGS-010-2017A,HNL,54050.0,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFO-PNET-SEDIS-017-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-PNET-SEDIS-017-2017-1/3,7G3JQL-69199400,2018-04-03T00:00:00-06:00,Compra de material para taller de carpintería el Carmen. CONEANFO-SEDIS,7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFO-PNET-SEDIS-017-2017-1,69199400,HNL,29336.04,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-182-AMDC-216-2017-2,ocds-lcuori-2LmqDL-LPrNO-182-AMDC-216-2017-2/3,2LmqDL-1009-GLCSI-AMDC-2017,2017-08-07T00:00:00-06:00,"Código: 1720; Pavimentación de calle con concreto hidráulico, col. Jardines del Carrizal, sector 3",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-182-AMDC-216-2017-2,1009-GLCSI-AMDC-2017,HNL,1851683.8,works
ocds-lcuori-1Ra0dG-PC-CONV-FF-029-2017-1,ocds-lcuori-1Ra0dG-PC-CONV-FF-029-2017-1/3,1Ra0dG-OC-CONV-042-2017,2017-06-30T00:00:00-06:00,Compra de pizarra de vidrio para ser instalada en la oficina del Comisionado Presidente de CONVIVIENDA,1Ra0dG-jRD7wG,Comisión Nacional de Vivienda y Asentamientos Humanos,1Ra0dG-PC-CONV-FF-029-2017-1,OC-CONV-042-2017,HNL,8349.59,goodsOrServices
ocds-lcuori-2LmXXr-CM-039-2017-IHCIETI-HONDURAS START UP-1,ocds-lcuori-2LmXXr-CM-039-2017-IHCIETI-HONDURAS START UP-1/3,2LmXXr-CM-039-2017-IHCIETI-HONDURAS  START UP,2018-09-21T00:00:00-06:00,"Servicio CATERING consistente en lo siguiente: 60 refrigerios empacados con su respectivo refresco (3 boquitas saladas y 1 dulce); 2 jarras de jugo natural (limonada y Jamaica); 6 mesas cocteleras con faldón blanco y listón color naranja; 2 manteles blancos para mesa de 6 personas y 2 sobre manteles color naranja. Evento que se llevará a cabo en las instalaciones de la SENACIT, contiguo a Chiminike, el día 31 de mayo. Lo solicitado deberá estar en dichas instalaciones a las 8:00 am	",2LmXXr-DL9wKR,Gerencia Administrativa,2LmXXr-CM-039-2017-IHCIETI-HONDURAS START UP-1,CM-039-2017-IHCIETI-HONDURAS  START UP,HNL,6992.0,goodsOrServices
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-018-2017-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-018-2017-1/3,ZGqbBR-C-009-MPC-2017,2017-07-07T00:00:00-06:00,Para Brigada medica,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,ZGqbBR-AMPC-GAF-CM-018-2017-1,C-009-MPC-2017,HNL,152521.07,goodsOrServices
ocds-lcuori-ZGqwer-CM-063-BomberosElProgreso-2017-1,ocds-lcuori-ZGqwer-CM-063-BomberosElProgreso-2017-1/3,ZGqwer-073,2017-06-29T00:00:00-06:00,1 Juego de Lavadora y secadora para ser asignada a la Estación Central de Bomberos Recklinghausen en Barrio Los Pinos,ZGqwer-MLQ77R,Cuerpo de Bomberos El Progreso,ZGqwer-CM-063-BomberosElProgreso-2017-1,073,HNL,20398.0,goodsOrServices
ocds-lcuori-ZGqwer-CM-063-BomberosElProgreso-2017-1,ocds-lcuori-ZGqwer-CM-063-BomberosElProgreso-2017-1/3,ZGqwer-223,2018-08-31T00:00:00-06:00,"Compra de 2 Barniz tinte madera y 2 Diluyentes para trabajos de mantenimiento de las puertas de oficinas y dormitorios del Edificio de la Estación Central de Bomberos Recklinghausen, en Barrio Los Pinos.",ZGqwer-MLQ77R,Cuerpo de Bomberos El Progreso,ZGqwer-CM-063-BomberosElProgreso-2017-1,223,HNL,1835.31,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 507-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 507-2017-1/3,ERpWgG-OC No. 859-2017,2017-12-26T00:00:00-06:00,ALIMENTOS Y BEBIDAS PARA PERSONAS.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 507-2017-1,OC No. 859-2017,HNL,9749.7,goodsOrServices
ocds-lcuori-vGZWNR-50000904-TEG-1,ocds-lcuori-vGZWNR-50000904-TEG-1/4,vGZWNR-4500000541,2017-11-30T00:00:00-06:00,AIRE ACONDICIONADO,vGZWNR-orvxDG,Unidad Central,vGZWNR-50000904-TEG-1,4500000541,HNL,20930.56,goodsOrServices
ocds-lcuori-KLgDwG-097-CM-IHT-2017-1,ocds-lcuori-KLgDwG-097-CM-IHT-2017-1/4,KLgDwG-OC 137-2017,2017-04-07T00:00:00-06:00,"BOLETO AEREO A NOMBRE DE DARLING IRIAS CON RUTA TGU-ROATAN-TGU, SALIDA EL 29/03/2017 Y REGRESANDO EL 02/04/2017",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-097-CM-IHT-2017-1,OC 137-2017,HNL,5002.0,goodsOrServices
ocds-lcuori-jRDkVG-08-020-2017-1,ocds-lcuori-jRDkVG-08-020-2017-1/3,jRDkVG-08-020-2017,2017-05-05T00:00:00-06:00,UTENSILIOS DE COCINA Y COMEDOR,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,jRDkVG-08-020-2017-1,08-020-2017,HNL,74668.35,goodsOrServices
ocds-lcuori-JLKX2G-CM-011-GSDE-2017-1,ocds-lcuori-JLKX2G-CM-011-GSDE-2017-1/3,JLKX2G-GSDE-06-2017,2017-04-03T00:00:00-06:00,CONTRATACIÓN DE FIANZA DE FIDELIDAD,JLKX2G-PGJn8G,Unidad de Supervisión Administrativa y Financiera,JLKX2G-CM-011-GSDE-2017-1,GSDE-06-2017,HNL,1400.0,goodsOrServices
ocds-lcuori-WRz0xL-LPN-SAR-001-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-001-2017-2/3,WRz0xL-SAR-DNAF-028-2017,2017-10-20T00:00:00-06:00,Adquisición de Mobiliario para Oficinas del SAR a Nivel Nacional,WRz0xL-ZGqBaR,Unidad de Compras,WRz0xL-LPN-SAR-001-2017-2,SAR-DNAF-028-2017,HNL,13684567.46,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-104-AMDC-128-2017-2,ocds-lcuori-2LmqDL-LPrNO-104-AMDC-128-2017-2/3,2LmqDL-0865-GLCSI-AMDC-2017,2017-05-23T00:00:00-06:00,Código: 1533; Conformación y balastado de calles y construcción de cunetas en col. Mirador de Oriente,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-104-AMDC-128-2017-2,0865-GLCSI-AMDC-2017,HNL,1879593.93,works
ocds-lcuori-2LmqDL-LPrNO-106-AMDC-130-2017-2,ocds-lcuori-2LmqDL-LPrNO-106-AMDC-130-2017-2/3,2LmqDL-0893-GLCSI-AMDC-2017,2017-06-06T00:00:00-06:00,"Código: 1548; Pavimentación de calle con concreto hidráulico, col. Israel Sur, calle principal",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-106-AMDC-130-2017-2,0893-GLCSI-AMDC-2017,HNL,1935952.41,works
