ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-2LmqDL-LPrNO-152-AMDC-186-2017-2,ocds-lcuori-2LmqDL-LPrNO-152-AMDC-186-2017-2/3,2LmqDL-LPrNO-152-AMDC-186-2017-2,2LmqDL-LPrNO-152-AMDC-186-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-153-AMDC-187-2017-2,ocds-lcuori-2LmqDL-LPrNO-153-AMDC-187-2017-2/3,2LmqDL-LPrNO-153-AMDC-187-2017-2,2LmqDL-LPrNO-153-AMDC-187-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-155-AMDC-189-2017-2,ocds-lcuori-2LmqDL-LPrNO-155-AMDC-189-2017-2/3,2LmqDL-LPrNO-155-AMDC-189-2017-2,2LmqDL-LPrNO-155-AMDC-189-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-156-AMDC-190-2017-2,ocds-lcuori-2LmqDL-LPrNO-156-AMDC-190-2017-2/3,2LmqDL-LPrNO-156-AMDC-190-2017-2,2LmqDL-LPrNO-156-AMDC-190-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-157-AMDC-191-2017-2,ocds-lcuori-2LmqDL-LPrNO-157-AMDC-191-2017-2/3,2LmqDL-LPrNO-157-AMDC-191-2017-2,2LmqDL-LPrNO-157-AMDC-191-2017-2,200.0,document
ocds-lcuori-wrVJ9r-DICTA-LNP-002-2017-2,ocds-lcuori-wrVJ9r-DICTA-LNP-002-2017-2/4,wrVJ9r-DICTA-LNP-002-2017-2,wrVJ9r-DICTA-LNP-002-2017-2,100.0,document
ocds-lcuori-PLeAqL-LPN-COPECO-001-2017-2,ocds-lcuori-PLeAqL-LPN-COPECO-001-2017-2/3,PLeAqL-LPN-COPECO-001-2017-2,PLeAqL-LPN-COPECO-001-2017-2,1000.0,document
ocds-lcuori-kG1ger-lpub17-2017-2,ocds-lcuori-kG1ger-lpub17-2017-2/3,kG1ger-lpub17-2017-2,kG1ger-lpub17-2017-2,500.0,document
ocds-lcuori-JLKAbR-LPN-IHAH-02-2017-2,ocds-lcuori-JLKAbR-LPN-IHAH-02-2017-2/3,JLKAbR-LPN-IHAH-02-2017-2,JLKAbR-LPN-IHAH-02-2017-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-06-AMDC-112-2017-2,ocds-lcuori-2LmqDL-LPuNO-06-AMDC-112-2017-2/3,2LmqDL-LPuNO-06-AMDC-112-2017-2,2LmqDL-LPuNO-06-AMDC-112-2017-2,250.0,document
ocds-lcuori-0rwYG8-LNP-DAH-007-2016-2,ocds-lcuori-0rwYG8-LNP-DAH-007-2016-2/3,0rwYG8-LNP-DAH-007-2016-2,0rwYG8-LNP-DAH-007-2016-2,500.0,document
ocds-lcuori-KLgX6G-LP-001-UDCS-DNPR-2017 -2,ocds-lcuori-KLgX6G-LP-001-UDCS-DNPR-2017 -2/3,KLgX6G-LP-001-UDCS-DNPR-2017 -2,KLgX6G-LP-001-UDCS-DNPR-2017 -2,1000.0,document
ocds-lcuori-PLeAqL-LP-COPECO-08-2017-2,ocds-lcuori-PLeAqL-LP-COPECO-08-2017-2/4,PLeAqL-LP-COPECO-08-2017-2,PLeAqL-LP-COPECO-08-2017-2,1.0,document
ocds-lcuori-2LmqDL-CPuNO-006-AMDC-111-2017-2,ocds-lcuori-2LmqDL-CPuNO-006-AMDC-111-2017-2/3,2LmqDL-CPuNO-006-AMDC-111-2017-2,2LmqDL-CPuNO-006-AMDC-111-2017-2,250.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-002-2017-2,ocds-lcuori-PR847R-ICF-GA-LPN-002-2017-2/3,PR847R-ICF-GA-LPN-002-2017-2,PR847R-ICF-GA-LPN-002-2017-2,500.0,document
ocds-lcuori-2LmqDL-CPrNO-02-AMDC-92-2017-2,ocds-lcuori-2LmqDL-CPrNO-02-AMDC-92-2017-2/3,2LmqDL-CPrNO-02-AMDC-92-2017-2,2LmqDL-CPrNO-02-AMDC-92-2017-2,200.0,document
ocds-lcuori-kG1ger-LPI 01-2017-2,ocds-lcuori-kG1ger-LPI 01-2017-2/3,kG1ger-LPI 01-2017-2,kG1ger-LPI 01-2017-2,1000.0,document
ocds-lcuori-kG1ger-lpn 03-2017-2,ocds-lcuori-kG1ger-lpn 03-2017-2/3,kG1ger-lpn 03-2017-2,kG1ger-lpn 03-2017-2,1000.0,document
ocds-lcuori-kG1ger-lpn04-2017-2,ocds-lcuori-kG1ger-lpn04-2017-2/3,kG1ger-lpn04-2017-2,kG1ger-lpn04-2017-2,1000.0,document
ocds-lcuori-kR05rP-INSEP-001-2017-2,ocds-lcuori-kR05rP-INSEP-001-2017-2/3,kR05rP-INSEP-001-2017-2,kR05rP-INSEP-001-2017-2,100.0,document
ocds-lcuori-vGZWNR-LPN-012-2017-2,ocds-lcuori-vGZWNR-LPN-012-2017-2/3,vGZWNR-LPN-012-2017-2,vGZWNR-LPN-012-2017-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-358-AMDC-412-2017-2,ocds-lcuori-2LmqDL-LPrNO-358-AMDC-412-2017-2/3,2LmqDL-LPrNO-358-AMDC-412-2017-2,2LmqDL-LPrNO-358-AMDC-412-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-355-AMDC-409-2017-2,ocds-lcuori-2LmqDL-LPrNO-355-AMDC-409-2017-2/3,2LmqDL-LPrNO-355-AMDC-409-2017-2,2LmqDL-LPrNO-355-AMDC-409-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-356-AMDC-410-2017-2,ocds-lcuori-2LmqDL-LPrNO-356-AMDC-410-2017-2/3,2LmqDL-LPrNO-356-AMDC-410-2017-2,2LmqDL-LPrNO-356-AMDC-410-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-354-AMDC-408-2017-2,ocds-lcuori-2LmqDL-LPrNO-354-AMDC-408-2017-2/3,2LmqDL-LPrNO-354-AMDC-408-2017-2,2LmqDL-LPrNO-354-AMDC-408-2017-2,200.0,document
ocds-lcuori-DRWQ0L-HONDUCOR-DL-SUB-01-2017-2,ocds-lcuori-DRWQ0L-HONDUCOR-DL-SUB-01-2017-2/3,DRWQ0L-HONDUCOR-DL-SUB-01-2017-2,DRWQ0L-HONDUCOR-DL-SUB-01-2017-2,100.0,document
ocds-lcuori-kR0qDr-LPN-001-2017-2,ocds-lcuori-kR0qDr-LPN-001-2017-2/3,kR0qDr-LPN-001-2017-2,kR0qDr-LPN-001-2017-2,500.0,document
ocds-lcuori-kR0qDr-LPN-002-2017-2,ocds-lcuori-kR0qDr-LPN-002-2017-2/3,kR0qDr-LPN-002-2017-2,kR0qDr-LPN-002-2017-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-350-AMDC-404-2017-2,ocds-lcuori-2LmqDL-LPrNO-350-AMDC-404-2017-2/3,2LmqDL-LPrNO-350-AMDC-404-2017-2,2LmqDL-LPrNO-350-AMDC-404-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNBS-05-AMDC-278-2017-2,ocds-lcuori-2LmqDL-LPuNBS-05-AMDC-278-2017-2/3,2LmqDL-LPuNBS-05-AMDC-278-2017-2,2LmqDL-LPuNBS-05-AMDC-278-2017-2,100.0,document
ocds-lcuori-2LmqDL-LPrNO-347-AMDC-401-2017-2,ocds-lcuori-2LmqDL-LPrNO-347-AMDC-401-2017-2/3,2LmqDL-LPrNO-347-AMDC-401-2017-2,2LmqDL-LPrNO-347-AMDC-401-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-359-AMDC-413-2017-2,ocds-lcuori-2LmqDL-LPrNO-359-AMDC-413-2017-2/3,2LmqDL-LPrNO-359-AMDC-413-2017-2,2LmqDL-LPrNO-359-AMDC-413-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-360-AMDC-414-2017-2,ocds-lcuori-2LmqDL-LPrNO-360-AMDC-414-2017-2/3,2LmqDL-LPrNO-360-AMDC-414-2017-2,2LmqDL-LPrNO-360-AMDC-414-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-252-AMDC-299-2017-2,ocds-lcuori-2LmqDL-LPrNO-252-AMDC-299-2017-2/3,2LmqDL-LPrNO-252-AMDC-299-2017-2,2LmqDL-LPrNO-252-AMDC-299-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-413-AMDC-469-2017-2,ocds-lcuori-2LmqDL-LPrNO-413-AMDC-469-2017-2/3,2LmqDL-LPrNO-413-AMDC-469-2017-2,2LmqDL-LPrNO-413-AMDC-469-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-463-AMDC-524-2017-2,ocds-lcuori-2LmqDL-LPrNO-463-AMDC-524-2017-2/3,2LmqDL-LPrNO-463-AMDC-524-2017-2,2LmqDL-LPrNO-463-AMDC-524-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-464-AMDC-525-2017-2,ocds-lcuori-2LmqDL-LPrNO-464-AMDC-525-2017-2/3,2LmqDL-LPrNO-464-AMDC-525-2017-2,2LmqDL-LPrNO-464-AMDC-525-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-466-AMDC-527-2017-2,ocds-lcuori-2LmqDL-LPrNO-466-AMDC-527-2017-2/3,2LmqDL-LPrNO-466-AMDC-527-2017-2,2LmqDL-LPrNO-466-AMDC-527-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-467-AMDC-528-2017-2,ocds-lcuori-2LmqDL-LPrNO-467-AMDC-528-2017-2/3,2LmqDL-LPrNO-467-AMDC-528-2017-2,2LmqDL-LPrNO-467-AMDC-528-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-468-AMDC-529-2017-2,ocds-lcuori-2LmqDL-LPrNO-468-AMDC-529-2017-2/3,2LmqDL-LPrNO-468-AMDC-529-2017-2,2LmqDL-LPrNO-468-AMDC-529-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-469-AMDC-530-2017-2,ocds-lcuori-2LmqDL-LPrNO-469-AMDC-530-2017-2/3,2LmqDL-LPrNO-469-AMDC-530-2017-2,2LmqDL-LPrNO-469-AMDC-530-2017-2,200.0,document
ocds-lcuori-wrVKdL-CM-005BOMBEROS-JUTIAPA-2017-2,ocds-lcuori-wrVKdL-CM-005BOMBEROS-JUTIAPA-2017-2/3,wrVKdL-CM-005BOMBEROS-JUTIAPA-2017-2,wrVKdL-CM-005BOMBEROS-JUTIAPA-2017-2,48000.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-33-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-33-2017-2/3,wrV3LP-LPR-IDECOAS-FHIS-33-2017-2,wrV3LP-LPR-IDECOAS-FHIS-33-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-07-AMDC-113-2017-2,ocds-lcuori-2LmqDL-LPuNO-07-AMDC-113-2017-2/3,2LmqDL-LPuNO-07-AMDC-113-2017-2,2LmqDL-LPuNO-07-AMDC-113-2017-2,250.0,document
ocds-lcuori-7rBxpG-LPública No.11-2017-2,ocds-lcuori-7rBxpG-LPública No.11-2017-2/3,7rBxpG-LPública No.11-2017-2,7rBxpG-LPública No.11-2017-2,200.0,document
ocds-lcuori-vGZWNR-LPN-001-2017-2,ocds-lcuori-vGZWNR-LPN-001-2017-2/3,vGZWNR-LPN-001-2017-2,vGZWNR-LPN-001-2017-2,300.0,document
ocds-lcuori-7rBxpG-Lpública No.14-2017-2,ocds-lcuori-7rBxpG-Lpública No.14-2017-2/3,7rBxpG-Lpública No.14-2017-2,7rBxpG-Lpública No.14-2017-2,200.0,document
ocds-lcuori-WRz0xL-LPN-SAR-002-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-002-2017-2/3,WRz0xL-LPN-SAR-002-2017-2,WRz0xL-LPN-SAR-002-2017-2,500.0,document
ocds-lcuori-1Ra6lr-No. 003-2017-CENET-2,ocds-lcuori-1Ra6lr-No. 003-2017-CENET-2/3,1Ra6lr-No. 003-2017-CENET-2,1Ra6lr-No. 003-2017-CENET-2,36.8,document
ocds-lcuori-PGJALo-LPN-100-014-2017-2,ocds-lcuori-PGJALo-LPN-100-014-2017-2/3,PGJALo-LPN-100-014-2017-2,PGJALo-LPN-100-014-2017-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.09-2017-2,ocds-lcuori-7rBxpG-LPública No.09-2017-2/3,7rBxpG-LPública No.09-2017-2,7rBxpG-LPública No.09-2017-2,200.0,document
ocds-lcuori-Zr5mWr-CPN No. 01-2017-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-CPN No. 01-2017-SEAPI-UNAH-2/3,Zr5mWr-CPN No. 01-2017-SEAPI-UNAH-2,Zr5mWr-CPN No. 01-2017-SEAPI-UNAH-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-94-AMDC-114-2017-2,ocds-lcuori-2LmqDL-LPrNO-94-AMDC-114-2017-2/3,2LmqDL-LPrNO-94-AMDC-114-2017-2,2LmqDL-LPrNO-94-AMDC-114-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-95-AMDC-115-2017-2,ocds-lcuori-2LmqDL-LPrNO-95-AMDC-115-2017-2/3,2LmqDL-LPrNO-95-AMDC-115-2017-2,2LmqDL-LPrNO-95-AMDC-115-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-96-AMDC-116-2017-2,ocds-lcuori-2LmqDL-LPrNO-96-AMDC-116-2017-2/3,2LmqDL-LPrNO-96-AMDC-116-2017-2,2LmqDL-LPrNO-96-AMDC-116-2017-2,200.0,document
ocds-lcuori-kG1ger-pub11-2017-2,ocds-lcuori-kG1ger-pub11-2017-2/3,kG1ger-pub11-2017-2,kG1ger-pub11-2017-2,1000.0,document
ocds-lcuori-wrVJ9r-DICTA-LNP-004-2017-2,ocds-lcuori-wrVJ9r-DICTA-LNP-004-2017-2/3,wrVJ9r-DICTA-LNP-004-2017-2,wrVJ9r-DICTA-LNP-004-2017-2,100.0,document
ocds-lcuori-7rBxpG-LPública No.26-2017-2,ocds-lcuori-7rBxpG-LPública No.26-2017-2/3,7rBxpG-LPública No.26-2017-2,7rBxpG-LPública No.26-2017-2,200.0,document
ocds-lcuori-jRDVyL-LPN_No_001_2017-2,ocds-lcuori-jRDVyL-LPN_No_001_2017-2/3,jRDVyL-LPN_No_001_2017-2,jRDVyL-LPN_No_001_2017-2,2000.0,document
ocds-lcuori-jRDVyL-LPN_No_002_2017-2,ocds-lcuori-jRDVyL-LPN_No_002_2017-2/3,jRDVyL-LPN_No_002_2017-2,jRDVyL-LPN_No_002_2017-2,2000.0,document
ocds-lcuori-PGJALo-CPI-100-008-2017-2,ocds-lcuori-PGJALo-CPI-100-008-2017-2/3,PGJALo-CPI-100-008-2017-2,PGJALo-CPI-100-008-2017-2,1000.0,document
ocds-lcuori-orvkNL-SUBASTA PUBLICA DNBE-UNAH-001-2017-2,ocds-lcuori-orvkNL-SUBASTA PUBLICA DNBE-UNAH-001-2017-2/3,orvkNL-SUBASTA PUBLICA DNBE-UNAH-001-2017-2,orvkNL-SUBASTA PUBLICA DNBE-UNAH-001-2017-2,100.0,document
ocds-lcuori-2LmqDL-LPrNO-158-AMDC-192-2017-2,ocds-lcuori-2LmqDL-LPrNO-158-AMDC-192-2017-2/3,2LmqDL-LPrNO-158-AMDC-192-2017-2,2LmqDL-LPrNO-158-AMDC-192-2017-2,200.0,document
ocds-lcuori-2LmqDL-CPrNO-04-AMDC-279-2017-2,ocds-lcuori-2LmqDL-CPrNO-04-AMDC-279-2017-2/3,2LmqDL-CPrNO-04-AMDC-279-2017-2,2LmqDL-CPrNO-04-AMDC-279-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 20 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 20 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 20 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 20 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 21 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 21 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 21 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 21 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 22 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 22 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 22 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 22 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 23 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 23 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 23 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 23 2017 HO OBRAS-2,300.0,document
ocds-lcuori-8L47Pr-L-P 039-2017-2,ocds-lcuori-8L47Pr-L-P 039-2017-2/3,8L47Pr-L-P 039-2017-2,8L47Pr-L-P 039-2017-2,356568.0,document
ocds-lcuori-2LmqDL-LPrNO-97-AMDC-117-2017-2,ocds-lcuori-2LmqDL-LPrNO-97-AMDC-117-2017-2/3,2LmqDL-LPrNO-97-AMDC-117-2017-2,2LmqDL-LPrNO-97-AMDC-117-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 24 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 24 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 24 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 24 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 25 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 25 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 25 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 25 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 26 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 26 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 26 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 26 2017 HO OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-327-2017-2,ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-327-2017-2/3,2LmqDL-LPuNBS-04-AMDC-327-2017-2,2LmqDL-LPuNBS-04-AMDC-327-2017-2,100.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 27 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 27 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 27 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 27 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 28 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 28 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 28 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 28 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 29 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 29 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 29 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 29 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PGJALo-LPI-100-004-2017-2,ocds-lcuori-PGJALo-LPI-100-004-2017-2/3,PGJALo-LPI-100-004-2017-2,PGJALo-LPI-100-004-2017-2,1000.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-05-2017-2,ocds-lcuori-MrMPYR-LPN-CNBS-05-2017-2/3,MrMPYR-LPN-CNBS-05-2017-2,MrMPYR-LPN-CNBS-05-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-366-AMDC-420-2017-2,ocds-lcuori-2LmqDL-LPrNO-366-AMDC-420-2017-2/3,2LmqDL-LPrNO-366-AMDC-420-2017-2,2LmqDL-LPrNO-366-AMDC-420-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-365-AMDC-419-2017-2,ocds-lcuori-2LmqDL-LPrNO-365-AMDC-419-2017-2/3,2LmqDL-LPrNO-365-AMDC-419-2017-2,2LmqDL-LPrNO-365-AMDC-419-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-364-AMDC-418-2017-2,ocds-lcuori-2LmqDL-LPrNO-364-AMDC-418-2017-2/3,2LmqDL-LPrNO-364-AMDC-418-2017-2,2LmqDL-LPrNO-364-AMDC-418-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-362-AMDC-416-2017-2,ocds-lcuori-2LmqDL-LPrNO-362-AMDC-416-2017-2/3,2LmqDL-LPrNO-362-AMDC-416-2017-2,2LmqDL-LPrNO-362-AMDC-416-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-367-AMDC-421-2017-2,ocds-lcuori-2LmqDL-LPrNO-367-AMDC-421-2017-2/3,2LmqDL-LPrNO-367-AMDC-421-2017-2,2LmqDL-LPrNO-367-AMDC-421-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-361-AMDC-415-2017-2,ocds-lcuori-2LmqDL-LPrNO-361-AMDC-415-2017-2/3,2LmqDL-LPrNO-361-AMDC-415-2017-2,2LmqDL-LPrNO-361-AMDC-415-2017-2,200.0,document
ocds-lcuori-kG1ger-pub10-2017-2,ocds-lcuori-kG1ger-pub10-2017-2/3,kG1ger-pub10-2017-2,kG1ger-pub10-2017-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-363-AMDC-417-2017-2,ocds-lcuori-2LmqDL-LPrNO-363-AMDC-417-2017-2/3,2LmqDL-LPrNO-363-AMDC-417-2017-2,2LmqDL-LPrNO-363-AMDC-417-2017-2,200.0,document
ocds-lcuori-PGJALo-LPN-100-002-2017-2,ocds-lcuori-PGJALo-LPN-100-002-2017-2/3,PGJALo-LPN-100-002-2017-2,PGJALo-LPN-100-002-2017-2,500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-23-2017 2º proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-23-2017 2º proceso-2/3,wrV3LP-LPR-IDECOAS-FHIS-23-2017 2º proceso-2,wrV3LP-LPR-IDECOAS-FHIS-23-2017 2º proceso-2,100.0,document
ocds-lcuori-7rBxpG-Lpublica No.15-2017-2,ocds-lcuori-7rBxpG-Lpublica No.15-2017-2/3,7rBxpG-Lpublica No.15-2017-2,7rBxpG-Lpublica No.15-2017-2,200.0,document
ocds-lcuori-kG1ger-pub09-2017-2,ocds-lcuori-kG1ger-pub09-2017-2/3,kG1ger-pub09-2017-2,kG1ger-pub09-2017-2,1000.0,document
ocds-lcuori-Zr5mWr-LPN No. 01-2017-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 01-2017-SEAPI-UNAH-2/4,Zr5mWr-LPN No. 01-2017-SEAPI-UNAH-2,Zr5mWr-LPN No. 01-2017-SEAPI-UNAH-2,2000.0,document
ocds-lcuori-gRN9jG-SS-FAHSL-004-2017-2,ocds-lcuori-gRN9jG-SS-FAHSL-004-2017-2/3,gRN9jG-SS-FAHSL-004-2017-2,gRN9jG-SS-FAHSL-004-2017-2,300.0,document
ocds-lcuori-orvkNL-LPN No.09-2017-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.09-2017-SEAF-UNAH-2/3,orvkNL-LPN No.09-2017-SEAF-UNAH-2,orvkNL-LPN No.09-2017-SEAF-UNAH-2,500.0,document
ocds-lcuori-mrY1dr-LPN No. SEDS-OBRAS-004-2017-2,ocds-lcuori-mrY1dr-LPN No. SEDS-OBRAS-004-2017-2/3,mrY1dr-LPN No. SEDS-OBRAS-004-2017-2,mrY1dr-LPN No. SEDS-OBRAS-004-2017-2,300.0,document
ocds-lcuori-mrY1dr-LPN No. SEDS-005-2017-2,ocds-lcuori-mrY1dr-LPN No. SEDS-005-2017-2/3,mrY1dr-LPN No. SEDS-005-2017-2,mrY1dr-LPN No. SEDS-005-2017-2,300.0,document
ocds-lcuori-mrY1dr-LPN No. SEDS-OBRAS-006-2017-2,ocds-lcuori-mrY1dr-LPN No. SEDS-OBRAS-006-2017-2/3,mrY1dr-LPN No. SEDS-OBRAS-006-2017-2,mrY1dr-LPN No. SEDS-OBRAS-006-2017-2,300.0,document
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-06-2017-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-06-2017-2/3,wrV3LP-LPN-IDECOAS-FHIS-06-2017-2,wrV3LP-LPN-IDECOAS-FHIS-06-2017-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-273-AMDC-326-2017-2,ocds-lcuori-2LmqDL-LPrNO-273-AMDC-326-2017-2/3,2LmqDL-LPrNO-273-AMDC-326-2017-2,2LmqDL-LPrNO-273-AMDC-326-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-404-AMDC-460-2017-2,ocds-lcuori-2LmqDL-LPrNO-404-AMDC-460-2017-2/3,2LmqDL-LPrNO-404-AMDC-460-2017-2,2LmqDL-LPrNO-404-AMDC-460-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-405-AMDC-461-2017-2,ocds-lcuori-2LmqDL-LPrNO-405-AMDC-461-2017-2/3,2LmqDL-LPrNO-405-AMDC-461-2017-2,2LmqDL-LPrNO-405-AMDC-461-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-369-AMDC-423-2017-2,ocds-lcuori-2LmqDL-LPrNO-369-AMDC-423-2017-2/3,2LmqDL-LPrNO-369-AMDC-423-2017-2,2LmqDL-LPrNO-369-AMDC-423-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-368-AMDC-422-2017-2,ocds-lcuori-2LmqDL-LPrNO-368-AMDC-422-2017-2/3,2LmqDL-LPrNO-368-AMDC-422-2017-2,2LmqDL-LPrNO-368-AMDC-422-2017-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.02-2017-2,ocds-lcuori-7rBxpG-LPública No.02-2017-2/3,7rBxpG-LPública No.02-2017-2,7rBxpG-LPública No.02-2017-2,1200.0,document
ocds-lcuori-2LmqDL-LPrNO-275-AMDC-328-2017-2,ocds-lcuori-2LmqDL-LPrNO-275-AMDC-328-2017-2/3,2LmqDL-LPrNO-275-AMDC-328-2017-2,2LmqDL-LPrNO-275-AMDC-328-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-276-AMDC-329-2017-2,ocds-lcuori-2LmqDL-LPrNO-276-AMDC-329-2017-2/3,2LmqDL-LPrNO-276-AMDC-329-2017-2,2LmqDL-LPrNO-276-AMDC-329-2017-2,200.0,document
