ocid,id,awards/0/id,awards/0/description,awards/0/value/amount,awards/0/value/currency
ocds-lcuori-6047,ocds-lcuori-6047/3-contract,6047,PARA USO DE LAS DIFERENTES OFICINAS Y REGIONALES DE LA SECRETARIA DE TRABAJO,2490.21,HNL
ocds-lcuori-6048,ocds-lcuori-6048/3-contract,6048,compra de resmas de papel para abastecer Proveeduria,2242.5,HNL
ocds-lcuori-6049,ocds-lcuori-6049/3-contract,6049,SUMINISTRO PARA USO DE LAS DIFERENTES OFICINAS CENTRALES Y REGIONAL DE TRABAJO,10960.32,HNL
ocds-lcuori-6050,ocds-lcuori-6050/3-contract,6050,SUMINISTRO PARA USO DE LAS DIFERENTES OFICINAS CENTRALES Y REGIONAL DE TRABAJO,4910.5,HNL
ocds-lcuori-6053,ocds-lcuori-6053/3-contract,6053,COMPRA SEMESTRAL DE PAPELERIA,246.0,HNL
ocds-lcuori-6054,ocds-lcuori-6054/3-contract,6054,COMPRA SEMESTRAL PAPELERIA,5670.66,HNL
ocds-lcuori-6055,ocds-lcuori-6055/3-contract,6055,PENDIENTE ORDEN GP,497.62800000000004,HNL
ocds-lcuori-6056,ocds-lcuori-6056/3-contract,6056,SUMINISTRO PARA LAS DIFERENTES OFICINAS Y REGIONALES DE LA SECRETARIA DE TRABAJO,4312.5,HNL
ocds-lcuori-6060,ocds-lcuori-6060/3-contract,6060,Disco duro para la Escuela enca Omoa Cortes,2010.4875000000002,HNL
ocds-lcuori-6062,ocds-lcuori-6062/3-contract,6062,PARA SER UTILIZADA EN EL DEPARTAMENTO DE SECRETARIA GENERAL,631.3100000000001,HNL
ocds-lcuori-6063,ocds-lcuori-6063/3-contract,6063,PARA SER UTILIZADO EN SECRETARIA GENERAL,259.325,HNL
ocds-lcuori-6064,ocds-lcuori-6064/3-contract,6064,PARA SER UTILIZADO EN SECRETARIA GENERAL,351.276,HNL
ocds-lcuori-6065,ocds-lcuori-6065/3-contract,6065,Adquisicion  de 10 resmas de 100 unidades de folder tama?o carta para uso general ,920.0,HNL
ocds-lcuori-6068,ocds-lcuori-6068/3-contract,6068,MATERIALES PARA LA OFICINA DE TOCOA COLON,347.84000000000003,HNL
ocds-lcuori-6070,ocds-lcuori-6070/3-contract,6070,MATERIAL DE OFICINA PARA LA DELEGACION DE TOCOA COLON,262.2,HNL
ocds-lcuori-6071,ocds-lcuori-6071/3-contract,6071,COMPRA DE PAPELERIA PARA USO DE DIFERENTES DEPARTAMENTOS ,5830.5,HNL
ocds-lcuori-6073,ocds-lcuori-6073/3-contract,6073,PARA USO Y DISTRIBUCION A DIFERENTES DEPENDENCIAS,4692.0,HNL
ocds-lcuori-6074,ocds-lcuori-6074/3-contract,6074,COMPRA DE UTILES DE OFICINA PARA USO DE DIFERENTES DEPARTAMENTOS,3253.654,HNL
ocds-lcuori-6075,ocds-lcuori-6075/3-contract,6075,productos de utiles de escritorio,2116.0,HNL
ocds-lcuori-6084,ocds-lcuori-6084/3-contract,6084,MATERIAL PARA DANLI EL PARAISO,2736.1375000000003,HNL
ocds-lcuori-6085,ocds-lcuori-6085/3-contract,6085,COMPRA DE MATERIAL DE OFICINA PARA LA DELEGACION DE DANLI EL PARAISO,297.6,HNL
ocds-lcuori-6086,ocds-lcuori-6086/3-contract,6086,COMPRA DE MATERIALES DE OFICINA PARA LA DELEGACION DE DANLI EL PARAISO,193.269,HNL
ocds-lcuori-6080,ocds-lcuori-6080/3-contract,6080,PRODUCTO UTILES DE ESCRITORIO ,2656.5,HNL
ocds-lcuori-6081,ocds-lcuori-6081/3-contract,6081,MATERIAL PARA DANLI EL PARAISO,146.8665,HNL
ocds-lcuori-6087,ocds-lcuori-6087/3-contract,6087,COMPRA DE MATERIALES DE OFICINA PARA LA DELEGACION DE DANLI EL PARAISO,736.345,HNL
ocds-lcuori-6088,ocds-lcuori-6088/3-contract,6088,COMPRA DE ARCHIVADORES PARA LA OFICINA DE CONTABILIDAD,7153.0,HNL
ocds-lcuori-6099,ocds-lcuori-6099/3-contract,6099,MATERIAL DE OFICINA PARA LA DELEGACION DE LA PAZ,344.47,HNL
ocds-lcuori-6092,ocds-lcuori-6092/3-contract,6092,MATERIAL DE OFICINA PARA LA DELEGACION DE YORO,1068.925,HNL
ocds-lcuori-6093,ocds-lcuori-6093/3-contract,6093,suministros solicitados para abastecer proveeduria,4706.429,HNL
ocds-lcuori-6094,ocds-lcuori-6094/3-contract,6094,suministros para abastecer proveeduria,1379.77,HNL
ocds-lcuori-6095,ocds-lcuori-6095/3-contract,6095,suministros para abastecer proveeduria,727.95,HNL
ocds-lcuori-6097,ocds-lcuori-6097/3-contract,6097,MATERIAL DE OFICINA PARA LA DELEGACION DE LA PAZ,3450.0,HNL
ocds-lcuori-6098,ocds-lcuori-6098/3-contract,6098,Solicitadas para ser utilizadas en la Fiscalia de Catacamas y Depto de Servicios Generales,5970.8,HNL
ocds-lcuori-6104,ocds-lcuori-6104/3-contract,6104,COMPRA DE PRODUCTO DE PAPEL Y CARTON PARA EL USO DE DINAF,23862.5,HNL
ocds-lcuori-6101,ocds-lcuori-6101/3-contract,6101,MATERIAL DE OFICINA PARA LA DELEGACION DE LA PAZ,1794.0,HNL
ocds-lcuori-6102,ocds-lcuori-6102/3-contract,6102,Compra de 20 engrapadoras solicitadas por varios departamentos de la Institucion,8277.24,HNL
ocds-lcuori-6106,ocds-lcuori-6106/3-contract,6106,Compra de 20 engrapadoras industriales,8277.24,HNL
ocds-lcuori-6107,ocds-lcuori-6107/3-contract,6107,COMPRA DE PRODUCTO DE PAPEL Y CARTON PARA EL USO DE DINAF,359.582,HNL
ocds-lcuori-6108,ocds-lcuori-6108/3-contract,6108,COMPRA DE PRODUCTO DE PAPEL Y CARTON PARA EL USO DE DINAF,8912.5,HNL
ocds-lcuori-6115,ocds-lcuori-6115/3-contract,6115,FOLDER TAMA?O CARTA Y OFICIO ,9625.0,HNL
ocds-lcuori-6110,ocds-lcuori-6110/3-contract,6110,COMPRA DE PRODUCTO DE PAPEL Y CARTON PARA EL USO DE DINAF,4008.67,HNL
ocds-lcuori-6111,ocds-lcuori-6111/3-contract,6111,FOLDER TAMA?O CARTA,3437.5,HNL
ocds-lcuori-6137,ocds-lcuori-6137/3-contract,6137,CONECTOR RJ45,149.362,HNL
ocds-lcuori-6138,ocds-lcuori-6138/3-contract,6138,COMPRA DE ANILLOS PARA ENCUADERNARCION ,129.95,HNL
ocds-lcuori-6126,ocds-lcuori-6126/3-contract,6126,PARA USO DEL CEDIJ,11741.5,HNL
ocds-lcuori-6140,ocds-lcuori-6140/3-contract,6140,SUMINISTROS DE MOUSE PARA COMPUTADORAS PARA USO DE LA DIRECCIN GENERAL DE FRANQUICIAS ADUANERAS,960.7,HNL
ocds-lcuori-6141,ocds-lcuori-6141/3-contract,6141,SUMINISTRO DE TINTA EN ROLL ON PARA ALMOHADILLA COLOR NEGRO PARA USO DE LA DIRECCION GENERAL DE FRANQUICIAS ADUANERAS,473.5,HNL
ocds-lcuori-6142,ocds-lcuori-6142/3-contract,6142,SUMINISTRO DE 20 TINTA ROLL ON PARA ALMOHADILLA COLOR AZUL Y 20 CERAS PARA CONTAR PARA USO DE LA DIRECCION GENERAL DE FRANQUICIAS ADUANERAS,553.4,HNL
ocds-lcuori-6143,ocds-lcuori-6143/3-contract,6143,SUMINISTROS DE UTILIES DE OFICINA PARA USO EN LA UNIDAD DE GENERO,2341.23,HNL
ocds-lcuori-6151,ocds-lcuori-6151/3-contract,6151,Papel bond base 20 para el cumplimiento de los objetivos institucionales,10781.25,HNL
ocds-lcuori-6152,ocds-lcuori-6152/3-contract,6152,SUMINISTROS PARA USO EN LA UNIDAD ADMINISTRADORA DE PROYECTOS,15065.0,HNL
ocds-lcuori-6145,ocds-lcuori-6145/3-contract,6145,SUMINISTROS DE UTILES DE OFICINA PARA USO EN LA UNIDAD DE GENERO,546.5260000000001,HNL
ocds-lcuori-6146,ocds-lcuori-6146/3-contract,6146,SUMINISTROS DE UTILES DE OFICINA Y ACCESORIOS MENORES PARA USO EN LA UNIDAD DE GENERO,1720.17,HNL
ocds-lcuori-6147,ocds-lcuori-6147/3-contract,6147,SUMINISTRO DE UTILES DE OFICINA Y ACCESORIOS MENORES PARA LA UNIDAD DE GENERO,1169.295,HNL
ocds-lcuori-6148,ocds-lcuori-6148/3-contract,6148,SUMINISTROS DE UTILES DE OFICINA PARA USO EN LA UNIDAD DE GENERO,2033.53,HNL
ocds-lcuori-6153,ocds-lcuori-6153/3-contract,6153,COMPRA DE ANILLOS PARA ENCUADERNACION ,129.95,HNL
ocds-lcuori-6154,ocds-lcuori-6154/3-contract,6154,SUMINITROS DE OFICINA PARA EL USO DE LA DINAF,1207.5,HNL
ocds-lcuori-6155,ocds-lcuori-6155/3-contract,6155,SUMINITROS DE OFICINA PARA EL USO DE LA DINAF,379.8,HNL
ocds-lcuori-6156,ocds-lcuori-6156/3-contract,6156,SUMINITROS DE OFICINA PARA EL USO DE LA DINAF,4370.0,HNL
ocds-lcuori-6158,ocds-lcuori-6158/3-contract,6158,COMPRA DE MATERIALES DE OFICINA PARA USO EN DISTINTAS AREAS DE LA INDUSTRIA MILITAR,819.6625,HNL
ocds-lcuori-6159,ocds-lcuori-6159/3-contract,6159,SUMINITROS DE OFICINA PARA EL USO DE LA DINAF,5835.1,HNL
ocds-lcuori-6160,ocds-lcuori-6160/3-contract,6160,SUMINITROS DE OFICINA PARA EL USO DE LA DINAF,614.1,HNL
ocds-lcuori-6162,ocds-lcuori-6162/3-contract,6162,COMPRA DE MATERIAL DE OFICINA PARA CONSUMO DE LA INSTITUCION,9581.800000000001,HNL
ocds-lcuori-6163,ocds-lcuori-6163/3-contract,6163,COMPRA DE MATERIAL DE OFICINA PARA CONSUMO DE LA INSTITUCION,8555.6,HNL
ocds-lcuori-6164,ocds-lcuori-6164/3-contract,6164,suministros para uso en la unidad administradora de proyectos,4963.032,HNL
ocds-lcuori-6178,ocds-lcuori-6178/3-contract,6178,COMPRA DE UTILES DE OFICINA PARA ABASTECER ALMACEN,8798.025,HNL
ocds-lcuori-6179,ocds-lcuori-6179/3-contract,6179,COMPRA DE UTILES DE OFICINA Y ENSE?ANZA PARA ABASTECER ALMACEN,3835.204,HNL
ocds-lcuori-6166,ocds-lcuori-6166/3-contract,6166,SUMINISTROS PARA USO EN UNIDAD ADMINISTRADORA DE PROYECTOS ,1022.812,HNL
ocds-lcuori-6167,ocds-lcuori-6167/3-contract,6167,SUMINISTROS PARA USO EN LA UNIDAD ADMINISTRADORA DE PROYECTOS,731.4,HNL
ocds-lcuori-6168,ocds-lcuori-6168/3-contract,6168,SUMINISTROS PARA USO EN LA UNIDAD ADMINISTRADORA DE PROYECTOS ,6429.8640000000005,HNL
ocds-lcuori-6169,ocds-lcuori-6169/3-contract,6169,C0062015 UTILES DE OFICINA ,13380.16,HNL
ocds-lcuori-6170,ocds-lcuori-6170/3-contract,6170,COMPRA DE MATERIAL DE OFICINA PARA CONSUMO DE LA INSTITUCION,9053.24,HNL
ocds-lcuori-6171,ocds-lcuori-6171/3-contract,6171,PCCONV0102015,6802.25,HNL
ocds-lcuori-6172,ocds-lcuori-6172/3-contract,6172,CPCONV102015,1536.4,HNL
ocds-lcuori-6173,ocds-lcuori-6173/3-contract,6173,PCCONV0102015,12168.61,HNL
ocds-lcuori-6174,ocds-lcuori-6174/3-contract,6174,PCCONV0102015,1235.84,HNL
ocds-lcuori-6175,ocds-lcuori-6175/3-contract,6175,C0062015 COMPRA DE UTILES DE OFICINA PARA ABASTECER ALMACEN,21899.041,HNL
ocds-lcuori-6176,ocds-lcuori-6176/3-contract,6176,COMPRA DE UTILES DE OFICINA PARA ABASTECER ALMACEN,14050.125,HNL
ocds-lcuori-6182,ocds-lcuori-6182/3-contract,6182,suministros de utiles de oficina para la direccion general de inversiones publicas,186.3,HNL
ocds-lcuori-6181,ocds-lcuori-6181/3-contract,6181,PARA USO DE LA JEFATURA DE PERSONAL,560.625,HNL
ocds-lcuori-6183,ocds-lcuori-6183/3-contract,6183,SUMINISTROS DE INDICADORES DE FIRMA PARA USO EN LA DIRECCION GENERAL DE INVERSIONES PUBLICAS,401.12,HNL
ocds-lcuori-6187,ocds-lcuori-6187/3-contract,6187,Esta solicitud es para abastecer la proveeduria de Medicina Forense,1573.6000000000001,HNL
ocds-lcuori-6189,ocds-lcuori-6189/3-contract,6189,PARA SER UTILIZADO EN EL DEPARTAMENTO DE CONTABILIDAD,718.75,HNL
ocds-lcuori-6185,ocds-lcuori-6185/3-contract,6185,SUMINISTROS DE UTILES DE OFICINA PARA USO EN LA DIRECCIONGENERAL DE INVERSIONES PUBLICAS ,801.45,HNL
ocds-lcuori-6191,ocds-lcuori-6191/3-contract,6191,PARA SER UTILIZADO EL DIVISION ADMINISTRATIVA,359.375,HNL
ocds-lcuori-6192,ocds-lcuori-6192/3-contract,6192,PARA SER UTILIZADO EN LA DIVISION ADMINISTRATIVA,179.4,HNL
ocds-lcuori-6193,ocds-lcuori-6193/3-contract,6193,SUMINISTROS DE 250 RESMAS DE PAPEL BOND PARA USO EN LA TESORERIA GENERAL DE LA REPUBLICA,17968.75,HNL
ocds-lcuori-6198,ocds-lcuori-6198/3-contract,6198,PRODUCTO PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,42147.5,HNL
ocds-lcuori-6199,ocds-lcuori-6199/3-contract,6199,PRODUCTO PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,12561.831,HNL
ocds-lcuori-6195,ocds-lcuori-6195/3-contract,6195,SUMINISTRO DE 1 CAJA DE LAPIZ TINTA ,18.990000000000002,HNL
ocds-lcuori-6197,ocds-lcuori-6197/3-contract,6197,Compra de 150 resmas de papel bond tama?o carta,,
ocds-lcuori-6200,ocds-lcuori-6200/3-contract,6200,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,2865.6,HNL
ocds-lcuori-6202,ocds-lcuori-6202/3-contract,6202,PARA SER DISTRIBUIDO EN LAS DIFERENTES INSPECTORIAS A NIVEL NACIONAL,1173.0,HNL
ocds-lcuori-6203,ocds-lcuori-6203/3-contract,6203,compra 600 resmas de papel bond tama?o carta para uso de las diferentes oficinas de Hondutel,43125.0,HNL
ocds-lcuori-6204,ocds-lcuori-6204/3-contract,6204,Compra 300 resmas de papel bond tama?o oficio para uso de las diferentes oficinas de la empresa,26910.0,HNL
ocds-lcuori-6208,ocds-lcuori-6208/3-contract,6208,PAPEL BOND TAMA?O CARTA ,37500.0,HNL
ocds-lcuori-6209,ocds-lcuori-6209/3-contract,6209,materiales de oficina,5020.325,HNL
ocds-lcuori-6206,ocds-lcuori-6206/3-contract,6206,PAPEL BOND TAMA?O LEGAL ,20715.0,HNL
ocds-lcuori-6210,ocds-lcuori-6210/3-contract,6210,MATERIALES DE OFICINA,9009.675000000001,HNL
ocds-lcuori-6213,ocds-lcuori-6213/3-contract,6213,MATERIALES DE OFICINA,3758.614,HNL
ocds-lcuori-6214,ocds-lcuori-6214/3-contract,6214,MATERIALES DE OFICINA,567.111,HNL
ocds-lcuori-6215,ocds-lcuori-6215/3-contract,6215,MATERIALWES DE OFICINA,471.04,HNL
ocds-lcuori-6217,ocds-lcuori-6217/3-contract,6217,Materiales a ser utilizados en las diferentes salas y oficinas del Hospital Enrique Aguilar Cerrato Ejecucion que corresponde al III trimestre de 2015 ,30861.308,HNL
ocds-lcuori-6219,ocds-lcuori-6219/3-contract,6219,MATERIALES A SER UTILIZADOS EN LAS DIFERENTES SALAS Y OFICINAS DEL HOSPITAL ENRIQUE AGUILAR CERRATO EJECUCION QUE CORRESPONDE AL III TRIMESTRE DE 2015,9306.375,HNL
ocds-lcuori-6221,ocds-lcuori-6221/3-contract,6221,MATERIALES A SER UTILIZADOS EN LAS DIFERENTES SALAS Y OFICINAS DEL HOSPITAL ENRIQUE AGUILAR CERRATO DE INTIBUCA EJECUCION QUE CORRESPONDE AL III TRIMESTRE DE 2015,32067.75,HNL
ocds-lcuori-6222,ocds-lcuori-6222/3-contract,6222,orden de compra de materiales de oficina,4076.75,HNL
ocds-lcuori-6223,ocds-lcuori-6223/3-contract,6223,orden de compra 335 2015,1339.75,HNL
ocds-lcuori-6224,ocds-lcuori-6224/3-contract,6224,OC 336 2015,7833.225,HNL
ocds-lcuori-6250,ocds-lcuori-6250/3-contract,6250,COMPRA DE UTILES Y MATERIALES DE OFICINA PARA SUPLIR REQUERIMIENTOS RECIBIDOS POR PARTE DE OFICINAS Y UNIDADES ADSCRITA A ESTA SECRETARIA DE ESTADO,27122.0625,HNL
ocds-lcuori-6226,ocds-lcuori-6226/3-contract,6226,MATERIALES DE OFICINA PARA LA DELEGACION DE TOCOA COLON,140.668,HNL
ocds-lcuori-6227,ocds-lcuori-6227/3-contract,6227,MATERIALES DE OFICINA PARA LA DELEGACION DE TOCOA COLON,1665.2,HNL
ocds-lcuori-6228,ocds-lcuori-6228/3-contract,6228,MATERIALES DE OFICINA PARA LA DELEGACION DE TOCOA COLON,463.588,HNL
ocds-lcuori-6229,ocds-lcuori-6229/3-contract,6229,MATERIALES DE OFICINA PARA LA DELEGACION DE TOCOA COLON,378.90000000000003,HNL
ocds-lcuori-6234,ocds-lcuori-6234/3-contract,6234,Resma de papel bond tama?o oficio,233220.0,HNL
ocds-lcuori-6235,ocds-lcuori-6235/3-contract,6235,COMPRA DE UTILES DE OFICINA PARA SUPLIR REQUERIMIENTOS DE LAS OFICINAS Y UNIDADES ADSCRITAS A ESTA SECRETARIA DE SEGURIDAD,2538.4,HNL
ocds-lcuori-6236,ocds-lcuori-6236/3-contract,6236,Compra de utiles de oficina para suministro para atender las necesidades del personal de  PROHECO,63637.0,HNL
ocds-lcuori-6251,ocds-lcuori-6251/3-contract,6251,COMPRA DE MATERIALES Y UTILES DE OFICINA PARA SUPLIR REQUERIMIENTOS DE LAS OFICINAS Y UNIDADES ADSCRITAS A ESTA SECRETARIA DE SEGURIDAD,10737.228,HNL
ocds-lcuori-6239,ocds-lcuori-6239/3-contract,6239,COMPRA DE UTILES DE OFICINA PARA SUPLIR REQUERIMIENTOS DE LAS OFICINAS ADSCRITAS A ESTA SECRETARIA DE ESTADO,51193.0,HNL
ocds-lcuori-6241,ocds-lcuori-6241/3-contract,6241,COMPRA DE UTILES DE OFICINA PARA SUPLIR REQUERIMIENTOS DE LAS OFICINAS Y UNIDADES ADSCRITAS A ESTA SECRETARIA DE ESTADO,15496.56,HNL
ocds-lcuori-6247,ocds-lcuori-6247/3-contract,6247,Compra de Papel Bond para cumplir con requerimientos recibidos en esta Sub Gerencia de Recursos Materiales,32343.75,HNL
ocds-lcuori-6249,ocds-lcuori-6249/3-contract,6249,COMPRA DE UTILES Y MATERIALES DE OFICINA PARA SUPLIR REQUIERMIENTOS REALIZADOS A ESTA SUB GERENCIA POR PARTE DE OFICINAS Y UNIDADES ADSCRITAS A ESTA SECRETARIA DE ESTADO,49217.55,HNL
ocds-lcuori-6254,ocds-lcuori-6254/3-contract,6254,compra de 500 espirales para encuardernar,11787.5,HNL
ocds-lcuori-6255,ocds-lcuori-6255/3-contract,6255,compra de suministros de maquina para encuadernar,471.5,HNL
ocds-lcuori-6256,ocds-lcuori-6256/3-contract,6256,compra de suministros de maquina para encuadernar,471.5,HNL
ocds-lcuori-6258,ocds-lcuori-6258/3-contract,6258,OC PROHECO 53 2015 FAVOR ENTREGAR FACTURA RECIBO COMPROBANTE DE ENTREGA EN EL MOMENTO DE LA ENTREGA DEL PRODUCTO,50124.5,HNL
ocds-lcuori-6260,ocds-lcuori-6260/3-contract,6260,OC PROHECO 054 2015 por compra de suministros de oficina para cumplir con las actividades de PROHECO ,11856.5,HNL
ocds-lcuori-6261,ocds-lcuori-6261/3-contract,6261,OC PROHECO 055 2015,11224.0,HNL
ocds-lcuori-6262,ocds-lcuori-6262/3-contract,6262,COMPRA DE 420 RESMAS DE PAPEL BOND BASE 20 TAMA?O CARTA,26250.0,HNL
ocds-lcuori-6263,ocds-lcuori-6263/3-contract,6263,OC PROHECO  056 2015 COMPRA DE MATERIAL DE OFICINA PARA SATISFACER LAS NECESIDADES DE PROHECO,3519.0,HNL
ocds-lcuori-6265,ocds-lcuori-6265/3-contract,6265,COMPRA DE 420 RESMAS DE PAPEL BOND BASE 20 TAMA?O CARTA,30187.5,HNL
ocds-lcuori-6266,ocds-lcuori-6266/3-contract,6266,OC PROHECO 58 2015 COMPRA DE MATERIALES PARA SATISFACER NECESIDADES DE PROHECO,7225.0,HNL
ocds-lcuori-6267,ocds-lcuori-6267/3-contract,6267,COMPRA DE 250 RESMAS DE PAPEL BOND BASE 20 TAMA?O OFICIO,22425.0,HNL
ocds-lcuori-6268,ocds-lcuori-6268/3-contract,6268,OC PROHECO 059 2015 COMPRA DE KIT ESCOLAR PARA SATISFACER NECESIDADES DE PROHECO,40209.75,HNL
ocds-lcuori-6269,ocds-lcuori-6269/3-contract,6269,PEDIDO DE GERENCIA ADMINISTRATIVA,95.875,HNL
ocds-lcuori-6610,ocds-lcuori-6610/3-contract,6610,Insumo de Oficina,,
ocds-lcuori-6271,ocds-lcuori-6271/3-contract,6271,Materiales de oficina,1166.675,HNL
ocds-lcuori-6272,ocds-lcuori-6272/3-contract,6272,COMPRA DE UTILES DE ESCRITORIO PARA TODAS LAS US Y DEPTOS DE ESTA REGION FCO MORAZAN III TRIMESTRE DE 2015,23161.0,HNL
ocds-lcuori-6274,ocds-lcuori-6274/3-contract,6274,MATERIAL DE OFICINA PARA LA DELEGACION DE YORO,316.5,HNL
ocds-lcuori-6275,ocds-lcuori-6275/3-contract,6275,compra de 50 resmas de papel bond carta para uso en las oficinas administrativa,3593.75,HNL
ocds-lcuori-6276,ocds-lcuori-6276/3-contract,6276,compra de utiles de oficina para todas las US y deptos III trimestre de 2015,31283.9,HNL
ocds-lcuori-6277,ocds-lcuori-6277/3-contract,6277,materiales de oficina,553.575,HNL
ocds-lcuori-6278,ocds-lcuori-6278/3-contract,6278,PARA MANTENER EN EXISTENCIA EN ALMACEN CENTRAL,23482.11,HNL
ocds-lcuori-6281,ocds-lcuori-6281/3-contract,6281,COMPRA DE DISPOSITIVOS DE ALMACENAMIENTO Y PERIFERICOS OTROS REPUESTOS Y ACCESORIOS MENORES INSUMOS QUE SERAN UTILIZADOS EN LA REGION SANITARIA METROPOLITANA DE TEGUCIGALPA,32215.065,HNL
ocds-lcuori-6280,ocds-lcuori-6280/3-contract,6280,SOLICITADO POR EL ADMINISTRADOR DEL TRIBUNAL DE SENTENCIAS DE FRANCISCO MORAZAN,691.725,HNL
ocds-lcuori-6282,ocds-lcuori-6282/3-contract,6282,PARA TENER EN EXISTENCIA EN EL ALMACEN CENTRAL,2580.48,HNL
ocds-lcuori-6283,ocds-lcuori-6283/3-contract,6283,PARA MANTENER EN EXISTENCIA EN EL ALMACEN CENTRAL,312.0,HNL
ocds-lcuori-6289,ocds-lcuori-6289/3-contract,6289,Orden de compra de materiales de Oficina,5613.150000000001,HNL
ocds-lcuori-6285,ocds-lcuori-6285/3-contract,6285,178,5422.25,HNL
ocds-lcuori-6286,ocds-lcuori-6286/3-contract,6286,Compra de materiales e insumos de oficina,1621.5,HNL
ocds-lcuori-6292,ocds-lcuori-6292/3-contract,6292,compra de utiles de oficina,8129.1,HNL
ocds-lcuori-6291,ocds-lcuori-6291/3-contract,6291,materiales de oficina,,
ocds-lcuori-6293,ocds-lcuori-6293/3-contract,6293,Compra de utiles de oficina para uso de la Subgerencia de Suministros materiales y compras autorizado por la Gerencia Administrativa y Financiera mediante memorando 2459 GAYF 2015 de fecha 23 de julio 2015 autorizado por el Lic Mario Lopez Mendez,1641.05,HNL
ocds-lcuori-6294,ocds-lcuori-6294/3-contract,6294,Suministro a ser utilizado en los Talleres de induccion para el Levantamiento de Desempe?o Municipal y de Mancomunidad,1545.5,HNL
ocds-lcuori-6296,ocds-lcuori-6296/3-contract,6296,COMPRA 77 RESMAS DE PAPEL TAMA?O BONG QUE SERAN UTILIZADOS EN LA DIRECCION DE DIGEPESCA SAG ,4958.8,HNL
ocds-lcuori-6298,ocds-lcuori-6298/3-contract,6298,PCCONV0102015,2292.5,HNL
ocds-lcuori-6299,ocds-lcuori-6299/3-contract,6299,PCCONV0102015,11827.75,HNL
ocds-lcuori-6300,ocds-lcuori-6300/3-contract,6300,PCCONV0102015,2274.385,HNL
ocds-lcuori-6301,ocds-lcuori-6301/3-contract,6301,COMPRA DE UTILES DE ESCRITORIO OFICINA Y ENSE?ANZA INSUMOS QUE SERAN UTILIZADO EN LOS DIFERENTES CENTROS DE SALUD DE LA REGION SANITARIA METROPOLITANA DE TEGUCIGALPA,19444.2,HNL
ocds-lcuori-6302,ocds-lcuori-6302/3-contract,6302,Solicitud de la Subgerencia de Suministros Materiales y Compras mediante memorando 2244 2015 SGSMYC y autorizado por la Gerencia Administrativa y Financiera mediante memorando 2459 GAYF 2015 firmado por el Lic Mario Antonio Lopez Mendez de fecha 23 de julio 2015,524.4,HNL
ocds-lcuori-6306,ocds-lcuori-6306/3-contract,6306,COMPRA DE 780 RESMAS DE PAPEL BOND TAMA?O CARTA PARA SER UTILIZADO EN LA ADMINISTRACION CENTRAL DE LA SAG COMO APOYO DE SENASA A LA SAG,50232.0,HNL
ocds-lcuori-6307,ocds-lcuori-6307/3-contract,6307,COMPRA DE 300 RESMAS DE PAPEL BOND TAMA?O OFICIO PARA SER UTILIZADO EN LA ADMINISTRACION DE LA SAG COMO APOYO DE SENASA A LA SAG,26910.0,HNL
ocds-lcuori-6308,ocds-lcuori-6308/3-contract,6308,COMPRA DE 163 RESMAS DE PAPEL BOND TAMA?O LEGAL PARA SER UTILIZADO EN LA ADMINISTRACION CENTRAL DE LA SAG COMO APOYO DE SENASA A LA SAG,15532.107,HNL
ocds-lcuori-6314,ocds-lcuori-6314/3-contract,6314,UE 91 PE 0340 2015 C 0475 2015 ,17546.875,HNL
ocds-lcuori-6315,ocds-lcuori-6315/3-contract,6315,LAS RESMAS SERAN UTILIZADAS EN CESCCO,10781.25,HNL
ocds-lcuori-6311,ocds-lcuori-6311/3-contract,6311,Compra de Utiles de Oficina FTM,45350.0,HNL
ocds-lcuori-6312,ocds-lcuori-6312/3-contract,6312,COMPRA DE 780 RESMAS DE PAPEL BON TAMA?O CARTA PARA USO DE LA ADMINISTRACION CENTRAL COMO APOYO DE SENASA A LA SAG,56062.5,HNL
ocds-lcuori-6313,ocds-lcuori-6313/3-contract,6313,COMPRA DE SUMINISTROS,2319.96,HNL
ocds-lcuori-6317,ocds-lcuori-6317/3-contract,6317,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,16775.05,HNL
ocds-lcuori-6318,ocds-lcuori-6318/3-contract,6318,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,6734.400000000001,HNL
ocds-lcuori-6319,ocds-lcuori-6319/3-contract,6319,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,6359.27,HNL
ocds-lcuori-6320,ocds-lcuori-6320/3-contract,6320,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,6734.400000000001,HNL
ocds-lcuori-6322,ocds-lcuori-6322/3-contract,6322,SUMINISTRO DE UTILES DE OFICINA DEL III TRIMESTRE 2015,9587.5,HNL
ocds-lcuori-6324,ocds-lcuori-6324/3-contract,6324,BODEGA SUB GERENCIA RECURSOS MATERIALES Y SERVICIOS GENERALES,5343.56,HNL
