ocid,id,tender/id,tender/documents/0/id,tender/documents/0/documentType,tender/documents/0/datePublished,tender/documents/0/description,tender/documents/0/format,tender/documents/0/title,tender/documents/0/url
ocds-lcuori-PR8M9r-LPN-IP-004-2019-2,ocds-lcuori-PR8M9r-LPN-IP-004-2019-2/4,PR8M9r-LPN-IP-004-2019-2,137436,biddingDocuments,2019-08-01T08:41:20.173000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic336LPN-IP-004-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-PR8M9r-LPN-IP-004-2019-2,ocds-lcuori-PR8M9r-LPN-IP-004-2019-2/4,PR8M9r-LPN-IP-004-2019-2,139483,x_recordOpeningTendersReceived,2019-09-13T13:28:03.703000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic336LPN-IP-004-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-ERpaPr-44-2019-2,ocds-lcuori-ERpaPr-44-2019-2/3,ERpaPr-44-2019-2,137416,biddingDocuments,2019-07-31T15:46:47.133000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic8844-2019200-PliegooTerminosdeReferencia.doc
ocds-lcuori-ERpaPr-44-2019-2,ocds-lcuori-ERpaPr-44-2019-2/3,ERpaPr-44-2019-2,142179,x_recordOpeningTendersReceived,2019-11-04T21:20:26.963000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic8844-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2/3,yRl6pL-CI-026-SSIS-BID-3371-2019-2,137469,tenderNotice,2019-08-01T10:51:00.387000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic232CI-026-SSIS-BID-3371-2019100-AvisodePrensa.pdf
ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2/3,yRl6pL-CI-026-SSIS-BID-3371-2019-2,137470,biddingDocuments,2019-08-01T10:52:39.927000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic232CI-026-SSIS-BID-3371-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2/3,yRl6pL-CI-026-SSIS-BID-3371-2019-2,141983,x_recordOpeningTendersReceived,2019-10-31T17:16:01.013000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic232CI-026-SSIS-BID-3371-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-026-SSIS-BID-3371-2019-2/3,yRl6pL-CI-026-SSIS-BID-3371-2019-2,145854,cancellationDetails,2020-03-03T14:47:59.220000-06:00,Declaratoria de Proceso Fracasado,application/pdf,Declaratoria de Proceso Fracasado,http://h1.honducompras.gob.hn/Docs/Lic232CI-026-SSIS-BID-3371-20191003-DeclaratoriadeProcesoFracasado.pdf
ocds-lcuori-PGJpAr-012-2019-2,ocds-lcuori-PGJpAr-012-2019-2/2,PGJpAr-012-2019-2,137492,biddingDocuments,2019-08-01T11:38:47.953000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic77012-2019200-PliegooTerminosdeReferencia.xlsx
ocds-lcuori-grxXor-LIC 067-2019-2,ocds-lcuori-grxXor-LIC 067-2019-2/2,grxXor-LIC 067-2019-2,137603,tenderNotice,2019-08-05T10:19:20.430000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20067-2019100-AvisodePrensa.xlsx
ocds-lcuori-oLjXbR-01-CLP-001-MO-2,ocds-lcuori-oLjXbR-01-CLP-001-MO-2/2,oLjXbR-01-CLP-001-MO-2,143020,biddingDocuments,2019-11-21T08:26:16.633000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic46401-CLP-001-MO200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-ERpngL-LP-014-2019-2,ocds-lcuori-ERpngL-LP-014-2019-2/4,ERpngL-LP-014-2019-2,137697,tenderNotice,2019-08-06T14:43:43.837000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic644LP-014-2019100-AvisodePrensa.docx
ocds-lcuori-ERpngL-LP-014-2019-2,ocds-lcuori-ERpngL-LP-014-2019-2/4,ERpngL-LP-014-2019-2,137698,biddingDocuments,2019-08-06T14:45:58.657000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic644LP-014-2019201-PliegooTerminosdeReferencia.docx
ocds-lcuori-ERpngL-LP-014-2019-2,ocds-lcuori-ERpngL-LP-014-2019-2/4,ERpngL-LP-014-2019-2,138091,x_recordOpeningTendersReceived,2019-08-13T16:06:22.810000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic644LP-014-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-77-2019-2,ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-77-2019-2/4,2LmqDL-LPuNBS-06-AMDC-77-2019-2,137785,tenderNotice,2019-08-08T09:08:18.823000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-06-AMDC-77-2019100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-77-2019-2,ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-77-2019-2/4,2LmqDL-LPuNBS-06-AMDC-77-2019-2,137787,biddingDocuments,2019-08-08T09:10:50.503000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-06-AMDC-77-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-77-2019-2,ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-77-2019-2/4,2LmqDL-LPuNBS-06-AMDC-77-2019-2,139658,x_recordOpeningTendersReceived,2019-09-18T11:03:51.253000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-06-AMDC-77-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006213-2,ocds-lcuori-vGZWNR-CD-IHSS-10006213-2/3,vGZWNR-CD-IHSS-10006213-2,137934,tenderNotice,2019-08-09T11:28:11.653000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006213100-AvisodePrensa.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006213-2,ocds-lcuori-vGZWNR-CD-IHSS-10006213-2/3,vGZWNR-CD-IHSS-10006213-2,137936,biddingDocuments,2019-08-09T11:28:33.387000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006213201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006213-2,ocds-lcuori-vGZWNR-CD-IHSS-10006213-2/3,vGZWNR-CD-IHSS-10006213-2,139055,x_recordOpeningTendersReceived,2019-09-05T11:02:55.173000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006213602-ActadeRecepcionyAperturadeOfertas.PDF
ocds-lcuori-lRo9xL-LP-13-2019-2,ocds-lcuori-lRo9xL-LP-13-2019-2/4,lRo9xL-LP-13-2019-2,137976,biddingDocuments,2019-08-09T22:58:28.700000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic101LP-13-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-lRo9xL-LP-13-2019-2,ocds-lcuori-lRo9xL-LP-13-2019-2/4,lRo9xL-LP-13-2019-2,138948,x_recordOpeningTendersReceived,2019-09-02T23:19:15.260000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic101LP-13-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-PLekaR-HND-017-B-003-2019-2,ocds-lcuori-PLekaR-HND-017-B-003-2019-2/2,PLekaR-HND-017-B-003-2019-2,143290,x_startOfProcess,2019-11-28T08:37:23.283000-06:00,Inicio de Proceso,application/pdf,Inicio de Proceso,http://h1.honducompras.gob.hn/Docs/Lic241HND-017-B-003-20192100-IniciodeProceso.pdf
ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2/5,7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,138024,tenderNotice,2019-08-12T16:48:27.743000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic15LPN-001-DGOP-EE.%20PP-2019%20100-AvisodePrensa.pdf
ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2/5,7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,138025,biddingDocuments,2019-08-12T16:48:39.650000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic15LPN-001-DGOP-EE.%20PP-2019%20201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2/5,7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,138824,x_recordOpeningTendersReceived,2019-08-30T11:35:45.813000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic15LPN-001-DGOP-EE.%20PP-2019%20603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,ocds-lcuori-7GXMRV-LPN-001-DGOP-EE. PP-2019 -2/5,7GXMRV-LPN-001-DGOP-EE. PP-2019 -2,138026,x_solicitationDocumentAnnexe,2019-08-12T16:48:59.217000-06:00,Anexos al Pliego ,application/pdf,Anexos al Pliego ,http://h1.honducompras.gob.hn/Docs/Lic15LPN-001-DGOP-EE.%20PP-2019%201402-AnexosalPliego.pdf
ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2,ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2/3,mrYQZr-CPN-001-2019-SDN-2,138138,tenderNotice,2019-08-14T17:23:17.993000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic560CPN-001-2019-SDN100-AvisodePrensa.pdf
ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2,ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2/3,mrYQZr-CPN-001-2019-SDN-2,138139,biddingDocuments,2019-08-14T17:23:33.130000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic560CPN-001-2019-SDN201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2,ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2/3,mrYQZr-CPN-001-2019-SDN-2,138943,x_amendment,2019-09-02T22:09:53.270000-06:00,Enmienda o Adendum,application/pdf,Enmienda o Adendum,http://h1.honducompras.gob.hn/Docs/Lic560CPN-001-2019-SDN403-EnmiendaoAdendum.pdf
ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2,ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2/3,mrYQZr-CPN-001-2019-SDN-2,138867,clarifications,2019-08-30T17:39:35.190000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic560CPN-001-2019-SDN502-Aclaratoria.pdf
ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2,ocds-lcuori-mrYQZr-CPN-001-2019-SDN-2/3,mrYQZr-CPN-001-2019-SDN-2,139801,x_recordOpeningTendersReceived,2019-09-20T10:47:20.143000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic560CPN-001-2019-SDN604-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2,ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2/4,7GXMRV-CP-002-DGOP-EE.PP-2019-2,138144,tenderNotice,2019-08-14T19:08:00.693000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic15CP-002-DGOP-EE.PP-2019100-AvisodePrensa.pdf
ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2,ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2/4,7GXMRV-CP-002-DGOP-EE.PP-2019-2,138145,biddingDocuments,2019-08-14T19:09:45.797000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic15CP-002-DGOP-EE.PP-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2,ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2/4,7GXMRV-CP-002-DGOP-EE.PP-2019-2,138868,x_recordOpeningTendersReceived,2019-08-30T21:03:14.820000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic15CP-002-DGOP-EE.PP-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2,ocds-lcuori-7GXMRV-CP-002-DGOP-EE.PP-2019-2/4,7GXMRV-CP-002-DGOP-EE.PP-2019-2,138146,x_solicitationDocumentAnnexe,2019-08-14T19:10:52.350000-06:00,Anexos al Pliego ,application/pdf,Anexos al Pliego ,http://h1.honducompras.gob.hn/Docs/Lic15CP-002-DGOP-EE.PP-20191402-AnexosalPliego.pdf
ocds-lcuori-4LOpdG-N° COTIZACION-RNP-06-2019-2,ocds-lcuori-4LOpdG-N° COTIZACION-RNP-06-2019-2/3,4LOpdG-N° COTIZACION-RNP-06-2019-2,138150,biddingDocuments,2019-08-14T20:51:29.787000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic739N%C2%B0%20COTIZACION-RNP-06-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-4LOpdG-N° COTIZACION-RNP-06-2019-2,ocds-lcuori-4LOpdG-N° COTIZACION-RNP-06-2019-2/3,4LOpdG-N° COTIZACION-RNP-06-2019-2,139018,x_recordOpeningTendersReceived,2019-09-04T14:16:35.330000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic739N%C2%B0%20COTIZACION-RNP-06-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2,ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2/3,2LmqDL-LPuNBS-07-AMDC-83-2019-2,138523,tenderNotice,2019-08-22T10:54:36.953000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-07-AMDC-83-2019100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2,ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2/3,2LmqDL-LPuNBS-07-AMDC-83-2019-2,138543,biddingDocuments,2019-08-22T14:34:16.110000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-07-AMDC-83-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2,ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2/3,2LmqDL-LPuNBS-07-AMDC-83-2019-2,140100,clarifications,2019-09-26T15:29:13.297000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-07-AMDC-83-2019502-Aclaratoria.pdf
ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2,ocds-lcuori-2LmqDL-LPuNBS-07-AMDC-83-2019-2/3,2LmqDL-LPuNBS-07-AMDC-83-2019-2,140486,x_recordOpeningTendersReceived,2019-10-09T10:59:18.433000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-07-AMDC-83-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7G3MNr-LPRI 0009-2019-2,ocds-lcuori-7G3MNr-LPRI 0009-2019-2/3,7G3MNr-LPRI 0009-2019-2,143354,tenderNotice,2019-11-29T10:56:14.230000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%200009-2019100-AvisodePrensa.docx
ocds-lcuori-7G3MNr-LPRI 0009-2019-2,ocds-lcuori-7G3MNr-LPRI 0009-2019-2/3,7G3MNr-LPRI 0009-2019-2,143355,biddingDocuments,2019-11-29T10:56:35.517000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%200009-2019201-PliegooTerminosdeReferencia.docx
ocds-lcuori-7G3MNr-LPRI 0009-2019-2,ocds-lcuori-7G3MNr-LPRI 0009-2019-2/3,7G3MNr-LPRI 0009-2019-2,143491,x_recordOpeningTendersReceived,2019-12-04T13:26:27.550000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%200009-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2/4,yRl6pL-CI-028-SSIS-BID-3371-2019-2,138564,tenderNotice,2019-08-23T09:06:26.907000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic232CI-028-SSIS-BID-3371-2019100-AvisodePrensa.pdf
ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2/4,yRl6pL-CI-028-SSIS-BID-3371-2019-2,138566,biddingDocuments,2019-08-23T09:07:04.910000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic232CI-028-SSIS-BID-3371-2019201-PliegooTerminosdeReferencia.docx
ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2/4,yRl6pL-CI-028-SSIS-BID-3371-2019-2,138931,x_amendment,2019-09-02T20:20:33.320000-06:00,Enmienda o Adendum,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Enmienda o Adendum,http://h1.honducompras.gob.hn/Docs/Lic232CI-028-SSIS-BID-3371-2019402-EnmiendaoAdendum.docx
ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2/4,yRl6pL-CI-028-SSIS-BID-3371-2019-2,141867,x_recordOpeningTendersReceived,2019-10-31T11:55:16.383000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic232CI-028-SSIS-BID-3371-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-028-SSIS-BID-3371-2019-2/4,yRl6pL-CI-028-SSIS-BID-3371-2019-2,144073,cancellationDetails,2020-01-06T15:23:59.403000-06:00,Declaratoria de Proceso Fracasado,application/pdf,Declaratoria de Proceso Fracasado,http://h1.honducompras.gob.hn/Docs/Lic232CI-028-SSIS-BID-3371-20191004-DeclaratoriadeProcesoFracasado.pdf
ocds-lcuori-wrVn3r-15-038-2019-2,ocds-lcuori-wrVn3r-15-038-2019-2/3,wrVn3r-15-038-2019-2,142538,tenderNotice,2019-11-11T16:32:12.680000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic9915-038-2019100-AvisodePrensa.xlsx
ocds-lcuori-wrVn3r-15-038-2019-2,ocds-lcuori-wrVn3r-15-038-2019-2/3,wrVn3r-15-038-2019-2,142539,tenderNotice,2019-11-11T16:32:18.477000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic9915-038-2019101-AvisodePrensa.xlsx
ocds-lcuori-wrVn3r-15-038-2019-2,ocds-lcuori-wrVn3r-15-038-2019-2/3,wrVn3r-15-038-2019-2,142540,biddingDocuments,2019-11-11T16:32:33.090000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic9915-038-2019202-PliegooTerminosdeReferencia.docx
ocds-lcuori-wrVn3r-15-038-2019-2,ocds-lcuori-wrVn3r-15-038-2019-2/3,wrVn3r-15-038-2019-2,142542,x_recordOpeningTendersReceived,2019-11-11T16:35:46.720000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic9915-038-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-NLP5KG-EI 001 SEDUC UEP 2020-2,ocds-lcuori-NLP5KG-EI 001 SEDUC UEP 2020-2/3,NLP5KG-EI 001 SEDUC UEP 2020-2,143986,tenderNotice,2019-12-23T15:50:44.767000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic1122EI%20001%20SEDUC%20UEP%202020100-AvisodePrensa.pdf
ocds-lcuori-NLP5KG-EI 001 SEDUC UEP 2020-2,ocds-lcuori-NLP5KG-EI 001 SEDUC UEP 2020-2/3,NLP5KG-EI 001 SEDUC UEP 2020-2,144551,x_amendment,2020-01-17T11:38:07.173000-06:00,Enmienda o Adendum,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Enmienda o Adendum,http://h1.honducompras.gob.hn/Docs/Lic1122EI%20001%20SEDUC%20UEP%202020401-EnmiendaoAdendum.doc
ocds-lcuori-NLP5KG-EI 001 SEDUC UEP 2020-2,ocds-lcuori-NLP5KG-EI 001 SEDUC UEP 2020-2/3,NLP5KG-EI 001 SEDUC UEP 2020-2,144552,clarifications,2020-01-17T11:38:19.720000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic1122EI%20001%20SEDUC%20UEP%202020502-Aclaratoria.pdf
ocds-lcuori-jRDkVG-LP-023-2019-2,ocds-lcuori-jRDkVG-LP-023-2019-2/2,jRDkVG-LP-023-2019-2,138728,tenderNotice,2019-08-28T11:37:58.137000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic92LP-023-2019100-AvisodePrensa.xlsx
ocds-lcuori-jRDkVG-LP-023-2019-2,ocds-lcuori-jRDkVG-LP-023-2019-2/2,jRDkVG-LP-023-2019-2,138730,tenderNotice,2019-08-28T11:38:30.807000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic92LP-023-2019101-AvisodePrensa.xlsx
ocds-lcuori-jRDkVG-LP-023-2019-2,ocds-lcuori-jRDkVG-LP-023-2019-2/2,jRDkVG-LP-023-2019-2,138731,biddingDocuments,2019-08-28T11:38:47-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic92LP-023-2019202-PliegooTerminosdeReferencia.doc
ocds-lcuori-jRDkVG-LP-023-2019-2,ocds-lcuori-jRDkVG-LP-023-2019-2/2,jRDkVG-LP-023-2019-2,140505,x_recordOpeningTendersReceived,2019-10-09T14:43:45-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic92LP-023-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7G3MNr-LPRI 0011-2019-2,ocds-lcuori-7G3MNr-LPRI 0011-2019-2/2,7G3MNr-LPRI 0011-2019-2,138734,tenderNotice,2019-08-28T12:41:57.733000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%200011-2019100-AvisodePrensa.docx
ocds-lcuori-7G3MNr-LPRI 0011-2019-2,ocds-lcuori-7G3MNr-LPRI 0011-2019-2/2,7G3MNr-LPRI 0011-2019-2,138735,biddingDocuments,2019-08-28T12:42:13.457000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%200011-2019201-PliegooTerminosdeReferencia.docx
