ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name,planning/budget/budgetBreakdown/0/description
ocds-lcuori-gRNjoR-CM-043-HBCBH-2019-1,ocds-lcuori-gRNjoR-CM-043-HBCBH-2019-1/4,gRNjoR-CM-043-HBCBH-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L47Pr-CD-012-2019-HO-1,ocds-lcuori-8L47Pr-CD-012-2019-HO-1/3,8L47Pr-CD-012-2019-HO-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mGEMGM-SEFIN-UGENERO-003-2019-1,ocds-lcuori-mGEMGM-SEFIN-UGENERO-003-2019-1/4,mGEMGM-SEFIN-UGENERO-003-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-438-INP-2019-1,ocds-lcuori-orvwnL-CM-438-INP-2019-1/4,orvwnL-CM-438-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gGyzvR-CBH-CBO-014-2019-1,ocds-lcuori-gGyzvR-CBH-CBO-014-2019-1/4,gGyzvR-CBH-CBO-014-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-053-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-053-2019-HNMCR-2/3,jRDkQG-CM-053-2019-HNMCR-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-051-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-051-2019-HNMCR-2/4,jRDkQG-CM-051-2019-HNMCR-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-050-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-050-2019-HNMCR-2/3,jRDkQG-CM-050-2019-HNMCR-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MrMagr-CT-266-2019-1,ocds-lcuori-MrMagr-CT-266-2019-1/4,MrMagr-CT-266-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-049-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-049-2019-HNMCR-2/3,jRDkQG-CM-049-2019-HNMCR-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L47Pr-CD-013-2019-HO-1,ocds-lcuori-8L47Pr-CD-013-2019-HO-1/3,8L47Pr-CD-013-2019-HO-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-048-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-048-2019-HNMCR-2/3,jRDkQG-CM-048-2019-HNMCR-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-15-2019-1,ocds-lcuori-MLQmwL-CM-15-2019-1/4,MLQmwL-CM-15-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PGJWKR-CM-081-BOMBEROSGL-2019-1,ocds-lcuori-PGJWKR-CM-081-BOMBEROSGL-2019-1/4,PGJWKR-CM-081-BOMBEROSGL-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2LmqDL-LPrNBS-01-AMDC-36-2019-2,ocds-lcuori-2LmqDL-LPrNBS-01-AMDC-36-2019-2/6,2LmqDL-LPrNBS-01-AMDC-36-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-046-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-046-2019-HNMCR-2/3,jRDkQG-CM-046-2019-HNMCR-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-oLjPmR-CM-006-DECAD-2019-1,ocds-lcuori-oLjPmR-CM-006-DECAD-2019-1/4,oLjPmR-CM-006-DECAD-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDYor-CM-045-SEDIS-2019-1,ocds-lcuori-jRDYor-CM-045-SEDIS-2019-1/5,jRDYor-CM-045-SEDIS-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-045-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-045-2019-HNMCR-2/3,jRDkQG-CM-045-2019-HNMCR-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-50001045-TEG-1,ocds-lcuori-vGZWNR-50001045-TEG-1/3,vGZWNR-50001045-TEG-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-gLnw4G-HB-044-2019-1,ocds-lcuori-gLnw4G-HB-044-2019-1/4,gLnw4G-HB-044-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-oLjPmR-CM-007-DECAD-2019-1,ocds-lcuori-oLjPmR-CM-007-DECAD-2019-1/4,oLjPmR-CM-007-DECAD-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0251-P-0208-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0251-P-0208-2019-1/4,Zr5B9L-CM-SESAL-NC-0251-P-0208-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-044-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-044-2019-HNMCR-2/3,jRDkQG-CM-044-2019-HNMCR-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-0084-INP-2019-1,ocds-lcuori-orvwnL-CM-0084-INP-2019-1/3,orvwnL-CM-0084-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-0423-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0423-1/4,XRbOkr-CS-CSJ-2019-0423-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JLKjmr-CM-0191-HBCBL-2019-1,ocds-lcuori-JLKjmr-CM-0191-HBCBL-2019-1/4,JLKjmr-CM-0191-HBCBL-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gGyzvR-CBH-CBO-004-2019-1,ocds-lcuori-gGyzvR-CBH-CBO-004-2019-1/4,gGyzvR-CBH-CBO-004-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD255-1,ocds-lcuori-jRDA5r-SOLICITUD255-1/3,jRDA5r-SOLICITUD255-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-091-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-091-BNP-2019-1/4,2Lmz0G-CM-091-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-129-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-129-2019-1/6,vGZKAR-CM-AMD-CS-129-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0254-P-0210-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0254-P-0210-2019-1/4,Zr5B9L-CM-SESAL-NC-0254-P-0210-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD232-1,ocds-lcuori-jRDA5r-SOLICITUD232-1/4,jRDA5r-SOLICITUD232-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-11000697-TEG-1,ocds-lcuori-vGZWNR-11000697-TEG-1/4,vGZWNR-11000697-TEG-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD227-1,ocds-lcuori-jRDA5r-SOLICITUD227-1/3,jRDA5r-SOLICITUD227-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mGEMGM-SEFIN-CGR-005-2019-1,ocds-lcuori-mGEMGM-SEFIN-CGR-005-2019-1/4,mGEMGM-SEFIN-CGR-005-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvPDG-LP-001-HGA-2019-2,ocds-lcuori-orvPDG-LP-001-HGA-2019-2/3,orvPDG-LP-001-HGA-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-kG1ger-LPN-ENP-02-2019-2,ocds-lcuori-kG1ger-LPN-ENP-02-2019-2/5,kG1ger-LPN-ENP-02-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD110-1,ocds-lcuori-jRDA5r-SOLICITUD110-1/3,jRDA5r-SOLICITUD110-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8Q5r-142-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-142-CM-IHT-2019-1/4,PR8Q5r-142-CM-IHT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8ooG-CM-120-CONAPID-2019-1,ocds-lcuori-PR8ooG-CM-120-CONAPID-2019-1/5,PR8ooG-CM-120-CONAPID-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-092-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-092-BNP-2019-1/4,2Lmz0G-CM-092-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDgWG-CM-617-CBC-2019-1,ocds-lcuori-jRDgWG-CM-617-CBC-2019-1/3,jRDgWG-CM-617-CBC-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-oLjYzr-CM-060-MSFYC-2019-1,ocds-lcuori-oLjYzr-CM-060-MSFYC-2019-1/4,oLjYzr-CM-060-MSFYC-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrV53R-019-1BCPMOP-2019-1,ocds-lcuori-wrV53R-019-1BCPMOP-2019-1/3,wrV53R-019-1BCPMOP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-oLjPmR-CM-008-DECAD-2019-1,ocds-lcuori-oLjPmR-CM-008-DECAD-2019-1/3,oLjPmR-CM-008-DECAD-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDgWG-CM-618-CBC-2019-1,ocds-lcuori-jRDgWG-CM-618-CBC-2019-1/7,jRDgWG-CM-618-CBC-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-WRz0xL-CM-SAR-150-2019-1,ocds-lcuori-WRz0xL-CM-SAR-150-2019-1/4,WRz0xL-CM-SAR-150-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2LmqDL-LPrNO-06-AMDC-22-2019-2,ocds-lcuori-2LmqDL-LPrNO-06-AMDC-22-2019-2/5,2LmqDL-LPrNO-06-AMDC-22-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-063-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-063-BNP-2019-1/3,2Lmz0G-CM-063-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDgWG-CM-624-CBC-2019-1,ocds-lcuori-jRDgWG-CM-624-CBC-2019-1/4,jRDgWG-CM-624-CBC-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rw29R-CM-37-2019-1,ocds-lcuori-0rw29R-CM-37-2019-1/4,0rw29R-CM-37-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-WRz0xL-CM-SAR-13-2019-1,ocds-lcuori-WRz0xL-CM-SAR-13-2019-1/4,WRz0xL-CM-SAR-13-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-093-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-093-BNP-2019-1/4,2Lmz0G-CM-093-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-016-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-016-SEDUC-2019-1/4,NrdVGA-CM-016-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-oLjPmR-CM-009-DECAD-2019-1,ocds-lcuori-oLjPmR-CM-009-DECAD-2019-1/3,oLjPmR-CM-009-DECAD-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrV53R-CM-018-CMNDOPMOP-2019-1,ocds-lcuori-wrV53R-CM-018-CMNDOPMOP-2019-1/4,wrV53R-CM-018-CMNDOPMOP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-050-2019-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-050-2019-1/3,ERpWgG-COTIZACION No. SRECI-050-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-132-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-132-2019-1/5,vGZKAR-CM-AMD-CS-132-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gGyPbL-LPN-MIAMBIENTE-EL-COYOLAR-001-2019-2,ocds-lcuori-gGyPbL-LPN-MIAMBIENTE-EL-COYOLAR-001-2019-2/4,gGyPbL-LPN-MIAMBIENTE-EL-COYOLAR-001-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-0303-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0303-1/5,XRbOkr-CS-CSJ-2019-0303-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-kR2qdG-CC-04-HRSC-2019-1,ocds-lcuori-kR2qdG-CC-04-HRSC-2019-1/3,kR2qdG-CC-04-HRSC-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrV53R-020-1BCPMOP-2019-1,ocds-lcuori-wrV53R-020-1BCPMOP-2019-1/3,wrV53R-020-1BCPMOP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-SDP-01-PPCR-2019-2,ocds-lcuori-1RaMPR-SDP-01-PPCR-2019-2/3,1RaMPR-SDP-01-PPCR-2019-2,2.0-F1RalG6,F1RalG6,Banco Mundial,Donación
ocds-lcuori-orveZR-CM-RDC-24-2019-1,ocds-lcuori-orveZR-CM-RDC-24-2019-1/4,orveZR-CM-RDC-24-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orveZR-LP-RDC-18-2019-2,ocds-lcuori-orveZR-LP-RDC-18-2019-2/4,orveZR-LP-RDC-18-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L4EWG-CM-242-HBCBCO-2019-1,ocds-lcuori-8L4EWG-CM-242-HBCBCO-2019-1/4,8L4EWG-CM-242-HBCBCO-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-01-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-01-2019-2/4,mGE4eL-COT-IDECOAS-FHIS-01-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orveZR-LP-RDC-19-2019-2,ocds-lcuori-orveZR-LP-RDC-19-2019-2/4,orveZR-LP-RDC-19-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-08-2019-SAG-1,ocds-lcuori-grxELe-08-2019-SAG-1/3,grxELe-08-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-kR2qdG-LP-05-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-05-HRSC-2019-2/4,kR2qdG-LP-05-HRSC-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L4EWG-CM-243-HBCBCO-2019-1,ocds-lcuori-8L4EWG-CM-243-HBCBCO-2019-1/4,8L4EWG-CM-243-HBCBCO-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-vGZWNR-110000698-TEG-1,ocds-lcuori-vGZWNR-110000698-TEG-1/4,vGZWNR-110000698-TEG-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-KLg68r-LPN-001-CDPC-2019-2,ocds-lcuori-KLg68r-LPN-001-CDPC-2019-2/3,KLg68r-LPN-001-CDPC-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rwYG8-SOLPED-50004856-1,ocds-lcuori-0rwYG8-SOLPED-50004856-1/3,0rwYG8-SOLPED-50004856-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-024-19-1,ocds-lcuori-PLeQ0L-CON-MEP-024-19-1/5,PLeQ0L-CON-MEP-024-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-017-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-017-SEDUC-2019-1/4,NrdVGA-CM-017-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-02-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-02-2019-2/4,mGE4eL-COT-IDECOAS-FHIS-02-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-133-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-133-2019-1/5,vGZKAR-CM-AMD-CS-133-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GX4eG-CONSULTORIA-003-2019-1,ocds-lcuori-7GX4eG-CONSULTORIA-003-2019-1/4,7GX4eG-CONSULTORIA-003-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rw5YG-19-2019-2,ocds-lcuori-0rw5YG-19-2019-2/3,0rw5YG-19-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-134-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-134-2019-1/5,vGZKAR-CM-AMD-CS-134-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-147-2019-SAG-1,ocds-lcuori-grxELe-147-2019-SAG-1/3,grxELe-147-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-0436-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0436-1/5,XRbOkr-CS-CSJ-2019-0436-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-30010439-IHSS-SPS-1,ocds-lcuori-vGZWNR-30010439-IHSS-SPS-1/5,vGZWNR-30010439-IHSS-SPS-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-0085-INP-2019-1,ocds-lcuori-orvwnL-CM-0085-INP-2019-1/3,orvwnL-CM-0085-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQgWR-CM 295-CBVA-2019-1,ocds-lcuori-MLQgWR-CM 295-CBVA-2019-1/3,MLQgWR-CM 295-CBVA-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrV53R-021-1BCPMOP-2019-1,ocds-lcuori-wrV53R-021-1BCPMOP-2019-1/3,wrV53R-021-1BCPMOP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-WRz0xL-CM-SAR-014-2019-1,ocds-lcuori-WRz0xL-CM-SAR-014-2019-1/4,WRz0xL-CM-SAR-014-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrV53R-011-1ER BPMOP-2019-1,ocds-lcuori-wrV53R-011-1ER BPMOP-2019-1/3,wrV53R-011-1ER BPMOP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD169-1,ocds-lcuori-jRDA5r-SOLICITUD169-1/3,jRDA5r-SOLICITUD169-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQgWR-CM 296-CBVA-2019-1,ocds-lcuori-MLQgWR-CM 296-CBVA-2019-1/3,MLQgWR-CM 296-CBVA-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mrY1dr-CM-446-SEDS-2019-1,ocds-lcuori-mrY1dr-CM-446-SEDS-2019-1/5,mrY1dr-CM-446-SEDS-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8dYR-037-2019-1,ocds-lcuori-PR8dYR-037-2019-1/3,PR8dYR-037-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8dYR-038-2019-1,ocds-lcuori-PR8dYR-038-2019-1/3,PR8dYR-038-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-KLg8nG-CM-006-GL-SC11-2019-1,ocds-lcuori-KLg8nG-CM-006-GL-SC11-2019-1/5,KLg8nG-CM-006-GL-SC11-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rw5YG-20-2019-2,ocds-lcuori-0rw5YG-20-2019-2/3,0rw5YG-20-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-yRlZYL-SEP-GA-39-2019-1,ocds-lcuori-yRlZYL-SEP-GA-39-2019-1/3,yRlZYL-SEP-GA-39-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-158-2019-SAG-1,ocds-lcuori-grxELe-158-2019-SAG-1/3,grxELe-158-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rw29R-CM-39-2019-1,ocds-lcuori-0rw29R-CM-39-2019-1/4,0rw29R-CM-39-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-MLQgWR-CM 297-CBVA-2019-1,ocds-lcuori-MLQgWR-CM 297-CBVA-2019-1/3,MLQgWR-CM 297-CBVA-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orveZR-LP-RDC-08-2019-2,ocds-lcuori-orveZR-LP-RDC-08-2019-2/3,orveZR-LP-RDC-08-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2LAgaR-CBH-CBPC-003-219-1,ocds-lcuori-2LAgaR-CBH-CBPC-003-219-1/3,2LAgaR-CBH-CBPC-003-219-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-MLQgWR-CM 298-CBVA-2019-1,ocds-lcuori-MLQgWR-CM 298-CBVA-2019-1/3,MLQgWR-CM 298-CBVA-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0155-P-0129-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0155-P-0129-2019-1/4,Zr5B9L-CM-SESAL-NC-0155-P-0129-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-211-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-211-SEDUC-2019-1/4,NrdVGA-CM-211-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-0623-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0623-1/3,XRbOkr-CS-CSJ-2019-0623-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8dYR-040-2019-1,ocds-lcuori-PR8dYR-040-2019-1/3,PR8dYR-040-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rw5YG-21-2019-2,ocds-lcuori-0rw5YG-21-2019-2/3,0rw5YG-21-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrV53R-012-1ER BPMOP-2019-1,ocds-lcuori-wrV53R-012-1ER BPMOP-2019-1/3,wrV53R-012-1ER BPMOP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-KLgDwG-87-CM-IHT-2019-1,ocds-lcuori-KLgDwG-87-CM-IHT-2019-1/4,KLgDwG-87-CM-IHT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-400-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-400-SEDUC-2019-1/5,NrdVGA-CM-400-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-MLQgWR-CM 299-CBVA-2019-1,ocds-lcuori-MLQgWR-CM 299-CBVA-2019-1/3,MLQgWR-CM 299-CBVA-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NLPAVG-2019-049-FN-INAM-1,ocds-lcuori-NLPAVG-2019-049-FN-INAM-1/3,NLPAVG-2019-049-FN-INAM-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQgWR-CM 300-CBVA-2019-1,ocds-lcuori-MLQgWR-CM 300-CBVA-2019-1/3,MLQgWR-CM 300-CBVA-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD33-1,ocds-lcuori-jRDA5r-SOLICITUD33-1/3,jRDA5r-SOLICITUD33-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-oLjYzr-CM-050-MSFYC-2019-1,ocds-lcuori-oLjYzr-CM-050-MSFYC-2019-1/4,oLjYzr-CM-050-MSFYC-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
