ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/type,tender/participationFees/0/value/amount
ocds-lcuori-orvkNL-LPN No.02-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.02-2019-SEAF-UNAH-2/4,orvkNL-LPN No.02-2019-SEAF-UNAH-2,orvkNL-LPN No.02-2019-SEAF-UNAH-2,document,500.0
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-01-2019-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-01-2019-2/3,mGE4eL-LPR-IDECOAS-FHIS-01-2019-2,mGE4eL-LPR-IDECOAS-FHIS-01-2019-2,document,200.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-02-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-02-2019-2/4,orvDGM-LPN-SANAA-DM-02-2019-2,orvDGM-LPN-SANAA-DM-02-2019-2,document,800.0
ocds-lcuori-orvDGM-LPN-SANAA-GRA-01-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-GRA-01-2019-2/4,orvDGM-LPN-SANAA-GRA-01-2019-2,orvDGM-LPN-SANAA-GRA-01-2019-2,document,800.0
ocds-lcuori-WRzj0R-LPN-002-2019-2,ocds-lcuori-WRzj0R-LPN-002-2019-2/5,WRzj0R-LPN-002-2019-2,WRzj0R-LPN-002-2019-2,document,500.0
ocds-lcuori-7rBxpG-LPública No.10-2019-2,ocds-lcuori-7rBxpG-LPública No.10-2019-2/4,7rBxpG-LPública No.10-2019-2,7rBxpG-LPública No.10-2019-2,document,200.0
ocds-lcuori-PGJALo-LPN-100-030-2018-2,ocds-lcuori-PGJALo-LPN-100-030-2018-2/3,PGJALo-LPN-100-030-2018-2,PGJALo-LPN-100-030-2018-2,document,500.0
ocds-lcuori-gLn2nL-LPN-CP-002-2018 -2,ocds-lcuori-gLn2nL-LPN-CP-002-2018 -2/3,gLn2nL-LPN-CP-002-2018 -2,gLn2nL-LPN-CP-002-2018 -2,document,500.0
ocds-lcuori-7rBxpG-LPrivada No.04-2019-2,ocds-lcuori-7rBxpG-LPrivada No.04-2019-2/5,7rBxpG-LPrivada No.04-2019-2,7rBxpG-LPrivada No.04-2019-2,document,200.0
ocds-lcuori-7rBxpG-LPública No.17-2019-2,ocds-lcuori-7rBxpG-LPública No.17-2019-2/6,7rBxpG-LPública No.17-2019-2,7rBxpG-LPública No.17-2019-2,document,200.0
ocds-lcuori-orvkNL-LPN No.36-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.36-2018-SEAF-UNAH-2/4,orvkNL-LPN No.36-2018-SEAF-UNAH-2,orvkNL-LPN No.36-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-2LmqDL-LPrNO-11-AMDC-28-2019-2,ocds-lcuori-2LmqDL-LPrNO-11-AMDC-28-2019-2/5,2LmqDL-LPrNO-11-AMDC-28-2019-2,2LmqDL-LPrNO-11-AMDC-28-2019-2,document,200.0
ocds-lcuori-orvkNL-LPN No.32-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.32-2018-SEAF-UNAH-2/4,orvkNL-LPN No.32-2018-SEAF-UNAH-2,orvkNL-LPN No.32-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-7rBxpG-CPúblico No.05-2018-2,ocds-lcuori-7rBxpG-CPúblico No.05-2018-2/5,7rBxpG-CPúblico No.05-2018-2,7rBxpG-CPúblico No.05-2018-2,document,200.0
ocds-lcuori-vGZWNR-LPN-007-2019-2,ocds-lcuori-vGZWNR-LPN-007-2019-2/4,vGZWNR-LPN-007-2019-2,vGZWNR-LPN-007-2019-2,document,300.0
ocds-lcuori-orvkNL-LPN No.05-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.05-2019-SEAF-UNAH-2/4,orvkNL-LPN No.05-2019-SEAF-UNAH-2,orvkNL-LPN No.05-2019-SEAF-UNAH-2,document,500.0
ocds-lcuori-vGZ5wL-001-PPBH2020-ICE-2019-2,ocds-lcuori-vGZ5wL-001-PPBH2020-ICE-2019-2/3,vGZ5wL-001-PPBH2020-ICE-2019-2,vGZ5wL-001-PPBH2020-ICE-2019-2,document,250.0
ocds-lcuori-vGZ5wL-002-PPBH2020-ICE-2019-2,ocds-lcuori-vGZ5wL-002-PPBH2020-ICE-2019-2/3,vGZ5wL-002-PPBH2020-ICE-2019-2,vGZ5wL-002-PPBH2020-ICE-2019-2,document,250.0
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-10-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-10-2019-2/8,mGE4eL-LPN-IDECOAS-FHIS-10-2019-2,mGE4eL-LPN-IDECOAS-FHIS-10-2019-2,document,300.0
ocds-lcuori-orvkNL-LPN No.01-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.01-2019-SEAF-UNAH-2/5,orvkNL-LPN No.01-2019-SEAF-UNAH-2,orvkNL-LPN No.01-2019-SEAF-UNAH-2,document,500.0
ocds-lcuori-orvkNL-LPN nO.29-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN nO.29-2018-SEAF-UNAH-2/4,orvkNL-LPN nO.29-2018-SEAF-UNAH-2,orvkNL-LPN nO.29-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-06-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-06-2019-2/4,orvDGM-LPN-SANAA-DM-06-2019-2,orvDGM-LPN-SANAA-DM-06-2019-2,document,500.0
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-03-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-03-2019-2/3,mGE4eL-COT-IDECOAS-FHIS-03-2019-2,mGE4eL-COT-IDECOAS-FHIS-03-2019-2,document,200.0
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-04-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-04-2019-2/4,mGE4eL-COT-IDECOAS-FHIS-04-2019-2,mGE4eL-COT-IDECOAS-FHIS-04-2019-2,document,200.0
ocds-lcuori-Zr5B9L-LPN No.004-2019-SS-2,ocds-lcuori-Zr5B9L-LPN No.004-2019-SS-2/4,Zr5B9L-LPN No.004-2019-SS-2,Zr5B9L-LPN No.004-2019-SS-2,document,500.0
ocds-lcuori-PLeQ0L-LPN MEP 01-2019-2,ocds-lcuori-PLeQ0L-LPN MEP 01-2019-2/4,PLeQ0L-LPN MEP 01-2019-2,PLeQ0L-LPN MEP 01-2019-2,document,2500.0
ocds-lcuori-DRWQ0L-Honducor-L01-2019-2,ocds-lcuori-DRWQ0L-Honducor-L01-2019-2/4,DRWQ0L-Honducor-L01-2019-2,DRWQ0L-Honducor-L01-2019-2,document,300.0
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-06-2019-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-06-2019-2/4,mGE4eL-LPR-IDECOAS-FHIS-06-2019-2,mGE4eL-LPR-IDECOAS-FHIS-06-2019-2,document,200.0
ocds-lcuori-orvkNL-LPN No.31-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.31-2018-SEAF-UNAH-2/4,orvkNL-LPN No.31-2018-SEAF-UNAH-2,orvkNL-LPN No.31-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-03-2019-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-03-2019-2/3,mGE4eL-LPR-IDECOAS-FHIS-03-2019-2,mGE4eL-LPR-IDECOAS-FHIS-03-2019-2,document,200.0
ocds-lcuori-gLkXWG-LPUB-PIHSESAL-006-2019-2,ocds-lcuori-gLkXWG-LPUB-PIHSESAL-006-2019-2/4,gLkXWG-LPUB-PIHSESAL-006-2019-2,gLkXWG-LPUB-PIHSESAL-006-2019-2,document,1650000.0
ocds-lcuori-7GX4eG-LPN-INE-FN-003-2019-2,ocds-lcuori-7GX4eG-LPN-INE-FN-003-2019-2/3,7GX4eG-LPN-INE-FN-003-2019-2,7GX4eG-LPN-INE-FN-003-2019-2,document,400.0
ocds-lcuori-orvkNL-LPN No.33-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.33-2018-SEAF-UNAH-2/7,orvkNL-LPN No.33-2018-SEAF-UNAH-2,orvkNL-LPN No.33-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-7GX4eG-LPN-INE-FN-002-2019-2,ocds-lcuori-7GX4eG-LPN-INE-FN-002-2019-2/3,7GX4eG-LPN-INE-FN-002-2019-2,7GX4eG-LPN-INE-FN-002-2019-2,document,400.0
ocds-lcuori-2LmXXr-LPN-006-I-2019-2,ocds-lcuori-2LmXXr-LPN-006-I-2019-2/3,2LmXXr-LPN-006-I-2019-2,2LmXXr-LPN-006-I-2019-2,document,500.0
ocds-lcuori-MLQ18L-LPN-HBCBH-002-2019-2,ocds-lcuori-MLQ18L-LPN-HBCBH-002-2019-2/3,MLQ18L-LPN-HBCBH-002-2019-2,MLQ18L-LPN-HBCBH-002-2019-2,document,500.0
ocds-lcuori-2LmXXr-LPN-007-I-2019-2,ocds-lcuori-2LmXXr-LPN-007-I-2019-2/3,2LmXXr-LPN-007-I-2019-2,2LmXXr-LPN-007-I-2019-2,document,500.0
ocds-lcuori-2LmqDL-CPuNO-01-AMDC-17-2019-2,ocds-lcuori-2LmqDL-CPuNO-01-AMDC-17-2019-2/4,2LmqDL-CPuNO-01-AMDC-17-2019-2,2LmqDL-CPuNO-01-AMDC-17-2019-2,document,500.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-04-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-04-2019-2/3,orvDGM-LPN-SANAA-DM-04-2019-2,orvDGM-LPN-SANAA-DM-04-2019-2,document,800.0
ocds-lcuori-PR847R-ICF-GA-LPN-003-2019-2,ocds-lcuori-PR847R-ICF-GA-LPN-003-2019-2/4,PR847R-ICF-GA-LPN-003-2019-2,PR847R-ICF-GA-LPN-003-2019-2,document,500.0
ocds-lcuori-2LmXXr-LPN-004-I-2019-2,ocds-lcuori-2LmXXr-LPN-004-I-2019-2/3,2LmXXr-LPN-004-I-2019-2,2LmXXr-LPN-004-I-2019-2,document,500.0
ocds-lcuori-7rBxpG-LPÚBLICA NO.15-2019-2,ocds-lcuori-7rBxpG-LPÚBLICA NO.15-2019-2/5,7rBxpG-LPÚBLICA NO.15-2019-2,7rBxpG-LPÚBLICA NO.15-2019-2,document,200.0
ocds-lcuori-2LmqDL-LPrNO-17-AMDC-35-2019-2,ocds-lcuori-2LmqDL-LPrNO-17-AMDC-35-2019-2/4,2LmqDL-LPrNO-17-AMDC-35-2019-2,2LmqDL-LPrNO-17-AMDC-35-2019-2,document,200.0
ocds-lcuori-orvkNL-LPN No.26-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.26-2018-SEAF-UNAH-2/3,orvkNL-LPN No.26-2018-SEAF-UNAH-2,orvkNL-LPN No.26-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-WRz0xL-LPN-SAR-009-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-009-2019-2/5,WRz0xL-LPN-SAR-009-2019-2,WRz0xL-LPN-SAR-009-2019-2,document,500.0
ocds-lcuori-2LmqDL-COT-01-AMDC-05-2019-2,ocds-lcuori-2LmqDL-COT-01-AMDC-05-2019-2/3,2LmqDL-COT-01-AMDC-05-2019-2,2LmqDL-COT-01-AMDC-05-2019-2,document,200.0
ocds-lcuori-2LmqDL-COT-02-AMDC-06-2019-2,ocds-lcuori-2LmqDL-COT-02-AMDC-06-2019-2/3,2LmqDL-COT-02-AMDC-06-2019-2,2LmqDL-COT-02-AMDC-06-2019-2,document,200.0
ocds-lcuori-7rBxpG-LPública No.11-2019-2,ocds-lcuori-7rBxpG-LPública No.11-2019-2/4,7rBxpG-LPública No.11-2019-2,7rBxpG-LPública No.11-2019-2,document,200.0
ocds-lcuori-mGEMGM-LPN-SEFIN-015-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-015-2018-2/4,mGEMGM-LPN-SEFIN-015-2018-2,mGEMGM-LPN-SEFIN-015-2018-2,document,200.0
ocds-lcuori-orvkNL-LPN No.18-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.18-2018-SEAF-UNAH-2/5,orvkNL-LPN No.18-2018-SEAF-UNAH-2,orvkNL-LPN No.18-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-10-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-10-2019-2/3,orvDGM-LPN-SANAA-DM-10-2019-2,orvDGM-LPN-SANAA-DM-10-2019-2,document,800.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-11-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-11-2019-2/5,orvDGM-LPN-SANAA-DM-11-2019-2,orvDGM-LPN-SANAA-DM-11-2019-2,document,800.0
ocds-lcuori-MLQ18L-HBCBH 001-2019-2,ocds-lcuori-MLQ18L-HBCBH 001-2019-2/3,MLQ18L-HBCBH 001-2019-2,MLQ18L-HBCBH 001-2019-2,document,250.0
ocds-lcuori-ERpaPr-11-2019-2,ocds-lcuori-ERpaPr-11-2019-2/3,ERpaPr-11-2019-2,ERpaPr-11-2019-2,document,549970.64
ocds-lcuori-mGEMGM-LPN-SEFIN-002-2019-2,ocds-lcuori-mGEMGM-LPN-SEFIN-002-2019-2/4,mGEMGM-LPN-SEFIN-002-2019-2,mGEMGM-LPN-SEFIN-002-2019-2,document,200.0
ocds-lcuori-orvDGM-Licitacion Publica No. SANAA-DM-04-2019-2,ocds-lcuori-orvDGM-Licitacion Publica No. SANAA-DM-04-2019-2/4,orvDGM-Licitacion Publica No. SANAA-DM-04-2019-2,orvDGM-Licitacion Publica No. SANAA-DM-04-2019-2,document,800.0
ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-009-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-009-2018-2/4,mrY1dr-LPN No.SEDS-OBRAS-009-2018-2,mrY1dr-LPN No.SEDS-OBRAS-009-2018-2,document,300.0
ocds-lcuori-2LmXXr-LPN-003-I-2019-2,ocds-lcuori-2LmXXr-LPN-003-I-2019-2/4,2LmXXr-LPN-003-I-2019-2,2LmXXr-LPN-003-I-2019-2,document,500.0
ocds-lcuori-mrY1dr-LPN No.SEDS-023-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-023-2018-2/4,mrY1dr-LPN No.SEDS-023-2018-2,mrY1dr-LPN No.SEDS-023-2018-2,document,300.0
ocds-lcuori-mrY1dr-LPN No.SEDS-025-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-025-2018-2/4,mrY1dr-LPN No.SEDS-025-2018-2,mrY1dr-LPN No.SEDS-025-2018-2,document,300.0
ocds-lcuori-7rBxpG-LPrivada No.01-2019-2,ocds-lcuori-7rBxpG-LPrivada No.01-2019-2/4,7rBxpG-LPrivada No.01-2019-2,7rBxpG-LPrivada No.01-2019-2,document,200.0
ocds-lcuori-7GXmzR-LPN-001-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-001-2019 CCIVS -2/5,7GXmzR-LPN-001-2019 CCIVS -2,7GXmzR-LPN-001-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LPN-002-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-002-2019 CCIVS -2/5,7GXmzR-LPN-002-2019 CCIVS -2,7GXmzR-LPN-002-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LPN-003-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-003-2019 CCIVS -2/4,7GXmzR-LPN-003-2019 CCIVS -2,7GXmzR-LPN-003-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LPN-005-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-005-2019 CCIVS -2/3,7GXmzR-LPN-005-2019 CCIVS -2,7GXmzR-LPN-005-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LPN-006-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-006-2019 CCIVS -2/6,7GXmzR-LPN-006-2019 CCIVS -2,7GXmzR-LPN-006-2019 CCIVS -2,document,1000.0
ocds-lcuori-ERpaPr-12-2019-2,ocds-lcuori-ERpaPr-12-2019-2/3,ERpaPr-12-2019-2,ERpaPr-12-2019-2,document,499966.45
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-04-2019-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-04-2019-2/4,mGE4eL-LPR-IDECOAS-FHIS-04-2019-2,mGE4eL-LPR-IDECOAS-FHIS-04-2019-2,document,200.0
ocds-lcuori-jRDkQG-LPN-004-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-004-2019FUNDAHMCR-2/5,jRDkQG-LPN-004-2019FUNDAHMCR-2,jRDkQG-LPN-004-2019FUNDAHMCR-2,document,1000.0
ocds-lcuori-PR847R-ICF-GA-LPN-004-2019-2,ocds-lcuori-PR847R-ICF-GA-LPN-004-2019-2/5,PR847R-ICF-GA-LPN-004-2019-2,PR847R-ICF-GA-LPN-004-2019-2,document,500.0
ocds-lcuori-jRDkQG-LPN-002-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-002-2019FUNDAHMCR-2/5,jRDkQG-LPN-002-2019FUNDAHMCR-2,jRDkQG-LPN-002-2019FUNDAHMCR-2,document,1000.0
ocds-lcuori-MrMPYR-LPN-CNBS-01-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-01-2019-2/7,MrMPYR-LPN-CNBS-01-2019-2,MrMPYR-LPN-CNBS-01-2019-2,document,200.0
ocds-lcuori-MLQjwG-LPN-UEPER-005-2018-2,ocds-lcuori-MLQjwG-LPN-UEPER-005-2018-2/5,MLQjwG-LPN-UEPER-005-2018-2,MLQjwG-LPN-UEPER-005-2018-2,document,5000.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-12-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-12-2019-2/4,orvDGM-LPN-SANAA-DM-12-2019-2,orvDGM-LPN-SANAA-DM-12-2019-2,document,500.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-13-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-13-2019-2/4,orvDGM-LPN-SANAA-DM-13-2019-2,orvDGM-LPN-SANAA-DM-13-2019-2,document,500.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-14-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-14-2019-2/4,orvDGM-LPN-SANAA-DM-14-2019-2,orvDGM-LPN-SANAA-DM-14-2019-2,document,500.0
ocds-lcuori-orvkNL-LPN No.28-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.28-2018-SEAF-UNAH-2/4,orvkNL-LPN No.28-2018-SEAF-UNAH-2,orvkNL-LPN No.28-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-03-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-03-2019-2/5,orvDGM-LPN-SANAA-DM-03-2019-2,orvDGM-LPN-SANAA-DM-03-2019-2,document,800.0
ocds-lcuori-kG1ger-LPN-ENP-05-2019-2,ocds-lcuori-kG1ger-LPN-ENP-05-2019-2/10,kG1ger-LPN-ENP-05-2019-2,kG1ger-LPN-ENP-05-2019-2,document,500.0
ocds-lcuori-2LmKVR-LPN-01-2019-INAMI-2,ocds-lcuori-2LmKVR-LPN-01-2019-INAMI-2/3,2LmKVR-LPN-01-2019-INAMI-2,2LmKVR-LPN-01-2019-INAMI-2,document,200.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-05-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-05-2019-2/4,orvDGM-LPN-SANAA-DM-05-2019-2,orvDGM-LPN-SANAA-DM-05-2019-2,document,800.0
ocds-lcuori-kR0k5G-LP-01-STCNE-2019-2,ocds-lcuori-kR0k5G-LP-01-STCNE-2019-2/2,kR0k5G-LP-01-STCNE-2019-2,kR0k5G-LP-01-STCNE-2019-2,document,433060.8
ocds-lcuori-kR0k5G-LP-02-STCNE-2019-2,ocds-lcuori-kR0k5G-LP-02-STCNE-2019-2/2,kR0k5G-LP-02-STCNE-2019-2,kR0k5G-LP-02-STCNE-2019-2,document,338527.75
ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-18-2019-2,ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-18-2019-2/4,2LmqDL-LPuNBS-02-AMDC-18-2019-2,2LmqDL-LPuNBS-02-AMDC-18-2019-2,document,500.0
ocds-lcuori-2LmqDL-LPrNO-01-AMDC-09-2019-2,ocds-lcuori-2LmqDL-LPrNO-01-AMDC-09-2019-2/3,2LmqDL-LPrNO-01-AMDC-09-2019-2,2LmqDL-LPrNO-01-AMDC-09-2019-2,document,200.0
ocds-lcuori-orveZR-lp-rdc-13-2019-2,ocds-lcuori-orveZR-lp-rdc-13-2019-2/3,orveZR-lp-rdc-13-2019-2,orveZR-lp-rdc-13-2019-2,document,623452.0
ocds-lcuori-2LmqDL-LPrNO-18-AMDC-37-2019-2,ocds-lcuori-2LmqDL-LPrNO-18-AMDC-37-2019-2/5,2LmqDL-LPrNO-18-AMDC-37-2019-2,2LmqDL-LPrNO-18-AMDC-37-2019-2,document,200.0
ocds-lcuori-2LmqDL-LPrNO-02-AMDC-10-2019-2,ocds-lcuori-2LmqDL-LPrNO-02-AMDC-10-2019-2/3,2LmqDL-LPrNO-02-AMDC-10-2019-2,2LmqDL-LPrNO-02-AMDC-10-2019-2,document,200.0
ocds-lcuori-7rBxpG-LPÚBLICA NO.18-2019-2,ocds-lcuori-7rBxpG-LPÚBLICA NO.18-2019-2/5,7rBxpG-LPÚBLICA NO.18-2019-2,7rBxpG-LPÚBLICA NO.18-2019-2,document,200.0
ocds-lcuori-gLn2nL-LPN-CP-001-2019-2,ocds-lcuori-gLn2nL-LPN-CP-001-2019-2/4,gLn2nL-LPN-CP-001-2019-2,gLn2nL-LPN-CP-001-2019-2,document,500.0
ocds-lcuori-MLQ18L-LPN-HBCBH-003-2019-2,ocds-lcuori-MLQ18L-LPN-HBCBH-003-2019-2/5,MLQ18L-LPN-HBCBH-003-2019-2,MLQ18L-LPN-HBCBH-003-2019-2,document,200.0
ocds-lcuori-PR847R-ICF-GA-LP-001-2019-2,ocds-lcuori-PR847R-ICF-GA-LP-001-2019-2/5,PR847R-ICF-GA-LP-001-2019-2,PR847R-ICF-GA-LP-001-2019-2,document,500.0
ocds-lcuori-PGJALo-LPN-100-006-2019-2,ocds-lcuori-PGJALo-LPN-100-006-2019-2/6,PGJALo-LPN-100-006-2019-2,PGJALo-LPN-100-006-2019-2,document,500.0
ocds-lcuori-PGJALo-LPN-100-010-2019-2,ocds-lcuori-PGJALo-LPN-100-010-2019-2/6,PGJALo-LPN-100-010-2019-2,PGJALo-LPN-100-010-2019-2,document,500.0
ocds-lcuori-mrYQZr-LPN 003-2019-SDN -2,ocds-lcuori-mrYQZr-LPN 003-2019-SDN -2/4,mrYQZr-LPN 003-2019-SDN -2,mrYQZr-LPN 003-2019-SDN -2,document,500.0
ocds-lcuori-DL9YoL-LPN-03-2019-FAHM-2,ocds-lcuori-DL9YoL-LPN-03-2019-FAHM-2/5,DL9YoL-LPN-03-2019-FAHM-2,DL9YoL-LPN-03-2019-FAHM-2,document,500.0
ocds-lcuori-ZGqEaG-LPN-AMR-003-2019-2,ocds-lcuori-ZGqEaG-LPN-AMR-003-2019-2/6,ZGqEaG-LPN-AMR-003-2019-2,ZGqEaG-LPN-AMR-003-2019-2,document,500.0
ocds-lcuori-2Lmz0G-LPN-001-2019-2,ocds-lcuori-2Lmz0G-LPN-001-2019-2/3,2Lmz0G-LPN-001-2019-2,2Lmz0G-LPN-001-2019-2,document,500.0
ocds-lcuori-2Lmz0G-LPN-002-2019-2,ocds-lcuori-2Lmz0G-LPN-002-2019-2/3,2Lmz0G-LPN-002-2019-2,2Lmz0G-LPN-002-2019-2,document,500.0
ocds-lcuori-2Lmz0G-LPN-003-2019-2,ocds-lcuori-2Lmz0G-LPN-003-2019-2/3,2Lmz0G-LPN-003-2019-2,2Lmz0G-LPN-003-2019-2,document,500.0
ocds-lcuori-orveZR-LP-RDC-14-2019-2,ocds-lcuori-orveZR-LP-RDC-14-2019-2/3,orveZR-LP-RDC-14-2019-2,orveZR-LP-RDC-14-2019-2,document,420000.0
ocds-lcuori-7GXbbr-LPN-MCH-001-2019-2,ocds-lcuori-7GXbbr-LPN-MCH-001-2019-2/4,7GXbbr-LPN-MCH-001-2019-2,7GXbbr-LPN-MCH-001-2019-2,document,2000.0
ocds-lcuori-2LmqDL-LPrNO-19-AMDC-38-2019-2,ocds-lcuori-2LmqDL-LPrNO-19-AMDC-38-2019-2/5,2LmqDL-LPrNO-19-AMDC-38-2019-2,2LmqDL-LPrNO-19-AMDC-38-2019-2,document,200.0
ocds-lcuori-orveZR-LP-RDC-15-2019-2,ocds-lcuori-orveZR-LP-RDC-15-2019-2/3,orveZR-LP-RDC-15-2019-2,orveZR-LP-RDC-15-2019-2,document,1000000.0
ocds-lcuori-7GXbbr-LPN-MCH-002-2019-2,ocds-lcuori-7GXbbr-LPN-MCH-002-2019-2/5,7GXbbr-LPN-MCH-002-2019-2,7GXbbr-LPN-MCH-002-2019-2,document,2000.0
ocds-lcuori-orvwnL-LICITACIÓN PÚBLICA NACIONAL No.INP-GA-006-2019-2,ocds-lcuori-orvwnL-LICITACIÓN PÚBLICA NACIONAL No.INP-GA-006-2019-2/3,orvwnL-LICITACIÓN PÚBLICA NACIONAL No.INP-GA-006-2019-2,orvwnL-LICITACIÓN PÚBLICA NACIONAL No.INP-GA-006-2019-2,document,1000.0
ocds-lcuori-WRz0xL-LPN-SAR-006-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-006-2019-2/3,WRz0xL-LPN-SAR-006-2019-2,WRz0xL-LPN-SAR-006-2019-2,document,500.0
ocds-lcuori-orvwnL-Licitación Pública Nacional  No. INP-GA-008-2019-2,ocds-lcuori-orvwnL-Licitación Pública Nacional  No. INP-GA-008-2019-2/3,orvwnL-Licitación Pública Nacional  No. INP-GA-008-2019-2,orvwnL-Licitación Pública Nacional  No. INP-GA-008-2019-2,document,500.0
ocds-lcuori-MLQ18L-HBCBH 005-2019-2,ocds-lcuori-MLQ18L-HBCBH 005-2019-2/5,MLQ18L-HBCBH 005-2019-2,MLQ18L-HBCBH 005-2019-2,document,200.0
ocds-lcuori-kG1ger-LPriv-ENP-01-2019-2,ocds-lcuori-kG1ger-LPriv-ENP-01-2019-2/5,kG1ger-LPriv-ENP-01-2019-2,kG1ger-LPriv-ENP-01-2019-2,document,500.0
ocds-lcuori-2LmXXr-LPN-008-I-2019-2,ocds-lcuori-2LmXXr-LPN-008-I-2019-2/3,2LmXXr-LPN-008-I-2019-2,2LmXXr-LPN-008-I-2019-2,document,500.0
ocds-lcuori-7rBxpG-L.Pública No.02-2019-2,ocds-lcuori-7rBxpG-L.Pública No.02-2019-2/5,7rBxpG-L.Pública No.02-2019-2,7rBxpG-L.Pública No.02-2019-2,document,200.0
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-05-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-05-2019-2/4,mGE4eL-LPN-IDECOAS-FHIS-05-2019-2,mGE4eL-LPN-IDECOAS-FHIS-05-2019-2,document,300.0
