ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/datePublished,awards/0/documents/0/description,awards/0/documents/0/format,awards/0/documents/0/title,awards/0/documents/0/url
ocds-lcuori-4LOxWG-147-2019-2,ocds-lcuori-4LOxWG-147-2019-2/4,4LOxWG-147-2019-2,141499,awardNotice,2019-10-24T14:10:26.620000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83147-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-148-2019-2,ocds-lcuori-4LOxWG-148-2019-2/4,4LOxWG-148-2019-2,142739,awardNotice,2019-11-14T12:09:29.053000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83148-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-149-2019-2,ocds-lcuori-4LOxWG-149-2019-2/4,4LOxWG-149-2019-2,143404,awardNotice,2019-12-03T09:21:24.180000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83149-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-150-2019-2,ocds-lcuori-4LOxWG-150-2019-2/4,4LOxWG-150-2019-2,142114,awardNotice,2019-11-04T11:28:05.657000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83150-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-151-2019-2,ocds-lcuori-4LOxWG-151-2019-2/4,4LOxWG-151-2019-2,142654,awardNotice,2019-11-13T12:54:57.083000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83151-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-152-2019-2,ocds-lcuori-4LOxWG-152-2019-2/4,4LOxWG-152-2019-2,142581,awardNotice,2019-11-12T12:12:25.737000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83152-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-153-2019-2,ocds-lcuori-4LOxWG-153-2019-2/4,4LOxWG-153-2019-2,142093,awardNotice,2019-11-04T10:55:40.823000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83153-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-026-2019-2,ocds-lcuori-wrVn3r-15-026-2019-2/3,wrVn3r-15-026-2019-2,137503,awardNotice,2019-08-01T12:48:38.327000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-026-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR2xaL-LPN-ONCAE-CM-CDFEA-001-2019-2,ocds-lcuori-kR2xaL-LPN-ONCAE-CM-CDFEA-001-2019-2/7,kR2xaL-LPN-ONCAE-CM-CDFEA-001-2019-2,136086,awardNotice,2019-07-05T16:33:12.480000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic690LPN-ONCAE-CM-CDFEA-001-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-20-2019-2,ocds-lcuori-4LOxWG-20-2019-2/4,4LOxWG-20-2019-2,136349,awardNotice,2019-07-11T13:59:00.150000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8320-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-8L47Pr-L-P 013-19-HO-2,ocds-lcuori-8L47Pr-L-P 013-19-HO-2/3,8L47Pr-L-P 013-19-HO-2,137198,awardNotice,2019-07-28T16:05:09.647000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20013-19-HO802-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-8L47Pr-L-P 012-2019-HO-2,ocds-lcuori-8L47Pr-L-P 012-2019-HO-2/3,8L47Pr-L-P 012-2019-HO-2,137201,awardNotice,2019-07-28T16:18:12.950000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20012-2019-HO802-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-8L47Pr-L-P 020-2019-2,ocds-lcuori-8L47Pr-L-P 020-2019-2/4,8L47Pr-L-P 020-2019-2,137207,awardNotice,2019-07-28T16:46:22.107000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20020-2019802-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-8L47Pr-L-P 022-2019-HO-2,ocds-lcuori-8L47Pr-L-P 022-2019-HO-2/4,8L47Pr-L-P 022-2019-HO-2,137210,awardNotice,2019-07-28T17:47:57.353000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20022-2019-HO802-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-yRl6pL-CI-006-SSIS-BID-2019-2,ocds-lcuori-yRl6pL-CI-006-SSIS-BID-2019-2/5,yRl6pL-CI-006-SSIS-BID-2019-2,137224,awardNotice,2019-07-29T11:01:36.550000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232CI-006-SSIS-BID-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXor-LIC 048 HAME 2019-2,ocds-lcuori-grxXor-LIC 048 HAME 2019-2/4,grxXor-LIC 048 HAME 2019-2,137268,awardNotice,2019-07-29T18:43:55.870000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20048%20HAME%202019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXor-LIC 036 HAME 2019-2,ocds-lcuori-grxXor-LIC 036 HAME 2019-2/4,grxXor-LIC 036 HAME 2019-2,137261,awardNotice,2019-07-29T18:25:31.450000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20036%20HAME%202019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-025-2019-2,ocds-lcuori-wrVn3r-15-025-2019-2/4,wrVn3r-15-025-2019-2,137255,awardNotice,2019-07-29T15:56:03.947000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-025-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-251-2019-HMCR-2,ocds-lcuori-jRDkQG-CM-251-2019-HMCR-2/6,jRDkQG-CM-251-2019-HMCR-2,137157,awardNotice,2019-07-26T09:23:17.180000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-251-2019-HMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CPC-003-2019-2,ocds-lcuori-vGZWNR-CPC-003-2019-2/6,vGZWNR-CPC-003-2019-2,137249,awardNotice,2019-07-29T14:41:32.640000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CPC-003-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-lRojQG-LP-14-19-2,ocds-lcuori-lRojQG-LP-14-19-2/4,lRojQG-LP-14-19-2,137215,awardNotice,2019-07-29T08:48:02.250000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic645LP-14-19803-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-PR8M9r-LPN-IP-003-2019-2,ocds-lcuori-PR8M9r-LPN-IP-003-2019-2/6,PR8M9r-LPN-IP-003-2019-2,143879,awardNotice,2019-12-18T16:50:30.813000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic336LPN-IP-003-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-256-2019-HMCR-2,ocds-lcuori-jRDkQG-CM-256-2019-HMCR-2/4,jRDkQG-CM-256-2019-HMCR-2,136938,awardNotice,2019-07-22T15:09:26.320000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-256-2019-HMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkVG-LP-014-2019-2,ocds-lcuori-jRDkVG-LP-014-2019-2/5,jRDkVG-LP-014-2019-2,138410,awardNotice,2019-08-20T13:51:32.480000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-014-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GXmzR-LP-003-2019 CCIVS -2,ocds-lcuori-7GXmzR-LP-003-2019 CCIVS -2/9,7GXmzR-LP-003-2019 CCIVS -2,136629,awardNotice,2019-07-16T16:21:12.100000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic759LP-003-2019%20CCIVS%20804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7rBxpG-LPublica-No.26-2019-2,ocds-lcuori-7rBxpG-LPublica-No.26-2019-2/4,7rBxpG-LPublica-No.26-2019-2,142501,awardNotice,2019-11-11T11:05:16.253000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic123LPublica-No.26-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orveZR-LP-RDC-22-2019-2,ocds-lcuori-orveZR-LP-RDC-22-2019-2/4,orveZR-LP-RDC-22-2019-2,140921,awardNotice,2019-10-16T14:59:17.133000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic607LP-RDC-22-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7rBxpG-LPública No.24-2019-2,ocds-lcuori-7rBxpG-LPública No.24-2019-2/5,7rBxpG-LPública No.24-2019-2,145538,awardNotice,2020-02-24T15:16:37.827000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.24-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rw5YG-03-2019-2,ocds-lcuori-0rw5YG-03-2019-2/4,0rw5YG-03-2019-2,140604,awardNotice,2019-10-11T09:31:12.903000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic7803-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rw5YG-05-2019-2,ocds-lcuori-0rw5YG-05-2019-2/4,0rw5YG-05-2019-2,142075,awardNotice,2019-11-03T22:13:05.627000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic7805-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-lRoK2R-LPN-DARA008-2019-2,ocds-lcuori-lRoK2R-LPN-DARA008-2019-2/7,lRoK2R-LPN-DARA008-2019-2,140967,awardNotice,2019-10-17T09:37:40.523000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1101LPN-DARA008-2019805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOV1r-DICTA-SAG-LPN-001-2019-2,ocds-lcuori-4LOV1r-DICTA-SAG-LPN-001-2019-2/6,4LOV1r-DICTA-SAG-LPN-001-2019-2,138451,awardNotice,2019-08-21T08:54:31.397000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1083DICTA-SAG-LPN-001-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkVG-LP-020-2019-2,ocds-lcuori-jRDkVG-LP-020-2019-2/4,jRDkVG-LP-020-2019-2,139092,awardNotice,2019-09-05T16:12:00.440000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-020-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkVG-LP-021-2019-2,ocds-lcuori-jRDkVG-LP-021-2019-2/4,jRDkVG-LP-021-2019-2,139094,awardNotice,2019-09-05T16:13:15.573000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-021-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkVG-LP-022-2019-2,ocds-lcuori-jRDkVG-LP-022-2019-2/4,jRDkVG-LP-022-2019-2,139096,awardNotice,2019-09-05T16:15:09.900000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-022-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaPr-41-2019-2,ocds-lcuori-ERpaPr-41-2019-2/4,ERpaPr-41-2019-2,142009,awardNotice,2019-11-01T10:09:40.813000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic8841-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rw5YG-17-2019-2,ocds-lcuori-0rw5YG-17-2019-2/4,0rw5YG-17-2019-2,142068,awardNotice,2019-11-03T14:55:08.927000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic7817-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-054-HGA-2019-2,ocds-lcuori-orvPDG-LP-054-HGA-2019-2/5,orvPDG-LP-054-HGA-2019-2,141078,awardNotice,2019-10-17T18:50:05.127000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-054-HGA-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7rBxpG-LPública No.27-2019-2,ocds-lcuori-7rBxpG-LPública No.27-2019-2/6,7rBxpG-LPública No.27-2019-2,143413,awardNotice,2019-12-03T10:21:43.377000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.27-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-LPN-006-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-LPN-006-SSIS-BID-3371-2019-2/6,yRl6pL-LPN-006-SSIS-BID-3371-2019-2,140580,awardNotice,2019-10-10T15:27:15.457000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232LPN-006-SSIS-BID-3371-2019805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-022-2019-2,ocds-lcuori-wrVn3r-15-022-2019-2/5,wrVn3r-15-022-2019-2,138030,awardNotice,2019-08-12T18:33:53.200000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-022-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-023-2019-2,ocds-lcuori-wrVn3r-15-023-2019-2/5,wrVn3r-15-023-2019-2,138032,awardNotice,2019-08-12T18:35:01.543000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-023-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-024-2019-2,ocds-lcuori-wrVn3r-15-024-2019-2/5,wrVn3r-15-024-2019-2,138034,awardNotice,2019-08-12T18:37:03.347000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-024-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-156-2019-2,ocds-lcuori-4LOxWG-156-2019-2/4,4LOxWG-156-2019-2,142814,awardNotice,2019-11-15T15:30:40.253000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83156-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-056-HGA-2019-2,ocds-lcuori-orvPDG-LP-056-HGA-2019-2/5,orvPDG-LP-056-HGA-2019-2,141090,awardNotice,2019-10-18T09:50:32.983000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-056-HGA-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-056-HGA-2019-2,ocds-lcuori-orvPDG-LP-056-HGA-2019-2/5,orvPDG-LP-056-HGA-2019-2,141091,awardNotice,2019-10-18T09:50:55.033000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-056-HGA-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-029-2019-2,ocds-lcuori-wrVn3r-15-029-2019-2/3,wrVn3r-15-029-2019-2,137746,awardNotice,2019-08-07T12:18:05.450000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-029-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRz0xL-LPN-SAR-015-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-015-2019-2/6,WRz0xL-LPN-SAR-015-2019-2,143746,awardNotice,2019-12-13T13:41:04.763000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1010LPN-SAR-015-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRz0xL-LPN-SAR-015-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-015-2019-2/6,WRz0xL-LPN-SAR-015-2019-2,143747,awardNotice,2019-12-13T13:41:24.800000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1010LPN-SAR-015-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-057-HGA-2019-2,ocds-lcuori-orvPDG-LP-057-HGA-2019-2/5,orvPDG-LP-057-HGA-2019-2,139708,awardNotice,2019-09-19T11:46:09.127000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-057-HGA-2019804-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-19-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-19-2019-2/7,mGE4eL-LPN-IDECOAS-FHIS-19-2019-2,142489,awardNotice,2019-11-11T10:13:18.837000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic742LPN-IDECOAS-FHIS-19-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDVyL-Licitación Pública 004-2019-2,ocds-lcuori-jRDVyL-Licitación Pública 004-2019-2/6,jRDVyL-Licitación Pública 004-2019-2,139090,awardNotice,2019-09-05T15:57:19.497000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic204Licitaci%C3%B3n%20P%C3%BAblica%20004-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-059-HGA-2019-2,ocds-lcuori-orvPDG-LP-059-HGA-2019-2/5,orvPDG-LP-059-HGA-2019-2,141094,awardNotice,2019-10-18T10:10:52.857000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-059-HGA-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkVG-LP-015-2019-2,ocds-lcuori-jRDkVG-LP-015-2019-2/4,jRDkVG-LP-015-2019-2,136710,awardNotice,2019-07-17T15:18:55.857000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-015-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkVG-LP-016-2019-2,ocds-lcuori-jRDkVG-LP-016-2019-2/5,jRDkVG-LP-016-2019-2,136850,awardNotice,2019-07-19T10:49:47.837000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-016-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkVG-LP-016-2019-2,ocds-lcuori-jRDkVG-LP-016-2019-2/5,jRDkVG-LP-016-2019-2,136851,awardNotice,2019-07-19T10:50:47.583000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic92LP-016-2019805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-03-2019 3er PROCESO-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-03-2019 3er PROCESO-2/4,mGE4eL-COT-IDECOAS-FHIS-03-2019 3er PROCESO-2,140130,awardNotice,2019-09-26T16:50:50.087000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic742COT-IDECOAS-FHIS-03-2019%203er%20PROCESO806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR2qdG-LP-09-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-09-HRSC-2019-2/5,kR2qdG-LP-09-HRSC-2019-2,137164,awardNotice,2019-07-26T13:19:46.523000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic102LP-09-HRSC-2019803-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-4LOxWG-155-2019-2,ocds-lcuori-4LOxWG-155-2019-2/4,4LOxWG-155-2019-2,142987,awardNotice,2019-11-20T12:37:56.747000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83155-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-kR2qdG-LP-010-HRSC-2019-2,ocds-lcuori-kR2qdG-LP-010-HRSC-2019-2/6,kR2qdG-LP-010-HRSC-2019-2,137166,awardNotice,2019-07-26T13:23:30.787000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic102LP-010-HRSC-2019803-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-ZGqW9r-CD-001-IPM-2019-2,ocds-lcuori-ZGqW9r-CD-001-IPM-2019-2/4,ZGqW9r-CD-001-IPM-2019-2,138136,awardNotice,2019-08-14T16:02:19.543000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic662CD-001-IPM-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-CI-018-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-018-SSIS-BID-3371-2019-2/7,yRl6pL-CI-018-SSIS-BID-3371-2019-2,140338,awardNotice,2019-10-07T11:17:34.473000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232CI-018-SSIS-BID-3371-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-L.P. 051-2019-2,ocds-lcuori-grxXEr-L.P. 051-2019-2/5,grxXEr-L.P. 051-2019-2,138201,awardNotice,2019-08-15T15:02:57.193000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20051-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-L.P. 052-2019-2,ocds-lcuori-grxXEr-L.P. 052-2019-2/5,grxXEr-L.P. 052-2019-2,138196,awardNotice,2019-08-15T14:49:01.647000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20052-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MLQnAG-LPriv N°022-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv N°022-2019-HGS-2/5,MLQnAG-LPriv N°022-2019-HGS-2,135800,awardNotice,2019-07-02T14:07:33.773000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPriv%20N%C2%B0022-2019-HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PR8dYR-004-2019-2,ocds-lcuori-PR8dYR-004-2019-2/4,PR8dYR-004-2019-2,135773,awardNotice,2019-07-02T11:47:47.080000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic780004-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-05-2019-2,ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-05-2019-2/5,Er6jdr-Expresión de Interés No. PGRD-05-2019-2,136735,awardNotice,2019-07-17T17:02:55.640000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.%20PGRD-05-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-05-2019-2,ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-05-2019-2/5,Er6jdr-Expresión de Interés No. PGRD-05-2019-2,136736,awardNotice,2019-07-17T17:03:07.983000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.%20PGRD-05-2019803-ResoluciondelaAdjudicacion.pdf
