ocid,id,awards/0/id,awards/0/value/currency,awards/0/value/amount,awards/0/description
ocds-lcuori-12064,ocds-lcuori-12064/3-contract,12064,HNL,818.8000000000001,Solicitado para fechar Libretas de Marinos
ocds-lcuori-12066,ocds-lcuori-12066/3-contract,12066,HNL,659.64,COMPRA DE REFRESCOS PRA USO DE LA VICEPRESIDENCIA
ocds-lcuori-12068,ocds-lcuori-12068/3-contract,12068,HNL,48144.75,SUMINISTROS DE 1 LAPTOP Y DATA PARA USO EN LA DIRECCION DE TRANSPARENCIA
ocds-lcuori-12071,ocds-lcuori-12071/3-contract,12071,HNL,51998.42,INADI 09 2016
ocds-lcuori-12072,ocds-lcuori-12072/3-contract,12072,HNL,4298.42,IND 10 2016
ocds-lcuori-12073,ocds-lcuori-12073/3-contract,12073,HNL,26842.7595,IND 11 2016
ocds-lcuori-12074,ocds-lcuori-12074/3-contract,12074,HNL,5966.2805,IND 12 2016 
ocds-lcuori-12075,ocds-lcuori-12075/3-contract,12075,HNL,9660.6095,IND 13 2016
ocds-lcuori-12076,ocds-lcuori-12076/3-contract,12076,HNL,14443.8275,IND 14 2016
ocds-lcuori-12077,ocds-lcuori-12077/3-contract,12077,HNL,443.072,IND 15 2016
ocds-lcuori-12159,ocds-lcuori-12159/3-contract,12159,,,compr
ocds-lcuori-12080,ocds-lcuori-12080/3-contract,12080,HNL,30426.6195,Utiles de oficina 
ocds-lcuori-12081,ocds-lcuori-12081/3-contract,12081,HNL,34285.64,Utiles de Oficina 
ocds-lcuori-12082,ocds-lcuori-12082/3-contract,12082,HNL,1413.1200000000001,Utiles de Oficina 
ocds-lcuori-12083,ocds-lcuori-12083/3-contract,12083,HNL,29164.23,Utiles de Oficina 
ocds-lcuori-12084,ocds-lcuori-12084/3-contract,12084,HNL,21888.18,Utiles de Oficina 
ocds-lcuori-12085,ocds-lcuori-12085/3-contract,12085,HNL,1450.81,COMPRA DE ALIMENTOS
ocds-lcuori-12090,ocds-lcuori-12090/3-contract,12090,HNL,186.12,Compra de alimentos para oficina de Gerencia CONAPID
ocds-lcuori-12091,ocds-lcuori-12091/3-contract,12091,HNL,68782.0,EQUIPO DE COMPUTO
ocds-lcuori-12088,ocds-lcuori-12088/3-contract,12088,HNL,2707.76,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-12094,ocds-lcuori-12094/3-contract,12094,HNL,27000.0,proyector e impresoras 
ocds-lcuori-12093,ocds-lcuori-12093/3-contract,12093,HNL,220.0,Compra de 10 botellones de agua purificada para consumo en las unidades del CURLP
ocds-lcuori-12095,ocds-lcuori-12095/3-contract,12095,HNL,20400.0,proyector e impresoras
ocds-lcuori-12097,ocds-lcuori-12097/3-contract,12097,HNL,25098.75,COMPRA DE SUMINISTROS PARA EQUIPO DEL BONO AGRICOLA
ocds-lcuori-12098,ocds-lcuori-12098/3-contract,12098,HNL,252.846,Galletas y cafe
ocds-lcuori-12099,ocds-lcuori-12099/3-contract,12099,HNL,11302.2,Llantas para el Vehiculo tipo pick up modelo Hilux color gris
ocds-lcuori-12101,ocds-lcuori-12101/3-contract,12101,HNL,229356.0,Compra de 06 multifuncionales blanco y negro tipo 2 zona 1 y 03 computadoras de escritorio intermedia tipo B zona 3
ocds-lcuori-12102,ocds-lcuori-12102/3-contract,12102,HNL,563.799,COMPRA DE CREMORA Y TE DE MANZANILLA PARA USO DE LOS DIRECTORES
ocds-lcuori-12103,ocds-lcuori-12103/3-contract,12103,HNL,252.846,Cafe y Galletas
ocds-lcuori-12104,ocds-lcuori-12104/3-contract,12104,HNL,2010.4875000000002,Compra de 01 Disco duro externo USB 1T alta calidad
ocds-lcuori-12106,ocds-lcuori-12106/3-contract,12106,HNL,44505.0,COMPRA DE EQUIPO A SER FINANCIADA CON FONDOS EXTERNOS DEL BID DEL PROYECTO ATN OC 13579 ADMINISTRADO POR LA UAP SEFIN esta orden de compra reemplaza la orden de compra 100 1 15 0031 2015 y 100 1 15 0027 2015 debido a error en la descripcion del proyecto
ocds-lcuori-12107,ocds-lcuori-12107/3-contract,12107,HNL,16905.0,UPS BASICO
ocds-lcuori-12108,ocds-lcuori-12108/3-contract,12108,HNL,5068.671,SUMINISTRO DE LATAS DE TE FRIO Y TE DE MANZANILLA SOLICITADOS POR EL ENCARGADO DE LA PROVEEDURIA INTERNA DE LA SECRETARIA DE FINAZAS
ocds-lcuori-12109,ocds-lcuori-12109/3-contract,12109,HNL,477.595,Compra de agua purificada para uso en Direccion Ejecutiva
ocds-lcuori-12111,ocds-lcuori-12111/3-contract,12111,HNL,186.07,Para uso en Direccion Ejecutiva
ocds-lcuori-12113,ocds-lcuori-12113/3-contract,12113,HNL,47288.0,SUMINISTRO DE 200 CARATULAS TAMA?O CARTA COLOR AZUL CELESTE Y 200 RESMAS DE PAPEL BOND TAMA?O OFICIO SOLICITADOS POR EL ENCARGADO DE LA PROVEEDURIA INTERNA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-12114,ocds-lcuori-12114/3-contract,12114,HNL,3691.967,compra para la direccion ejecutiva
ocds-lcuori-12115,ocds-lcuori-12115/3-contract,12115,HNL,973.038,SUMINISTRO DE 50 TIJERAS DE ACERO INOXIDABLE Y 18 PAQUETES DE BATERIAS ALCALINAS AA SOLICITADOS POR EL ENCARGADO DE LA PROVEEDURIA INTERNA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-12117,ocds-lcuori-12117/3-contract,12117,HNL,6840.775000000001,compra para direccion ejecutiva
ocds-lcuori-12118,ocds-lcuori-12118/3-contract,12118,HNL,578.3015,SUMINISTROS DE BEBIDAS PARA ATENDER VARIAS REUNIONES DE LA DIRECCION GENERAL DE INSTITUCIONES DESCENTRALIZADAS
ocds-lcuori-12119,ocds-lcuori-12119/3-contract,12119,HNL,663.1935000000001,SUMINISTROS DE PRODUCTOS DE PAPEL Y CARTON PARA USO DE LA DIRECCION GENERAL DE INSTITUCIONES DESCENTRALIZADAS DE LA SEFIN
ocds-lcuori-12120,ocds-lcuori-12120/3-contract,12120,HNL,7624.875,SUMINISTRO DE FOLDERS TAMA?O CARTA Y OFICIO PEGAMENTO EN BARRA DE 40G Y BORRADOR PARA LAPIZ CARBON SOLICITADOS POR EL ENCARGADO DE PROVEEDURIA INTERNA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-12122,ocds-lcuori-12122/3-contract,12122,HNL,1240.758,TECLADOS PARA COMPUTADORA
ocds-lcuori-12123,ocds-lcuori-12123/3-contract,12123,HNL,54853.85,SUMINISTROS VARIOS SOLICITADOS POR EL ENCARGADO DE LA PROVEEDURIA INTERNA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-12124,ocds-lcuori-12124/3-contract,12124,HNL,1865.5590000000002,Compras de alimentos y bebidas para uso de atenciones
ocds-lcuori-12128,ocds-lcuori-12128/3-contract,12128,HNL,2916.4,TONER CANON GPR 39 NEGRO
ocds-lcuori-12129,ocds-lcuori-12129/3-contract,12129,HNL,21461.375,006 2016
ocds-lcuori-12126,ocds-lcuori-12126/3-contract,12126,HNL,6840.775000000001,compra para direccion ejecutiva
ocds-lcuori-12133,ocds-lcuori-12133/3-contract,12133,HNL,13989.75,SALSA DE TOMATE EN GALON
ocds-lcuori-12132,ocds-lcuori-12132/3-contract,12132,HNL,1458.2,TONER CANON GPR39 NEGRO
ocds-lcuori-12134,ocds-lcuori-12134/3-contract,12134,HNL,44850.0,COMPRA DE 1500 BOTELLONES DE AGUA PARA SUPLIR LA DEMANDA DEL DEPARTAMENTO DE COMERCIAL DISTRIBUCION Y ADMINISTRACION NOROCCIDENTE
ocds-lcuori-12138,ocds-lcuori-12138/3-contract,12138,HNL,1483.5,SUMINISTRO PARA PLANIFICICACION
ocds-lcuori-12139,ocds-lcuori-12139/3-contract,12139,HNL,1242.184,SUMINISTRO PARA PLANIFICACION
ocds-lcuori-12136,ocds-lcuori-12136/3-contract,12136,HNL,1383.68,Producto agotado
ocds-lcuori-12142,ocds-lcuori-12142/3-contract,12142,HNL,1870.8965,CAJA CHICA DEL 3 NIVEL
ocds-lcuori-12144,ocds-lcuori-12144/3-contract,12144,HNL,17687.0,SUMINISTRO DE CARATULAS Y RESMAS DE PAPEL OFICIO SOLICITADOS POR EL ENCARGADO DE LA PROVEEDURIA INTERNA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-12145,ocds-lcuori-12145/3-contract,12145,HNL,63192.5,Compra de 01 proyector marca Epson powerlite Pro G6170
ocds-lcuori-12141,ocds-lcuori-12141/3-contract,12141,HNL,27000.0,EQUIPO DE COMPUTO DATA SHOW
ocds-lcuori-12147,ocds-lcuori-12147/3-contract,12147,HNL,21545.25,PAPEL BOND TAMA?O CARTA SOLICITADO POR LA UNIDAD DE MEDICION
ocds-lcuori-12148,ocds-lcuori-12148/3-contract,12148,HNL,23403.0,LICENCIAS DE OFFICE
ocds-lcuori-12150,ocds-lcuori-12150/3-contract,12150,HNL,90560.0,Compra de toner color negro cyan magenta y amarillo para imprimir documentos administrativos afiches invitaciones a eventos culturales programas agendas etc en el CAC UNAH
ocds-lcuori-12151,ocds-lcuori-12151/3-contract,12151,HNL,2965.4990000000003,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-12152,ocds-lcuori-12152/3-contract,12152,HNL,1486.594,COMPRA DE ALIMENTOS
ocds-lcuori-12158,ocds-lcuori-12158/3-contract,12158,HNL,749.8720000000001,Compra de Cuadernos unicos sin forros y dotas adhesivas
ocds-lcuori-12154,ocds-lcuori-12154/3-contract,12154,HNL,7183.96,Compra de tintas negras y de color para la impresora de la Direccion del CAC UNAH
ocds-lcuori-12155,ocds-lcuori-12155/3-contract,12155,HNL,465.9225,Orden de Compra interna Papel Bond oficio y carta y clip 
ocds-lcuori-12163,ocds-lcuori-12163/3-contract,12163,HNL,206.13750000000002,Compra de marcadores permanentes y marcadores para pizarra 
ocds-lcuori-12164,ocds-lcuori-12164/3-contract,12164,HNL,2344.5570000000002,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-12161,ocds-lcuori-12161/3-contract,12161,HNL,2344.5570000000002,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-12162,ocds-lcuori-12162/3-contract,12162,,,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-12165,ocds-lcuori-12165/3-contract,12165,HNL,1594.0915,Alimentos y bebidas
ocds-lcuori-12166,ocds-lcuori-12166/3-contract,12166,HNL,34500.0,Compra de 01 proyector epson modelo powerlite 1960
ocds-lcuori-12168,ocds-lcuori-12168/3-contract,12168,HNL,711.85,ATENCIONES VARIAS 
ocds-lcuori-12169,ocds-lcuori-12169/3-contract,12169,HNL,200.0,COMPRA DE 5 BOTELLONES DE AGUA PARA CONSUMO DEL PERSONAL DE SEAPI
ocds-lcuori-12170,ocds-lcuori-12170/3-contract,12170,HNL,1455.4170000000001,COMPRA DE TINTAS PARA USO DEL DEPTO SERVICIOS GENERALES PARA EL DESARROLLO DE LAS DIFERENTES ACTIVIDADES DEL MISMO
ocds-lcuori-12171,ocds-lcuori-12171/3-contract,12171,HNL,61.410000000000004,material para el taller de arpilerras brindado por el CAC UNAH
ocds-lcuori-12175,ocds-lcuori-12175/3-contract,12175,HNL,7488.0,agua en botellones
ocds-lcuori-12173,ocds-lcuori-12173/3-contract,12173,HNL,203.55,MARCADORES PARA EL TALLER DE ARPILERRAS BRINDADO POR EL CAC UNAH
ocds-lcuori-12174,ocds-lcuori-12174/3-contract,12174,HNL,20.650000000000002,MATERIALES PARA EL TALLER DE ARPILERRAS QUE BRINDARA EL CENTRO DE ARTE Y CULTURA DE LA UNAH
ocds-lcuori-12177,ocds-lcuori-12177/3-contract,12177,HNL,6795.0,COMPRA DE MATERIALES Y SUMINISTROS DE OFICINA
ocds-lcuori-12179,ocds-lcuori-12179/3-contract,12179,HNL,8583.42,COMPRA DE MEMORIAS USB PARA USO DEL PERSONAL DE SEAPI
ocds-lcuori-12183,ocds-lcuori-12183/3-contract,12183,HNL,282210.0,COMPRA DE RENOVACION DE UAN LICENCIA DE ANTIVIRUS CORPORATIVA PARA CUATROCIENTAS COMPUTADORAS
ocds-lcuori-12181,ocds-lcuori-12181/3-contract,12181,HNL,873.26,COMPRA DE APERITIVOS PARA SER REPARTIDOS EN CURSO DIRIGIDO A ALGUNOS EMPLEADOS DE LA INSTITUCION
ocds-lcuori-12182,ocds-lcuori-12182/3-contract,12182,HNL,1080.0,COMPRA DE AGUA PARA CONSUMO EN EL CENTRO UNIVERSITARIO REGIONAL DEL LITORAL PACIFICO
ocds-lcuori-12185,ocds-lcuori-12185/3-contract,12185,HNL,215452.5,EL PAPEL SERA UTILIZADO PARA SUMINISTRAR A LAS DIFERENTES UNIDAD Y DIRECCIONES DEL INSTITUTO DE LA PROPIEDAD
ocds-lcuori-12187,ocds-lcuori-12187/3-contract,12187,HNL,3370.0,COMPRA DE PAPELERIA Y UTILES DE OFICINA PARA LA SEAPI
ocds-lcuori-12188,ocds-lcuori-12188/3-contract,12188,HNL,6095.0,COMPRA DE CUATRO SUMADORAS ELECTRICAS DE CATORCE DIGITOS
ocds-lcuori-12189,ocds-lcuori-12189/3-contract,12189,HNL,1360.48,COMPRA DE PAPELERIA Y UTILES DE OFICINA PARA LA SEAPI
ocds-lcuori-12191,ocds-lcuori-12191/3-contract,12191,HNL,27585.0,COMPRA DE PAPELERIA Y UTILES DE OFICINA PARA LA SEAPI
ocds-lcuori-12193,ocds-lcuori-12193/3-contract,12193,HNL,6208.0535,COMPRA PARA ATENCION DE REUNIONES DE ESTA SECRETARIA
ocds-lcuori-13114,ocds-lcuori-13114/3-contract,13114,HNL,31832.46,COMPRA TRIMESTRAL DE PAPELERIA
ocds-lcuori-12194,ocds-lcuori-12194/3-contract,12194,,,sd
ocds-lcuori-12195,ocds-lcuori-12195/3-contract,12195,,,sd
ocds-lcuori-12199,ocds-lcuori-12199/3-contract,12199,HNL,32874.162,PARA SER UTILIZADOS EN LAS DIFERENTES SALAS Y DEPARTAMENTO DE ESTE CENTRO HOSPITALARIO PARA CONSUMO DEL PRIMER TRIMESTRE DEL A?O 2016
ocds-lcuori-12200,ocds-lcuori-12200/3-contract,12200,HNL,20688.452,PARA SER UTILIZADOS EN LAS DIFERENTES SALAS Y DEPARTAMENTO DE ESTE CENTRO HOSPITALARIO PARA CONSUMO DEL PRIMER TRIMESTRE DEL A?O 2016
ocds-lcuori-12202,ocds-lcuori-12202/3-contract,12202,HNL,25965.0,llantas 
ocds-lcuori-12203,ocds-lcuori-12203/3-contract,12203,HNL,23744.0,llantas
ocds-lcuori-13139,ocds-lcuori-13139/3-contract,13139,HNL,2309.2000000000003,Clip y Post it note
ocds-lcuori-12206,ocds-lcuori-12206/3-contract,12206,HNL,990.0,AGUA PARA CONSUMO CURLP
ocds-lcuori-12207,ocds-lcuori-12207/3-contract,12207,HNL,13645.325,Vida Mejor
ocds-lcuori-12205,ocds-lcuori-12205/3-contract,12205,HNL,43585.0,Seran asignadas a la Fiscalia de Juticalpa
ocds-lcuori-12209,ocds-lcuori-12209/3-contract,12209,HNL,1171.7925,Entregar en el Almacen Central para la Gerencia de Recursos Humanos
ocds-lcuori-12210,ocds-lcuori-12210/3-contract,12210,HNL,7905.0,TONERS
ocds-lcuori-12211,ocds-lcuori-12211/3-contract,12211,HNL,9365.6,PARA EXISTENCIA EN TITULACION DE TIERRAS
ocds-lcuori-12213,ocds-lcuori-12213/3-contract,12213,HNL,9895.865,COMPRA DE TONER HP CE320A A LA 323A
ocds-lcuori-12214,ocds-lcuori-12214/3-contract,12214,HNL,4186.2875,Pago contra entrega con cheque 
ocds-lcuori-12215,ocds-lcuori-12215/3-contract,12215,HNL,1005.0,Entregar en el Almacen Central para uso en Recursos Humanos
ocds-lcuori-12218,ocds-lcuori-12218/3-contract,12218,HNL,3744.2275,PARA SER UTILIZADAS EN TITULACION DE TIERRAS
ocds-lcuori-12219,ocds-lcuori-12219/3-contract,12219,HNL,6500.0,COMPRA DE AGUA PURIFICADA PARA CONSUMO DEL PERSONAL DOCENTE ADMINISTRATIVO TECNICO PRACTICANTES Y ESTUDIANTES VOLUNTARIOS DEL IIES
ocds-lcuori-12220,ocds-lcuori-12220/3-contract,12220,HNL,6245.0,COMPRA DE PAPEL PARA USO DIARIO EN LAS ACTIVIDADES DE INVESTIGACION Y GESTION DE INVESTIGACION 
ocds-lcuori-12222,ocds-lcuori-12222/3-contract,12222,HNL,466.9805,Pago contra entrega
ocds-lcuori-12223,ocds-lcuori-12223/3-contract,12223,HNL,255.07,Pago contra entrega en efectivo
ocds-lcuori-12224,ocds-lcuori-12224/3-contract,12224,HNL,3861.7000000000003,Para Recursos Humanos
ocds-lcuori-12226,ocds-lcuori-12226/3-contract,12226,HNL,2964.0,PARA ABASTECER OFICINAS DE CONATEL
ocds-lcuori-12227,ocds-lcuori-12227/3-contract,12227,HNL,402.5,COMPRA DE CARTULINA OPALINA SOLICITADA POR LA UNIDAD DE RELACIONES PUBLICAS Y PROTOCOLO DE LA INSTITUCION
ocds-lcuori-12228,ocds-lcuori-12228/3-contract,12228,HNL,23221.9845,TONER 53A SOLICITADO POR EL DEPARTAMENTO DE RECURSOS HUMANOS
ocds-lcuori-12231,ocds-lcuori-12231/3-contract,12231,HNL,2673.106,una perforadora y un telefono fijo
ocds-lcuori-12232,ocds-lcuori-12232/3-contract,12232,HNL,1223.75,Compra de 25 bolsas de cafe premiun bolsa de 12 unidades 
ocds-lcuori-12235,ocds-lcuori-12235/3-contract,12235,HNL,1040.0,COMPRA DE AGUA PARA PERSONAL DE LA INSTITUCION BOTELLONES DE 5 GALONES
ocds-lcuori-12234,ocds-lcuori-12234/3-contract,12234,HNL,111.55,COMPRA PARA USO DE PERSONAL DE SUCURSAL LA CEIBA 
ocds-lcuori-12236,ocds-lcuori-12236/3-contract,12236,HNL,160.0,Compra de agua purificada para el personal del CAC UNAH
ocds-lcuori-12238,ocds-lcuori-12238/3-contract,12238,HNL,5425.2,solicitado por el amacen de materiales de este centro asistencial durante primer  trimestre a?o dos mil dieciseis
ocds-lcuori-12239,ocds-lcuori-12239/3-contract,12239,HNL,101150.875,compra de insumos para personal de dinaf
ocds-lcuori-12241,ocds-lcuori-12241/3-contract,12241,HNL,845.6985000000001,COMPRA DE CREMORA Y TE DE MANZANILLA PARA ATENDER DIVERSOS EVENTOS
ocds-lcuori-12242,ocds-lcuori-12242/3-contract,12242,HNL,16370.25,insumos para el personal
ocds-lcuori-12250,ocds-lcuori-12250/3-contract,12250,HNL,32887.55,solicitado por el almacen de materiales de este centro aistencial
ocds-lcuori-12244,ocds-lcuori-12244/3-contract,12244,HNL,69.0,COMPRA DE MATERIALES PARA EMPASTAR LAS BASES DE SUBASTA DE CABLES DE DIFERENTES TIPOS
ocds-lcuori-12245,ocds-lcuori-12245/3-contract,12245,HNL,124676.425,lo anterios es solicitado por el almacen de materiales de este centro aistencial
ocds-lcuori-12246,ocds-lcuori-12246/3-contract,12246,HNL,1135.625,COMPRA DE VASOS TERMICOS VASOS DESECHABLES Y CUCHARAS PARA SER UTILIZADOS EN DIFERENTES EVENTOS DEL BCH
ocds-lcuori-12254,ocds-lcuori-12254/3-contract,12254,HNL,3933.0,PARA USO DEL DEPARTAMENTO DE BENEFICIOS SOCIALES
ocds-lcuori-12256,ocds-lcuori-12256/3-contract,12256,HNL,480.0,COMPRA DE DOS CAJAS DE REFRESCOS
ocds-lcuori-12257,ocds-lcuori-12257/3-contract,12257,HNL,1061.91,suministros de 60paq de vasos para atender varia reuniones de la udem
ocds-lcuori-12258,ocds-lcuori-12258/3-contract,12258,HNL,208.0,Compra de agua purificada para el personal del CAC UNAH
ocds-lcuori-12261,ocds-lcuori-12261/3-contract,12261,HNL,171.21200000000002,caratula
ocds-lcuori-12260,ocds-lcuori-12260/3-contract,12260,HNL,388.47,COMPRA DE SERVILLETAS Y PAPEL TOALLA PARA USO DE LA SUBGERENCIA DE ESTUDIOS ECONOMICOS
ocds-lcuori-12262,ocds-lcuori-12262/3-contract,12262,HNL,7590.0,Compra de 100 marcador para metal punta fina tipo 1 mm color dorado alta calidad 
ocds-lcuori-12266,ocds-lcuori-12266/3-contract,12266,HNL,7485.35,CARTUCHOS DE TINTA PARA IMPRESORA DE LA UNIDAD DE PRESUPUESTO
ocds-lcuori-12264,ocds-lcuori-12264/3-contract,12264,HNL,6967.62,Para uso en la division de recursos humanos
ocds-lcuori-12265,ocds-lcuori-12265/3-contract,12265,HNL,1120.06,1 
ocds-lcuori-12268,ocds-lcuori-12268/3-contract,12268,HNL,26680.0,COMPRA DE LLANTAS PARA LOS DIFERENTES VEHICULOS DE LA INDUSTRIA
ocds-lcuori-12269,ocds-lcuori-12269/3-contract,12269,HNL,7549.06,Pago contra entrega con cheque
ocds-lcuori-12270,ocds-lcuori-12270/3-contract,12270,HNL,3680.0,2 Toner
ocds-lcuori-12275,ocds-lcuori-12275/3-contract,12275,HNL,1769.4935,1 Cartucho HPCE505A
ocds-lcuori-12272,ocds-lcuori-12272/3-contract,12272,HNL,5200.0,COMPRA DE AGUA POTABLE EN BOTELLONES DE 5 GALOSNES PARA USO DEL PROYECTO MOSEF ICF SITUADO EN LA COLONIA SAN  CARLOS EDIFICIO SAN CARLOS SEPTIMO PISO
ocds-lcuori-12278,ocds-lcuori-12278/3-contract,12278,HNL,1900.8,Utiles de oficina 
ocds-lcuori-12279,ocds-lcuori-12279/3-contract,12279,HNL,4066.6065000000003,COMPRA DE MATERIALES DE DIFERENTES DEPARTAMENTOS
ocds-lcuori-12276,ocds-lcuori-12276/3-contract,12276,HNL,15443.58,utiles de oficina 
ocds-lcuori-12280,ocds-lcuori-12280/3-contract,12280,HNL,2100.0,computadora ups
ocds-lcuori-12282,ocds-lcuori-12282/3-contract,12282,HNL,17280.0,computadora y ups
ocds-lcuori-12283,ocds-lcuori-12283/3-contract,12283,HNL,104.0,01
ocds-lcuori-12284,ocds-lcuori-12284/3-contract,12284,HNL,7015.0,COMPRA DE DOS LLANTAS PARA USO DEL BUS COASTER PLACA No 07312  DE IDECOAS PRONADERS
ocds-lcuori-12287,ocds-lcuori-12287/3-contract,12287,HNL,1913.439,COMPRA DE 6 TINTAS PARA IMPRIMIR REPORTES Y POLIZAS CONTABLES
ocds-lcuori-12288,ocds-lcuori-12288/3-contract,12288,HNL,39660.0,ESCANER
ocds-lcuori-12286,ocds-lcuori-12286/3-contract,12286,HNL,104.0,varios
ocds-lcuori-12290,ocds-lcuori-12290/3-contract,12290,HNL,11760.0,vasos de foam
ocds-lcuori-12289,ocds-lcuori-12289/3-contract,12289,HNL,4249.25,COMPRA DE 70 UNIDADES DE LEITZ TAMA?O CARTA Y 50 UNIDADES TAMA?O OFICIO
ocds-lcuori-12291,ocds-lcuori-12291/3-contract,12291,HNL,17291.561,COMPRA DE 8 TONER PARA IMPRESORA HP PRO 400 SOLICITADO POR LA DIVISION DE SERVICIOS ADMINISTRATIVOS
ocds-lcuori-12294,ocds-lcuori-12294/3-contract,12294,HNL,6081.071,20 IND 2016
ocds-lcuori-12296,ocds-lcuori-12296/3-contract,12296,HNL,160.3,COMPRA DE INSUMOS PARA EL DESARROLLO DEL PROGRAMA DE PREVENCION INTERVENCION Y APOYO AL ADULTO MAYOR
ocds-lcuori-12297,ocds-lcuori-12297/3-contract,12297,HNL,2967.0,Solicitados por la Direccion Sectorial de Operaciones
ocds-lcuori-12299,ocds-lcuori-12299/3-contract,12299,HNL,1235.75,compra de insumos varios de oficina
ocds-lcuori-12301,ocds-lcuori-12301/3-contract,12301,HNL,8622.7,COMPRA DE INSUMOS VARIOS DE OFICINA
ocds-lcuori-12302,ocds-lcuori-12302/3-contract,12302,HNL,2772.03,PARA ATENCIONES EN LA RECTORIA
ocds-lcuori-12303,ocds-lcuori-12303/3-contract,12303,HNL,14633.037,Utiles de oficina 
ocds-lcuori-12304,ocds-lcuori-12304/3-contract,12304,HNL,21204.39,Utiles de Oficina 
ocds-lcuori-12306,ocds-lcuori-12306/3-contract,12306,HNL,172.5,Utiles de Oficina 
ocds-lcuori-12309,ocds-lcuori-12309/3-contract,12309,HNL,117.024,compra para presupuesto
ocds-lcuori-12356,ocds-lcuori-12356/3-contract,12356,HNL,19451.075,solicitado por la proveeduria de medicina forense
ocds-lcuori-12308,ocds-lcuori-12308/3-contract,12308,HNL,195.8,compra presupuesto
ocds-lcuori-12310,ocds-lcuori-12310/3-contract,12310,HNL,794.65,compra para presupuesto
ocds-lcuori-12313,ocds-lcuori-12313/3-contract,12313,HNL,1987.9440000000002,SUMINISTROS DE ALIMENTOS PARA ATENDER VARIAS CAPACITACIONES DE LA UNIDAD DE MODERNIZACION Y PROYECTO SAMI
ocds-lcuori-12314,ocds-lcuori-12314/3-contract,12314,HNL,9634.424,21 IND 2016
ocds-lcuori-12315,ocds-lcuori-12315/3-contract,12315,HNL,2014.9150000000002,SUMINISTROS PARA ATENDER VARIAS REUNIONES DEL SISTEMA DE ADMINISTRACION MUNICIPAL INTEGRADO SAMI
ocds-lcuori-12316,ocds-lcuori-12316/3-contract,12316,HNL,741.75,SUMINISTROS DE 30 PAQ DE VASOS DESECHABLES PARA ATENDER VARIAS REUNIONES DE LA UNIDAD DE MODERNIZACION
ocds-lcuori-12317,ocds-lcuori-12317/3-contract,12317,HNL,3829.5,COMPRA DE CARTUCHO DE TINTA Y TONER VARIOS SOLICITADOS POR LA SUBGERENCIA ADMINISTRATIVA FINANCIERA SEGUN REQUISICION No 35 DE FECHA 12 ENERO 2016
ocds-lcuori-12318,ocds-lcuori-12318/3-contract,12318,HNL,31154.075,ESTOS SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA DIRECCION GENERAL DE TRANSPORTE SEGUN EXPEDIENTE INSEP TR 04 2016
ocds-lcuori-12319,ocds-lcuori-12319/3-contract,12319,HNL,40759.933,Solicitado por el Almacen de Medicina Forense
ocds-lcuori-12320,ocds-lcuori-12320/3-contract,12320,HNL,65900.911,ESTOS SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA DIRECCION GENERAL DE TRANSPORTE SEGUN EXPEDIENTE INSEP TR 04 2016
ocds-lcuori-12321,ocds-lcuori-12321/3-contract,12321,HNL,72349.375,Solicitado por la Proveeduria de Medicina Forense
ocds-lcuori-12322,ocds-lcuori-12322/3-contract,12322,HNL,10397.7595,COMPRA DE TINTAS Y TONER VARIOS SOLICITADOS POR LA SUBGERENCIA ADMINISTRATIVA FINANCIERA SEGUN REQUISICION No 35 DE FECHA 12 DE ENERO DE 2016
ocds-lcuori-12396,ocds-lcuori-12396/3-contract,12396,HNL,209461.3105,LAS TINTAS SERAN UTILIZADAS PARA EL ABASTECIMIENTO DE LAS DIFERENTES UNIDADES Y DIRECCIONES DEL INSTITUTO DE LA PROPIEDAD
ocds-lcuori-12325,ocds-lcuori-12325/3-contract,12325,HNL,2993.887,COMPRA DE TONER SOLICITADO POR LA SUBGERENCIA ADMINISTRATIVA FINANCIERA SEGUN REQUISICION No 35 DE FECHA 12 DE ENERO DE 2016
ocds-lcuori-12326,ocds-lcuori-12326/3-contract,12326,HNL,5980.0,compra de 230 botellones con agua purificada para la unidad de INFOAGRO SAG
