ocid,id,contracts/0/id,contracts/0/dateSigned,contracts/0/description,contracts/0/buyer/id,contracts/0/buyer/name,contracts/0/awardID,contracts/0/title,contracts/0/value/currency,contracts/0/value/amount,contracts/0/localProcurementCategory
ocds-lcuori-mGEMGM-DGIP-001-2016 UR-1,ocds-lcuori-mGEMGM-DGIP-001-2016 UR-1/3,mGEMGM-074-2016,2016-06-16T00:00:00-06:00,Carpetas de cartoncillo para la Dirección General de Inversiones Públicas,mGEMGM-NLPKrv,Unidad Central,mGEMGM-DGIP-001-2016 UR-1,074-2016,HNL,4370.0,goodsOrServices
ocds-lcuori-Zr5B9L-C-0155-2016-PE-0116-2016-1,ocds-lcuori-Zr5B9L-C-0155-2016-PE-0116-2016-1/3,Zr5B9L-0175-2016,2016-06-09T00:00:00-06:00,COPIAS,Zr5B9L-mrYzL9,Unidad Central,Zr5B9L-C-0155-2016-PE-0116-2016-1,0175-2016,HNL,28750.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE-COTIZACION No. 100 2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No. 100 2016-1/3,ERpWgG-OC No. 306,2016-05-30T00:00:00-06:00,COMPRA DE BANDERAS DE HONDURAS PARA EXTERIOR.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE-COTIZACION No. 100 2016-1,OC No. 306,HNL,6668.53,goodsOrServices
ocds-lcuori-wrVn3r-LP01-HSI-2016-2,ocds-lcuori-wrVn3r-LP01-HSI-2016-2/3,wrVn3r-01-16,2016-05-31T00:00:00-06:00,35210 PRODUCTOS FARMACEUTICOS Y MEDICINALES,wrVn3r-mrYzL9,Hospital San Isidro,wrVn3r-LP01-HSI-2016-2,01-16,HNL,335433.7,goodsOrServices
ocds-lcuori-vGZWNR-120000172-1,ocds-lcuori-vGZWNR-120000172-1/3,vGZWNR-4300004519,2016-04-12T00:00:00-06:00,PANTALLA MODELO SIMATICS S7 TP270,vGZWNR-orvxDG,Unidad Central,vGZWNR-120000172-1,4300004519,HNL,102525.75,goodsOrServices
ocds-lcuori-vGZWNR-50000624-1,ocds-lcuori-vGZWNR-50000624-1/3,vGZWNR-4500000259,2016-04-12T00:00:00-06:00,ARCHIVO PARA CLASIFICACION,vGZWNR-orvxDG,Unidad Central,vGZWNR-50000624-1,4500000259,HNL,3224.89,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-063-2016-1,ocds-lcuori-wrVJ9r-DICTA-063-2016-1/3,wrVJ9r-OC-080-2016,2016-09-30T00:00:00-06:00,Compra de agujas las cuales serán utilizadas para costurar bolsas y sacos de semilla en la planta procesadora de semilla.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-063-2016-1,OC-080-2016,HNL,2967.0,goodsOrServices
ocds-lcuori-JLKQxR-LP. 017-16-2,ocds-lcuori-JLKQxR-LP. 017-16-2/3,JLKQxR-3594,2016-04-07T00:00:00-06:00,35251 REACTIVOS,JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,JLKQxR-LP. 017-16-2,3594,HNL,396182.88,goodsOrServices
ocds-lcuori-JLKQxR-LP. 018-16-2,ocds-lcuori-JLKQxR-LP. 018-16-2/3,JLKQxR-3596,2016-04-07T00:00:00-06:00,"39540 OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,JLKQxR-LP. 018-16-2,3596,HNL,367551.15,goodsOrServices
ocds-lcuori-wrVn3r-LP11-HSI-2016-2,ocds-lcuori-wrVn3r-LP11-HSI-2016-2/3,wrVn3r-11-16,2016-05-31T00:00:00-06:00,31100,wrVn3r-mrYzL9,Hospital San Isidro,wrVn3r-LP11-HSI-2016-2,11-16,HNL,401707.25,goodsOrServices
ocds-lcuori-orvDGM-056-16-1,ocds-lcuori-orvDGM-056-16-1/3,orvDGM-056-16,2017-01-11T00:00:00-06:00,DISCO PARA CORTADORA DE METAL,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-056-16-1,056-16,HNL,1399.99,goodsOrServices
ocds-lcuori-vGZWNR-40000992-1,ocds-lcuori-vGZWNR-40000992-1/3,vGZWNR-4400000353,2016-04-12T00:00:00-06:00,RECARGA DE 35 EXTINTORES,vGZWNR-orvxDG,Unidad Central,vGZWNR-40000992-1,4400000353,HNL,6780.0,goodsOrServices
ocds-lcuori-4LOxWG-57-2016-2,ocds-lcuori-4LOxWG-57-2016-2/3,4LOxWG-1786-2016,2016-04-22T00:00:00-06:00,"SOLICTADO POR EL ALMACEN DE MATERIAL MEDICO QUIRURGICO, PARA SER UTILIZADO EN CUIDADOS INTENSIVOS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 1ER. TRIMESTRE DEL 2016, PARA USO POR TIEMPO INDEFINIDO",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-57-2016-2,1786-2016,HNL,453100.0,goodsOrServices
ocds-lcuori-4LOxWG-72-2016-2,ocds-lcuori-4LOxWG-72-2016-2/3,4LOxWG-17101-2016,2016-04-22T00:00:00-06:00,"SOLICITADO POR EL ALMACEN DE MEDICINA, PARA SER UTILIZADO EN DIFERENTES SALAS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 1ER. TRIMESTRE DEL 2016, PARA USO POR TIEMPO INDEFINIDO.",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-72-2016-2,17101-2016,HNL,338606.0,goodsOrServices
ocds-lcuori-4LOxWG-72-2016-2,ocds-lcuori-4LOxWG-72-2016-2/3,4LOxWG-17102-2016,2016-04-22T00:00:00-06:00,"SOLICITADO POR EL ALMACEN DE MEDICINA, PARA SER UTILIZADO EN DIFERENTES SALAS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 1ER. TRIMESTRE DEL 2016, PARA USO POR TIEMPO INDEFINIDO.",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-72-2016-2,17102-2016,HNL,47437.5,goodsOrServices
ocds-lcuori-grxXEr-LP. 020-16-2,ocds-lcuori-grxXEr-LP. 020-16-2/3,grxXEr-2898,2016-03-28T00:00:00-06:00,REACTIVOS,grxXEr-mrYzL9,Hospital San Francisco,grxXEr-LP. 020-16-2,2898,HNL,468844.3,goodsOrServices
ocds-lcuori-grxXEr-LP.022-16-2,ocds-lcuori-grxXEr-LP.022-16-2/3,grxXEr-2900,2016-03-28T00:00:00-06:00,REACTIVOS,grxXEr-mrYzL9,Hospital San Francisco,grxXEr-LP.022-16-2,2900,HNL,503596.5,goodsOrServices
ocds-lcuori-PR8dYR-060-2016-1,ocds-lcuori-PR8dYR-060-2016-1/3,PR8dYR-056-2016,2016-06-14T00:00:00-06:00,Impresión de talonario DEI,PR8dYR-gLnqr0,Programa Presidencial con Chamba Vivís Mejor,PR8dYR-060-2016-1,056-2016,HNL,2553.0,goodsOrServices
ocds-lcuori-yRl6pL-002 SSIS PRAF FN 5294 2016-2,ocds-lcuori-yRl6pL-002 SSIS PRAF FN 5294 2016-2/3,yRl6pL-035 SSIS PRAF BM FN 5294 2016,2016-03-30T00:00:00-06:00,Asesor legal para la SSIS/PRAF,yRl6pL-kR05rP,Unidad Coordinadora de Proyectos ,yRl6pL-002 SSIS PRAF FN 5294 2016-2,035 SSIS PRAF BM FN 5294 2016,HNL,585000.0,consultingServices
ocds-lcuori-4LOxWG-78-2016-2,ocds-lcuori-4LOxWG-78-2016-2/3,4LOxWG-1791-2016,2016-04-22T00:00:00-06:00,"LO ANTERIO ES SOLICITADO POR EL ALMACEN DEMATERIAL MEDICO QUIRURGICO, PARA SER UTILIZADO EN DIFERENTES SALAS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 1ER. TRIMESTRE DEL 2016, PARA USO POR TIEMPO INDEFINIDO.",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-78-2016-2,1791-2016,HNL,176295.0,goodsOrServices
ocds-lcuori-8L47Pr-COT. 021-2016-1,ocds-lcuori-8L47Pr-COT. 021-2016-1/3,8L47Pr-043-2016,2016-03-16T00:00:00-06:00,35210,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 021-2016-1,043-2016,HNL,126000.0,goodsOrServices
ocds-lcuori-4LOxWG-82-2016-2,ocds-lcuori-4LOxWG-82-2016-2/3,4LOxWG-17105-2016,2016-04-22T00:00:00-06:00,"SOLICITADO POR EL ALMACEN DE MATERIAL MEDICO QUIRURGICO, PARA SER UTILIZADO EN CIRUGIA ONCOLOGICA DE ESTE CENTRO ASISTENCIAL, DURANTE EL 1ER. TRIMESTRE DEL 2016, PARA USO POR TIEMPO INDEFINIDO",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-82-2016-2,17105-2016,HNL,429870.0,goodsOrServices
ocds-lcuori-jRDkVG-LP-10-2016-2,ocds-lcuori-jRDkVG-LP-10-2016-2/3,jRDkVG-LP-10-2016,2016-04-14T00:00:00-06:00,"EQUIPO MEDICO SANITARIO, HOSPITALARIO E INSTRUMENTAL",jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,jRDkVG-LP-10-2016-2,LP-10-2016,HNL,513245.0,goodsOrServices
ocds-lcuori-grxELe-29-2016-SAG-1,ocds-lcuori-grxELe-29-2016-SAG-1/3,grxELe-29-2016-SAG,2016-04-05T00:00:00-06:00,25400: 1 FIANZA A LA LIC. ALLISON MONTOYA ZAMBRANO,grxELe-MLQALQ,Unidad Central,grxELe-29-2016-SAG-1,29-2016-SAG,HNL,10762.5,goodsOrServices
ocds-lcuori-PLeAqL-COPECO-CM-037-2016-1,ocds-lcuori-PLeAqL-COPECO-CM-037-2016-1/3,PLeAqL-03,2016-07-07T00:00:00-06:00,COMPRA DE UN BARRIL DE ACEITE 15W40,PLeAqL-wrV3LP,Unidad Central,PLeAqL-COPECO-CM-037-2016-1,03,HNL,16113.89,goodsOrServices
ocds-lcuori-vGZWNR-50000630-1,ocds-lcuori-vGZWNR-50000630-1/3,vGZWNR-4500000258,2016-04-12T00:00:00-06:00,CORTINAS,vGZWNR-orvxDG,Unidad Central,vGZWNR-50000630-1,4500000258,HNL,10800.0,goodsOrServices
ocds-lcuori-yRlaDr-LP. 006-2016-2,ocds-lcuori-yRlaDr-LP. 006-2016-2/3,yRlaDr-031-16,2016-10-25T00:00:00-06:00,"35210   PRODUCTOS FARMACEUTICOS Y MEDICINALES VARIOS 


SERAN UTILIZADOS EN LAS DIFERENTES UNIDADES DE ATENCION PRIMARIA DE SALUD (U.A.P.S.) DE ESTA REGION SANITARIA DEPARTAMENTAL DE CHOLUTECA",yRlaDr-mrYzL9,Región Departamental de Salud de Choluteca No.6,yRlaDr-LP. 006-2016-2,031-16,HNL,540832.0,goodsOrServices
ocds-lcuori-yRlaDr-LP. 009-2016-2,ocds-lcuori-yRlaDr-LP. 009-2016-2/3,yRlaDr-032-16,2016-12-09T00:00:00-06:00,"35210   PRODUCTOS FARMACEUTICOS Y MEDICINALES VARIOS 


SERAN UTILIZADOS EN LAS DIFERENTES UNIDADES DE ATENCION PRIMARIA DE SALUD (U.A.P.S.) DE ESTA REGION SANITARIA DEPARTAMENTAL DE CHOLUTECA",yRlaDr-mrYzL9,Región Departamental de Salud de Choluteca No.6,yRlaDr-LP. 009-2016-2,032-16,HNL,414984.8,goodsOrServices
ocds-lcuori-2LAdQr-COT-FV-RVNP-10-2016-2,ocds-lcuori-2LAdQr-COT-FV-RVNP-10-2016-2/3,2LAdQr-FV-084-2016,2016-05-18T00:00:00-06:00,CONSULTORÍA PARA LA SUPERVISIÓN DEL PROYECTO,2LAdQr-JLKQxR,Fondo Vial,2LAdQr-COT-FV-RVNP-10-2016-2,FV-084-2016,HNL,291383.81,consultingServices
ocds-lcuori-mGEMGM-DCS-052-2016-UR-1,ocds-lcuori-mGEMGM-DCS-052-2016-UR-1/3,mGEMGM-097-2016,2016-04-11T00:00:00-06:00,"TAPADURA DE HUECOS DE ACCESO DE PALOMAS EN EL TECHO DE LA SEFIN, LIMPIEZA Y FUMIGACION DEL TECHO",mGEMGM-NLPKrv,Unidad Central,mGEMGM-DCS-052-2016-UR-1,097-2016,HNL,40963.0,goodsOrServices
ocds-lcuori-yRlZYL-SEP-DGSC-06-2016-1,ocds-lcuori-yRlZYL-SEP-DGSC-06-2016-1/3,yRlZYL-DGSC-06-16,2016-04-12T00:00:00-06:00,PUBLICACION DE AVISO DE CONVOCATORIA EN DIARIO LA PRENSA SOLICITADO POR DGSC,yRlZYL-lRo2G5,Gerencia Administrativa,yRlZYL-SEP-DGSC-06-2016-1,DGSC-06-16,HNL,60380.97,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-64-AMDC-86-2016-2,ocds-lcuori-2LmqDL-LPrNO-64-AMDC-86-2016-2/3,2LmqDL-0687/GLCSI/AMDC/2016,2016-06-07T00:00:00-06:00,"Código: 1000, Rehabilitación de calle al Parque ¨Nacional El Picacho",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-64-AMDC-86-2016-2,0687/GLCSI/AMDC/2016,HNL,1922803.8,works
ocds-lcuori-2LmA7L-CP-UAP-14590-014-2016-1,ocds-lcuori-2LmA7L-CP-UAP-14590-014-2016-1/3,2LmA7L-UAP-SCGG-009-2016,2016-04-01T00:00:00-06:00,COMPRA DE PASAJES AEREOS QUE TIENE COMO PROPOSITO RECIBIR TRANSFERENCIA DE CONOCIMIENTOS DE 4 INICIATIVAS PUNTUALES E INTERCAMBIO DE EXPERIENCIAS DEL GOBIERNO DIGITAL.,2LmA7L-gLn5gr,Unidad Administradora de Proyectos,2LmA7L-CP-UAP-14590-014-2016-1,UAP-SCGG-009-2016,HNL,61780.53,goodsOrServices
ocds-lcuori-JLKxGl-SOLPED-40000553-1,ocds-lcuori-JLKxGl-SOLPED-40000553-1/3,JLKxGl-PEDIDO-4400000139,2016-08-16T00:00:00-06:00,"Memorando MRLA.-EX-No.017-2016

Compra de 30 balastros de 40Watts, para reparaciones de lamparas que tenemos en mal estado en diferentes oficinas tecnicas/administrativas de esta Region Litoral.

Contacto: Carlos H. Hernandez  72405790/99670509
          Anabel Bajurto R.    72143118/32324761",JLKxGl-PLemLJ,Hondutel - La Ceiba,JLKxGl-SOLPED-40000553-1,PEDIDO-4400000139,HNL,8879.96,goodsOrServices
ocds-lcuori-PLe6mG-HSR- LP-008-2016-2,ocds-lcuori-PLe6mG-HSR- LP-008-2016-2/3,PLe6mG-008-2016,2016-04-15T00:00:00-06:00,31100-ALIMENTOS  Y BEBIDAS PARA PERSONAS ,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),PLe6mG-HSR- LP-008-2016-2,008-2016,HNL,387680.0,goodsOrServices
ocds-lcuori-PLe6mG-HSR- LP-1900-2016-2,ocds-lcuori-PLe6mG-HSR- LP-1900-2016-2/3,PLe6mG-1900-2016,2016-04-11T00:00:00-06:00,31100-alimentos y bebidas para personas,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),PLe6mG-HSR- LP-1900-2016-2,1900-2016,HNL,495400.0,goodsOrServices
ocds-lcuori-Zr5B9L-C-0200-2016-PE-0158-2016-1,ocds-lcuori-Zr5B9L-C-0200-2016-PE-0158-2016-1/3,Zr5B9L-0138-2016,2016-09-27T00:00:00-06:00,ELECTROMIOGRAFO ESPECIGFICAR,Zr5B9L-mrYzL9,Unidad Central,Zr5B9L-C-0200-2016-PE-0158-2016-1,0138-2016,HNL,159815.5,goodsOrServices
ocds-lcuori-WRzj0R-LPR-001-2016-2,ocds-lcuori-WRzj0R-LPR-001-2016-2/3,WRzj0R-001-2016,2016-06-13T00:00:00-06:00,Readecuación de espacio antigua cafetería para clínicas de la Dirección de Servicios Estudiantiles (DISE) de la UPNFM,WRzj0R-JLKxGl,Unidad Central,WRzj0R-LPR-001-2016-2,001-2016,HNL,1228002.21,works
ocds-lcuori-orvDGM-073-16-1,ocds-lcuori-orvDGM-073-16-1/3,orvDGM-062-16,2017-01-12T00:00:00-06:00,PEGAMENTO PVC,orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-073-16-1,062-16,HNL,16608.02,goodsOrServices
ocds-lcuori-NrdVGA-CM-SEDUC-084-2016-1,ocds-lcuori-NrdVGA-CM-SEDUC-084-2016-1/3,NrdVGA-CM-SEDUC-084-2016,2016-05-13T00:00:00-06:00,"DOS BANNER DE 30""X70"" PULGADAAS, IMPRESO A FULL COLOR EN LONA VINILICA CON SU RESPECTIVA ARAÑA, OCHO BANNER DE 1X3 METROS IMPRESO A FULL COLOR EN LONA VINILICA CON OJETES",NrdVGA-7G3yrQ,Unidad Central,NrdVGA-CM-SEDUC-084-2016-1,CM-SEDUC-084-2016,HNL,14720.0,goodsOrServices
ocds-lcuori-lRongG-CM-016-INM-2016-1,ocds-lcuori-lRongG-CM-016-INM-2016-1/3,lRongG-062/CM-016,2018-01-19T00:00:00-06:00,TAZAS CON IMAGEN SUBLIMINADA CONMEMORATIVA PARA EL DIA DEL PADRE.,lRongG-MrMXJR,Gerencia Administrativa INM,lRongG-CM-016-INM-2016-1,062/CM-016,HNL,9286.25,goodsOrServices
ocds-lcuori-NLPnKR-004-DDEL-2016-1,ocds-lcuori-NLPnKR-004-DDEL-2016-1/3,NLPnKR-004-DDEL-20016,2016-10-13T00:00:00-06:00,CUBETAS DE 5 GALONES DE PINTURA CORONA BASE DE AGUA COLOR BLANCO Y AZUL CELESTE.,NLPnKR-7G3yrQ,Dirección Departamental de Lempira,NLPnKR-004-DDEL-2016-1,004-DDEL-20016,HNL,48093.0,goodsOrServices
ocds-lcuori-NLPnKR-013-DDEL-2016-1,ocds-lcuori-NLPnKR-013-DDEL-2016-1/3,NLPnKR-013-DDE-2016,2016-03-30T00:00:00-06:00,CUBETA DE 5 GALONES  DE PINTURA CORONA BASE DE AGUA COLOR AZUL CELESTE,NLPnKR-7G3yrQ,Dirección Departamental de Lempira,NLPnKR-013-DDEL-2016-1,013-DDE-2016,HNL,15559.5,goodsOrServices
ocds-lcuori-kR2oBr-CM-037-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-037-COALIANZA-2016-1/3,kR2oBr-018-2016,2016-06-24T00:00:00-06:00,Sticker para uso de recrovías,kR2oBr-1Ra4bG,Unidad Central,kR2oBr-CM-037-COALIANZA-2016-1,018-2016,HNL,9900.01,goodsOrServices
ocds-lcuori-orvDGM-082-16-1,ocds-lcuori-orvDGM-082-16-1/3,orvDGM-082-16,2017-01-11T00:00:00-06:00,"COMPRA DE LAMINA,PLATINA Y ELECTRODO",orvDGM-jRDVLk,SANAA - Unidad Central,orvDGM-082-16-1,082-16,HNL,3213.0,goodsOrServices
ocds-lcuori-oLjPmR-CM-005-DECAD-2016-1,ocds-lcuori-oLjPmR-CM-005-DECAD-2016-1/3,oLjPmR-CM-005-DECAD-2016,2016-04-21T00:00:00-06:00,COMPRA DE 3 PAQUETES DE PAPEL HIGIENICO DE DOBLE HOJA ,oLjPmR-Zr5B9L,Unidad Central,oLjPmR-CM-005-DECAD-2016-1,CM-005-DECAD-2016,HNL,187.89,goodsOrServices
ocds-lcuori-WRzbRe-LPN-DGC-DC-002-2016-2,ocds-lcuori-WRzbRe-LPN-DGC-DC-002-2016-2/3,WRzbRe-05-DC-DGC-INSEP-2016,2016-09-23T00:00:00-06:00,"CONSTRUCCIÓN DE PUENTE SOBRE EL RÍO LEAN, CON UNA LONGITUD APROXIMADA DE 140 ML, 
LOCALIZADO ENTRE LOS DEPARTAMENTOS DE ATLÁNTIDA - YORO.
",WRzbRe-8L4PLY,Dirección General de Carreteras,WRzbRe-LPN-DGC-DC-002-2016-2,05-DC-DGC-INSEP-2016,HNL,36942400.0,works
ocds-lcuori-2LmqDL-LPrNO-75-AMDC-100-2016-2,ocds-lcuori-2LmqDL-LPrNO-75-AMDC-100-2016-2/3,2LmqDL-0810/GLCSI/AMDC/2016,2016-07-18T00:00:00-06:00,"Código: 955, Pavimentación de calle con concreto hidráulico, colonia San Buenaventura",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-75-AMDC-100-2016-2,0810/GLCSI/AMDC/2016,HNL,1962226.05,works
ocds-lcuori-NrdVGA-CM-SEDUC-095-2016-1,ocds-lcuori-NrdVGA-CM-SEDUC-095-2016-1/4,NrdVGA-CM-SEDUC-095-2016,2016-06-02T00:00:00-06:00,50 COFFE BREAK ,NrdVGA-7G3yrQ,Unidad Central,NrdVGA-CM-SEDUC-095-2016-1,CM-SEDUC-095-2016,HNL,3737.5,goodsOrServices
ocds-lcuori-MLQmwL-CM-100-2016-1,ocds-lcuori-MLQmwL-CM-100-2016-1/3,MLQmwL-CM-100-2016,2016-04-01T00:00:00-06:00,26110,MLQmwL-gLn5gr,Gerencia Administrativa,MLQmwL-CM-100-2016-1,CM-100-2016,HNL,6093.85,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-23-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-23-2016-1/3,MrM6zL-559939  AGRODEO,2016-08-11T00:00:00-06:00,Compra de abono para plantas para jardines de CONEANFO,MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-UAF-23-2016-1,559939  AGRODEO,HNL,600.0,goodsOrServices
ocds-lcuori-4LOxWG-128-2016-2,ocds-lcuori-4LOxWG-128-2016-2/3,4LOxWG-17166,2016-04-15T00:00:00-06:00,"SOLICITADO POR EL ALMACEN DE MATERIALES, PARA SER UTILIZADO EN EL ASILO DE INVALIDOS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 2DO. TRIMESTRE DEL 2016, PARA USO POR TIEMPO INDEFINIDO",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-128-2016-2,17166,HNL,257077.9,goodsOrServices
ocds-lcuori-4LOxWG-131-2016-2,ocds-lcuori-4LOxWG-131-2016-2/3,4LOxWG-17169,2016-04-15T00:00:00-06:00,"SOLICITADO POR EL ALMACEN DE MATERIALES PARA SER UTILIZADO EN EL ASILO DE INVALIDOS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 2DO. TRIMESTRE DEL 2016, PARA USO POR TIEMPO INDEFINIDO",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-131-2016-2,17169,HNL,340544.9,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-50002438-1,ocds-lcuori-0rwYG8-SOLPED-50002438-1/3,0rwYG8-PEDIDO-4500002958,2016-05-05T00:00:00-06:00,"Solicitante:  Sub Dirección de Redes de Transporte.  (Área REDOMSAT)
Memorandum RDS-009-2016
Se requiere comprar 12 unidades Limpiador de contacto electrónico de 16 onzas.
Este material es utilizado para la realización de los trabajos de mantenimiento preventivo en la red, siendo de mucha utilidad para la correcta limpieza de los dispositivos electrónico que componen nuestros equipos de telecomunicaciones (centrales de telefonía, equipo de red, etc.)
Centro de Costo: TFOMTRR002

Contactos:

Marel Alexander Turcios   tel. ofic.  2798 0300 / 7215-7674
Gustavo A. Villafranca    tel. ofic.  2798 0306 / 7218-4493
",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50002438-1,PEDIDO-4500002958,HNL,2421.9,goodsOrServices
ocds-lcuori-2LmXXr-CM-040-2016-IHCIETI-1,ocds-lcuori-2LmXXr-CM-040-2016-IHCIETI-1/3,2LmXXr-CM-040-2016-IHCIETI,2016-06-14T00:00:00-06:00,"Pago por compra de 4 parlantes pequeños inalámbricos, 4 auriculares con bluethoon y 4 cargadores portátiles para celular. Solicitado por la Dirección ejecutiva para los premios de Honduras Activate en el Departamento de el Paraíso el domingo 3 de abril 2016.",2LmXXr-DL9wKR,Gerencia Administrativa,2LmXXr-CM-040-2016-IHCIETI-1,CM-040-2016-IHCIETI,HNL,10179.98,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED- 20001601-1,ocds-lcuori-0rwYG8-SOLPED- 20001601-1/3,0rwYG8-PEDIDO-4200001428,2016-05-05T00:00:00-06:00,"SOLICITANTES:    FABIO ENAMORADO
                 ADMINISTRACION GERENCIA DE NEGOCIOS

CONTACTO:        TEL. 7217-1070
MEMO:            GMEG No.101-02-2016
JUSTIFICACION:   ELABORACION DE 25000 VOLANTES IMPRESOS FULL COLOR TIRO EN PAPEL BOND. POR LA PREVENCION PARA UNA VIDA MEJOR O PATROCINIOS DE LA GERENCIA DE NEGOCIOS.
",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED- 20001601-1,PEDIDO-4200001428,HNL,4250.0,goodsOrServices
ocds-lcuori-mGEMGM-SEFIN LPN-002-2016-2,ocds-lcuori-mGEMGM-SEFIN LPN-002-2016-2/3,mGEMGM-CONTRATO No 017-2016,2016-11-02T00:00:00-06:00,LICITACIÓN PÚBLICA NACIONAL PARA LA ADQUISICIÓN DE SOPORTE DE LICENCIAS PARA OPERACIÓN DEL SIAFI PARA EL AÑO 2016,mGEMGM-NLPKrv,Unidad Central,mGEMGM-SEFIN LPN-002-2016-2,CONTRATO No 017-2016,HNL,3114770.4,goodsOrServices
ocds-lcuori-mGEMGM-SEFIN LPN-002-2016-2,ocds-lcuori-mGEMGM-SEFIN LPN-002-2016-2/3,mGEMGM-CONTRATO No 018-2016,2016-11-02T00:00:00-06:00,LICITACIÓN PÚBLICA NACIONAL PARA LA ADQUISICIÓN DE SOPORTE DE LICENCIAS PARA OPERACIÓN DEL SIAFI PARA EL AÑO 2016,mGEMGM-NLPKrv,Unidad Central,mGEMGM-SEFIN LPN-002-2016-2,CONTRATO No 018-2016,HNL,2114876.45,goodsOrServices
ocds-lcuori-mGEMGM-SEFIN LPN-002-2016-2,ocds-lcuori-mGEMGM-SEFIN LPN-002-2016-2/3,mGEMGM-CONTRATO No 019-2016,2016-11-02T00:00:00-06:00,LICITACIÓN PÚBLICA NACIONAL PARA LA ADQUISICIÓN DE SOPORTE DE LICENCIAS PARA OPERACIÓN DEL SIAFI PARA EL AÑO 2016,mGEMGM-NLPKrv,Unidad Central,mGEMGM-SEFIN LPN-002-2016-2,CONTRATO No 019-2016,HNL,269517.45,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-072-2016-1,ocds-lcuori-wrVJ9r-DICTA-072-2016-1/3,wrVJ9r-OC-074-2016,2016-09-30T00:00:00-06:00,Pago por concepto de mantenimiento preventivo del tractor 5715 asignado al proyecto reproducción de semilla de Papa Sana en Honduras DICTA.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-072-2016-1,OC-074-2016,HNL,16573.57,goodsOrServices
ocds-lcuori-PLe6mG-HSR- LP-012-2016-2,ocds-lcuori-PLe6mG-HSR- LP-012-2016-2/3,PLe6mG-0012-2016,2016-05-16T00:00:00-06:00,31100-ALIMENTOS Y BEBIDAS PARA PERSONAS,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),PLe6mG-HSR- LP-012-2016-2,0012-2016,HNL,260500.0,goodsOrServices
ocds-lcuori-KLgDwG-CM-IHT-159-2016-1,ocds-lcuori-KLgDwG-CM-IHT-159-2016-1/3,KLgDwG-128/2016,2016-08-19T00:00:00-06:00,"Servicios de catering, 120 almuerzos y 30 coffe breack.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-CM-IHT-159-2016-1,128/2016,HNL,22080.0,goodsOrServices
